64216	9.998725047
56911	9.993696581
2130	9.967663340
9184	9.959666705
5782	9.952709553
55768	9.933279102
9913	9.900533452
25926	9.828501721
23558	9.776192662
9904	9.775057956
11337	9.767710510
5717	9.759835297
4145	9.757389011
10147	9.721475035
2512	9.654116787
8899	9.646891974
2146	9.641684360
3690	9.637103032
10594	9.545643043
1981	9.516441229
23588	9.466151712
6625	9.442107998
8428	9.440045521
2207	9.420559403
22985	9.402370621
6950	9.397462547
8773	9.371979099
7334	9.333032982
1191	9.320499424
8848	9.317764643
6845	9.305429897
9935	9.277695213
81873	9.268524053
9733	9.264417067
905	9.258659276
1854	9.232755057
10658	9.230770418
760	9.229545660
5901	9.177570376
10724	9.169244574
7030	9.128660619
2787	9.122076058
239	9.112135245
87	9.078958944
1230	9.078667346
8301	9.070376748
3576	9.065269314
7247	9.058488567
140885	9.011334043
56034	8.980991777
5413	8.969934874
83464	8.957463863
5329	8.953817109
2956	8.948947859
22918	8.946222636
23014	8.923920533
23345	8.917818036
2071	8.902035065
5912	8.861602557
10212	8.841438502
25957	8.816348714
51266	8.796499328
3313	8.769980476
4670	8.754388640
23521	8.745427756
9846	8.705326596
6741	8.702677286
58528	8.692675146
166	8.680269506
2812	8.676871707
3281	8.673009094
10270	8.664903326
9861	8.635786816
5359	8.632830511
1147	8.600637836
3184	8.585561498
51601	8.579417207
6596	8.563074429
6430	8.553276480
1635	8.552129070
7538	8.551943289
81027	8.455361543
10772	8.438779321
60492	8.434482749
9978	8.429877549
9657	8.422370351
7533	8.412648290
10001	8.372408860
9948	8.355128317
9632	8.339305239
51447	8.323946875
1611	8.292941059
3329	8.228956647
2983	8.226535374
7133	8.208772658
3192	8.169847770
56945	8.154852329
5335	8.113407763
26058	8.105097150
55884	8.099316143
10398	8.081959173
8886	8.061390223
7414	8.045477702
6606	8.031031660
6607	8.031031660
8726	8.019578452
8883	8.004356032
6375	7.992491192
10128	7.983802646
1434	7.975333756
30845	7.936854363
23212	7.936704179
5116	7.933182277
23020	7.915430871
22823	7.913682889
11343	7.909911323
6742	7.883824109
51706	7.876743064
4836	7.856179846
8675	7.855899260
65005	7.822382709
7326	7.816878269
5583	7.814236930
6386	7.803807229
965	7.802951127
7456	7.801062636
311	7.796140672
1958	7.794914786
7277	7.785389251
114932	7.785166745
1022	7.771656114
