84080	9.993739387
23161	9.991894013
6772	9.987576184
11127	9.985387068
7529	9.979133440
56474	9.977184112
25836	9.970470129
128866	9.968769330
8927	9.968446122
10979	9.964810491
11228	9.963978264
6853	9.962183211
2230	9.960363833
1016	9.959105065
10713	9.954692672
5818	9.953590689
5649	9.953317579
51667	9.952180172
10592	9.948253383
1176	9.945954120
2188	9.945126600
54903	9.941596754
51466	9.939068081
9856	9.938826584
127703	9.938426900
6860	9.931799291
578	9.930664965
4851	9.929157125
55243	9.920587192
4681	9.919452876
27101	9.913383940
64750	9.913206092
55596	9.911622900
79833	9.911530785
54033	9.901605503
3309	9.899794932
50	9.895226185
2744	9.891401154
51361	9.890927919
56990	9.889107399
23034	9.882954198
2275	9.879182669
197131	9.875313227
22930	9.864854622
55800	9.864504793
56478	9.862911865
55062	9.860064270
5993	9.859485672
7805	9.857967378
11332	9.852101176
124790	9.848268644
54881	9.845703869
23291	9.844427139
91147	9.843996331
5530	9.841902991
84446	9.841305882
1778	9.835284392
6861	9.834494523
54850	9.834364006
2118	9.831119658
3737	9.830460753
6925	9.830225672
887	9.829773499
6641	9.827683190
947	9.827064471
1435	9.826831220
841	9.825986737
7277	9.824459196
7068	9.822896568
9915	9.815087221
81565	9.814146330
51619	9.810711861
8396	9.806185533
586	9.804388128
6638	9.800458733
108	9.796972555
4242	9.794557435
2178	9.793303622
55611	9.786137070
5099	9.785495246
5602	9.784753822
255488	9.781853276
3837	9.775047607
5104	9.773575394
51247	9.771255833
5888	9.768275617
5704	9.762843479
5601	9.762194960
8507	9.760650461
10461	9.760355225
1159	9.760235187
548596	9.760235187
84680	9.758269282
11097	9.757538084
26059	9.752139616
89790	9.747384804
4335	9.743142802
50937	9.742350219
9015	9.738480200
3587	9.738204406
56882	9.737416032
1615	9.737183592
9552	9.736809104
9362	9.736278738
285596	9.730188289
9764	9.729074396
7079	9.728897555
51560	9.722798916
4502	9.718871144
10174	9.717459452
79012	9.717223861
5999	9.712704496
84100	9.708839910
57338	9.708542346
5502	9.705317783
203259	9.704806884
9796	9.699178516
7695	9.695380237
9330	9.693703671
6093	9.693060558
10921	9.687484144
79728	9.684869683
9228	9.682898188
10733	9.677284652
4299	9.675594066
23580	9.675552914
84312	9.672273348
8572	9.667117373
79034	9.664060931
57109	9.659754238
339230	9.652709024
1520	9.649596904
51729	9.647238808
2983	9.643133153
3775	9.640657883
4354	9.635186444
1857	9.634362284
128434	9.628747371
3689	9.628119751
54014	9.627456199
3115	9.626940804
7412	9.626352528
11104	9.625215006
390	9.622511617
958	9.617514677
3385	9.617118833
1996	9.616005211
51283	9.615646586
