6498	7.458645449
7852	7.116156937
694	6.212114649
4092	6.178211440
57132	6.116304504
6711	6.036873559
150094	5.892905405
8874	5.796450403
974	5.531918646
4311	5.525492361
4929	5.507211683
9590	5.413615263
1791	5.378865279
8013	5.285184237
7155	5.222732714
3164	5.152119003
29802	5.134244776
3398	4.883186447
5896	4.746657148
374	4.740009752
2272	4.722001356
7466	4.642293789
6925	4.637668348
7088	4.611650092
4852	4.547477576
51363	4.541906304
1839	4.480093289
60468	4.447623845
8531	4.443962983
10581	4.434222996
1400	4.433869038
1390	4.407179498
11067	4.388786677
7441	4.341473483
11034	4.285117244
23764	4.216854240
973	4.164423565
199	4.151109187
8404	4.145742553
5450	4.094214910
2308	4.066492466
4170	4.021308312
22882	3.984447454
4086	3.974358301
3662	3.922479482
9412	3.866985116
79174	3.859278319
2354	3.858776056
5481	3.835040745
664	3.807259755
780	3.736117861
55274	3.724352399
55603	3.721983038
3543	3.720241827
7805	3.708524587
54880	3.689094371
930	3.656867236
23164	3.635411486
79686	3.597188573
9846	3.577705699
22877	3.570183146
1796	3.566806408
10538	3.565846429
7430	3.556455399
1289	3.548336351
22955	3.542572307
934	3.500532869
6509	3.482170943
2908	3.479752347
9026	3.478208350
5791	3.477060458
58494	3.445220196
10379	3.436400271
8974	3.433986992
5293	3.403578857
9451	3.388043149
2669	3.385630160
975	3.378553667
6929	3.377412996
5329	3.376357954
1876	3.372020010
1025	3.364556467
11231	3.361271198
10865	3.354499132
9025	3.350567777
3643	3.338149469
51176	3.322630332
1454	3.316736769
9695	3.308617879
9530	3.302526544
6404	3.287939858
10472	3.283329024
6772	3.275691355
7014	3.238929574
8724	3.228486010
26036	3.226052735
23353	3.217656393
1263	3.204885014
4208	3.192816879
10801	3.177086934
54906	3.163308852
63971	3.158452835
9937	3.136237119
5008	3.103418672
10477	3.098323769
8519	3.091461368
6432	3.082778161
24138	3.066786130
6427	3.036968125
2130	3.032779740
2355	3.026779753
9477	3.011146857
7494	3.009536825
3399	2.993551073
6897	2.991715019
3831	2.990226266
355	2.985748353
55193	2.982382427
5341	2.973981821
4084	2.969424564
3397	2.959801290
11217	2.957023059
8140	2.949597041
27095	2.925578552
23193	2.911374941
51274	2.906326217
51621	2.880282341
7056	2.873219423
54210	2.870387437
11329	2.866691073
10490	2.861002986
22903	2.857835875
26355	2.850189910
3097	2.842307562
81888	2.841082930
5897	2.836200776
26999	2.824175190
3964	2.817887918
1827	2.815916439
377	2.809522627
9212	2.806396828
27125	2.805696613
6696	2.805441260
2117	2.799483282
8804	2.792204115
9770	2.791279237
163	2.774664868
7431	2.770907171
7187	2.759530629
6603	2.758179681
9314	2.750390786
23059	2.746967465
3148	2.742254247
10016	2.736903881
3635	2.732884616
55269	2.729307192
1050	2.725694331
50813	2.724163662
10425	2.712055021
54471	2.710384295
933	2.704191082
114548	2.703501541
54836	2.701299717
2167	2.697582481
51125	2.690540178
10072	2.690199554
9019	2.675923420
5583	2.663540266
83463	2.654665485
2872	2.649751982
55013	2.648590248
10978	2.644586796
57597	2.615145008
5533	2.600326279
4800	2.598358252
4353	2.593800576
2971	2.592745099
1200	2.579681115
1875	2.572416526
2069	2.569086849
6778	2.557488875
6583	2.556173969
27113	2.545399023
902	2.545399023
56937	2.540999761
6850	2.539974627
5613	2.539102157
7050	2.536345864
2078	2.512720184
2232	2.511957197
6515	2.490797478
5586	2.486702476
23462	2.486409546
3937	2.481328164
4616	2.477894988
23412	2.476123524
7133	2.474385151
8553	2.471417501
307	2.457847068
1267	2.450040871
5996	2.448208556
7874	2.447380447
112950	2.446626780
2788	2.440787844
1465	2.437279001
10026	2.426339488
8490	2.419690996
5824	2.416642505
9623	2.410318427
23332	2.408467943
54407	2.398331050
8881	2.391623749
8795	2.391516756
79866	2.389744515
7799	2.383713579
613	2.382056565
5066	2.377143821
1901	2.376419945
2146	2.373515918
11072	2.372142767
898	2.371611070
22795	2.369490766
4677	2.365280963
994	2.365039330
3783	2.363612414
9342	2.360991896
10007	2.355896370
8835	2.348218187
1678	2.338584890
1604	2.335640125
3098	2.333931522
9587	2.331949719
5997	2.329772707
137886	2.328938292
8655	2.326536725
9519	2.321754848
10282	2.319900285
6499	2.319374449
23224	2.317530002
55661	2.314634514
5321	2.313453101
54882	2.311633578
56605	2.305061531
2965	2.302352262
6737	2.300283651
8438	2.295918152
2533	2.294855007
25926	2.279443809
27257	2.273957772
1843	2.265744379
51499	2.265120197
4605	2.254550440
9581	2.253147930
6888	2.252029175
1845	2.246279092
900	2.243120572
5903	2.240332155
7332	2.234003799
25865	2.231243538
7322	2.230209257
23216	2.229663559
55680	2.229280505
11143	2.218388218
50650	2.215682324
581	2.215240105
5281	2.211661905
51652	2.211562930
81557	2.210969555
