Retnla	1.96788992577e-08
Chil4	9.527544959e-08
Retnlg	4.37821798026e-06
Slc26a4	6.98868110571e-06
Kcnk6	2.28058159005e-05
Pla2g4c	4.10749163743e-05
Trdn	5.08476312044e-05
Foxa3	5.73410101133e-05
Olfr342	8.35186667544e-05
9530053A07Rik	9.62609579069e-05
Fcgbp	9.62609579069e-05
Clca3	0.000135001227751
Agr2	0.000163722566112
C3	0.000176559210509
Nucb2	0.000213149202222
Cldn22	0.000217409115666
Lcn2	0.000225438220332
Pdia5	0.000236344003485
Adh1	0.000237732185276
Slc6a14	0.00031501228361
Pxdc1	0.000330267916141
Trf	0.000405744876949
Adra2a	0.000436942785389
Slc41a2	0.000444133146226
Mir704	0.000514226000125
Pdia4	0.000514226000125
Tbc1d5	0.000528761811451
Magt1	0.000533116946744
Scin	0.000547534531169
Sdf2l1	0.000560792136697
Sprr2a1	0.000573120130852
Pdia6	0.000596445984965
D730005E14Rik	0.000616778948898
Muc5ac	0.000649463949039
Gm1527	0.000658980337674
Chil1	0.000784246040775
Pigr	0.000838923787505
Hspa5	0.000939806499214
Sprr2a2	0.000993866193151
Olfr490	0.000996328267037
Adora2b	0.00101820131215
Slc13a2	0.00111661483308
Galnt14	0.00113507076139
Cml3	0.00117954909112
Gm4477	0.00117954909112
BC048502	0.00120214418971
Atp7b	0.00121162202258
Hyou1	0.00121699293448
Creb3l4	0.00141107151729
Gm11437	0.00146578360058
Cyp2c37	0.00147030966467
Eif2ak3	0.00147893594725
Capn9	0.00149927536108
Tm7sf2	0.00152985770001
Ano7	0.00163718653709
Fosb	0.00163888792034
Il5	0.00165847967975
Spcs3	0.0017232034439
Kcnj15	0.00175233966794
AA467197	0.00177846903797
Mir147	0.00177846903797
AW112010	0.00180719121177
Slc5a9	0.00182133303306
Ptplad2	0.00183013542766
Klf15	0.00186012625814
A430093F15Rik	0.00186837216897
Gm11128	0.00187187943989
Mlec	0.00187968528047
Mettl7a2	0.00188931593692
Mettl7a3	0.00188931593692
Mettl7a1	0.00188931593692
Edem1	0.00189047154379
Fut2	0.00197406342386
Tmed9	0.00201754625686
Ddost	0.00202332767534
Vmn2r83	0.00209600099208
Prr13	0.00210149892154
Sftpa1	0.00212036865144
Krt13	0.00214989224746
Cdkn1c	0.00215270743923
Upk3bl	0.00219763211166
Adhfe1	0.00223905194048
Gfpt1	0.00224831700713
Vmn1r49	0.0023202593593
Abhd16b	0.00237518957308
Vmn2r113	0.0024127468358
Kdelr1	0.00242396427076
Snord7	0.00244320321255
AI450353	0.00244320321255
Cp	0.00253939902068
Emp1	0.00256657366119
Slc37a2	0.00263850503151
Rpn1	0.0027847400812
Dnajc3	0.00279083474828
Ugt2b5	0.00279229637278
Spaca1	0.00279983424711
Uba5	0.00280589110461
Olfr593	0.00281077049081
LOC100504608	0.00284815204895
C130023O10Rik	0.00286449871269
Armcx3	0.00291005810736
Tdgf1	0.00295851409618
Fmo3	0.00300668703161
Usp2	0.00303776488576
Rab27b	0.00304082654089
Mtus2	0.00307308348722
Vmn1r178	0.00309273757875
Fbxo31	0.00311467955405
Galnt12	0.00314012534765
Cldn24	0.00314513638692
Ppp1r14d	0.00320949940823
Maff	0.00327247291669
Itlnb	0.00328425185815
Itln1	0.00328425185815
Hmgcs2	0.00340861544763
Pgm3	0.00342249714655
Dnajb7	0.00343323588242
Hlf	0.00351665187728
Prkg2	0.00359225510579
