5911	6.242239681
287	6.124753477
5127	5.764517005
7436	5.616005211
10152	5.484921325
5534	5.277398980
22978	4.976492390
5867	4.855512971
2202	4.664101008
498	4.622620887
2890	4.507016237
2903	4.483279578
3151	4.446894061
9172	4.419531216
10059	4.400881435
291	4.391516756
91746	4.388956805
7167	4.328938292
4131	4.321845962
3021	4.304868702
5774	4.263221168
1051	4.251905046
2562	4.230371624
4502	4.134209281
10539	4.113915558
4190	4.111528453
534	4.045854011
9588	4.026318081
7347	3.917530595
79026	3.910638980
3306	3.881140305
347	3.867253763
491	3.843832614
4209	3.812592098
819	3.772282935
8774	3.714258211
6854	3.711004483
9669	3.687357275
5864	3.621711141
217	3.610904827
1738	3.609983885
2257	3.608183076
5165	3.564506013
5710	3.559972990
9063	3.550768517
4133	3.550336506
4719	3.535182694
5590	3.533013817
5162	3.522705062
5230	3.511618522
83637	3.507574887
10490	3.480276984
5058	3.475707757
1756	3.473583177
54205	3.466202530
1537	3.438731612
22882	3.398831226
115201	3.398070317
8334	3.392437757
8773	3.379135525
762	3.373064554
57017	3.367401003
3131	3.361211333
783	3.360912129
8736	3.357060884
1312	3.355659901
70	3.350139632
9921	3.333800369
4291	3.333500739
780	3.309910291
5862	3.306501687
404672	3.304816127
7534	3.283429104
181	3.268911082
9444	3.254285174
7307	3.250464650
3312	3.239245890
60682	3.236197776
9252	3.217298106
493	3.216968742
27242	3.213958790
1993	3.210193739
9098	3.206670687
3020	3.191559445
2230	3.187661629
5601	3.185073517
1845	3.178761677
6654	3.170953663
1327	3.161944694
7386	3.142185222
5579	3.136165806
10267	3.133204804
307	3.131167545
10138	3.098650675
5908	3.089268902
11051	3.082631049
5116	3.066502589
5582	3.066330529
2934	3.051508790
7965	3.043985329
7384	3.031844063
3625	3.022505031
5651	3.022184974
7037	3.014124643
5128	2.991042321
3631	2.990974258
10611	2.987685930
8724	2.979224512
5899	2.972952260
6120	2.972079864
2806	2.971282381
4729	2.957148957
1857	2.948268804
5999	2.941285554
27289	2.935190225
509	2.929075969
4735	2.928847336
1160	2.911282877
6137	2.907770758
8788	2.906739454
4780	2.894666975
63941	2.884476023
3091	2.882940931
8991	2.882901130
5923	2.882748596
7466	2.877679248
793	2.877142168
3720	2.874525241
10440	2.869498980
9315	2.859737142
23022	2.858581585
9377	2.854840901
5714	2.846276576
9826	2.844821917
1933	2.820298874
518	2.820034792
5987	2.816918154
9378	2.812231182
6285	2.808839730
4792	2.798679362
4628	2.798471788
1729	2.797631580
5279	2.782705607
91304	2.759420801
6917	2.745306941
7070	2.738423125
6152	2.737895535
3212	2.737544164
55322	2.733838888
5348	2.733725958
11076	2.726554238
211	2.724310962
6191	2.720867128
8065	2.720392365
5445	2.713022869
23209	2.712099781
11331	2.711352891
9024	2.703786887
10418	2.700841497
1727	2.694906704
5654	2.689816672
284119	2.679936840
86	2.678111722
1174	2.671172061
7385	2.668167956
8209	2.666754301
3735	2.655018586
5000	2.654391049
23760	2.637065371
8545	2.635111455
53335	2.612681375
1329	2.612432221
9229	2.612040980
1453	2.608676673
2029	2.606389704
1267	2.605373236
54453	2.602407566
3920	2.594551184
8739	2.589897923
9890	2.587808345
57030	2.583226396
22843	2.581069272
2917	2.580176376
8499	2.577311692
51141	2.572448979
8574	2.569666897
7416	2.568507575
10397	2.553556039
6525	2.547937423
2563	2.547263147
2101	2.545551519
9770	2.542875374
8030	2.542178636
23637	2.538501473
6183	2.533428928
4216	2.527828853
5176	2.526396261
2475	2.522820843
55884	2.522705062
2782	2.518557371
2906	2.515358555
1809	2.515330100
6595	2.509507765
4299	2.509058795
1123	2.506597721
4137	2.498393078
887	2.491120293
3313	2.481881053
7263	2.481275544
9758	2.476487647
5007	2.460096267
9759	2.458420756
51465	2.452619168
10111	2.444397760
3643	2.440308781
7402	2.432903023
3516	2.432150549
4925	2.430345236
6505	2.426780173
3189	2.423727774
7186	2.417982115
4946	2.416619835
10252	2.415646157
8402	2.413840450
7431	2.410497204
8938	2.410005743
1737	2.408913122
3182	2.397918294
7027	2.392480642
506	2.389893703
2252	2.389297261
5480	2.383251497
1954	2.376234000
9208	2.374111616
26168	2.372245092
10457	2.371999554
5595	2.367016609
1981	2.365321248
8216	2.363311552
8775	2.361171427
7052	2.361011841
3727	2.360712774
3981	2.358744083
4878	2.341835911
5324	2.338111627
25836	2.331632723
4660	2.330701719
9169	2.325230686
1020	2.325193953
5376	2.323965189
25813	2.319519444
9470	2.318505498
1654	2.317331558
3706	2.315909027
664	2.314616590
10541	2.313345859
2821	2.310691141
5861	2.309928022
2776	2.309768469
81628	2.306994544
7508	2.306572061
5594	2.305166747
2246	2.303573710
6176	2.298397480
2692	2.298362948
55324	2.297966024
23241	2.293350481
9230	2.287990428
9341	2.281448491
6138	2.277119389
2308	2.274317004
50	2.273827216
10401	2.272784179
9135	2.271483895
8745	2.271159432
192683	2.264241463
6156	2.259211121
7204	2.258738068
23253	2.258722309
10772	2.258249787
7464	2.254612879
8826	2.250464650
4670	2.248351441
8887	2.246156596
4141	2.245988220
83737	2.245055683
7417	2.243637789
1325	2.240407691
27229	2.234286752
2261	2.232309946
1272	2.231421091
23019	2.225935812
1512	2.208421623
8886	2.207104261
9810	2.199888057
268	2.193047127
5518	2.191883596
25759	2.191276012
146691	2.187889159
25782	2.183612855
10900	2.179273237
176	2.178368580
324	2.178080534
320	2.174301317
54541	2.169039421
3939	2.163144420
1639	2.161705146
23310	2.156518057
894	2.153378401
5536	2.152082017
1462	2.151355267
2150	2.145281119
5291	2.144480844
