Mfsd2a	0.000217286906448
Acot1	0.00027575446346
Cbfa2t2	0.000360028519668
Ovol1	0.000361725136156
C430049A07Rik	0.000379636400044
Fndc3b	0.000379636400044
Tbl1xr1	0.000391260903666
Ufc1	0.00039868441098
Tmed5	0.000547740854725
Nsd1	0.000621112749749
Mapk6	0.000621112749749
Coq4	0.000668197031456
Fkbp5	0.000690495488231
Nudc	0.000889288754634
Rc3h1	0.000914679608608
Tmem109	0.00091533086162
Specc1l	0.000973655035325
Nipbl	0.00100644998135
Pltp	0.00105139799475
Tns1	0.0010672950575
Zfand5	0.00109935220944
Trmt1l	0.00114092729644
Tom1l1	0.00114730023765
U2surp	0.00118345002309
Kif1b	0.00141046994913
Smpd4	0.00144098671543
AA987161	0.00149307300057
Slc7a2	0.00151962608083
Dhx37	0.00152699056699
Tcf25	0.00152955086048
LOC619378	0.00158265265469
A230073K19Rik	0.00158265265469
C230091D08Rik	0.00158265265469
9330162G02Rik	0.00158265265469
Ube3a	0.00158265265469
Sema4a	0.00166081074621
Gtf2a1	0.00170283739023
Rapgef6	0.00173772647972
Chek1	0.00179360116019
Pola2	0.00182737792192
Azin1	0.00188269263586
Faf2	0.00191200643394
H19	0.00191504961549
Spsb3	0.00196978672012
Eme2	0.00196978672012
Armc8	0.0019799795835
Hpn	0.00201400428439
Zfp292	0.00204360524047
Rpap2	0.00204724833425
Gk5	0.00208667926175
A430061O12Rik	0.00209122436506
Zfp143	0.00217598979903
Xrn2	0.00222715631011
Ctgf	0.0023167628714
Rcc1	0.00232835395583
AW549877	0.00234428527224
Pacsin2	0.00236785416682
Eif3j2	0.00239215847403
Eif3j1	0.00239215847403
Tjp1	0.00251288234422
Tmem98	0.0025853874395
Gtf2e1	0.00263757368567
Arhgef18	0.00265325773418
Guk1	0.00277771256094
Tnrc6b	0.00281431610075
Lepre1	0.00287200414221
Myo5b	0.00288329993459
Got1	0.00289265967881
Lepr	0.00291201563813
Rasa1	0.0029205030073
Rc3h2	0.00295774660964
Rela	0.00297820053225
Tcf7l2	0.00299576828324
Hmgxb4	0.0030467793864
Zfp182	0.00305394650026
Nsun4	0.0030797591509
G2e3	0.00308564229465
Deptor	0.00310081188844
Smc6	0.00312661566097
Thumpd3	0.00324307735256
Usp19	0.00332289324353
G3bp1	0.00334005351812
Ivns1abp	0.0033565987597
