6626,
7818,
23636,
24148,
51010,
4700,
29978,
6634,
5394,
23054,
9330,
5479,
3837,
6613,
112950,
4736,
2147,
57122,
57473,
3146,
5269,
219541,
3187,
6687,
200186,
374291,
4134,
2891,
4023,
22893,
30818,
5347,
22938,
9774,
9743,
5583,
4713,
57154,
10179,
2631,
1956,
5705,
10762,
640,
57576,
7805,
7421,
29959,
80762,
9853,
11214,
4771,
10602,
2965,
9140,
7178,
1173,
5439,
5432,
1654,
11337,
23279,
23299,
5438,
6141,
10992,
2071,
2059,
26230,
51586,
5908,
27336,
1207,
375,
1380,
6431,
3111,
9282,
30834,
166,
220164,
5664,
23291,
6422,
6183,
6924,
6150,
9150,
5903,
920,
51003,
6382,
5710,
2923,
23256,
2957,
79879,
121506,
6811,
22796,
23013,
858,
58506,
5440,
9441,
5870,
1803,
4820,
9802,
5372,
11193,
64425,
2962,
10594,
2122,
4105,
10728,
8021,
790,
5702,
1974,
9972,
25791,
5236,
56893,
6711,
5683,
388677,
5795,
8667,
55746,
10656,
6709,
9440,
79902,
11345,
3185,
4361,
84078,
4904,
6885,
4705,
1410,
9170,
65109,
5704,
5686,
51807,
285761,
80306,
331,
6907,
8565,
10928,
8893,
5586,
5297,
9631,
10043,
6427,
6136,
5694,
2966,
2339,
10181,
1778,
8487,
10482,
7386,
4726,
5430,
57551,
7372,
10959,
5437,
91754,
5688,
11065,
9570,
51362,
5886,
26156,
7320,
7450,
9861,
5799,
5211,
5813,
56915,
8863,
26003,
54205,
6627,
9416,
9921,
9443,
10963,
2067,
7332,
5721,
5682,
55791,
1211,
7384,
29882,
9020,
8407,
5718,
81876,
9026,
51366,
10001,
7030,
2107,
51150,
2275,
672,
9442,
55749,
5426,
9575,
10657,
5862,
23474,
29079,
5546,
7471,
338,
1650,
5899,
8087,
7852,
9477,
5885,
8431,
10621,
9253,
3337,
84643,
10542,
5441,
27258,
5213,
2889,
150094,
2073,
3065,
5684,
57649,
613,
6311,
4790,
65264,
9612,
10291,
10921,
3937,
65125,
4722,
6271,
7324,
6921,
51520,
4928,
1289,
29984,
649,
1950,
23365,
6048,
207,
23193,
4139,
4218,
8711,
10075,
8600,
506,
7514,
83548,
1785,
10978,
