Creation Time:	2022-12-29 20:46:35

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_5.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	10.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	1040431945

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4952
Proportion perturbed genes:	0.4231032125768968

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.3548387096774194
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8452.33885930203 +- 6.569174409680363

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
17	53	29	0.62496	0.35672	9.953e+02	0.021	0.427	GO:0044801
18	92	79	0.56183	0.45187	1.118e+03	0.368	0.434	GO:0019886
19	46	27	0.55223	0.42205	7.030e+02	0.093	0.478	GO:0007632
20	33	15	0.53166	0.38978	4.454e+02	0.003	0.319	GO:0016358
21	89	54	0.53042	0.45603	2.515e+03	0.152	0.368	GO:0050707
22	33	24	0.46564	0.39035	2.618e+02	0.191	0.385	GO:0032370
23	114	79	0.33524	0.44109	3.387e+03	0.194	0.43	GO:0060326
24	56	25	0.31246	0.37136	1.281e+03	-0.065	0.409	GO:0007269
25	96	80	0.30362	0.40326	1.415e+03	0.334	0.44	GO:0002504
26	31	26	0.30207	0.44167	1.459e+02	0.351	0.444	GO:0019692
27	137	77	0.3	0.45826	6.425e+03	0.096	0.407	GO:0050708
28	49	31	0.29105	0.2568	7.290e+02	0.048	0.503	GO:0006636
29	36	25	0.27951	0.33525	3.417e+02	0.159	0.436	GO:0003007
30	77	40	0.26724	0.33136	2.178e+03	-0.002	0.423	GO:0051099
31	24	15	0.25089	0.21102	1.809e+02	0.185	0.406	GO:0071514
32	23	19	0.22957	0.36244	8.697e+01	0.217	0.567	GO:0019098
33	23	15	0.21521	0.31531	1.569e+02	0.179	0.343	GO:0051180
34	49	29	0.2	0.4	7.899e+02	0.07	0.41	GO:0048588
35	21	13	0.19673	0.19499	1.409e+02	0.157	0.377	GO:0021522
36	27	16	0.17745	0.1546	2.428e+02	0.091	0.458	GO:1901685
37	57	30	0.16548	0.3038	1.187e+03	0.002	0.413	GO:0061025
38	84	40	0.16118	0.21478	2.749e+03	-0.056	0.45	GO:0006836
39	131	69	0.15718	0.32862	6.206e+03	0.069	0.378	GO:0051048
40	45	21	0.15675	0.09203	8.077e+02	0.032	0.416	GO:0000096
41	190	92	0.14495	0.29184	1.379e+04	-0.052	0.489	GO:0015849
42	36	20	0.1406	0.25768	4.565e+02	0.042	0.467	GO:0050999
43	20	12	0.13682	0.14408	1.329e+02	0.153	0.364	GO:0000413
44	60	32	0.1356	0.12287	1.300e+03	0.048	0.431	GO:0006968
45	94	79	0.12795	0.27623	1.304e+03	0.35	0.434	GO:0002495
46	105	52	0.1233	0.19697	4.174e+03	-0.034	0.445	GO:0032479
47	65	39	0.1215	0.12244	1.363e+03	0.033	0.551	GO:0006368
48	20	13	0.12041	0.16733	1.199e+02	0.144	0.379	GO:0048857
49	87	39	0.11336	0.14338	3.064e+03	-0.072	0.45	GO:0001505
50	21	11	0.10436	0.10845	1.659e+02	-0.026	0.39	GO:0006482
51	21	12	0.10402	0.1049	1.539e+02	0.033	0.451	GO:0000718
52	93	52	0.10083	0.29973	2.986e+03	0.052	0.497	GO:0006475
53	20	15	0.10018	0.13544	9.096e+01	0.318	0.366	GO:0019724
54	41	25	0.09234	0.15273	5.364e+02	0.118	0.485	GO:0008542
55	44	27	0.08748	0.21132	6.122e+02	0.187	0.399	GO:0060078
56	92	45	0.08728	0.13435	3.236e+03	-0.021	0.444	GO:0000041
57	45	29	0.08414	0.13837	6.003e+02	0.047	0.505	GO:0046456
58	34	15	0.08392	0.11975	4.814e+02	0.023	0.333	GO:0006695
59	60	32	0.08186	0.17111	1.300e+03	0.024	0.488	GO:0008306
60	175	144	0.0805	0.22872	4.950e+03	0.399	0.361	GO:0043281
61	90	53	0.07821	0.11087	2.658e+03	0.096	0.405	GO:0070374
62	114	60	0.0759	0.09375	4.709e+03	0.015	0.443	GO:0010810
63	21	12	0.07584	0.0846	1.539e+02	0.081	0.401	GO:0034502
64	31	14	0.07466	0.12464	3.955e+02	0.009	0.347	GO:0015701
65	23	13	0.07194	0.0694	1.859e+02	0.13	0.441	GO:0007062
66	24	15	0.06952	0.0937	1.809e+02	0.127	0.419	GO:0045687
67	42	19	0.06668	0.0967	7.189e+02	-0.022	0.352	GO:0060271
68	30	16	0.06461	0.0565	3.297e+02	0.099	0.378	GO:0018208
69	25	15	0.06418	0.0874	2.058e+02	0.021	0.464	GO:0043043
70	33	17	0.06313	0.08961	4.085e+02	0.021	0.407	GO:0016056
71	40	18	0.06139	0.09649	6.550e+02	-0.025	0.435	GO:0006383
72	50	27	0.06087	0.09924	8.966e+02	0.028	0.489	GO:0042398
73	60	35	0.05617	0.08436	1.199e+03	0.071	0.452	GO:0002673
74	39	24	0.05402	0.08404	4.805e+02	0.162	0.418	GO:0060079
75	71	34	0.0533	0.06137	1.961e+03	-0.016	0.441	GO:0006405
76	29	15	0.05273	0.04786	3.157e+02	-0.038	0.471	GO:0001838
77	41	24	0.05214	0.10983	5.613e+02	0.03	0.473	GO:0046889
78	25	14	0.05102	0.06314	2.208e+02	0.003	0.477	GO:0006360
79	42	25	0.05043	0.07809	5.783e+02	0.028	0.522	GO:0033762
80	34	19	0.04976	0.07138	4.056e+02	0.078	0.426	GO:0014015
81	40	25	0.0479	0.09532	4.955e+02	0.212	0.416	GO:0007422
82	39	25	0.04566	0.07063	4.555e+02	0.091	0.531	GO:0006691
83	51	29	0.04383	0.09664	8.906e+02	0.01	0.466	GO:0007200
84	82	47	0.04277	0.06154	2.270e+03	0.046	0.558	GO:0043902
85	110	51	0.0387	0.06444	4.781e+03	-0.042	0.473	GO:0006694
86	135	72	0.03765	0.07411	6.525e+03	0.053	0.414	GO:0045785
87	24	13	0.03606	0.04174	2.098e+02	0.003	0.456	GO:0007616
88	114	57	0.03461	0.04593	4.884e+03	-0.047	0.464	GO:0030258
89	47	33	0.03423	0.05555	5.674e+02	0.135	0.506	GO:0002449
90	42	23	0.03405	0.09984	6.272e+02	0.014	0.44	GO:0048284
91	60	38	0.03282	0.08759	1.088e+03	0.206	0.366	GO:0032088
92	83	47	0.03094	0.07029	2.353e+03	0.085	0.431	GO:0048872
93	27	18	0.03068	0.03855	2.079e+02	0.143	0.456	GO:0007052
94	65	31	0.02966	0.07595	1.650e+03	-0.037	0.43	GO:0007589
95	35	21	0.02931	0.04117	3.996e+02	0.063	0.531	GO:0071377
96	30	17	0.02834	0.04886	3.127e+02	0.087	0.407	GO:0022400
97	55	35	0.02787	0.04537	9.097e+02	0.094	0.577	GO:0050434
98	37	21	0.02784	0.03643	4.725e+02	0.048	0.411	GO:0042098
99	34	27	0.02726	0.06091	2.179e+02	0.259	0.473	GO:0009262
100	38	20	0.02696	0.03974	5.313e+02	-0.003	0.543	GO:0006754
101	76	42	0.02675	0.07693	2.019e+03	-0.003	0.502	GO:0060560
102	32	17	0.02612	0.07758	3.756e+02	0.084	0.298	GO:0002792
103	23	10	0.02611	0.02031	2.258e+02	-0.027	0.307	GO:0006662
104	85	45	0.02582	0.05626	2.614e+03	-0.02	0.533	GO:0006354
105	33	18	0.02559	0.07515	3.906e+02	0.102	0.381	GO:0042220
106	46	26	0.02545	0.05131	7.300e+02	0.109	0.377	GO:0006940
107	29	21	0.02407	0.03881	2.049e+02	0.141	0.554	GO:0019370
108	22	12	0.02344	0.04216	1.759e+02	0.02	0.494	GO:0006699
109	24	10	0.02308	0.03254	2.517e+02	-0.067	0.307	GO:0018904
110	35	15	0.02071	0.03252	5.193e+02	-0.063	0.355	GO:0032312
111	58	33	0.01958	0.02859	1.149e+03	0.029	0.488	GO:0010955
112	21	16	0.01919	0.04158	9.596e+01	0.196	0.536	GO:0002675
113	22	11	0.01884	0.03209	1.879e+02	0.112	0.376	GO:0008207
114	32	18	0.01878	0.04095	3.576e+02	0.071	0.359	GO:2000107
115	31	17	0.01856	0.02143	3.437e+02	0.142	0.464	GO:0010977
116	46	26	0.0184	0.02612	7.300e+02	0.068	0.438	GO:0032768
117	144	62	0.01827	0.03912	8.551e+03	-0.088	0.449	GO:0044272
118	126	68	0.0176	0.05281	5.634e+03	0.024	0.439	GO:0008217
119	29	18	0.01727	0.0198	2.648e+02	0.053	0.516	GO:0006099
120	24	13	0.01662	0.03087	2.098e+02	-0.01	0.466	GO:0006361
121	26	18	0.01644	0.04881	1.809e+02	0.342	0.272	GO:0050710
122	20	16	0.0164	0.02289	7.497e+01	0.356	0.413	GO:0072676
123	83	42	0.01632	0.04149	2.577e+03	-0.003	0.447	GO:1903050
124	30	20	0.01628	0.04312	2.558e+02	0.136	0.442	GO:0051209
125	25	14	0.01611	0.03423	2.208e+02	0.053	0.405	GO:0006501
126	21	11	0.01552	0.02614	1.659e+02	0.014	0.423	GO:0050820
127	56	29	0.01501	0.03977	1.160e+03	0.024	0.43	GO:0016571
128	20	15	0.01421	0.02874	9.096e+01	0.204	0.473	GO:0002833
129	165	91	0.01409	0.0383	9.462e+03	0.028	0.472	GO:0032103
130	40	21	0.01402	0.0244	5.892e+02	0.0	0.512	GO:0044273
131	58	29	0.01384	0.02759	1.274e+03	-0.015	0.385	GO:0050777
132	60	38	0.01348	0.0292	1.088e+03	0.084	0.521	GO:0002443
133	22	12	0.01341	0.02622	1.759e+02	0.118	0.374	GO:0002090
134	52	24	0.01321	0.03008	1.083e+03	-0.004	0.437	GO:0042180
135	163	79	0.013	0.02627	1.016e+04	-0.034	0.454	GO:0009581
136	40	23	0.01238	0.02669	5.443e+02	-0.004	0.492	GO:0050819
137	23	9	0.01234	0.02486	2.408e+02	-0.048	0.297	GO:0072595
138	68	30	0.01232	0.02591	1.897e+03	-0.131	0.497	GO:0009100
139	123	67	0.01207	0.0302	5.329e+03	0.098	0.372	GO:0070372
140	27	13	0.01106	0.02317	2.887e+02	0.014	0.415	GO:0030449
141	66	37	0.0106	0.02484	1.506e+03	0.072	0.443	GO:0010811
142	38	19	0.01045	0.01645	5.513e+02	-0.077	0.464	GO:0007595
143	26	17	0.0098	0.01921	1.989e+02	0.159	0.395	GO:0046825
144	81	38	0.00942	0.01975	2.583e+03	-0.056	0.459	GO:0010517
145	50	21	0.00928	0.01289	1.063e+03	-0.125	0.438	GO:0000725
146	27	18	0.00928	0.02245	2.079e+02	0.236	0.377	GO:0008625
147	79	41	0.0091	0.02729	2.294e+03	0.018	0.421	GO:0071482
148	53	21	0.00864	0.02385	1.234e+03	-0.113	0.404	GO:0019369
149	23	14	0.00835	0.02504	1.719e+02	0.121	0.502	GO:0032504
150	26	18	0.0082	0.01303	1.809e+02	0.21	0.456	GO:0033209
151	26	15	0.00802	0.01829	2.318e+02	0.073	0.506	GO:0021955
152	30	16	0.00789	0.02177	3.297e+02	-0.029	0.486	GO:0072175
153	27	17	0.00788	0.02127	2.258e+02	0.156	0.363	GO:0043516
154	28	18	0.00788	0.01618	2.358e+02	0.101	0.43	GO:2000242
155	33	19	0.00785	0.01571	3.716e+02	0.096	0.441	GO:0051963
156	23	12	0.00782	0.02192	1.988e+02	-0.041	0.461	GO:0007032
157	33	19	0.00769	0.02093	3.716e+02	0.125	0.375	GO:1901796
158	27	12	0.00715	0.01422	3.047e+02	-0.158	0.529	GO:0040020
159	31	14	0.00705	0.02016	3.955e+02	-0.007	0.36	GO:0070192
160	59	25	0.00703	0.01597	1.468e+03	-0.085	0.407	GO:0045454
161	52	28	0.00692	0.01048	9.714e+02	0.034	0.401	GO:0006888
162	170	113	0.0068	0.02041	8.063e+03	0.133	0.479	GO:0019884
163	28	15	0.00661	0.01325	2.867e+02	0.036	0.395	GO:0043388
164	22	12	0.00646	0.00878	1.759e+02	0.055	0.522	GO:0015985
165	21	8	0.00614	0.01363	2.048e+02	-0.124	0.312	GO:0046466
166	20	12	0.00582	0.01187	1.329e+02	0.13	0.313	GO:0045940
167	161	81	0.00582	0.01746	9.669e+03	-0.011	0.513	GO:0015931
168	46	24	0.00569	0.01036	7.808e+02	0.045	0.485	GO:0060041
169	20	10	0.00563	0.0169	1.559e+02	-0.043	0.495	GO:0009268
170	31	21	0.00551	0.01015	2.658e+02	0.141	0.451	GO:0051282
171	31	18	0.0055	0.01131	3.257e+02	0.101	0.469	GO:0030901
172	23	12	0.00537	0.01109	1.988e+02	0.106	0.336	GO:0032689
173	26	14	0.00497	0.0149	2.468e+02	0.071	0.414	GO:0043502
174	49	20	0.00486	0.01059	1.039e+03	-0.138	0.44	GO:0000724
175	38	24	0.00478	0.0136	4.415e+02	0.028	0.58	GO:0050982
176	21	11	0.00472	0.01274	1.659e+02	-0.005	0.446	GO:0006363
177	42	19	0.00466	0.00938	7.189e+02	-0.053	0.478	GO:0023021
178	31	15	0.00465	0.00932	3.776e+02	-0.113	0.559	GO:0051445
179	40	21	0.00463	0.0072	5.892e+02	-0.086	0.556	GO:0031018
180	25	12	0.00459	0.01376	2.488e+02	0.029	0.405	GO:0042181
181	33	15	0.00459	0.01376	4.454e+02	0.027	0.313	GO:0043550
182	51	26	0.00458	0.01172	9.743e+02	-0.032	0.563	GO:0009206
183	20	11	0.00454	0.00761	1.449e+02	0.111	0.437	GO:0032413
184	20	13	0.00448	0.00753	1.199e+02	0.249	0.342	GO:0002262
185	43	28	0.00446	0.01337	5.404e+02	0.087	0.502	GO:0032677
186	20	8	0.00439	0.01289	1.808e+02	-0.086	0.312	GO:0030149
187	22	15	0.00437	0.01227	1.339e+02	0.103	0.463	GO:0051181
188	32	18	0.00414	0.01209	3.576e+02	0.165	0.412	GO:0046928
189	43	21	0.00394	0.0061	7.159e+02	-0.069	0.418	GO:0070988
190	42	21	0.00394	0.01181	6.720e+02	-0.007	0.434	GO:0032092
191	55	25	0.00392	0.01061	1.223e+03	-0.077	0.458	GO:0032941
192	73	40	0.00389	0.00877	1.878e+03	0.029	0.562	GO:0048524
193	72	42	0.00388	0.01164	1.722e+03	0.037	0.505	GO:0007613
194	31	16	0.00382	0.00805	3.606e+02	0.039	0.38	GO:0006206
195	30	19	0.00381	0.0077	2.758e+02	0.066	0.58	GO:0006370
196	22	13	0.00359	0.01045	1.629e+02	-0.041	0.572	GO:0050829
197	22	9	0.00356	0.01068	2.148e+02	-0.07	0.34	GO:0048710
198	36	22	0.00353	0.00936	4.136e+02	0.093	0.429	GO:0048675
199	77	43	0.00335	0.01004	2.053e+03	0.042	0.426	GO:0050921
200	27	12	0.00324	0.00761	3.047e+02	-0.011	0.428	GO:0046209
201	21	16	0.00323	0.00592	9.596e+01	0.279	0.489	GO:0033198
202	38	18	0.00315	0.00673	5.722e+02	-0.077	0.473	GO:0050911
203	20	11	0.00313	0.00633	1.449e+02	0.02	0.46	GO:0003341
204	31	18	0.00313	0.0094	3.257e+02	0.01	0.532	GO:0021675
205	46	27	0.00308	0.00924	7.030e+02	0.004	0.585	GO:0046324
206	36	16	0.00306	0.00918	5.363e+02	-0.066	0.445	GO:0007339
207	22	18	0.00305	0.00763	8.297e+01	0.201	0.58	GO:0044705
208	24	13	0.00304	0.00818	2.098e+02	0.03	0.453	GO:0046627
209	27	15	0.00303	0.0065	2.588e+02	0.128	0.319	GO:0046676
210	24	13	0.003	0.00637	2.098e+02	-0.032	0.515	GO:0060397
211	21	13	0.00295	0.00811	1.409e+02	0.2	0.436	GO:0035710
212	58	35	0.00294	0.0056	1.080e+03	0.11	0.458	GO:0001816
213	21	13	0.00293	0.00591	1.409e+02	0.057	0.503	GO:0006110
214	26	14	0.0029	0.00689	2.468e+02	0.047	0.43	GO:1900077
215	23	9	0.00288	0.00825	2.408e+02	-0.18	0.445	GO:0007530
216	70	40	0.00267	0.00802	1.663e+03	0.054	0.492	GO:0033135
217	37	18	0.00264	0.00641	5.333e+02	-0.03	0.465	GO:0006305
218	23	14	0.00262	0.00436	1.719e+02	0.163	0.391	GO:0048484
219	30	13	0.00261	0.00782	3.805e+02	-0.124	0.442	GO:0043331
220	34	18	0.0026	0.0059	4.245e+02	0.002	0.472	GO:0046580
221	105	50	0.00253	0.0076	4.284e+03	-0.079	0.523	GO:0007409
222	64	31	0.00252	0.00757	1.583e+03	-0.03	0.47	GO:1900274
223	35	15	0.00252	0.00755	5.193e+02	-0.033	0.439	GO:0030317
224	52	24	0.00248	0.00668	1.083e+03	-0.052	0.479	GO:0043647
225	50	20	0.00245	0.00734	1.094e+03	-0.089	0.423	GO:0006418
226	32	16	0.00233	0.00698	3.926e+02	-0.03	0.535	GO:0042461
227	128	65	0.00231	0.00694	6.086e+03	0.006	0.463	GO:0030100
228	54	31	0.0023	0.00691	9.884e+02	0.051	0.516	GO:0033138
229	42	23	0.00228	0.00685	6.272e+02	0.067	0.451	GO:0043620
230	72	37	0.00227	0.00682	1.921e+03	0.004	0.456	GO:0045807
231	34	19	0.00226	0.00458	4.056e+02	0.056	0.443	GO:0070228
232	41	22	0.00218	0.00655	6.082e+02	0.02	0.484	GO:0034968
233	23	9	0.00215	0.00383	2.408e+02	-0.069	0.335	GO:0008299
234	20	11	0.00214	0.00433	1.449e+02	0.049	0.454	GO:0046839
235	24	13	0.00202	0.00606	2.098e+02	0.038	0.456	GO:0009190
236	56	32	0.00202	0.00552	1.067e+03	0.066	0.409	GO:2000106
237	23	11	0.002	0.00601	2.118e+02	-0.104	0.541	GO:0032965
238	21	13	0.00193	0.00482	1.409e+02	0.036	0.463	GO:0071312
239	34	17	0.00192	0.00463	4.425e+02	-0.027	0.548	GO:0018107
240	74	35	0.00192	0.00576	2.146e+03	-0.068	0.454	GO:0032481
241	26	12	0.0019	0.00381	2.757e+02	-0.128	0.506	GO:0000722
242	28	13	0.0019	0.00541	3.177e+02	-0.056	0.462	GO:0018146
243	58	31	0.00187	0.00464	1.214e+03	0.016	0.464	GO:0032943
244	155	64	0.00184	0.00551	1.015e+04	-0.097	0.461	GO:0030203
245	118	93	0.00182	0.00547	2.646e+03	0.359	0.351	GO:0010950
246	27	12	0.00182	0.00494	3.047e+02	-0.042	0.401	GO:0051983
247	31	16	0.00182	0.0038	3.606e+02	0.062	0.306	GO:0090278
248	46	20	0.00181	0.00544	8.824e+02	-0.14	0.469	GO:0043604
249	22	12	0.00179	0.00538	1.759e+02	-0.08	0.611	GO:0048873
250	62	25	0.00174	0.00521	1.667e+03	-0.105	0.431	GO:0032200
251	47	28	0.00173	0.00474	7.220e+02	0.133	0.413	GO:0001776
252	23	8	0.00172	0.00396	2.567e+02	-0.206	0.466	GO:0045214
253	37	22	0.00168	0.00347	4.505e+02	0.077	0.467	GO:1901888
254	163	80	0.00167	0.00502	1.008e+04	-0.063	0.511	GO:0072330
255	53	26	0.00165	0.00496	1.080e+03	-0.069	0.543	GO:0051640
256	27	17	0.00163	0.0037	2.258e+02	0.143	0.437	GO:0045933
257	50	26	0.00162	0.00486	9.235e+02	0.007	0.488	GO:0006826
258	114	57	0.00159	0.00478	4.884e+03	-0.023	0.533	GO:0006164
259	32	16	0.00158	0.00369	3.926e+02	-0.066	0.501	GO:0032414
260	85	41	0.00149	0.00446	2.791e+03	-0.035	0.461	GO:0006661
261	39	18	0.00148	0.00445	6.131e+02	-0.111	0.5	GO:0032411
262	37	16	0.00147	0.00442	5.762e+02	-0.083	0.446	GO:0010833
263	32	21	0.00147	0.00347	2.978e+02	0.125	0.509	GO:0050931
264	20	12	0.00144	0.00379	1.329e+02	0.024	0.512	GO:2000779
265	38	20	0.00143	0.00428	5.313e+02	-0.009	0.552	GO:0046365
266	32	15	0.00141	0.00422	4.105e+02	-0.082	0.557	GO:0009948
267	21	12	0.00141	0.00287	1.539e+02	0.115	0.375	GO:0033081
268	110	56	0.0014	0.00419	4.494e+03	-0.049	0.524	GO:0006633
269	39	23	0.00139	0.00416	5.044e+02	0.054	0.466	GO:0060402
270	48	24	0.00134	0.0039	8.755e+02	-0.023	0.486	GO:0007338
271	34	18	0.00133	0.00398	4.245e+02	0.113	0.398	GO:0045921
272	100	78	0.0013	0.0039	1.967e+03	0.326	0.36	GO:0031638
273	20	11	0.00129	0.00386	1.449e+02	0.088	0.375	GO:0090559
274	20	11	0.00127	0.0031	1.449e+02	0.071	0.437	GO:0001953
275	30	17	0.00125	0.00372	3.127e+02	-0.005	0.519	GO:0050766
276	22	12	0.00122	0.00366	1.759e+02	0.02	0.462	GO:0018200
277	32	19	0.00122	0.00366	3.387e+02	0.019	0.547	GO:0051353
278	37	19	0.00121	0.00362	5.134e+02	-0.005	0.518	GO:0018210
279	77	35	0.0012	0.00359	2.383e+03	-0.107	0.505	GO:0030324
280	94	47	0.00119	0.00356	3.327e+03	-0.043	0.508	GO:0035023
281	34	15	0.00119	0.00318	4.814e+02	-0.028	0.331	GO:1901983
282	42	21	0.00116	0.00222	6.720e+02	-0.027	0.499	GO:0006081
283	23	14	0.00114	0.00311	1.719e+02	0.037	0.478	GO:0001990
284	35	20	0.00111	0.00332	4.205e+02	0.029	0.543	GO:0007566
285	22	12	0.00109	0.00328	1.759e+02	0.004	0.534	GO:2000401
286	74	35	0.00108	0.00324	2.146e+03	-0.08	0.528	GO:0006289
287	25	14	0.00106	0.00318	2.208e+02	0.019	0.45	GO:0048169
288	29	17	0.00105	0.00216	2.827e+02	0.103	0.405	GO:0071622
289	22	11	0.00105	0.00314	1.879e+02	-0.191	0.548	GO:0090103
290	39	18	0.00103	0.00308	6.131e+02	0.003	0.358	GO:0035690
291	166	80	0.00102	0.00306	1.057e+04	-0.041	0.461	GO:0009582
292	65	35	0.001	0.00301	1.513e+03	-0.017	0.51	GO:0034146
293	20	11	0.00099	0.00298	1.449e+02	0.057	0.436	GO:0002825
294	40	23	0.00099	0.00298	5.443e+02	0.043	0.466	GO:0060401
295	34	16	0.00098	0.00294	4.614e+02	-0.179	0.547	GO:0000271
296	32	14	0.00098	0.00184	4.295e+02	-0.17	0.511	GO:0006312
297	44	20	0.00097	0.00292	7.857e+02	-0.03	0.389	GO:0002920
298	23	14	0.00097	0.00292	1.719e+02	0.071	0.485	GO:0007176
299	27	14	0.00096	0.00289	2.737e+02	-0.045	0.447	GO:0045494
300	20	9	0.00096	0.00287	1.679e+02	-0.08	0.463	GO:0060045
301	22	10	0.00094	0.00282	2.008e+02	-0.039	0.402	GO:0006829
302	22	14	0.00094	0.00203	1.489e+02	0.119	0.512	GO:1902229
303	98	40	0.0009	0.00271	4.106e+03	-0.124	0.448	GO:0006024
304	47	23	0.0009	0.00269	8.526e+02	-0.004	0.412	GO:0045670
305	104	58	0.00089	0.00266	3.738e+03	0.057	0.484	GO:0006473
306	32	17	0.00088	0.00264	3.756e+02	0.031	0.419	GO:0045931
307	27	11	0.00086	0.00258	3.216e+02	-0.111	0.509	GO:0006775
308	29	12	0.00086	0.00257	3.666e+02	-0.123	0.505	GO:0017156
309	73	34	0.00084	0.00188	2.110e+03	-0.044	0.457	GO:0061136
310	26	13	0.00084	0.00176	2.608e+02	0.138	0.312	GO:0097028
311	30	17	0.00084	0.00252	3.127e+02	-0.009	0.561	GO:0007040
312	21	9	0.00084	0.00251	1.908e+02	-0.123	0.583	GO:0009084
313	22	13	0.00083	0.00248	1.629e+02	0.034	0.537	GO:0048048
314	22	15	0.00081	0.00242	1.339e+02	0.268	0.369	GO:0090200
315	39	22	0.0008	0.00241	5.274e+02	0.139	0.351	GO:0002763
316	29	15	0.0008	0.0024	3.157e+02	-0.068	0.542	GO:0050853
317	54	24	0.0008	0.00231	1.196e+03	-0.003	0.358	GO:0006458
318	31	19	0.00079	0.0019	3.067e+02	0.046	0.58	GO:0009452
319	23	10	0.00078	0.00234	2.258e+02	-0.077	0.567	GO:0019835
320	21	10	0.00075	0.00226	1.779e+02	-0.036	0.37	GO:0002040
321	20	11	0.00072	0.00217	1.449e+02	0.035	0.445	GO:2000108
322	26	16	0.00072	0.00156	2.158e+02	0.098	0.488	GO:0002286
323	35	19	0.00072	0.00216	4.405e+02	0.031	0.434	GO:0050848
324	48	22	0.00072	0.00216	9.283e+02	-0.059	0.482	GO:2001022
325	21	12	0.00069	0.00156	1.539e+02	0.039	0.504	GO:2000351
326	57	29	0.00069	0.00208	1.217e+03	-0.008	0.485	GO:0007202
327	27	15	0.00068	0.00161	2.588e+02	0.014	0.465	GO:1903018
328	30	18	0.00068	0.00203	2.947e+02	0.084	0.477	GO:0046632
329	123	94	0.00067	0.002	3.155e+03	0.328	0.353	GO:0010952
330	38	18	0.00065	0.00194	5.722e+02	-0.034	0.445	GO:0051225
331	22	13	0.00064	0.0015	1.629e+02	0.052	0.542	GO:0043567
332	45	20	0.00062	0.00186	8.336e+02	-0.04	0.423	GO:0007416
