Creation Time:	2022-12-29 19:54:11

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_28.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	10.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	1979104870

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4990
Proportion perturbed genes:	0.42634996582365003

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.3548387096774194
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8483.789212867294 +- 3.7374490427225506

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	121	94	1.0	0.0	2.911e+03	0.26	0.476	GO:0010721
2	105	57	1.0	0.0	3.900e+03	0.026	0.461	GO:0032479
3	100	77	1.0	0.0	2.044e+03	0.3	0.409	GO:0048705
4	158	85	0.97772	0.06685	8.863e+03	0.051	0.426	GO:0090287
5	184	133	0.94769	0.15692	8.080e+03	0.251	0.425	GO:0048002
6	106	75	0.83968	0.3327	2.816e+03	0.258	0.423	GO:0061061
7	32	18	0.78435	0.15739	3.576e+02	0.121	0.367	GO:0030101
8	60	35	0.78339	0.34574	1.199e+03	0.072	0.451	GO:0006672
9	133	75	0.7603	0.37472	6.038e+03	0.044	0.473	GO:0006986
10	40	30	0.74747	0.2923	3.557e+02	0.228	0.48	GO:0031018
11	110	60	0.72376	0.2259	4.261e+03	0.025	0.488	GO:0008360
12	49	29	0.70532	0.34819	7.899e+02	0.13	0.322	GO:0048588
13	135	67	0.70145	0.45606	6.872e+03	-0.011	0.455	GO:0006470
14	115	52	0.68379	0.30875	5.307e+03	-0.037	0.46	GO:0016051
15	50	30	0.66127	0.40867	8.098e+02	0.108	0.398	GO:0000725
16	69	50	0.56658	0.38954	1.139e+03	0.258	0.425	GO:0051897
17	79	40	0.56571	0.44595	2.335e+03	0.033	0.416	GO:0009566
18	24	14	0.50695	0.27264	1.959e+02	0.113	0.384	GO:0055090
19	38	29	0.49006	0.41771	3.068e+02	0.252	0.473	GO:1901800
20	68	40	0.46364	0.31117	1.524e+03	0.041	0.481	GO:0045598
21	82	72	0.45454	0.41949	7.754e+02	0.417	0.42	GO:0051443
22	96	61	0.43342	0.38954	2.759e+03	0.136	0.455	GO:0051896
23	40	21	0.39972	0.36089	5.892e+02	0.062	0.395	GO:0007259
24	75	42	0.34423	0.35368	1.944e+03	0.044	0.471	GO:0006892
25	107	66	0.33488	0.36825	3.558e+03	0.102	0.5	GO:0045047
26	25	15	0.30757	0.2603	2.058e+02	0.127	0.411	GO:0006893
27	156	75	0.29855	0.45606	9.358e+03	-0.017	0.46	GO:0016311
28	45	23	0.29804	0.34527	7.588e+02	-0.034	0.459	GO:0046717
29	105	65	0.29097	0.36408	3.411e+03	0.096	0.506	GO:0006614
30	96	79	0.28548	0.36492	1.495e+03	0.363	0.429	GO:0051438
31	24	12	0.26046	0.29327	2.228e+02	-0.04	0.376	GO:0035162
32	53	31	0.24485	0.34103	9.345e+02	0.03	0.505	GO:0044801
33	49	29	0.20654	0.34053	7.899e+02	0.108	0.381	GO:0000724
34	39	25	0.20308	0.21052	4.555e+02	0.173	0.382	GO:0048678
35	27	15	0.19851	0.20472	2.588e+02	0.062	0.412	GO:0050663
36	108	66	0.19268	0.38572	3.665e+03	0.099	0.5	GO:0072599
37	24	16	0.18827	0.22393	1.649e+02	0.221	0.41	GO:0051385
38	40	22	0.18329	0.21247	5.673e+02	-0.021	0.481	GO:0010676
39	107	66	0.18313	0.26664	3.558e+03	0.098	0.505	GO:0006613
40	100	81	0.17916	0.26926	1.728e+03	0.344	0.438	GO:0051340
41	140	78	0.17767	0.3292	6.761e+03	0.043	0.466	GO:0035966
42	46	22	0.17638	0.31301	8.296e+02	0.004	0.367	GO:0035036
43	40	22	0.16309	0.14509	5.673e+02	0.109	0.37	GO:0006901
44	102	74	0.16157	0.33212	2.474e+03	0.271	0.428	GO:0007517
45	32	20	0.16097	0.14866	3.187e+02	0.151	0.395	GO:0032720
46	54	29	0.14366	0.20486	1.049e+03	0.054	0.412	GO:0000186
47	29	17	0.13526	0.18849	2.827e+02	0.096	0.477	GO:0019370
48	31	17	0.13418	0.08905	3.437e+02	0.033	0.456	GO:0006730
49	99	54	0.13257	0.25763	3.455e+03	0.049	0.458	GO:0006302
50	174	83	0.13238	0.27172	1.169e+04	-0.02	0.446	GO:0048193
51	80	39	0.13124	0.09771	2.456e+03	0.03	0.425	GO:0051494
52	49	23	0.13084	0.23964	9.523e+02	-0.054	0.43	GO:0019319
53	126	67	0.12952	0.24636	5.701e+03	-0.014	0.48	GO:0000302
54	88	41	0.12922	0.23877	3.058e+03	-0.016	0.41	GO:0015850
55	142	82	0.12918	0.14611	6.723e+03	0.046	0.501	GO:0051924
56	54	24	0.12738	0.29659	1.196e+03	-0.033	0.371	GO:0009988
57	163	77	0.11656	0.28945	1.033e+04	-0.029	0.44	GO:0006869
58	131	71	0.10415	0.14934	6.066e+03	0.048	0.423	GO:0009636
59	36	23	0.1032	0.16146	3.906e+02	0.185	0.338	GO:0048675
60	63	32	0.10142	0.15895	1.486e+03	-0.028	0.434	GO:0043255
61	107	53	0.09826	0.10437	4.333e+03	0.001	0.425	GO:0048469
62	36	27	0.09683	0.1372	2.888e+02	0.238	0.476	GO:0032436
63	47	25	0.09514	0.15254	8.028e+02	-0.032	0.477	GO:0045913
64	22	14	0.09301	0.12859	1.489e+02	0.225	0.375	GO:0050829
65	30	18	0.08699	0.15917	2.947e+02	0.07	0.407	GO:0070873
66	23	13	0.08289	0.1847	1.859e+02	0.115	0.337	GO:0032504
67	86	74	0.08142	0.24427	9.661e+02	0.392	0.429	GO:0051351
68	20	10	0.07566	0.10979	1.559e+02	-0.089	0.398	GO:0006595
69	34	20	0.0744	0.08602	3.856e+02	0.002	0.54	GO:0030282
70	51	30	0.07379	0.11126	8.607e+02	0.079	0.476	GO:0048641
71	34	16	0.07252	0.13495	4.614e+02	0.028	0.36	GO:0015914
72	23	15	0.0692	0.07835	1.569e+02	0.284	0.323	GO:0034405
73	84	50	0.06892	0.17001	2.291e+03	0.021	0.499	GO:0010954
74	73	46	0.0683	0.15126	1.618e+03	0.057	0.512	GO:0045862
75	30	17	0.06516	0.07236	3.127e+02	0.091	0.428	GO:0032508
76	34	21	0.06173	0.15574	3.646e+02	0.108	0.392	GO:0032881
77	83	47	0.06079	0.18236	2.353e+03	0.045	0.476	GO:0030968
78	61	35	0.06022	0.07728	1.260e+03	0.108	0.452	GO:0043112
79	121	61	0.05553	0.1666	5.469e+03	-0.033	0.476	GO:0006665
80	36	17	0.05289	0.10708	5.153e+02	-0.028	0.382	GO:0007339
81	96	69	0.05255	0.15766	2.238e+03	0.217	0.478	GO:0002504
82	20	14	0.05028	0.11223	1.059e+02	0.253	0.424	GO:0051412
83	129	57	0.04993	0.13587	6.764e+03	-0.079	0.458	GO:0009308
84	34	18	0.04802	0.06786	4.245e+02	0.049	0.415	GO:0046686
85	37	18	0.04706	0.079	5.333e+02	0.05	0.431	GO:0031047
86	54	24	0.04544	0.06118	1.196e+03	-0.087	0.445	GO:0046364
87	86	52	0.04388	0.05558	2.358e+03	0.043	0.519	GO:0045732
