Creation Time:	2022-12-29 19:17:26

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_13.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	10.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	1796472962

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4772
Proportion perturbed genes:	0.40772385509227616

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.3548387096774194
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8496.569803776667 +- 2.971358226982829

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	44	35	1.0	0.0	3.607e+02	0.321	0.385	GO:0031424
2	100	59	1.0	0.0	3.272e+03	0.07	0.465	GO:2001020
3	32	23	0.95769	0.12694	2.528e+02	0.281	0.407	GO:0016486
4	65	34	0.93183	0.11099	1.548e+03	-0.003	0.453	GO:0016458
5	30	18	0.86161	0.19817	2.947e+02	0.169	0.41	GO:0045604
6	25	19	0.8264	0.32115	1.359e+02	0.15	0.52	GO:0051693
7	87	48	0.7714	0.26321	2.646e+03	-0.012	0.498	GO:1903046
8	56	42	0.6083	0.42189	6.933e+02	0.319	0.377	GO:0046651
9	155	78	0.55508	0.46058	8.965e+03	0.027	0.424	GO:0007626
10	103	54	0.53474	0.38408	3.859e+03	0.04	0.446	GO:1901861
11	85	40	0.50747	0.23315	2.837e+03	-0.017	0.458	GO:0015718
12	60	27	0.48448	0.37403	1.462e+03	-0.026	0.409	GO:0030183
13	134	70	0.47304	0.45257	6.533e+03	0.039	0.422	GO:0006006
14	40	20	0.39021	0.25779	6.102e+02	0.097	0.332	GO:0010676
15	108	53	0.38836	0.3697	4.442e+03	0.036	0.39	GO:0042113
16	123	56	0.37638	0.26356	6.041e+03	-0.012	0.454	GO:0051028
17	58	43	0.37428	0.43393	7.652e+02	0.3	0.384	GO:0032943
18	28	19	0.36898	0.33257	2.169e+02	0.231	0.438	GO:2001238
19	65	51	0.3681	0.429	8.191e+02	0.3	0.408	GO:0030816
20	60	36	0.34899	0.34284	1.163e+03	0.066	0.497	GO:2001235
21	29	24	0.34542	0.36484	1.359e+02	0.303	0.502	GO:0014014
22	32	26	0.34373	0.35917	1.779e+02	0.291	0.49	GO:0045620
23	49	33	0.33353	0.44721	6.642e+02	0.193	0.371	GO:0019319
24	114	58	0.33306	0.35621	4.827e+03	-0.005	0.473	GO:0007281
25	34	18	0.33139	0.30165	4.245e+02	0.094	0.39	GO:0010633
26	95	50	0.31682	0.38277	3.276e+03	0.044	0.433	GO:0051250
27	53	27	0.2833	0.25332	1.052e+03	-0.02	0.446	GO:0042552
28	45	24	0.25574	0.35486	7.349e+02	0.119	0.35	GO:0002709
29	63	50	0.24493	0.35709	7.413e+02	0.32	0.399	GO:0030819
30	73	36	0.24385	0.33489	2.032e+03	-0.011	0.425	GO:0090305
31	78	41	0.24049	0.33811	2.216e+03	0.084	0.402	GO:0008344
32	20	12	0.23532	0.20376	1.329e+02	0.069	0.45	GO:0007029
33	103	54	0.23409	0.34001	3.859e+03	0.038	0.452	GO:0048634
34	101	53	0.22368	0.24242	3.709e+03	0.04	0.449	GO:0016202
35	26	15	0.21038	0.38525	2.318e+02	0.187	0.301	GO:0050869
36	119	58	0.20625	0.31235	5.412e+03	0.029	0.404	GO:0030534
37	36	20	0.19654	0.19749	4.565e+02	0.047	0.486	GO:0030195
38	45	31	0.19425	0.34673	5.394e+02	0.214	0.365	GO:0006094
39	25	16	0.19042	0.22551	1.899e+02	0.141	0.401	GO:0061217
40	21	12	0.18662	0.21031	1.539e+02	0.173	0.335	GO:0072009
41	26	15	0.18554	0.16288	2.318e+02	0.117	0.443	GO:0048701
42	47	26	0.18126	0.19854	7.769e+02	0.105	0.43	GO:0006096
43	36	18	0.17294	0.16969	4.954e+02	0.059	0.38	GO:0048024
44	73	39	0.16735	0.24201	1.918e+03	0.062	0.431	GO:0006090
45	148	63	0.15218	0.19023	9.093e+03	-0.047	0.428	GO:0048015
46	70	52	0.15074	0.30155	1.107e+03	0.261	0.412	GO:0030804
47	20	10	0.14858	0.13702	1.559e+02	0.068	0.33	GO:0000381
48	47	23	0.14739	0.23965	8.526e+02	0.043	0.391	GO:0045913
49	64	31	0.13895	0.30012	1.584e+03	0.012	0.463	GO:0006406
50	29	19	0.12903	0.28922	2.458e+02	0.076	0.52	GO:0030835
51	23	12	0.12868	0.11424	1.988e+02	0.036	0.398	GO:1900449
52	42	22	0.12034	0.18535	6.501e+02	-0.008	0.451	GO:0048284
53	103	64	0.11757	0.18357	3.268e+03	0.121	0.435	GO:0030814
54	92	44	0.11204	0.17042	3.285e+03	-0.045	0.469	GO:0071453
55	26	12	0.1083	0.16238	2.757e+02	0.018	0.352	GO:0018022
56	56	28	0.10548	0.13418	1.189e+03	-0.029	0.459	GO:0007272
57	20	13	0.09726	0.13092	1.199e+02	0.135	0.476	GO:0015721
58	40	18	0.08054	0.07378	6.550e+02	-0.03	0.4	GO:0006383
59	23	19	0.07953	0.23416	8.697e+01	0.301	0.475	GO:0045581
60	77	54	0.07734	0.17307	1.517e+03	0.198	0.42	GO:1900544
61	28	15	0.06379	0.07487	2.867e+02	0.052	0.344	GO:0042036
62	86	41	0.0624	0.11342	2.879e+03	0.03	0.374	GO:0002706
63	63	33	0.05889	0.11463	1.453e+03	0.052	0.411	GO:0072073
64	37	21	0.05777	0.0713	4.725e+02	0.094	0.46	GO:0050830
65	40	21	0.05611	0.10006	5.892e+02	-0.009	0.488	GO:0050819
66	26	12	0.05578	0.04857	2.757e+02	-0.011	0.344	GO:0015807
67	98	54	0.05363	0.06027	3.357e+03	-0.001	0.539	GO:0006487
68	40	19	0.05304	0.08288	6.321e+02	0.027	0.445	GO:0008206
69	36	19	0.04952	0.04991	4.764e+02	0.008	0.454	GO:0030433
70	53	25	0.04549	0.04049	1.109e+03	-0.059	0.458	GO:0044801
71	49	30	0.04514	0.06282	7.600e+02	0.076	0.543	GO:0051084
72	28	17	0.04341	0.07749	2.538e+02	0.169	0.382	GO:0032845
73	22	13	0.0429	0.08392	1.629e+02	0.08	0.422	GO:0051926
74	103	52	0.04247	0.10336	3.966e+03	0.022	0.412	GO:0002819
75	197	89	0.04231	0.12694	1.549e+04	-0.048	0.434	GO:0016485
76	43	20	0.04059	0.07531	7.399e+02	-0.101	0.464	GO:0030521
77	48	26	0.03908	0.11214	8.248e+02	0.042	0.447	GO:0033143
78	20	8	0.03724	0.05826	1.808e+02	-0.038	0.403	GO:0045736
79	24	18	0.03702	0.07402	1.299e+02	0.292	0.449	GO:0016447
80	58	27	0.03336	0.06436	1.337e+03	-0.001	0.393	GO:0002821
81	71	33	0.03307	0.05666	2.000e+03	-0.026	0.467	GO:0006405
82	89	47	0.03291	0.09872	2.870e+03	0.048	0.452	GO:2001236
