Creation Time:	2022-12-29 19:26:36

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_11.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	10.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	4026540195

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4881
Proportion perturbed genes:	0.4170369104579631

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.3548387096774194
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8393.939408965378 +- 8.432500810540372

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	81	66	1.0	0.0	1.110e+03	0.311	0.484	GO:0002576
2	100	44	1.0	0.0	4.088e+03	-0.004	0.342	GO:0050906
3	179	156	0.98043	0.0587	3.858e+03	0.43	0.375	GO:0050890
4	172	85	0.95847	0.12458	1.116e+04	0.027	0.402	GO:0019318
5	23	18	0.73299	0.30505	1.060e+02	0.25	0.512	GO:0051180
6	75	57	0.73073	0.4189	1.196e+03	0.196	0.519	GO:0006892
7	94	44	0.69553	0.25765	3.476e+03	0.006	0.42	GO:1902807
8	156	74	0.69349	0.36281	9.441e+03	-0.012	0.467	GO:0016311
9	59	46	0.61464	0.47066	6.893e+02	0.313	0.39	GO:0006027
10	29	17	0.60666	0.37809	2.828e+02	0.122	0.351	GO:0043588
11	52	26	0.58875	0.40797	1.026e+03	0.037	0.375	GO:0097191
12	32	20	0.55926	0.3385	3.187e+02	0.144	0.459	GO:0006801
13	61	49	0.54855	0.45782	6.664e+02	0.336	0.404	GO:0000723
14	23	15	0.54574	0.37529	1.569e+02	0.246	0.33	GO:0006692
15	101	77	0.49387	0.47695	2.145e+03	0.274	0.392	GO:0032946
16	28	16	0.44623	0.3485	2.708e+02	0.146	0.313	GO:0046189
17	62	49	0.42281	0.47585	7.283e+02	0.326	0.404	GO:0032200
18	27	18	0.41623	0.41534	2.079e+02	0.263	0.264	GO:0042517
19	44	21	0.38754	0.25791	7.608e+02	-0.01	0.417	GO:0031424
20	45	24	0.3697	0.25212	7.349e+02	0.027	0.351	GO:0045685
21	27	14	0.33938	0.43647	2.737e+02	0.15	0.311	GO:0008625
22	34	21	0.31286	0.31208	3.647e+02	0.168	0.404	GO:1901028
23	32	16	0.3068	0.26423	3.926e+02	0.028	0.412	GO:0070206
24	36	21	0.29797	0.32826	4.355e+02	0.114	0.363	GO:0021766
25	100	76	0.29112	0.40029	2.121e+03	0.274	0.389	GO:0050671
26	159	76	0.28955	0.36766	9.758e+03	0.0	0.421	GO:0010565
27	66	46	0.28536	0.43427	1.129e+03	0.239	0.39	GO:0006026
28	87	46	0.28168	0.36297	2.740e+03	0.068	0.424	GO:0018393
29	174	97	0.26927	0.4189	1.042e+04	0.034	0.526	GO:0048193
30	41	27	0.23903	0.36855	4.835e+02	0.13	0.531	GO:0019748
31	109	62	0.22544	0.31511	4.030e+03	0.061	0.461	GO:0006720
32	135	63	0.20419	0.33099	7.156e+03	-0.016	0.454	GO:0006470
33	20	15	0.18159	0.26409	9.096e+01	0.262	0.511	GO:0072337
34	49	24	0.17633	0.17618	9.254e+02	-0.026	0.415	GO:0006626
35	80	44	0.17144	0.1468	2.245e+03	0.007	0.485	GO:0044848
36	42	20	0.15631	0.16912	6.950e+02	0.018	0.377	GO:0006909
37	53	30	0.14581	0.2916	9.654e+02	0.141	0.334	GO:0046427
38	54	24	0.14538	0.17283	1.196e+03	0.055	0.34	GO:0002285
39	104	52	0.14529	0.19116	4.069e+03	0.048	0.425	GO:0006473
40	93	47	0.14208	0.1985	3.234e+03	0.049	0.416	GO:0006475
41	56	30	0.14057	0.17917	1.130e+03	0.007	0.484	GO:0022403
42	152	76	0.13385	0.20861	8.659e+03	-0.02	0.471	GO:0071560
43	84	44	0.13382	0.17409	2.574e+03	0.073	0.415	GO:0016573
44	42	25	0.13187	0.28964	5.783e+02	0.168	0.406	GO:0033762
45	73	37	0.13146	0.13252	1.994e+03	0.02	0.421	GO:2000241
46	46	27	0.12652	0.20392	7.031e+02	0.161	0.33	GO:0042531
