Creation Time:	2022-12-29 21:04:58

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_6.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	10.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	4192439711

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4920
Proportion perturbed genes:	0.4203691045796309

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.3548387096774194
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8469.035886205818 +- 4.9345849375207615

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	151	126	1.0	0.0	3.470e+03	0.348	0.419	GO:0000082
2	98	45	1.0	0.0	3.823e+03	-0.012	0.416	GO:0006813
3	62	29	1.0	0.0	1.522e+03	-0.011	0.359	GO:0030048
4	154	106	0.99044	0.02869	6.244e+03	0.24	0.398	GO:0009896
5	28	17	0.93452	0.09967	2.538e+02	0.102	0.44	GO:0009072
6	124	64	0.8532	0.28898	5.648e+03	0.036	0.397	GO:0044242
7	128	58	0.8057	0.34024	6.558e+03	-0.022	0.471	GO:0007015
8	25	21	0.79814	0.32755	9.497e+01	0.349	0.476	GO:0042771
9	86	58	0.73568	0.38865	2.027e+03	0.151	0.457	GO:0030326
10	23	18	0.72583	0.33006	1.060e+02	0.355	0.395	GO:0006692
11	78	40	0.72265	0.40234	2.256e+03	0.057	0.416	GO:0072527
12	21	18	0.71754	0.2959	6.098e+01	0.294	0.48	GO:0019915
13	27	14	0.7022	0.37292	2.737e+02	0.005	0.357	GO:0019674
14	108	67	0.6	0.4899	3.599e+03	0.127	0.442	GO:0042113
15	91	55	0.58476	0.47881	2.640e+03	0.116	0.447	GO:0034754
16	48	28	0.5749	0.34256	7.699e+02	0.133	0.424	GO:0033143
17	45	22	0.51839	0.30021	7.828e+02	0.031	0.375	GO:0042044
18	94	70	0.51461	0.42399	1.978e+03	0.247	0.436	GO:0044236
19	27	14	0.48779	0.13912	2.737e+02	0.054	0.4	GO:0045494
20	62	28	0.4848	0.36929	1.556e+03	-0.023	0.397	GO:0032846
21	154	90	0.41562	0.47927	7.807e+03	0.064	0.499	GO:0042445
22	40	21	0.35429	0.27092	5.892e+02	0.028	0.419	GO:1900076
23	105	57	0.34515	0.28164	3.900e+03	0.05	0.477	GO:0032479
24	32	19	0.31795	0.28215	3.387e+02	0.068	0.451	GO:0030101
25	141	82	0.3	0.45826	6.582e+03	0.084	0.477	GO:0030098
26	103	67	0.26432	0.38865	3.071e+03	0.108	0.469	GO:0035107
27	83	42	0.26314	0.30357	2.577e+03	0.018	0.467	GO:0006353
28	22	16	0.25484	0.19446	1.179e+02	0.213	0.429	GO:0090200
29	53	27	0.21761	0.39272	1.052e+03	0.071	0.367	GO:0006213
30	33	18	0.21391	0.23719	3.906e+02	0.103	0.427	GO:0065002
31	23	12	0.21222	0.28492	1.988e+02	-0.003	0.384	GO:0072525
32	33	17	0.20756	0.23956	4.085e+02	0.074	0.38	GO:0048387
33	21	12	0.20073	0.16503	1.539e+02	0.065	0.393	GO:0034502
34	34	18	0.18727	0.18072	4.245e+02	0.027	0.398	GO:0033865
35	82	63	0.18073	0.36402	1.386e+03	0.271	0.438	GO:0032963
36	48	22	0.16783	0.15594	9.284e+02	-0.003	0.402	GO:0002790
37	72	60	0.16192	0.33485	7.983e+02	0.329	0.436	GO:0030574
38	24	13	0.15741	0.16805	2.098e+02	0.112	0.351	GO:0000045
39	30	20	0.14654	0.18399	2.558e+02	0.108	0.538	GO:0048265
40	41	19	0.12012	0.15285	6.750e+02	-0.011	0.383	GO:0032652
41	22	12	0.11972	0.25179	1.759e+02	0.149	0.372	GO:0034105
42	90	39	0.11396	0.26585	3.347e+03	-0.071	0.377	GO:0001894
43	24	19	0.11295	0.22755	1.110e+02	0.3	0.464	GO:0016447
44	32	16	0.11187	0.17729	3.926e+02	0.029	0.385	GO:0046626
45	37	17	0.10978	0.22614	5.542e+02	-0.018	0.382	GO:0032651
46	46	24	0.10872	0.10714	7.808e+02	0.02	0.478	GO:0006369
47	45	23	0.10831	0.09305	7.588e+02	-0.012	0.472	GO:0006120
48	100	54	0.10455	0.2986	3.555e+03	0.069	0.444	GO:0050671
49	54	44	0.10413	0.26564	4.956e+02	0.287	0.5	GO:0002285
50	145	76	0.1	0.3	7.625e+03	0.009	0.479	GO:0006112
51	74	37	0.09821	0.15036	2.068e+03	0.05	0.415	GO:1990267
52	60	34	0.09383	0.14946	1.234e+03	0.059	0.425	GO:0002443
53	50	30	0.09225	0.26147	8.098e+02	0.118	0.49	GO:0008630
54	113	60	0.08361	0.19502	4.595e+03	0.033	0.493	GO:0023061
55	24	14	0.08335	0.084	1.959e+02	0.028	0.454	GO:0001892
56	40	20	0.08137	0.12731	6.102e+02	-0.009	0.424	GO:0055010
57	31	15	0.08004	0.09025	3.776e+02	0.036	0.344	GO:0070192
58	79	62	0.07812	0.14289	1.206e+03	0.291	0.437	GO:0044243
59	32	21	0.07761	0.20779	2.978e+02	0.135	0.456	GO:0016445
60	37	24	0.07652	0.12938	4.036e+02	0.176	0.469	GO:0072332
61	36	23	0.07156	0.09984	3.906e+02	0.15	0.431	GO:0046631
62	26	15	0.06722	0.09346	2.318e+02	0.057	0.444	GO:1900077
63	88	66	0.06476	0.13051	1.703e+03	0.24	0.442	GO:0044259
64	31	16	0.06308	0.18271	3.606e+02	0.103	0.319	GO:0072529
65	36	16	0.06238	0.11819	5.363e+02	-0.011	0.39	GO:0048024
66	31	16	0.06216	0.09669	3.606e+02	0.044	0.395	GO:0030073
67	26	15	0.05951	0.15128	2.318e+02	0.043	0.473	GO:0007212
68	36	15	0.05462	0.07994	5.582e+02	-0.037	0.386	GO:0006040
69	117	64	0.0527	0.09091	4.807e+03	0.054	0.486	GO:0030178
70	33	20	0.05099	0.07708	3.517e+02	0.151	0.474	GO:0009069
71	33	21	0.0495	0.05554	3.307e+02	0.166	0.433	GO:0090199
