Creation Time:	2022-12-29 19:00:49

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_23.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	10.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	303568045

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4847
Proportion perturbed genes:	0.4141319207108681

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.3548387096774194
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8435.93841909934 +- 4.377007729507096

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	89	68	1.0	0.0	1.657e+03	0.263	0.454	GO:0002685
2	79	67	1.0	0.0	8.822e+02	0.381	0.4	GO:0007229
3	142	103	1.0	0.0	4.785e+03	0.205	0.481	GO:0031346
4	81	59	1.0	0.0	1.550e+03	0.206	0.483	GO:0051216
5	48	31	0.88907	0.18069	6.802e+02	0.204	0.432	GO:0007189
6	62	32	0.82604	0.24931	1.423e+03	0.029	0.461	GO:0009953
7	64	40	0.76108	0.32767	1.259e+03	0.107	0.498	GO:0010923
8	39	27	0.75147	0.38821	4.026e+02	0.201	0.43	GO:0048806
9	103	56	0.74711	0.25277	3.749e+03	0.05	0.444	GO:0032320
10	21	15	0.70291	0.2698	1.119e+02	0.353	0.358	GO:0042107
11	27	17	0.6955	0.30264	2.258e+02	0.166	0.428	GO:0007052
12	60	36	0.67467	0.44306	1.163e+03	0.071	0.471	GO:0042108
13	165	132	0.65475	0.44864	4.906e+03	0.307	0.446	GO:0045765
14	41	23	0.60282	0.39388	5.853e+02	0.064	0.437	GO:0009247
15	26	13	0.52722	0.28127	2.608e+02	0.035	0.351	GO:0015807
16	194	98	0.50128	0.49873	1.398e+04	0.011	0.444	GO:2001233
17	28	18	0.45292	0.3298	2.358e+02	0.158	0.459	GO:0009225
18	49	41	0.42777	0.44254	3.648e+02	0.365	0.433	GO:0006998
19	54	28	0.37315	0.38941	1.078e+03	0.071	0.39	GO:0000186
20	179	138	0.34552	0.4487	6.501e+03	0.277	0.449	GO:1901342
21	26	14	0.33852	0.28922	2.468e+02	0.108	0.404	GO:0042133
22	29	14	0.32283	0.16454	3.317e+02	0.031	0.362	GO:0008334
23	39	34	0.30961	0.39946	1.859e+02	0.439	0.4	GO:0030397
24	38	21	0.30857	0.32212	5.104e+02	0.051	0.433	GO:0046365
25	77	44	0.30199	0.44972	2.009e+03	0.107	0.423	GO:0008584
26	68	40	0.29456	0.41979	1.524e+03	0.086	0.498	GO:0045598
27	103	43	0.27946	0.38533	4.474e+03	-0.087	0.419	GO:0050808
28	91	45	0.27533	0.39088	3.143e+03	-0.014	0.458	GO:0006664
29	37	32	0.26711	0.37576	1.759e+02	0.434	0.399	GO:0007077
30	39	25	0.25037	0.23479	4.555e+02	0.168	0.501	GO:0060411
31	33	20	0.23715	0.30295	3.517e+02	0.1	0.435	GO:0090199
32	62	29	0.23703	0.1915	1.522e+03	-0.03	0.412	GO:0050907
33	94	51	0.22929	0.38581	3.131e+03	0.018	0.451	GO:0042035
34	71	39	0.2128	0.32157	1.773e+03	0.036	0.505	GO:0046620
35	46	21	0.2016	0.16208	8.556e+02	0.007	0.405	GO:1902600
36	82	43	0.19694	0.3185	2.452e+03	-0.017	0.505	GO:0090090
37	93	52	0.17524	0.20532	2.986e+03	0.014	0.493	GO:0030307
38	89	47	0.1716	0.26488	2.870e+03	0.039	0.428	GO:2001236
39	61	28	0.16739	0.15412	1.492e+03	0.007	0.429	GO:0006818
40	73	35	0.16563	0.24821	2.071e+03	-0.002	0.419	GO:0034134
41	33	18	0.16519	0.19275	3.906e+02	0.032	0.423	GO:0019320
42	93	46	0.16292	0.30361	3.282e+03	0.008	0.448	GO:0032412
43	71	34	0.16124	0.22038	1.961e+03	-0.004	0.422	GO:0038123
44	35	19	0.15048	0.19028	4.405e+02	0.096	0.405	GO:0007566
45	40	27	0.14455	0.15296	4.426e+02	0.155	0.474	GO:0055117
46	21	13	0.13652	0.20298	1.409e+02	0.265	0.425	GO:0060412
47	97	50	0.13224	0.2484	3.468e+03	0.031	0.444	GO:0022898
48	31	26	0.1321	0.16156	1.459e+02	0.309	0.48	GO:0030279
49	42	26	0.12733	0.16165	5.524e+02	0.066	0.523	GO:2001257
50	41	22	0.11388	0.14511	6.082e+02	0.012	0.433	GO:0051588
51	22	11	0.10174	0.08557	1.879e+02	0.087	0.369	GO:0006297
52	163	78	0.10077	0.22808	1.024e+04	-0.027	0.483	GO:0072511
53	30	21	0.10021	0.20762	2.348e+02	0.198	0.472	GO:0032856
54	57	30	0.09933	0.12908	1.187e+03	0.013	0.479	GO:0006497
55	21	14	0.0976	0.11815	1.269e+02	0.241	0.432	GO:0046329
56	30	19	0.09705	0.09972	2.758e+02	0.195	0.439	GO:0050873
57	65	37	0.09473	0.10732	1.440e+03	0.01	0.464	GO:0060333
58	142	75	0.08392	0.10693	7.271e+03	0.03	0.466	GO:0030308
59	38	21	0.07979	0.11552	5.104e+02	0.062	0.466	GO:0031577
60	154	83	0.07883	0.11999	8.410e+03	-0.002	0.462	GO:0009611
61	34	15	0.07852	0.07048	4.814e+02	-0.025	0.36	GO:0006695
62	86	47	0.077	0.12216	2.607e+03	0.015	0.525	GO:0030217
63	40	18	0.07598	0.10921	6.550e+02	-0.026	0.391	GO:0016126
64	86	46	0.07577	0.09039	2.654e+03	0.008	0.482	GO:0045995
65	30	18	0.07526	0.08512	2.947e+02	0.132	0.479	GO:0022400
66	67	33	0.07342	0.10375	1.715e+03	0.027	0.389	GO:1902106
67	34	22	0.06834	0.10616	3.427e+02	0.089	0.51	GO:0055021
68	33	18	0.06703	0.12092	3.906e+02	0.058	0.479	GO:0016056
69	46	23	0.06683	0.05058	8.047e+02	-0.052	0.463	GO:0006369
70	32	18	0.06664	0.08085	3.576e+02	0.056	0.432	GO:0046928
71	80	40	0.06622	0.07731	2.415e+03	0.01	0.461	GO:0022617
72	103	56	0.06611	0.1289	3.749e+03	0.023	0.519	GO:1901861
73	164	87	0.06598	0.12079	9.653e+03	0.037	0.483	GO:0042110
74	50	25	0.06593	0.06754	9.494e+02	-0.053	0.467	GO:0007498
75	27	15	0.06548	0.0328	2.588e+02	0.027	0.438	GO:0019935
76	24	14	0.06427	0.08773	1.959e+02	0.098	0.359	GO:0007616
77	32	22	0.0604	0.06622	2.758e+02	0.203	0.456	GO:0032722
78	100	46	0.05823	0.1199	3.976e+03	-0.047	0.413	GO:0050906
79	148	73	0.05628	0.10949	8.287e+03	-0.01	0.486	GO:0006816
80	39	20	0.0557	0.11617	5.703e+02	-0.017	0.461	GO:0060402
81	107	47	0.05415	0.10364	4.682e+03	-0.07	0.414	GO:0008203
82	41	25	0.05332	0.0876	5.364e+02	0.134	0.421	GO:0001709
83	52	29	0.05023	0.06989	9.425e+02	0.076	0.423	GO:2001237
84	39	25	0.04907	0.08186	4.555e+02	0.073	0.529	GO:0060420
85	32	17	0.04558	0.09327	3.756e+02	-0.012	0.381	GO:0008209
86	59	27	0.04512	0.0897	1.399e+03	-0.016	0.405	GO:0006687
87	93	44	0.0444	0.11815	3.380e+03	-0.027	0.448	GO:0051592
88	38	19	0.04416	0.05634	5.513e+02	-0.05	0.456	GO:0009066
89	29	20	0.04326	0.05036	2.258e+02	0.134	0.494	GO:0060043
90	93	50	0.04084	0.08389	3.088e+03	0.024	0.484	GO:0031098
91	38	19	0.04069	0.04986	5.513e+02	0.0	0.423	GO:0050911
92	45	21	0.03856	0.04848	8.077e+02	-0.04	0.433	GO:0000096
93	38	18	0.03733	0.06865	5.722e+02	0.039	0.365	GO:0048385
94	32	23	0.03541	0.04214	2.528e+02	0.293	0.389	GO:0048521
95	31	17	0.03379	0.05255	3.437e+02	-0.0	0.503	GO:0019692
96	26	13	0.03326	0.03306	2.608e+02	-0.0	0.387	GO:0016339
97	32	18	0.03296	0.07307	3.576e+02	0.101	0.441	GO:0045599
98	22	10	0.03259	0.02512	2.008e+02	-0.034	0.349	GO:0032201
99	57	29	0.03243	0.06599	1.217e+03	-0.02	0.5	GO:0072524
100	45	22	0.03169	0.06058	7.828e+02	-0.025	0.414	GO:0007416
101	36	26	0.03153	0.03218	3.158e+02	0.169	0.56	GO:0006040
102	28	16	0.03087	0.03995	2.708e+02	0.042	0.474	GO:0006309
103	27	13	0.03072	0.03643	2.887e+02	0.002	0.343	GO:0008625
104	48	26	0.03035	0.04703	8.247e+02	0.108	0.38	GO:0030218
105	156	74	0.02978	0.05994	9.441e+03	-0.008	0.436	GO:0032872
106	62	31	0.02975	0.03321	1.455e+03	0.029	0.407	GO:0032874
107	20	9	0.02921	0.02536	1.679e+02	-0.005	0.453	GO:0045939
108	25	19	0.02918	0.03513	1.359e+02	0.237	0.549	GO:1901071
109	71	33	0.02794	0.07789	2.000e+03	-0.034	0.422	GO:0030510
110	82	37	0.02655	0.07637	2.713e+03	-0.023	0.432	GO:0002755
111	24	12	0.02614	0.02761	2.228e+02	0.056	0.344	GO:0042537
112	38	22	0.02468	0.03128	4.884e+02	0.1	0.393	GO:0031532
113	46	24	0.02456	0.04802	7.808e+02	0.0	0.51	GO:0055024
114	26	16	0.02441	0.03934	2.158e+02	0.12	0.484	GO:0002088
115	26	17	0.02418	0.03252	1.989e+02	0.177	0.476	GO:0032873
116	155	81	0.02348	0.07045	8.727e+03	0.013	0.463	GO:0043547
117	35	20	0.02282	0.02996	4.206e+02	0.041	0.503	GO:0030317
118	62	25	0.0221	0.03144	1.667e+03	-0.086	0.372	GO:0032200
119	36	18	0.02138	0.04749	4.954e+02	-0.024	0.416	GO:0050999
120	37	16	0.02134	0.0294	5.762e+02	-0.081	0.403	GO:0051148
121	39	22	0.02077	0.04246	5.274e+02	0.089	0.476	GO:0008088
122	30	20	0.0206	0.05257	2.558e+02	0.179	0.42	GO:0045429
123	40	21	0.02059	0.02865	5.892e+02	0.004	0.445	GO:0060401
124	20	9	0.01992	0.04936	1.679e+02	-0.067	0.392	GO:0034243
125	63	32	0.01903	0.03805	1.486e+03	0.035	0.41	GO:0070304
126	187	86	0.01895	0.05684	1.381e+04	-0.037	0.419	GO:0050804
127	22	11	0.01848	0.02139	1.879e+02	0.014	0.348	GO:0042430
128	42	25	0.01804	0.03023	5.783e+02	0.124	0.423	GO:0045428
129	66	32	0.01764	0.02957	1.682e+03	-0.037	0.448	GO:0042060
130	22	13	0.01758	0.05198	1.629e+02	0.09	0.492	GO:0060314
131	27	13	0.01639	0.03794	2.887e+02	-0.039	0.416	GO:0046209
132	33	14	0.01634	0.03017	4.654e+02	-0.049	0.407	GO:0006271
133	26	14	0.01622	0.03272	2.468e+02	0.073	0.448	GO:0002286
134	108	54	0.0161	0.0405	4.386e+03	-0.011	0.467	GO:0032409
135	135	64	0.01606	0.03472	7.084e+03	0.011	0.42	GO:0046328
136	49	24	0.01595	0.02623	9.254e+02	-0.001	0.462	GO:0042787
137	78	38	0.01563	0.02429	2.337e+03	-0.056	0.46	GO:0043648
138	31	11	0.01453	0.02358	4.554e+02	-0.07	0.29	GO:0015682
139	159	77	0.01433	0.04298	9.675e+03	-0.026	0.487	GO:0070838
140	26	15	0.0139	0.02777	2.318e+02	0.076	0.475	GO:0048701
141	25	14	0.01381	0.02442	2.208e+02	0.115	0.424	GO:0042311
142	30	15	0.01362	0.0215	3.456e+02	-0.025	0.49	GO:0045104
143	50	26	0.0135	0.02646	9.235e+02	-0.014	0.494	GO:0019362
144	91	50	0.01294	0.02689	2.904e+03	0.037	0.484	GO:0051403
145	29	16	0.01282	0.01927	2.997e+02	0.023	0.474	GO:0000737
146	68	29	0.01265	0.02497	1.937e+03	-0.033	0.417	GO:0019218
147	27	14	0.01263	0.01514	2.737e+02	0.076	0.435	GO:0034453
148	157	75	0.0126	0.02143	9.519e+03	-0.005	0.437	GO:0070302
149	22	16	0.0115	0.029	1.179e+02	0.21	0.498	GO:0017145
150	100	63	0.0112	0.03294	3.027e+03	0.111	0.478	GO:0050770
151	33	16	0.01095	0.02307	4.265e+02	0.03	0.402	GO:0048387
152	29	17	0.01028	0.01783	2.828e+02	0.133	0.522	GO:0048747
153	27	13	0.01022	0.03066	2.887e+02	-0.071	0.496	GO:0060740
154	24	19	0.01019	0.02234	1.110e+02	0.372	0.383	GO:0050922
155	43	17	0.00979	0.02178	8.176e+02	-0.037	0.378	GO:0007270
156	76	40	0.00979	0.02454	2.102e+03	0.029	0.451	GO:0035666
157	101	55	0.0097	0.01943	3.601e+03	0.027	0.514	GO:0016202
158	25	20	0.0096	0.01768	1.160e+02	0.164	0.614	GO:0001937
159	27	16	0.00946	0.02175	2.428e+02	0.06	0.534	GO:0019674
160	59	30	0.00933	0.01794	1.303e+03	-0.024	0.517	GO:0051149
161	74	40	0.00929	0.02786	1.951e+03	-0.026	0.532	GO:0007051
162	52	22	0.00927	0.01402	1.144e+03	-0.077	0.41	GO:0051289
163	45	24	0.00907	0.02695	7.349e+02	0.026	0.503	GO:0001837
164	20	9	0.00907	0.02009	1.679e+02	0.007	0.383	GO:0043921
165	46	23	0.00884	0.01405	8.047e+02	-0.017	0.414	GO:0032768
166	30	13	0.00875	0.01338	3.806e+02	-0.001	0.395	GO:0000291
167	34	16	0.00875	0.02624	4.614e+02	-0.018	0.427	GO:0046580
168	28	17	0.00836	0.01355	2.538e+02	0.165	0.423	GO:2001244
169	106	55	0.0078	0.02328	4.118e+03	0.021	0.445	GO:0008406
170	46	22	0.00778	0.01607	8.297e+02	0.034	0.377	GO:0021782
171	72	34	0.00742	0.0158	2.035e+03	0.006	0.359	GO:0007613
172	29	16	0.0074	0.02119	2.997e+02	0.004	0.516	GO:0009394
173	38	23	0.00699	0.01161	4.655e+02	0.067	0.567	GO:0070936
174	22	12	0.0069	0.01409	1.759e+02	0.117	0.293	GO:0001961
175	28	17	0.00663	0.00919	2.538e+02	0.075	0.466	GO:0033077
176	85	42	0.00658	0.01974	2.746e+03	-0.027	0.514	GO:0007603
177	53	26	0.00658	0.01414	1.080e+03	0.025	0.408	GO:0046330
178	24	13	0.00651	0.01557	2.098e+02	0.077	0.398	GO:0042474
179	86	47	0.00621	0.01757	2.607e+03	-0.001	0.464	GO:0071346
180	94	41	0.00612	0.01255	3.634e+03	-0.088	0.446	GO:0009593
181	45	25	0.00604	0.01301	7.100e+02	0.01	0.528	GO:0007030
182	26	13	0.00604	0.01232	2.608e+02	-0.086	0.503	GO:0006739
183	23	13	0.00603	0.01403	1.859e+02	0.038	0.387	GO:0048484
184	43	19	0.00578	0.01179	7.648e+02	-0.066	0.463	GO:0070988
185	61	34	0.0057	0.01159	1.295e+03	0.052	0.468	GO:0010631
186	103	57	0.00559	0.01676	3.692e+03	0.031	0.52	GO:0048634
187	23	11	0.00551	0.00881	2.118e+02	0.075	0.34	GO:0003254
188	60	27	0.00551	0.00985	1.462e+03	-0.074	0.439	GO:1901616
189	26	16	0.00536	0.01215	2.158e+02	-0.043	0.563	GO:0050710
190	26	10	0.00499	0.00839	3.087e+02	-0.089	0.349	GO:0000722
191	22	12	0.00495	0.01484	1.759e+02	0.081	0.39	GO:0090200
192	20	11	0.00486	0.00729	1.449e+02	0.002	0.505	GO:0045940
193	29	12	0.00484	0.01037	3.666e+02	-0.035	0.344	GO:0015988
194	129	63	0.00482	0.01446	6.346e+03	-0.009	0.476	GO:0008277
195	21	8	0.0048	0.01337	2.048e+02	-0.118	0.444	GO:0032925
196	27	14	0.00477	0.01154	2.737e+02	0.016	0.485	GO:0030449
197	57	28	0.00473	0.0142	1.247e+03	0.016	0.5	GO:0002793
198	35	20	0.00468	0.01066	4.206e+02	0.134	0.407	GO:0002762
199	102	49	0.0046	0.0138	4.021e+03	-0.004	0.442	GO:0007517
200	21	10	0.00451	0.00946	1.779e+02	-0.067	0.37	GO:0042116
201	86	37	0.0044	0.01319	3.071e+03	-0.076	0.412	GO:0046467
202	63	36	0.00435	0.00903	1.348e+03	0.131	0.42	GO:0030819
203	20	11	0.00435	0.00895	1.449e+02	0.056	0.425	GO:0014743
204	83	43	0.00433	0.00726	2.534e+03	0.062	0.444	GO:0017157
205	22	15	0.00425	0.00901	1.339e+02	0.17	0.5	GO:0048048
206	21	11	0.00424	0.0092	1.659e+02	-0.017	0.507	GO:0033081
207	35	17	0.00418	0.00835	4.784e+02	0.009	0.405	GO:0051058
208	61	24	0.00411	0.00877	1.637e+03	-0.104	0.387	GO:0000723
209	20	14	0.00407	0.01138	1.059e+02	0.194	0.422	GO:0072676
