Creation Time:	2022-12-29 20:28:47

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_16.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	10.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	3856412770

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4977
Proportion perturbed genes:	0.42523923444976075

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.2661290322580645
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8448.471116000721 +- 5.541895032642864

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	112	93	1.0	0.0	1.955e+03	0.334	0.449	GO:0007417
2	194	156	1.0	0.0	6.651e+03	0.268	0.484	GO:0072376
3	150	123	0.96453	0.1064	3.693e+03	0.316	0.466	GO:0051480
4	88	72	0.94157	0.17528	1.287e+03	0.332	0.433	GO:0042384
5	20	13	0.90636	0.14798	1.199e+02	0.306	0.318	GO:0007140
6	78	59	0.80537	0.34281	1.310e+03	0.272	0.415	GO:0006479
7	61	44	0.79224	0.23536	9.009e+02	0.157	0.505	GO:0051928
8	38	29	0.73636	0.36109	3.068e+02	0.281	0.439	GO:0030593
9	89	56	0.69432	0.39509	2.404e+03	0.05	0.548	GO:2001236
10	35	19	0.63798	0.29659	4.405e+02	0.067	0.384	GO:0043094
11	119	85	0.63668	0.4379	3.477e+03	0.233	0.421	GO:0019932
12	56	29	0.46607	0.25408	1.160e+03	0.082	0.443	GO:0016266
13	24	15	0.44464	0.30237	1.809e+02	0.172	0.449	GO:0003279
14	109	57	0.39756	0.25762	4.328e+03	0.03	0.475	GO:0016050
15	46	26	0.38554	0.30397	7.300e+02	0.083	0.417	GO:0006369
16	69	60	0.36374	0.43767	5.856e+02	0.408	0.422	GO:0019722
17	83	46	0.35904	0.35497	2.400e+03	0.057	0.479	GO:0031124
18	27	16	0.35712	0.2778	2.428e+02	0.118	0.401	GO:0032855
19	38	22	0.32518	0.19062	4.884e+02	0.077	0.45	GO:0070936
20	27	21	0.3134	0.3161	1.479e+02	0.227	0.478	GO:0042310
21	21	13	0.31088	0.25181	1.409e+02	0.15	0.426	GO:0071804
22	129	70	0.30736	0.40427	5.877e+03	0.044	0.461	GO:0008277
23	53	29	0.29336	0.31522	9.953e+02	0.068	0.41	GO:0044801
24	57	31	0.2849	0.27126	1.156e+03	0.074	0.412	GO:0061025
25	23	17	0.27348	0.19908	1.239e+02	0.213	0.525	GO:0048484
26	20	12	0.24196	0.2441	1.329e+02	0.166	0.339	GO:0072337
27	79	39	0.21085	0.25281	2.376e+03	-0.016	0.428	GO:0044243
28	56	50	0.19533	0.34256	3.218e+02	0.389	0.428	GO:0016571
29	26	16	0.18144	0.26654	2.158e+02	0.086	0.378	GO:0014910
30	38	22	0.16848	0.1055	4.884e+02	0.103	0.439	GO:0043392
31	21	16	0.16721	0.1299	9.596e+01	0.199	0.469	GO:0032925
32	38	21	0.16026	0.23475	5.104e+02	0.022	0.466	GO:0030858
33	60	33	0.15052	0.1576	1.268e+03	0.045	0.462	GO:0010976
34	40	21	0.14011	0.11152	5.892e+02	0.029	0.455	GO:0006383
35	33	22	0.13275	0.18997	3.087e+02	0.181	0.396	GO:0030809
36	49	35	0.13221	0.26932	5.954e+02	0.218	0.464	GO:0097530
37	33	17	0.132	0.15373	4.085e+02	0.025	0.447	GO:0006271
38	25	13	0.12936	0.11218	2.348e+02	0.14	0.328	GO:0006760
39	76	40	0.12852	0.21909	2.102e+03	-0.007	0.458	GO:0060560
40	48	34	0.12642	0.20574	5.814e+02	0.25	0.393	GO:0006939
41	23	11	0.12466	0.1133	2.118e+02	0.142	0.334	GO:0006270
42	68	36	0.12282	0.19215	1.677e+03	0.043	0.424	GO:0032321
43	83	47	0.11747	0.19577	2.353e+03	0.063	0.498	GO:0006353
44	31	16	0.11458	0.09022	3.606e+02	0.13	0.327	GO:0042558
45	113	52	0.1091	0.19389	5.068e+03	-0.026	0.409	GO:0006865
46	56	31	0.10709	0.12473	1.099e+03	0.06	0.461	GO:0007272
47	70	44	0.1	0.3	1.493e+03	0.111	0.446	GO:0097529
48	25	18	0.09936	0.09584	1.549e+02	0.252	0.403	GO:0031280
49	22	14	0.0967	0.08227	1.489e+02	0.114	0.497	GO:0016338
50	24	13	0.09153	0.1153	2.098e+02	0.138	0.313	GO:0014031
51	40	27	0.08874	0.07604	4.426e+02	0.218	0.423	GO:0055117
52	85	41	0.0846	0.16061	2.791e+03	-0.01	0.481	GO:0006354
53	45	21	0.08379	0.12545	8.077e+02	0.03	0.467	GO:0007030
54	45	25	0.07821	0.11035	7.100e+02	0.066	0.444	GO:0001704
55	22	13	0.07572	0.05802	1.629e+02	0.142	0.416	GO:0045686
56	23	12	0.07521	0.17659	1.988e+02	0.092	0.348	GO:0008299
57	61	34	0.07397	0.17828	1.295e+03	0.023	0.476	GO:0014013
58	46	27	0.07059	0.1713	7.030e+02	0.135	0.457	GO:0048259
59	31	22	0.06852	0.07793	2.438e+02	0.145	0.489	GO:0031060
60	64	41	0.06797	0.12567	1.218e+03	0.09	0.452	GO:0031279
61	35	16	0.06514	0.0798	4.983e+02	0.054	0.316	GO:0034308
62	23	15	0.06478	0.05646	1.569e+02	0.104	0.455	GO:0019835
63	27	13	0.06396	0.11909	2.887e+02	-0.025	0.408	GO:0051983
64	26	18	0.06357	0.09982	1.809e+02	0.239	0.403	GO:0051350
65	26	14	0.06229	0.07177	2.468e+02	0.058	0.31	GO:0046503
66	64	36	0.06228	0.07025	1.412e+03	0.07	0.479	GO:0006406
67	26	13	0.06208	0.10362	2.608e+02	-0.007	0.406	GO:0042246
68	46	22	0.06191	0.10703	8.296e+02	-0.086	0.396	GO:0035335
69	34	20	0.06006	0.06766	3.856e+02	0.103	0.457	GO:0001707
70	144	96	0.05843	0.17528	5.765e+03	0.16	0.48	GO:0010927
71	22	13	0.05824	0.06005	1.629e+02	0.096	0.468	GO:0000819
72	50	26	0.05681	0.11859	9.235e+02	-0.044	0.505	GO:0048489
73	58	31	0.05434	0.09135	1.214e+03	0.028	0.446	GO:0045744
74	22	13	0.05423	0.09112	1.629e+02	0.07	0.387	GO:0048048
75	35	18	0.05395	0.07871	4.594e+02	0.004	0.467	GO:0022616
