Creation Time:	2022-12-29 17:59:19

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_24.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	10.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	2849225426

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4875
Proportion perturbed genes:	0.41652426520847574

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.3548387096774194
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8548.16419232402 +- 3.6244988502736453

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
28	34	22	0.29617	0.38285	3.427e+02	0.133	0.369	GO:0009101
29	137	79	0.29567	0.30745	6.269e+03	0.053	0.468	GO:0002758
30	64	33	0.25952	0.32537	1.517e+03	0.044	0.426	GO:0009914
31	80	45	0.24055	0.27985	2.201e+03	0.043	0.463	GO:0060070
32	60	33	0.2389	0.30607	1.268e+03	0.066	0.419	GO:0002698
33	55	45	0.23177	0.36275	5.056e+02	0.278	0.489	GO:0030216
34	24	14	0.22682	0.16839	1.959e+02	0.073	0.45	GO:0006658
35	142	71	0.22307	0.3041	7.562e+03	-0.025	0.456	GO:0031346
36	79	41	0.20568	0.31906	2.294e+03	0.072	0.361	GO:0032675
37	57	28	0.1878	0.23643	1.247e+03	0.029	0.418	GO:0042472
38	62	44	0.18361	0.31851	9.627e+02	0.195	0.459	GO:0032200
39	52	25	0.18259	0.17205	1.054e+03	-0.001	0.417	GO:0009855
40	40	25	0.17934	0.2436	4.955e+02	0.066	0.474	GO:0050819
41	121	70	0.16498	0.275	4.880e+03	0.056	0.465	GO:0002224
42	29	16	0.15772	0.17628	2.997e+02	0.047	0.451	GO:0008334
43	22	13	0.1527	0.14885	1.629e+02	0.12	0.361	GO:0008207
44	21	17	0.15219	0.12218	7.897e+01	0.384	0.408	GO:0001662
45	49	24	0.1486	0.19806	9.254e+02	0.008	0.427	GO:0007368
46	94	41	0.14348	0.28377	3.634e+03	-0.058	0.402	GO:0042035
47	74	41	0.13085	0.17067	1.911e+03	0.039	0.463	GO:0051053
48	59	31	0.12372	0.15008	1.273e+03	0.017	0.422	GO:0046634
49	31	16	0.11569	0.1186	3.606e+02	0.004	0.393	GO:0006654
50	82	41	0.1095	0.09798	2.536e+03	-0.012	0.482	GO:0043902
51	30	23	0.10792	0.10807	1.899e+02	0.281	0.421	GO:0032653
52	22	14	0.10104	0.18721	1.489e+02	0.221	0.284	GO:0001961
53	144	82	0.1004	0.22171	7.008e+03	0.05	0.465	GO:0002218
54	53	25	0.10012	0.16076	1.109e+03	-0.014	0.417	GO:0009799
55	149	69	0.09896	0.20542	8.751e+03	-0.024	0.445	GO:0000075
56	28	15	0.09815	0.09707	2.867e+02	0.037	0.448	GO:0033077
57	29	21	0.09519	0.16543	2.049e+02	0.238	0.477	GO:0014014
58	34	19	0.094	0.09182	4.056e+02	0.106	0.413	GO:0009755
59	25	12	0.0889	0.09534	2.488e+02	0.06	0.322	GO:0042181
60	23	16	0.08613	0.09567	1.409e+02	0.177	0.452	GO:0032369
61	65	35	0.08547	0.08911	1.513e+03	0.045	0.461	GO:0060337
62	26	16	0.08376	0.06469	2.158e+02	0.069	0.478	GO:0042246
63	21	11	0.08248	0.09775	1.659e+02	0.107	0.447	GO:0048665
64	101	50	0.08169	0.17504	3.865e+03	-0.0	0.473	GO:0016202
65	146	68	0.07859	0.11995	8.373e+03	-0.035	0.466	GO:0016197
66	64	35	0.07572	0.11577	1.448e+03	0.046	0.393	GO:0001952
67	37	21	0.06971	0.06909	4.725e+02	0.064	0.505	GO:0031644
68	43	24	0.0653	0.09189	6.461e+02	0.031	0.414	GO:0030516
69	26	12	0.06174	0.13184	2.757e+02	-0.086	0.433	GO:0009954
70	77	32	0.05477	0.08008	2.517e+03	-0.108	0.443	GO:0006914
71	82	71	0.05305	0.15611	8.473e+02	0.433	0.385	GO:0060193
72	168	75	0.05289	0.13308	1.137e+04	-0.075	0.465	GO:0000209
73	163	74	0.05212	0.15636	1.059e+04	-0.061	0.425	GO:0010720
74	60	32	0.05142	0.06788	1.301e+03	0.043	0.429	GO:0010976
75	24	19	0.05133	0.08457	1.110e+02	0.339	0.409	GO:0042596
76	23	13	0.0504	0.1512	1.859e+02	0.159	0.293	GO:0050974
77	32	15	0.0504	0.09447	4.105e+02	0.03	0.359	GO:0006801
78	145	65	0.04938	0.14814	8.460e+03	-0.068	0.499	GO:1903322
79	40	19	0.04909	0.04448	6.321e+02	0.073	0.412	GO:0031343
80	86	38	0.04839	0.14447	3.021e+03	-0.051	0.427	GO:0030217
81	43	21	0.04671	0.05944	7.159e+02	-0.049	0.471	GO:0046460
82	34	19	0.0436	0.12854	4.056e+02	0.105	0.381	GO:0055021
83	31	20	0.04117	0.0529	2.868e+02	0.127	0.482	GO:0021954
84	20	14	0.04059	0.04982	1.059e+02	0.175	0.526	GO:2000779
85	69	41	0.04038	0.09108	1.552e+03	0.019	0.5	GO:0050818
86	93	43	0.03975	0.05469	3.431e+03	-0.043	0.465	GO:0007218
87	20	12	0.03958	0.09157	1.329e+02	0.111	0.396	GO:0002262
88	103	51	0.03909	0.10673	4.018e+03	-0.001	0.469	GO:1901861
89	41	21	0.03904	0.03196	6.301e+02	-0.014	0.471	GO:0019432
90	109	51	0.03846	0.09881	4.668e+03	-0.009	0.429	GO:0002703
91	45	22	0.03804	0.0365	7.828e+02	0.047	0.475	GO:0006120
92	46	22	0.0373	0.05834	8.296e+02	0.054	0.454	GO:0031341
93	23	12	0.0364	0.04395	1.988e+02	0.028	0.396	GO:0033146
94	131	70	0.03529	0.10588	6.137e+03	0.015	0.472	GO:0051048
95	32	18	0.03366	0.02831	3.576e+02	0.073	0.442	GO:0051489
96	63	34	0.03359	0.08272	1.419e+03	-0.016	0.509	GO:0050880
97	143	68	0.03202	0.07121	7.928e+03	-0.032	0.45	GO:0001818
98	48	24	0.03039	0.07026	8.756e+02	-0.001	0.467	GO:0033143
99	32	13	0.02958	0.04119	4.494e+02	0.043	0.287	GO:0097194
100	28	15	0.02838	0.02994	2.867e+02	0.063	0.391	GO:0009072
101	57	35	0.02749	0.05708	1.022e+03	0.126	0.449	GO:0033555
102	64	35	0.02738	0.03458	1.448e+03	-0.006	0.504	GO:0035150
103	194	84	0.02666	0.04214	1.542e+04	-0.068	0.45	GO:0072376
104	28	15	0.02648	0.05079	2.867e+02	0.085	0.448	GO:0051145
105	22	16	0.02619	0.04207	1.179e+02	0.241	0.47	GO:0045686
106	60	26	0.02611	0.06765	1.497e+03	-0.035	0.401	GO:0015833
107	42	25	0.02476	0.07428	5.783e+02	0.123	0.332	GO:0002718
108	31	16	0.02449	0.06156	3.606e+02	-0.023	0.508	GO:0052646
109	51	27	0.02424	0.02532	9.474e+02	0.019	0.424	GO:0061387
110	29	17	0.02419	0.06796	2.828e+02	0.13	0.385	GO:0060043
111	60	29	0.024	0.03739	1.395e+03	0.023	0.402	GO:0046879
112	30	15	0.0235	0.03543	3.456e+02	-0.021	0.407	GO:0007040
113	195	88	0.02294	0.05068	1.519e+04	-0.063	0.452	GO:0010769
114	20	12	0.02288	0.03169	1.329e+02	0.126	0.453	GO:0060045
115	46	20	0.02274	0.03006	8.824e+02	-0.053	0.432	GO:0006369
116	29	20	0.02084	0.03244	2.258e+02	0.159	0.488	GO:0045777
117	24	11	0.02017	0.03399	2.368e+02	0.104	0.367	GO:0001916
118	22	12	0.02007	0.03893	1.759e+02	0.023	0.436	GO:0010507
119	30	17	0.01858	0.02693	3.127e+02	0.074	0.387	GO:2000514
120	42	22	0.01852	0.03836	6.501e+02	0.027	0.389	GO:0035051
121	38	22	0.01848	0.02664	4.884e+02	0.012	0.511	GO:0030593
122	24	15	0.01842	0.04393	1.809e+02	0.126	0.477	GO:0043500
123	49	25	0.01838	0.05514	8.995e+02	-0.018	0.413	GO:0061035
124	27	15	0.01832	0.05209	2.588e+02	0.076	0.352	GO:0055007
125	72	34	0.01805	0.02734	2.035e+03	-0.019	0.448	GO:0000077
126	44	29	0.018	0.02003	5.554e+02	0.114	0.5	GO:0000018
127	47	27	0.01767	0.05245	7.499e+02	0.043	0.452	GO:0051146
128	25	16	0.01756	0.02535	1.899e+02	0.126	0.501	GO:0006611
129	25	15	0.01694	0.02018	2.058e+02	0.088	0.477	GO:0001836
130	46	23	0.01668	0.03036	8.047e+02	-0.032	0.453	GO:0007588
131	37	20	0.01666	0.02521	4.934e+02	0.007	0.476	GO:0071479
132	43	18	0.01613	0.02497	7.907e+02	-0.056	0.367	GO:0070988
133	20	12	0.01601	0.04548	1.329e+02	0.073	0.394	GO:0045773
134	119	61	0.01599	0.02675	5.230e+03	-0.016	0.509	GO:0050954
135	24	13	0.01546	0.04639	2.098e+02	0.079	0.324	GO:0003279
136	23	13	0.01538	0.02353	1.859e+02	0.036	0.531	GO:0010574
137	20	12	0.01523	0.02545	1.329e+02	0.059	0.505	GO:0072337
138	25	17	0.01519	0.03044	1.729e+02	0.154	0.454	GO:0044058
139	21	11	0.01465	0.02821	1.659e+02	0.066	0.438	GO:0006342
140	53	25	0.01457	0.02355	1.109e+03	0.004	0.446	GO:0050807
141	25	16	0.01439	0.03305	1.899e+02	0.16	0.377	GO:0030206
142	91	44	0.01402	0.01818	3.191e+03	-0.078	0.543	GO:0051403
143	23	10	0.0136	0.02056	2.258e+02	-0.057	0.371	GO:0000060
144	37	19	0.0136	0.0408	5.134e+02	0.003	0.488	GO:0043618
145	31	17	0.01319	0.01674	3.437e+02	0.023	0.518	GO:0006891
146	69	31	0.01315	0.01621	1.931e+03	-0.031	0.423	GO:0042886
147	24	10	0.01314	0.01971	2.518e+02	-0.072	0.243	GO:0033003
148	55	30	0.01293	0.03	1.074e+03	0.024	0.495	GO:0090277
149	21	13	0.01278	0.01653	1.409e+02	0.132	0.446	GO:0034502
150	29	15	0.01276	0.02973	3.157e+02	0.004	0.469	GO:0009218
151	21	16	0.01271	0.02503	9.596e+01	0.147	0.579	GO:0035813
152	30	17	0.01257	0.01696	3.127e+02	0.134	0.394	GO:0022408
153	36	22	0.0121	0.01261	4.136e+02	0.058	0.477	GO:0030195
154	23	13	0.01163	0.01825	1.859e+02	0.183	0.323	GO:0034405
155	36	24	0.01162	0.02439	3.667e+02	0.103	0.599	GO:0022406
156	69	32	0.01136	0.03408	1.892e+03	-0.006	0.413	GO:0050868
157	20	11	0.01133	0.01673	1.449e+02	-0.012	0.519	GO:0060479
158	21	12	0.0112	0.02071	1.539e+02	0.148	0.407	GO:0045446
159	28	12	0.01106	0.02235	3.346e+02	-0.069	0.458	GO:0018146
160	73	32	0.01095	0.03133	2.193e+03	-0.038	0.463	GO:0048704
161	39	25	0.0108	0.02238	4.555e+02	0.162	0.501	GO:0008088
162	23	17	0.01054	0.0299	1.239e+02	0.147	0.552	GO:0044062
163	28	14	0.01002	0.03005	3.017e+02	0.042	0.391	GO:0046326
164	39	20	0.0098	0.01935	5.702e+02	0.001	0.475	GO:0007041
165	39	23	0.00954	0.02217	5.044e+02	0.144	0.383	GO:0060411
166	20	11	0.00953	0.01392	1.449e+02	0.061	0.455	GO:0050892
167	91	54	0.00945	0.02834	2.695e+03	0.064	0.498	GO:0045766
168	26	13	0.00922	0.02195	2.608e+02	-0.015	0.411	GO:0010559
169	28	13	0.00919	0.02309	3.177e+02	0.002	0.402	GO:0046189
170	43	24	0.00877	0.02149	6.461e+02	0.008	0.517	GO:0002244
171	21	11	0.00873	0.02012	1.659e+02	0.055	0.367	GO:0002832
172	32	19	0.00854	0.02287	3.387e+02	0.064	0.466	GO:0033628
173	22	9	0.0085	0.01148	2.148e+02	-0.1	0.451	GO:0017145
174	25	12	0.00815	0.01518	2.488e+02	-0.051	0.44	GO:0042311
175	97	42	0.00805	0.01235	3.886e+03	-0.063	0.454	GO:0031123
176	38	19	0.00775	0.01407	5.513e+02	-0.032	0.489	GO:0006997
177	53	25	0.00737	0.01299	1.109e+03	-0.016	0.442	GO:0048863
178	49	28	0.00715	0.01175	8.188e+02	0.048	0.546	GO:0006626
179	75	34	0.00709	0.01579	2.266e+03	-0.04	0.429	GO:0043901
180	53	30	0.00701	0.01263	9.655e+02	0.078	0.477	GO:0001938
181	22	12	0.00687	0.01601	1.759e+02	0.038	0.44	GO:0090103
182	41	25	0.00686	0.01573	5.364e+02	0.089	0.531	GO:0048168
183	76	38	0.00675	0.01541	2.180e+03	-0.004	0.471	GO:0001936
184	64	34	0.00673	0.00865	1.483e+03	-0.008	0.532	GO:0034440
185	59	32	0.00647	0.01331	1.241e+03	0.038	0.475	GO:0006687
186	23	10	0.00644	0.01244	2.258e+02	0.004	0.379	GO:0008299
187	64	33	0.00639	0.00852	1.517e+03	-0.008	0.532	GO:0031214
188	26	17	0.00634	0.01901	1.989e+02	0.095	0.601	GO:0043502
189	24	12	0.00627	0.0122	2.228e+02	-0.01	0.433	GO:0006361
190	58	31	0.00625	0.01686	1.214e+03	0.04	0.42	GO:0001816
191	45	26	0.00603	0.00896	6.841e+02	0.049	0.507	GO:0032024
192	21	11	0.006	0.00886	1.659e+02	0.152	0.274	GO:0060412
193	20	11	0.00595	0.01284	1.449e+02	0.147	0.353	GO:0046640
194	22	10	0.00591	0.01191	2.008e+02	-0.071	0.537	GO:0001909
195	20	14	0.00591	0.00719	1.059e+02	0.121	0.489	GO:0043537
196	22	9	0.00586	0.01758	2.148e+02	-0.061	0.289	GO:0002886
197	93	45	0.00574	0.0129	3.330e+03	-0.079	0.547	GO:0031098
198	25	17	0.00572	0.01224	1.729e+02	0.087	0.594	GO:0048169
199	76	41	0.0057	0.01584	2.061e+03	0.023	0.51	GO:0046887
200	49	26	0.00566	0.01485	8.736e+02	0.028	0.506	GO:0048588
201	23	11	0.00557	0.011	2.118e+02	-0.008	0.492	GO:0036152
202	32	24	0.00552	0.01536	2.289e+02	0.264	0.418	GO:0006312
203	22	12	0.0055	0.00704	1.759e+02	0.057	0.363	GO:0045622
204	31	16	0.00523	0.01101	3.606e+02	0.06	0.527	GO:0030279
205	86	33	0.00519	0.01558	3.279e+03	-0.124	0.432	GO:0030326
206	81	34	0.00513	0.01418	2.767e+03	-0.081	0.483	GO:0007093
207	31	17	0.00502	0.0104	3.437e+02	-0.076	0.588	GO:0033619
208	52	24	0.00499	0.00937	1.083e+03	-0.021	0.409	GO:0042180
209	27	14	0.00494	0.00665	2.737e+02	-0.001	0.473	GO:0009220
210	54	22	0.00491	0.01474	1.260e+03	-0.109	0.392	GO:0045069
211	27	13	0.00486	0.00839	2.887e+02	-0.032	0.489	GO:0009147
212	26	13	0.00478	0.01247	2.608e+02	-0.005	0.442	GO:0046132
213	116	59	0.00472	0.00877	4.998e+03	-0.025	0.516	GO:0007605
214	20	10	0.00471	0.01414	1.559e+02	0.032	0.533	GO:0072676
215	31	21	0.00463	0.00886	2.658e+02	0.197	0.375	GO:0043666
216	72	33	0.00461	0.01382	2.075e+03	-0.057	0.425	GO:0050688
217	26	11	0.0046	0.00861	2.917e+02	-0.09	0.394	GO:0070373
218	22	13	0.00458	0.01261	1.629e+02	0.163	0.395	GO:0035412
219	51	31	0.00457	0.01304	8.298e+02	0.055	0.518	GO:0044070
220	27	13	0.00449	0.01348	2.887e+02	-0.047	0.411	GO:1903018
221	25	12	0.0044	0.00881	2.488e+02	-0.041	0.433	GO:0006360
222	23	13	0.00418	0.00514	1.859e+02	0.065	0.473	GO:0009395
223	57	25	0.00417	0.0125	1.342e+03	-0.051	0.41	GO:0002065
224	32	16	0.00416	0.01051	3.926e+02	0.011	0.403	GO:0048706
225	34	15	0.00414	0.01241	4.814e+02	-0.115	0.46	GO:0051055
226	30	17	0.00385	0.01154	3.127e+02	0.056	0.443	GO:0071827
227	38	20	0.00381	0.006	5.313e+02	0.015	0.432	GO:0031281
228	26	11	0.0038	0.01141	2.917e+02	-0.114	0.569	GO:0048662
229	26	11	0.00376	0.00817	2.917e+02	-0.064	0.438	GO:0045814
230	21	8	0.00376	0.00752	2.048e+02	-0.08	0.252	GO:0043300
231	25	13	0.00369	0.01083	2.348e+02	0.112	0.386	GO:0050691
232	33	14	0.00368	0.00594	4.654e+02	-0.101	0.433	GO:0007257
233	31	11	0.00368	0.01104	4.554e+02	-0.098	0.343	GO:0015701
234	26	18	0.00366	0.00634	1.809e+02	0.117	0.622	GO:0006904
235	68	34	0.00355	0.01066	1.748e+03	-0.011	0.441	GO:0045666
236	35	19	0.00355	0.008	4.405e+02	0.061	0.396	GO:0002712
237	36	21	0.00354	0.00542	4.355e+02	0.078	0.473	GO:1901019
238	29	13	0.00354	0.01061	3.486e+02	-0.087	0.442	GO:0050690
239	24	14	0.0035	0.00666	1.959e+02	0.049	0.571	GO:0051568
240	112	55	0.0035	0.01049	4.773e+03	-0.048	0.47	GO:0042692
241	27	13	0.00348	0.00446	2.887e+02	0.076	0.418	GO:0001914
242	64	28	0.00348	0.00562	1.691e+03	-0.083	0.483	GO:0006406
243	99	48	0.00346	0.00649	3.766e+03	-0.031	0.48	GO:0051168
244	165	86	0.00345	0.01036	9.903e+03	0.001	0.5	GO:0045765
245	100	47	0.00343	0.00767	3.921e+03	-0.056	0.455	GO:0050770
246	29	15	0.00342	0.00546	3.157e+02	-0.091	0.541	GO:0044275
247	57	24	0.00341	0.00971	1.376e+03	-0.095	0.433	GO:0043507
248	20	10	0.00337	0.00927	1.559e+02	0.047	0.33	GO:0002825
249	35	18	0.00335	0.01004	4.595e+02	-0.059	0.531	GO:0050848
250	112	54	0.00334	0.01003	4.831e+03	0.003	0.414	GO:0002699
251	29	19	0.00331	0.00667	2.458e+02	0.08	0.514	GO:0042304
252	21	9	0.0033	0.00827	1.908e+02	0.015	0.354	GO:0019915
253	21	12	0.0033	0.0099	1.539e+02	0.085	0.438	GO:0032715
254	31	18	0.00325	0.00974	3.257e+02	0.008	0.508	GO:0034109
255	31	17	0.00318	0.00636	3.437e+02	-0.001	0.47	GO:0051445
256	73	35	0.00308	0.00923	2.071e+03	-0.031	0.49	GO:0048524
257	83	37	0.00306	0.00453	2.800e+03	-0.041	0.453	GO:0031124
258	33	13	0.00305	0.00815	4.863e+02	-0.1	0.429	GO:0042339
259	22	10	0.00304	0.00912	2.008e+02	-0.097	0.399	GO:0050912
260	23	12	0.00301	0.00852	1.988e+02	0.076	0.371	GO:0002828
261	26	13	0.003	0.00739	2.608e+02	0.039	0.308	GO:0050710
262	34	19	0.00299	0.00827	4.056e+02	0.103	0.374	GO:0032729
263	45	29	0.00295	0.0055	6.003e+02	0.211	0.364	GO:0042044
264	28	12	0.00294	0.00838	3.346e+02	-0.059	0.432	GO:0006309
265	23	14	0.00294	0.00843	1.719e+02	0.17	0.432	GO:0009595
266	34	14	0.00293	0.0088	5.023e+02	-0.064	0.366	GO:0045921
267	100	43	0.00292	0.00876	4.145e+03	-0.045	0.446	GO:0048705
268	32	18	0.0029	0.00719	3.576e+02	0.077	0.451	GO:2000107
269	50	24	0.00286	0.00539	9.763e+02	-0.011	0.467	GO:0006885
270	63	54	0.00278	0.00835	5.316e+02	0.451	0.36	GO:0010863
271	27	11	0.00278	0.0072	3.216e+02	-0.005	0.349	GO:0030449
272	32	16	0.00276	0.00827	3.926e+02	0.022	0.414	GO:0010828
273	40	21	0.00274	0.00566	5.892e+02	0.061	0.415	GO:0042130
274	22	14	0.00268	0.00447	1.489e+02	0.143	0.419	GO:0071384
275	29	16	0.00265	0.00476	2.997e+02	0.118	0.47	GO:0048742
276	111	52	0.00261	0.00784	4.836e+03	-0.018	0.507	GO:0022904
277	24	12	0.00258	0.0041	2.228e+02	-0.067	0.487	GO:0050850
278	67	34	0.00257	0.00772	1.680e+03	0.002	0.498	GO:0010469
279	23	10	0.00255	0.00339	2.258e+02	-0.059	0.437	GO:0009148
280	30	16	0.00254	0.00554	3.297e+02	0.1	0.402	GO:0003156
281	22	9	0.00252	0.00753	2.148e+02	-0.18	0.427	GO:0033108
282	23	7	0.00243	0.00663	2.737e+02	-0.196	0.397	GO:0006662
283	24	11	0.00237	0.00576	2.368e+02	-0.05	0.441	GO:0007492
284	34	18	0.00234	0.00701	4.245e+02	0.036	0.415	GO:0002889
285	39	17	0.00229	0.0066	6.360e+02	-0.031	0.43	GO:0042147
286	29	13	0.0022	0.00627	3.486e+02	-0.051	0.461	GO:0000737
287	58	27	0.00216	0.00649	1.337e+03	-0.073	0.437	GO:0050777
288	56	30	0.00215	0.00354	1.130e+03	0.075	0.428	GO:2000106
289	51	26	0.00213	0.00578	9.743e+02	0.023	0.5	GO:0048641
290	93	42	0.00211	0.00632	3.482e+03	-0.067	0.502	GO:0018196
291	23	12	0.0021	0.0035	1.988e+02	0.048	0.507	GO:0010771
292	31	14	0.00207	0.0062	3.955e+02	-0.011	0.47	GO:0060761
293	51	25	0.00204	0.00613	1.001e+03	-0.02	0.46	GO:0090263
294	20	13	0.00201	0.00604	1.199e+02	0.075	0.552	GO:0060081
295	54	27	0.00197	0.00592	1.106e+03	0.023	0.421	GO:0070664
296	20	9	0.00197	0.00448	1.679e+02	-0.022	0.428	GO:0009208
297	43	21	0.00196	0.00396	7.159e+02	0.054	0.472	GO:0001910
298	25	15	0.00195	0.00584	2.058e+02	0.221	0.343	GO:0046006
299	37	19	0.00194	0.00582	5.134e+02	-0.02	0.486	GO:0001656
300	61	29	0.00192	0.00577	1.458e+03	-0.061	0.533	GO:0016525
301	71	33	0.0019	0.00558	2.000e+03	-0.043	0.458	GO:0006606
302	21	9	0.00188	0.00565	1.908e+02	-0.071	0.459	GO:0015844
303	23	12	0.0018	0.00541	1.988e+02	-0.005	0.618	GO:0048512
304	35	18	0.0018	0.00359	4.595e+02	0.0	0.446	GO:0045762
305	79	39	0.00176	0.00529	2.376e+03	0.008	0.455	GO:0051100
306	45	28	0.00176	0.00528	6.292e+02	0.09	0.516	GO:0045685
307	63	34	0.00176	0.0043	1.419e+03	0.006	0.532	GO:0019395
308	35	14	0.00173	0.0052	5.412e+02	-0.117	0.46	GO:0043044
309	21	9	0.00172	0.00516	1.908e+02	-0.107	0.522	GO:0050832
310	36	18	0.00171	0.00514	4.954e+02	-0.056	0.469	GO:0030433
311	43	19	0.0017	0.00462	7.648e+02	-0.036	0.471	GO:0043966
312	23	9	0.00169	0.00506	2.408e+02	-0.081	0.473	GO:0006336
313	29	16	0.00166	0.00499	2.997e+02	0.097	0.428	GO:0046513
314	68	36	0.00165	0.00496	1.677e+03	0.019	0.396	GO:0002700
315	28	16	0.00165	0.00494	2.708e+02	0.025	0.495	GO:0055006
316	48	21	0.00163	0.0049	9.563e+02	-0.008	0.409	GO:0002790
317	107	52	0.00161	0.00484	4.389e+03	-0.053	0.53	GO:1903321
318	42	16	0.00158	0.00474	7.966e+02	-0.159	0.465	GO:0045428
319	29	10	0.00155	0.00464	4.055e+02	-0.073	0.359	GO:0006476
320	51	27	0.00154	0.0035	9.474e+02	0.061	0.421	GO:0032945
321	43	19	0.00154	0.00316	7.648e+02	-0.134	0.498	GO:0030521
322	20	11	0.00154	0.00461	1.449e+02	0.088	0.432	GO:0097035
323	27	13	0.00152	0.00345	2.887e+02	0.015	0.405	GO:0030947
324	44	28	0.00148	0.00322	5.843e+02	0.038	0.572	GO:0031424
325	56	22	0.00148	0.00443	1.383e+03	-0.144	0.4	GO:0007033
326	44	16	0.00148	0.00405	8.953e+02	-0.107	0.363	GO:0002920
327	48	26	0.00145	0.00436	8.247e+02	-0.013	0.547	GO:0071621
328	50	23	0.00145	0.00405	1.004e+03	-0.016	0.424	GO:0008630
329	22	18	0.00144	0.00362	8.297e+01	0.178	0.559	GO:0060071
330	21	16	0.0014	0.00247	9.596e+01	0.296	0.488	GO:0043029
331	26	10	0.00138	0.00277	3.087e+02	-0.126	0.502	GO:0044774
