Creation Time:	2023-01-18 21:49:26

INPUT:
File name:	crfe_v019_b2.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/random/random3.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0.3
threshold type:	proportion
belief:	2.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.375
Maximal possible value for alpha and beta:	0.375
Probability parameter change:	0.2
seed for RNG:	2984509333

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	3511
Proportion perturbed genes:	0.2999829118250171

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3
beta (FNR):	0.375
q (penalization parameter):	0.001 (fixed)


Best log-likelihood value (mean +- standard deviation across replicates):	-7219.026703260148 +- 7.609378613179393e-13

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
27	24	11	0.00048	0.00145	2.368e+02	0.594	0.515	GO:0050922
28	21	10	0.00045	0.00134	1.779e+02	0.526	0.58	GO:0032715
29	41	18	0.00044	0.00133	6.991e+02	0.576	0.524	GO:0090002
30	37	15	0.00043	0.00128	5.992e+02	0.557	0.406	GO:0010833
31	23	11	0.0004	0.00121	2.118e+02	0.553	0.546	GO:0002026
32	28	12	0.0004	0.0012	3.347e+02	0.5	0.602	GO:2000242
33	21	8	0.00038	0.00115	2.048e+02	0.487	0.542	GO:0060412
34	27	11	0.00038	0.00114	3.217e+02	0.586	0.402	GO:0045923
35	21	7	0.00036	0.00108	2.198e+02	0.556	0.373	GO:0050820
36	21	9	0.00036	0.00107	1.909e+02	0.575	0.411	GO:0050704
37	77	32	0.00034	0.00103	2.519e+03	0.564	0.413	GO:1900544
38	28	11	0.00033	0.00087	3.527e+02	0.52	0.45	GO:0030032
39	21	7	0.00032	0.00096	2.198e+02	0.588	0.38	GO:0045446
40	24	12	0.00032	0.00095	2.228e+02	0.634	0.431	GO:0009190
41	24	11	0.00032	0.00095	2.368e+02	0.593	0.459	GO:0032735
42	20	8	0.00031	0.00094	1.809e+02	0.471	0.54	GO:0072337
43	29	14	0.00031	0.00073	3.317e+02	0.591	0.606	GO:0043588
44	20	10	0.0003	0.00089	1.559e+02	0.601	0.557	GO:0050685
45	27	11	0.00029	0.00086	3.217e+02	0.549	0.563	GO:0032855
46	23	9	0.00029	0.00086	2.408e+02	0.569	0.397	GO:0044062
47	24	10	0.00029	0.00058	2.518e+02	0.586	0.432	GO:0070098
48	26	10	0.00028	0.00085	3.087e+02	0.567	0.34	GO:0010559
49	35	14	0.00028	0.00085	5.413e+02	0.562	0.339	GO:0022616
50	46	18	0.00028	0.00085	9.395e+02	0.563	0.485	GO:0032768
51	63	26	0.00028	0.00083	1.698e+03	0.569	0.384	GO:0030819
52	38	16	0.00027	0.00082	6.172e+02	0.555	0.536	GO:0050982
53	21	8	0.00027	0.0008	2.048e+02	0.615	0.274	GO:0002675
54	23	10	0.00026	0.00078	2.258e+02	0.539	0.453	GO:0050927
55	26	10	0.00026	0.00077	3.087e+02	0.539	0.402	GO:0000722
56	23	10	0.00025	0.00076	2.258e+02	0.556	0.556	GO:0043534
57	30	13	0.00025	0.00056	3.806e+02	0.523	0.488	GO:0042462
58	26	10	0.00024	0.00071	3.087e+02	0.525	0.57	GO:0048701
59	30	12	0.00023	0.0007	3.996e+02	0.521	0.587	GO:0003156
60	21	10	0.00022	0.00066	1.779e+02	0.541	0.438	GO:0002040
61	25	10	0.00021	0.00062	2.798e+02	0.583	0.549	GO:0006893
62	21	10	0.0002	0.0006	1.779e+02	0.56	0.5	GO:0046466
63	26	11	0.0002	0.00059	2.917e+02	0.534	0.494	GO:0043631
64	46	21	0.00019	0.00056	8.558e+02	0.539	0.518	GO:0043604
65	32	14	0.00018	0.00055	4.296e+02	0.58	0.545	GO:0048521
66	21	8	0.00017	0.00052	2.048e+02	0.449	0.677	GO:0006482
67	23	10	0.00017	0.00052	2.258e+02	0.543	0.416	GO:0045930
68	20	10	0.00017	0.0005	1.559e+02	0.627	0.599	GO:0003341
69	25	9	0.00017	0.0005	2.967e+02	0.517	0.517	GO:0030206
70	20	9	0.00016	0.00048	1.679e+02	0.547	0.469	GO:0001782
71	20	9	0.00016	0.00048	1.679e+02	0.545	0.502	GO:0030149
72	75	31	0.00016	0.00048	2.398e+03	0.571	0.398	GO:0030801
73	45	20	0.00016	0.00048	8.338e+02	0.548	0.569	GO:0031110
74	23	8	0.00016	0.00047	2.568e+02	0.453	0.508	GO:1901661
75	57	27	0.00015	0.00046	1.278e+03	0.578	0.551	GO:0043507
76	25	10	0.00015	0.00044	2.798e+02	0.537	0.43	GO:0030212
77	31	13	0.00015	0.00031	4.146e+02	0.62	0.406	GO:0051004
78	72	30	0.00014	0.00043	2.201e+03	0.571	0.408	GO:0030810
79	23	8	0.00014	0.00043	2.568e+02	0.537	0.433	GO:0034367
80	22	9	0.00014	0.00042	2.148e+02	0.583	0.41	GO:0051293
81	42	19	0.00014	0.00041	7.191e+02	0.541	0.528	GO:0001755
82	28	11	0.00012	0.00037	3.527e+02	0.571	0.376	GO:0050854
83	20	8	0.00012	0.00036	1.809e+02	0.519	0.542	GO:0021795
84	20	7	0.00012	0.00035	1.948e+02	0.519	0.642	GO:0015721
85	70	29	0.00012	0.00024	2.088e+03	0.571	0.392	GO:0030804
86	23	9	0.00012	0.00035	2.408e+02	0.504	0.552	GO:0042346
87	26	11	0.00012	0.00035	2.917e+02	0.576	0.392	GO:0045806
88	24	9	0.00011	0.00034	2.678e+02	0.527	0.558	GO:1900739
89	54	22	0.0001	0.00029	1.261e+03	0.524	0.519	GO:0033138
90	29	12	0.0001	0.00031	3.666e+02	0.53	0.51	GO:2000179
91	20	8	0.0001	0.0003	1.809e+02	0.511	0.557	GO:0030879
92	25	9	9e-05	0.00026	2.967e+02	0.573	0.557	GO:0006501
93	22	10	9e-05	0.00026	2.009e+02	0.574	0.616	GO:0010718
94	23	8	8e-05	0.00024	2.568e+02	0.502	0.524	GO:0032731
95	31	15	7e-05	0.00022	3.776e+02	0.618	0.545	GO:0006206
96	21	8	7e-05	0.00022	2.048e+02	0.533	0.618	GO:0021522
97	33	11	7e-05	0.0002	5.313e+02	0.516	0.302	GO:0043550
98	28	12	6e-05	0.00019	3.347e+02	0.6	0.382	GO:0045055
99	21	9	6e-05	0.00017	1.909e+02	0.521	0.59	GO:0046329
100	38	17	6e-05	0.00018	5.943e+02	0.615	0.573	GO:0006513
101	26	11	6e-05	0.00018	2.917e+02	0.56	0.467	GO:0043124
102	45	19	6e-05	0.00018	8.607e+02	0.558	0.415	GO:0070252
103	23	10	6e-05	0.00018	2.258e+02	0.549	0.557	GO:1903313
104	37	14	6e-05	0.00017	6.232e+02	0.523	0.546	GO:0014075
105	23	10	6e-05	0.00017	2.258e+02	0.543	0.57	GO:0050974
106	20	5	5e-05	0.00016	2.258e+02	0.416	0.517	GO:0009235
107	37	16	5e-05	0.00016	5.763e+02	0.576	0.601	GO:0061351
108	26	9	5e-05	0.00016	3.267e+02	0.538	0.378	GO:0070373
109	28	11	5e-05	0.00014	3.527e+02	0.558	0.422	GO:0017158
110	24	10	4e-05	0.00011	2.518e+02	0.541	0.392	GO:0046627
111	26	9	4e-05	0.00013	3.267e+02	0.509	0.341	GO:0090218
112	53	20	4e-05	0.00012	1.269e+03	0.524	0.398	GO:0001938
113	33	14	4e-05	0.00012	4.655e+02	0.572	0.339	GO:0006271
114	71	32	4e-05	0.00012	2.041e+03	0.573	0.552	GO:0043506
115	26	9	4e-05	0.00012	3.267e+02	0.554	0.553	GO:0050869
116	24	10	4e-05	0.00012	2.518e+02	0.526	0.262	GO:0050918
117	48	19	4e-05	0.00011	1.015e+03	0.531	0.544	GO:0010822
118	26	8	4e-05	0.00011	3.456e+02	0.534	0.438	GO:0014910
119	32	13	4e-05	0.00011	4.495e+02	0.518	0.488	GO:0042461
120	24	11	3e-05	0.0001	2.368e+02	0.602	0.495	GO:0001916
121	22	8	3e-05	8e-05	2.298e+02	0.494	0.594	GO:0010880
122	47	21	3e-05	8e-05	9.057e+02	0.584	0.652	GO:0042733
123	24	8	3e-05	8e-05	2.847e+02	0.545	0.469	GO:0048147
124	21	8	3e-05	8e-05	2.048e+02	0.512	0.534	GO:0048665
125	24	10	3e-05	8e-05	2.518e+02	0.531	0.453	GO:0050926
126	24	10	2e-05	7e-05	2.518e+02	0.539	0.549	GO:0003279
127	36	11	2e-05	7e-05	6.560e+02	0.52	0.424	GO:0007339
128	29	11	2e-05	7e-05	3.856e+02	0.584	0.491	GO:0050690
129	44	17	2e-05	6e-05	8.667e+02	0.548	0.5	GO:0002920
130	32	11	2e-05	6e-05	4.924e+02	0.515	0.4	GO:0090003
131	29	11	2e-05	5e-05	3.856e+02	0.512	0.559	GO:0001578
132	23	7	2e-05	5e-05	2.737e+02	0.506	0.459	GO:0032504
133	40	16	2e-05	5e-05	7.040e+02	0.533	0.585	GO:0035137
134	25	6	2e-05	5e-05	3.536e+02	0.476	0.235	GO:0040036
135	20	6	2e-05	5e-05	2.098e+02	0.482	0.497	GO:0046854
136	73	30	2e-05	5e-05	2.281e+03	0.548	0.499	GO:0048704
137	25	8	1e-05	4e-05	3.147e+02	0.524	0.615	GO:0001836
138	25	10	1e-05	4e-05	2.798e+02	0.562	0.592	GO:0010226
139	23	7	1e-05	2e-05	2.737e+02	0.538	0.527	GO:0010677
140	23	8	1e-05	2e-05	2.568e+02	0.564	0.317	GO:0032892
141	24	9	1e-05	2e-05	2.678e+02	0.56	0.306	GO:0060397
142	20	10	1e-05	2e-05	1.559e+02	0.605	0.518	GO:2000108
143	63	24	0.0	1e-05	1.777e+03	0.559	0.497	GO:0045638
144	24	8	0.0	1e-05	2.847e+02	0.518	0.453	GO:0051568
145	65	25	0.0	1e-05	1.881e+03	0.582	0.37	GO:0060333
146	23	7	0.0	1e-05	2.737e+02	0.534	0.287	GO:1901992
