Creation Time:	2023-01-18 21:48:02

INPUT:
File name:	crfe_v019_b2.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/random/random7.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0.3
threshold type:	proportion
belief:	2.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.375
Maximal possible value for alpha and beta:	0.375
Probability parameter change:	0.2
seed for RNG:	3180691921

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	3511
Proportion perturbed genes:	0.2999829118250171

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3
beta (FNR):	0.375
q (penalization parameter):	0.001 (fixed)


Best log-likelihood value (mean +- standard deviation across replicates):	-7219.026703260148 +- 7.609378613179393e-13

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
41	23	11	0.00086	0.00191	2.118e+02	0.558	0.623	GO:0086001
42	21	9	0.00085	0.00254	1.909e+02	0.623	0.482	GO:0050820
43	26	12	0.00084	0.00174	2.758e+02	0.553	0.519	GO:0002286
44	30	12	0.00083	0.0025	3.996e+02	0.549	0.414	GO:0045429
45	20	9	0.00079	0.00236	1.679e+02	0.513	0.496	GO:0051962
46	22	9	0.00078	0.00234	2.148e+02	0.62	0.553	GO:0061005
47	22	9	0.00071	0.00214	2.148e+02	0.554	0.471	GO:0010799
48	29	12	0.00069	0.00206	3.666e+02	0.569	0.443	GO:0031128
49	22	8	0.00066	0.00158	2.298e+02	0.538	0.41	GO:0030325
50	31	12	0.00059	0.00149	4.345e+02	0.528	0.382	GO:0030641
51	20	8	0.00058	0.00174	1.809e+02	0.552	0.34	GO:0014743
52	47	20	0.00057	0.0017	9.336e+02	0.54	0.393	GO:0002449
53	21	8	0.00056	0.00169	2.048e+02	0.567	0.387	GO:0033198
54	21	8	0.00056	0.00167	2.048e+02	0.557	0.302	GO:0032715
55	34	16	0.00055	0.00164	4.615e+02	0.534	0.457	GO:0002889
56	30	11	0.00055	0.00135	4.195e+02	0.529	0.364	GO:0048265
57	20	7	0.00053	0.00106	1.948e+02	0.53	0.466	GO:2000108
58	40	17	0.00052	0.00156	6.791e+02	0.567	0.498	GO:0042345
59	29	11	0.0005	0.00151	3.856e+02	0.522	0.339	GO:0051453
60	31	15	0.00047	0.00102	3.776e+02	0.559	0.591	GO:0035116
61	100	43	0.00046	0.00139	4.148e+03	0.596	0.39	GO:0050770
62	23	8	0.00046	0.00116	2.568e+02	0.529	0.415	GO:0034405
63	21	8	0.0004	0.0012	2.048e+02	0.494	0.486	GO:0046329
64	26	12	0.0004	0.0012	2.758e+02	0.528	0.604	GO:0050869
65	26	12	0.00039	0.00083	2.758e+02	0.579	0.53	GO:0061098
66	20	7	0.00037	0.0011	1.948e+02	0.557	0.387	GO:0034243
67	23	10	0.00034	0.00102	2.258e+02	0.598	0.562	GO:0021533
68	23	10	0.00034	0.00101	2.258e+02	0.492	0.468	GO:0000060
69	20	7	0.00034	0.00101	1.948e+02	0.506	0.439	GO:0031102
70	30	10	0.00031	0.00094	4.405e+02	0.49	0.381	GO:0048640
71	22	9	0.0003	0.0009	2.148e+02	0.576	0.466	GO:0051181
72	33	15	0.0003	0.00089	4.455e+02	0.55	0.519	GO:0009409
73	31	12	0.00029	0.00088	4.345e+02	0.521	0.394	GO:0006730
74	34	16	0.00027	0.00082	4.615e+02	0.599	0.524	GO:0035115
75	22	8	0.00027	0.00082	2.298e+02	0.486	0.434	GO:0060765
76	20	8	0.00026	0.00079	1.809e+02	0.539	0.282	GO:0045851
77	39	17	0.00026	0.00078	6.362e+02	0.575	0.418	GO:0002260
78	47	19	0.00024	0.00071	9.625e+02	0.566	0.431	GO:0001776
79	33	16	0.00023	0.0007	4.266e+02	0.57	0.573	GO:0060393
80	22	7	0.00022	0.00066	2.458e+02	0.523	0.554	GO:0035336
81	43	18	0.00022	0.00066	7.909e+02	0.552	0.408	GO:0050771
82	23	10	0.00022	0.0006	2.258e+02	0.54	0.565	GO:0050974
83	22	7	0.00021	0.00064	2.458e+02	0.522	0.471	GO:0033344
84	21	9	0.0002	0.00061	1.909e+02	0.545	0.677	GO:0032925
85	21	10	0.0002	0.00059	1.779e+02	0.594	0.54	GO:0051220
86	25	9	0.0002	0.00059	2.967e+02	0.528	0.469	GO:0060998
87	32	12	0.00019	0.00056	4.705e+02	0.646	0.318	GO:0046928
88	24	10	0.00017	0.00052	2.518e+02	0.546	0.487	GO:0060397
89	26	9	0.00017	0.0005	3.267e+02	0.496	0.367	GO:0033209
90	28	10	0.00016	0.00049	3.716e+02	0.532	0.398	GO:0046058
91	22	7	0.00016	0.00049	2.458e+02	0.476	0.52	GO:0051898
92	24	8	0.00016	0.00034	2.847e+02	0.526	0.367	GO:0003279
93	27	11	0.00015	0.00044	3.217e+02	0.539	0.53	GO:0046676
94	22	10	0.00014	0.00042	2.009e+02	0.531	0.474	GO:0044089
95	26	10	0.00014	0.00041	3.087e+02	0.548	0.406	GO:0016339
96	21	6	0.00013	0.00038	2.358e+02	0.477	0.42	GO:0006363
97	24	9	0.00013	0.00038	2.678e+02	0.491	0.537	GO:0032814
98	22	7	0.00012	0.00037	2.458e+02	0.526	0.449	GO:0010880
99	22	7	0.00012	0.00037	2.458e+02	0.531	0.373	GO:2000401
100	23	8	0.00011	0.00034	2.568e+02	0.481	0.495	GO:0045661
101	36	13	8e-05	0.00025	6.052e+02	0.561	0.43	GO:0032330
102	45	16	8e-05	0.00025	9.474e+02	0.554	0.511	GO:0042044
103	22	8	8e-05	0.00024	2.298e+02	0.598	0.444	GO:0002090
104	29	10	8e-05	0.00024	4.056e+02	0.511	0.49	GO:0061448
105	20	5	8e-05	0.00023	2.258e+02	0.441	0.513	GO:0016241
106	23	7	8e-05	0.00023	2.737e+02	0.47	0.472	GO:1900449
107	22	8	7e-05	0.00022	2.298e+02	0.543	0.646	GO:0018200
108	30	12	7e-05	0.0002	3.996e+02	0.573	0.43	GO:0008038
109	32	11	6e-05	0.00019	4.924e+02	0.467	0.534	GO:2000107
110	49	18	6e-05	0.00018	1.102e+03	0.534	0.474	GO:0042308
111	26	10	6e-05	0.00017	3.087e+02	0.578	0.514	GO:0006298
112	23	8	6e-05	0.00017	2.568e+02	0.485	0.589	GO:0007530
113	20	6	6e-05	0.00017	2.098e+02	0.546	0.494	GO:0048857
114	29	8	5e-05	0.00016	4.484e+02	0.498	0.427	GO:0006099
115	35	15	5e-05	0.00016	5.194e+02	0.531	0.52	GO:0071377
116	23	9	5e-05	0.00014	2.408e+02	0.594	0.542	GO:0042755
117	25	8	4e-05	0.00011	3.147e+02	0.568	0.307	GO:0051155
118	21	7	4e-05	0.0001	2.198e+02	0.516	0.205	GO:2000351
119	34	12	3e-05	0.0001	5.473e+02	0.52	0.414	GO:0018107
120	35	13	3e-05	8e-05	5.643e+02	0.518	0.532	GO:0007566
121	46	19	2e-05	6e-05	9.106e+02	0.565	0.498	GO:0030010
122	22	6	2e-05	5e-05	2.627e+02	0.507	0.482	GO:0033032
123	31	9	2e-05	5e-05	5.004e+02	0.543	0.329	GO:0042558
124	41	14	1e-05	4e-05	8.048e+02	0.514	0.391	GO:0008542
125	29	9	1e-05	4e-05	4.265e+02	0.527	0.385	GO:0010524
126	29	9	1e-05	4e-05	4.265e+02	0.509	0.374	GO:0051402
127	21	6	1e-05	2e-05	2.358e+02	0.519	0.386	GO:1901099
128	25	9	0.0	1e-05	2.967e+02	0.547	0.519	GO:0006611
129	49	18	0.0	1e-05	1.102e+03	0.558	0.348	GO:0006835
130	22	7	0.0	1e-05	2.458e+02	0.567	0.485	GO:0010823
131	46	13	0.0	1e-05	1.099e+03	0.48	0.518	GO:0032272
132	20	6	0.0	1e-05	2.098e+02	0.476	0.47	GO:0032413
133	20	8	0.0	1e-05	1.809e+02	0.496	0.544	GO:0046854
134	28	4	0.0	1e-05	5.063e+02	0.373	0.558	GO:0048813
