E-MTAB-7805		ERR3240282	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-7805		ERR3240282	characteristic	individual	Donor 1
E-MTAB-7805		ERR3240282	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-7805		ERR3240282	characteristic	organism part	lymphoid tissue	http://purl.obolibrary.org/obo/UBERON_0001744
E-MTAB-7805		ERR3240282	characteristic	sampling site	adenoid
E-MTAB-7805		ERR3240282	factor	infect	Human gammaherpesvirus 4	http://purl.obolibrary.org/obo/NCBITaxon_10376
E-MTAB-7805		ERR3240282	factor	time	1 day
E-MTAB-7805		ERR3240283	characteristic	cell type	B-lymphoblast	http://www.ebi.ac.uk/efo/EFO_0005293
E-MTAB-7805		ERR3240283	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-7805		ERR3240283	characteristic	individual	Donor 1
E-MTAB-7805		ERR3240283	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-7805		ERR3240283	characteristic	organism part	lymphoid tissue	http://purl.obolibrary.org/obo/UBERON_0001744
E-MTAB-7805		ERR3240283	characteristic	sampling site	adenoid
E-MTAB-7805		ERR3240283	factor	infect	Human gammaherpesvirus 4	http://purl.obolibrary.org/obo/NCBITaxon_10376
E-MTAB-7805		ERR3240283	factor	time	1 day
E-MTAB-7805		ERR3240284	characteristic	cell type	B-lymphoblast	http://www.ebi.ac.uk/efo/EFO_0005293
E-MTAB-7805		ERR3240284	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-7805		ERR3240284	characteristic	individual	Donor 1
E-MTAB-7805		ERR3240284	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-7805		ERR3240284	characteristic	organism part	lymphoid tissue	http://purl.obolibrary.org/obo/UBERON_0001744
E-MTAB-7805		ERR3240284	characteristic	sampling site	adenoid
E-MTAB-7805		ERR3240284	factor	infect	Human gammaherpesvirus 4	http://purl.obolibrary.org/obo/NCBITaxon_10376
E-MTAB-7805		ERR3240284	factor	time	1 day
E-MTAB-7805		ERR3240285	characteristic	cell type	B-lymphoblast	http://www.ebi.ac.uk/efo/EFO_0005293
E-MTAB-7805		ERR3240285	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-7805		ERR3240285	characteristic	individual	Donor 1
E-MTAB-7805		ERR3240285	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-7805		ERR3240285	characteristic	organism part	lymphoid tissue	http://purl.obolibrary.org/obo/UBERON_0001744
E-MTAB-7805		ERR3240285	characteristic	sampling site	adenoid
E-MTAB-7805		ERR3240285	factor	infect	Human gammaherpesvirus 4	http://purl.obolibrary.org/obo/NCBITaxon_10376
E-MTAB-7805		ERR3240285	factor	time	1 day
E-MTAB-7805		ERR3240286	characteristic	cell type	B-lymphoblast	http://www.ebi.ac.uk/efo/EFO_0005293
E-MTAB-7805		ERR3240286	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-7805		ERR3240286	characteristic	individual	Donor 1
E-MTAB-7805		ERR3240286	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-7805		ERR3240286	characteristic	organism part	lymphoid tissue	http://purl.obolibrary.org/obo/UBERON_0001744
E-MTAB-7805		ERR3240286	characteristic	sampling site	adenoid
E-MTAB-7805		ERR3240286	factor	infect	Human gammaherpesvirus 4	http://purl.obolibrary.org/obo/NCBITaxon_10376
E-MTAB-7805		ERR3240286	factor	time	1 day
E-MTAB-7805		ERR3240287	characteristic	cell type	B-lymphoblast	http://www.ebi.ac.uk/efo/EFO_0005293
E-MTAB-7805		ERR3240287	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-7805		ERR3240287	characteristic	individual	Donor 1
E-MTAB-7805		ERR3240287	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-7805		ERR3240287	characteristic	organism part	lymphoid tissue	http://purl.obolibrary.org/obo/UBERON_0001744
E-MTAB-7805		ERR3240287	characteristic	sampling site	adenoid
E-MTAB-7805		ERR3240287	factor	infect	Human gammaherpesvirus 4	http://purl.obolibrary.org/obo/NCBITaxon_10376
E-MTAB-7805		ERR3240287	factor	time	1 day
E-MTAB-7805		ERR3240288	characteristic	cell type	B-lymphoblast	http://www.ebi.ac.uk/efo/EFO_0005293
E-MTAB-7805		ERR3240288	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-7805		ERR3240288	characteristic	individual	Donor 1
E-MTAB-7805		ERR3240288	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-7805		ERR3240288	characteristic	organism part	lymphoid tissue	http://purl.obolibrary.org/obo/UBERON_0001744
E-MTAB-7805		ERR3240288	characteristic	sampling site	adenoid
E-MTAB-7805		ERR3240288	factor	infect	Human gammaherpesvirus 4	http://purl.obolibrary.org/obo/NCBITaxon_10376
E-MTAB-7805		ERR3240288	factor	time	1 day
E-MTAB-7805		ERR3240289	characteristic	cell type	B-lymphoblast	http://www.ebi.ac.uk/efo/EFO_0005293
E-MTAB-7805		ERR3240289	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-7805		ERR3240289	characteristic	individual	Donor 1
E-MTAB-7805		ERR3240289	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-7805		ERR3240289	characteristic	organism part	lymphoid tissue	http://purl.obolibrary.org/obo/UBERON_0001744
E-MTAB-7805		ERR3240289	characteristic	sampling site	adenoid
E-MTAB-7805		ERR3240289	factor	infect	Human gammaherpesvirus 4	http://purl.obolibrary.org/obo/NCBITaxon_10376
E-MTAB-7805		ERR3240289	factor	time	1 day
E-MTAB-7805		ERR3240290	characteristic	cell type	B-lymphoblast	http://www.ebi.ac.uk/efo/EFO_0005293
E-MTAB-7805		ERR3240290	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-7805		ERR3240290	characteristic	individual	Donor 1
