Creation Time:	2023-01-11 15:49:29

INPUT:
File name:	crfe_v019_b10.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_5_seed_1.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	10.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	10000
MCMC steps:	20000
Maximal value for alpha and beta:	0.275
Maximal possible value for alpha and beta:	0.275
Probability parameter change:	0.2
seed for RNG:	975209012

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4906
Proportion perturbed genes:	0.4191729323308271

OUTPUT:
Learnt parameters:
alpha (FPR):	0.275
beta (FNR):	0.275
q (penalization parameter):	0.001 (fixed)


Best log-likelihood value (mean +- standard deviation across replicates):	-8795.605374413934 +- 4.011698710972996

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
17	26	15	0.43214	0.36009	2.318e+02	0.097	0.381	GO:0042246
18	163	86	0.4	0.4899	9.576e+03	0.017	0.469	GO:0072330
19	31	19	0.39421	0.26347	3.067e+02	0.153	0.334	GO:0051445
20	49	28	0.38442	0.40637	8.188e+02	0.049	0.486	GO:0000724
21	34	19	0.38107	0.31423	4.056e+02	0.094	0.385	GO:0035019
22	24	15	0.33362	0.33884	1.809e+02	0.122	0.412	GO:0048147
23	38	22	0.30928	0.32998	4.884e+02	0.119	0.4	GO:0006513
24	42	23	0.30087	0.33018	6.272e+02	0.057	0.478	GO:0006081
25	32	18	0.29514	0.36308	3.576e+02	0.109	0.321	GO:0016445
26	50	29	0.27436	0.32963	8.398e+02	0.061	0.48	GO:0000725
27	20	13	0.27068	0.32732	1.199e+02	0.229	0.367	GO:0043537
28	41	21	0.26852	0.28427	6.301e+02	0.09	0.392	GO:0008593
29	47	24	0.26694	0.31281	8.277e+02	0.041	0.409	GO:0042733
30	21	12	0.25736	0.20171	1.539e+02	0.138	0.299	GO:0000718
31	151	94	0.2385	0.33341	6.984e+03	0.138	0.424	GO:0000082
32	37	20	0.23188	0.31062	4.934e+02	0.053	0.4	GO:0071479
33	53	33	0.22544	0.28636	8.698e+02	0.063	0.507	GO:0042552
34	31	18	0.21248	0.32002	3.257e+02	0.083	0.484	GO:0060761
35	94	48	0.20686	0.32834	3.280e+03	0.057	0.392	GO:0019827
36	27	15	0.20446	0.29415	2.588e+02	0.06	0.466	GO:0001960
37	23	14	0.19395	0.15956	1.719e+02	0.222	0.35	GO:0045214
38	60	33	0.19295	0.13897	1.268e+03	0.006	0.544	GO:0007608
39	60	31	0.18644	0.22089	1.332e+03	0.022	0.448	GO:0001708
40	24	15	0.18583	0.33916	1.809e+02	0.172	0.329	GO:0016447
41	67	33	0.18564	0.29163	1.715e+03	0.043	0.394	GO:0006879
42	23	15	0.18181	0.20871	1.569e+02	0.132	0.463	GO:0045661
43	26	19	0.17576	0.34167	1.619e+02	0.159	0.525	GO:0045814
44	30	17	0.17165	0.17752	3.127e+02	0.123	0.329	GO:0007190
45	22	11	0.17122	0.2806	1.879e+02	0.012	0.339	GO:0090103
46	31	18	0.16752	0.25899	3.257e+02	0.055	0.469	GO:0060325
47	24	13	0.16174	0.19116	2.098e+02	0.108	0.34	GO:0008089
48	88	43	0.15738	0.27764	2.964e+03	0.009	0.424	GO:0055072
49	63	32	0.15514	0.17135	1.486e+03	0.039	0.43	GO:0043484
50	35	20	0.15351	0.14027	4.205e+02	0.046	0.493	GO:0017144
51	106	54	0.14873	0.30938	4.172e+03	-0.009	0.39	GO:1901215
52	56	31	0.14318	0.22894	1.099e+03	0.03	0.442	GO:0046651
53	31	18	0.13964	0.20332	3.257e+02	0.013	0.503	GO:0090278
54	20	12	0.13335	0.15708	1.329e+02	0.072	0.488	GO:0098581
55	65	36	0.13015	0.30108	1.477e+03	0.038	0.427	GO:0009798
56	36	23	0.12599	0.19088	3.906e+02	0.172	0.454	GO:0002711
57	69	57	0.11725	0.25199	7.623e+02	0.342	0.435	GO:0072395
58	38	24	0.11069	0.15049	4.415e+02	0.155	0.458	GO:0070936
59	41	24	0.10392	0.14772	5.613e+02	0.071	0.479	GO:0048168
60	35	19	0.10146	0.22051	4.405e+02	0.023	0.479	GO:0032312
61	72	41	0.10116	0.29963	1.764e+03	0.07	0.429	GO:0090100
62	31	17	0.10096	0.15912	3.437e+02	0.005	0.474	GO:0030318
63	27	15	0.10053	0.08421	2.588e+02	0.003	0.469	GO:0046676
64	68	57	0.09634	0.18997	6.934e+02	0.353	0.435	GO:0072401
65	22	16	0.09627	0.14443	1.179e+02	0.244	0.384	GO:0010718
66	30	17	0.09122	0.15	3.127e+02	0.105	0.425	GO:0010596
67	31	15	0.08657	0.07863	3.776e+02	-0.004	0.472	GO:0000387
68	64	31	0.08604	0.11142	1.583e+03	-0.032	0.418	GO:0006406
69	40	21	0.08454	0.12677	5.892e+02	0.012	0.466	GO:0006144
70	27	17	0.08402	0.08973	2.258e+02	0.162	0.359	GO:0040020
71	82	38	0.08291	0.14529	2.667e+03	-0.041	0.458	GO:0090090
72	122	65	0.07728	0.15992	5.338e+03	-0.016	0.506	GO:0050769
73	42	24	0.07618	0.12012	6.032e+02	0.007	0.485	GO:2001257
74	31	16	0.07395	0.13092	3.606e+02	-0.052	0.484	GO:0048663
75	33	20	0.06915	0.15785	3.517e+02	0.109	0.394	GO:0010770
76	26	20	0.06903	0.10304	1.419e+02	0.367	0.348	GO:0070979
77	91	45	0.06808	0.07097	3.143e+03	-0.054	0.465	GO:0007423
78	27	15	0.06803	0.11535	2.588e+02	0.093	0.398	GO:0007052
79	192	94	0.06541	0.19623	1.398e+04	-0.019	0.474	GO:0006310
80	32	17	0.06476	0.14922	3.756e+02	-0.024	0.474	GO:0050931
81	23	13	0.06338	0.10035	1.859e+02	0.14	0.375	GO:0010574
82	42	23	0.06214	0.12531	6.272e+02	0.075	0.475	GO:0035136
83	56	34	0.06145	0.09413	1.000e+03	0.054	0.505	GO:0007272
84	58	32	0.05948	0.13532	1.182e+03	0.029	0.43	GO:0032943
85	69	38	0.05785	0.10005	1.671e+03	0.024	0.446	GO:0048145
86	33	20	0.05734	0.07543	3.517e+02	0.166	0.455	GO:0032648
87	31	16	0.05659	0.0756	3.606e+02	0.095	0.328	GO:0030279
88	32	18	0.05434	0.06752	3.576e+02	-0.005	0.503	GO:0002792
89	141	113	0.05375	0.1609	3.564e+03	0.317	0.431	GO:0007156
90	22	17	0.05362	0.16086	1.010e+02	0.253	0.483	GO:0016338
91	50	26	0.0532	0.07571	9.235e+02	0.031	0.379	GO:0055002
92	67	56	0.04744	0.07828	6.824e+02	0.343	0.443	GO:0006977
93	82	40	0.04581	0.1019	2.579e+03	-0.031	0.503	GO:0016101
94	22	14	0.04548	0.06139	1.489e+02	0.142	0.484	GO:0032728
95	34	19	0.04498	0.10603	4.056e+02	0.089	0.375	GO:0002562
96	31	13	0.0433	0.0863	4.145e+02	-0.077	0.364	GO:0045600
97	37	21	0.04176	0.05213	4.725e+02	0.02	0.536	GO:0050830
98	41	21	0.03988	0.10438	6.301e+02	0.041	0.369	GO:0002200
99	25	17	0.03958	0.06075	1.729e+02	0.163	0.513	GO:0001958
100	64	35	0.03924	0.06776	1.448e+03	0.013	0.461	GO:0060021
101	25	11	0.03774	0.08163	2.637e+02	0.004	0.364	GO:0060330
102	24	13	0.03617	0.1085	2.098e+02	0.071	0.502	GO:0030857
103	34	19	0.03556	0.05638	4.056e+02	0.064	0.496	GO:0032729
104	76	37	0.03465	0.08593	2.220e+03	-0.01	0.484	GO:0001523
105	22	12	0.03413	0.061	1.759e+02	0.097	0.371	GO:0010880
106	23	12	0.03372	0.05844	1.988e+02	0.084	0.425	GO:0006270
107	44	23	0.03304	0.06401	7.140e+02	0.092	0.373	GO:0051279
108	24	13	0.03292	0.04037	2.098e+02	0.044	0.467	GO:0003279
109	31	16	0.03126	0.06149	3.606e+02	0.002	0.475	GO:0033014
110	82	66	0.03126	0.06256	1.192e+03	0.289	0.455	GO:0071158
111	52	27	0.03093	0.05355	9.993e+02	-0.021	0.525	GO:0046888
112	34	19	0.0303	0.0584	4.056e+02	0.095	0.419	GO:0010633
113	28	17	0.02932	0.08035	2.538e+02	0.206	0.358	GO:0016574
114	61	31	0.02752	0.05301	1.393e+03	-0.025	0.502	GO:0014013
115	30	19	0.02735	0.03444	2.758e+02	0.051	0.529	GO:0030513
116	29	17	0.02671	0.05632	2.828e+02	0.024	0.503	GO:0014014
117	100	73	0.02653	0.0642	2.345e+03	0.225	0.444	GO:0042770
118	74	35	0.02643	0.0793	2.146e+03	-0.007	0.477	GO:0051153
119	107	95	0.02522	0.07564	1.218e+03	0.459	0.378	GO:1903321
120	23	13	0.02488	0.028	1.859e+02	0.045	0.493	GO:0009595
121	72	35	0.02421	0.07263	1.996e+03	-0.012	0.393	GO:2000736
122	20	9	0.0239	0.03927	1.679e+02	-0.007	0.408	GO:0045851
123	142	76	0.02375	0.07125	7.196e+03	-0.018	0.54	GO:0031346
124	120	83	0.02358	0.06647	3.765e+03	0.189	0.452	GO:0072331
125	20	13	0.02336	0.04478	1.199e+02	0.06	0.525	GO:0034243
126	145	128	0.02297	0.05776	2.327e+03	0.414	0.417	GO:1903322
127	52	33	0.02276	0.06829	8.169e+02	0.097	0.508	GO:0009855
128	41	21	0.02255	0.04081	6.301e+02	0.072	0.365	GO:0042059
129	21	10	0.02214	0.03934	1.779e+02	0.022	0.433	GO:0046466
130	29	14	0.02185	0.04719	3.317e+02	-0.027	0.407	GO:0048747
131	22	13	0.02062	0.03032	1.629e+02	0.042	0.473	GO:0045686
132	41	21	0.02019	0.06056	6.301e+02	-0.05	0.503	GO:0060563
133	54	30	0.0196	0.04511	1.019e+03	0.048	0.383	GO:0002285
134	45	26	0.01928	0.03154	6.841e+02	0.13	0.448	GO:0002709
135	38	19	0.01758	0.03485	5.513e+02	-0.016	0.458	GO:0050911
136	28	13	0.01727	0.04024	3.177e+02	-0.004	0.428	GO:0016925
137	24	10	0.01718	0.05042	2.518e+02	-0.132	0.339	GO:0045687
138	97	74	0.01704	0.04215	1.976e+03	0.221	0.472	GO:0071156
139	22	12	0.0163	0.03529	1.759e+02	0.055	0.514	GO:0006278
140	137	66	0.01621	0.04863	7.218e+03	-0.075	0.518	GO:0007584
141	22	14	0.01616	0.03312	1.489e+02	0.099	0.501	GO:0051898
142	28	14	0.01549	0.02053	3.017e+02	0.005	0.43	GO:0006779
143	23	13	0.01547	0.04641	1.859e+02	-0.074	0.512	GO:0034605
144	50	27	0.01509	0.01963	8.966e+02	0.004	0.504	GO:0006418
145	29	15	0.0147	0.02521	3.157e+02	0.097	0.402	GO:0015988
146	21	11	0.01463	0.02712	1.659e+02	-0.003	0.481	GO:0035088
147	25	14	0.01397	0.04191	2.208e+02	-0.035	0.549	GO:0001937
148	40	21	0.01376	0.0171	5.892e+02	0.002	0.435	GO:0007422
149	49	31	0.01325	0.03974	7.291e+02	0.086	0.51	GO:0007368
150	25	16	0.0132	0.0304	1.899e+02	0.104	0.496	GO:0048169
151	28	17	0.01303	0.03909	2.538e+02	0.065	0.466	GO:0048813
152	30	16	0.01208	0.02301	3.297e+02	-0.021	0.508	GO:0050766
153	22	13	0.01126	0.03376	1.629e+02	-0.091	0.602	GO:0051181
154	20	12	0.01086	0.02375	1.329e+02	0.08	0.586	GO:0060081
155	37	21	0.01042	0.02494	4.725e+02	-0.01	0.485	GO:0032784
156	32	17	0.0104	0.03119	3.756e+02	-0.05	0.514	GO:0006312
157	32	14	0.01033	0.03099	4.295e+02	-0.023	0.328	GO:0006801
158	65	30	0.0103	0.02109	1.686e+03	0.007	0.395	GO:0060333
159	25	16	0.01018	0.02308	1.899e+02	0.179	0.417	GO:0070534
160	23	10	0.00942	0.01777	2.258e+02	0.0	0.353	GO:0034367
161	39	22	0.00934	0.02172	5.274e+02	0.01	0.585	GO:0048678
162	35	19	0.00926	0.02778	4.405e+02	0.004	0.489	GO:0034308
163	81	42	0.00912	0.02734	2.413e+03	-0.013	0.443	GO:0051216
164	161	75	0.0091	0.01825	1.017e+04	-0.058	0.47	GO:0015931
165	24	11	0.00881	0.02643	2.368e+02	0.042	0.364	GO:0060334
166	47	22	0.00778	0.01613	8.785e+02	-0.045	0.468	GO:0046148
167	20	9	0.00742	0.02224	1.679e+02	-0.116	0.436	GO:0030879
168	32	17	0.00652	0.01903	3.756e+02	-0.046	0.519	GO:0051489
169	94	45	0.00652	0.01678	3.426e+03	-0.028	0.465	GO:0060759
170	24	15	0.00641	0.01767	1.809e+02	0.088	0.515	GO:0071514
171	22	10	0.00616	0.0127	2.008e+02	-0.117	0.497	GO:0048762
172	23	13	0.0059	0.01768	1.859e+02	0.02	0.518	GO:0072525
173	46	20	0.0058	0.0174	8.824e+02	-0.017	0.36	GO:0006369
174	22	13	0.00578	0.01736	1.629e+02	0.033	0.528	GO:0051491
175	45	22	0.00577	0.01731	7.828e+02	-0.078	0.472	GO:0046717
176	28	16	0.00576	0.01728	2.708e+02	0.084	0.449	GO:0043388
177	25	13	0.00562	0.01357	2.348e+02	-0.034	0.452	GO:0030212
178	30	14	0.00546	0.01636	3.626e+02	0.07	0.417	GO:0000291
179	33	18	0.00537	0.00861	3.906e+02	-0.024	0.557	GO:0019320
180	20	12	0.00532	0.00841	1.329e+02	0.067	0.561	GO:0072676
181	24	16	0.00528	0.01582	1.649e+02	0.122	0.608	GO:0070588
182	64	26	0.00512	0.01029	1.767e+03	-0.094	0.441	GO:0008645
183	53	28	0.00512	0.0105	1.024e+03	-0.008	0.517	GO:0043038
184	20	11	0.00507	0.01521	1.449e+02	0.132	0.425	GO:0048546
185	25	12	0.00507	0.01521	2.488e+02	-0.039	0.439	GO:0061077
186	22	11	0.00502	0.01506	1.879e+02	-0.016	0.541	GO:0044089
187	40	20	0.00488	0.01193	6.102e+02	0.012	0.349	GO:0051349
188	22	10	0.00472	0.01154	2.008e+02	-0.123	0.507	GO:0061005
189	56	31	0.0047	0.01002	1.099e+03	0.033	0.492	GO:0007286
190	36	20	0.00458	0.01145	4.565e+02	0.013	0.492	GO:1901019
191	35	18	0.00458	0.00927	4.595e+02	0.042	0.324	GO:0045762
192	23	10	0.00451	0.01353	2.258e+02	-0.05	0.327	GO:0048713
193	21	8	0.00448	0.01344	2.048e+02	-0.117	0.456	GO:0031016
194	57	33	0.00442	0.00957	1.091e+03	-0.022	0.56	GO:0007254
195	34	19	0.00408	0.00817	4.056e+02	0.16	0.336	GO:0010812
196	42	24	0.00403	0.01206	6.032e+02	0.038	0.499	GO:0010332
197	58	32	0.00388	0.01164	1.182e+03	0.104	0.419	GO:0002821
198	38	20	0.00387	0.01161	5.313e+02	-0.035	0.472	GO:0043392
199	26	15	0.00372	0.01116	2.318e+02	0.036	0.468	GO:0002286
200	46	21	0.00348	0.01042	8.555e+02	-0.055	0.461	GO:0030010
201	21	12	0.00327	0.00981	1.539e+02	0.049	0.449	GO:0015844
202	35	18	0.00311	0.00933	4.595e+02	0.103	0.338	GO:0002637
203	29	16	0.00306	0.00917	2.997e+02	-0.033	0.553	GO:0006476
204	37	18	0.00304	0.0069	5.333e+02	-0.014	0.485	GO:0006305
205	25	14	0.00304	0.00736	2.208e+02	0.01	0.545	GO:0016575
206	23	11	0.00292	0.00692	2.118e+02	-0.043	0.443	GO:0007530
207	26	14	0.00286	0.00856	2.468e+02	0.057	0.503	GO:0009954
208	27	15	0.00284	0.00853	2.588e+02	-0.026	0.51	GO:0090398
209	52	25	0.00278	0.00622	1.054e+03	-0.063	0.502	GO:0007519
210	26	13	0.00278	0.00833	2.608e+02	0.004	0.428	GO:0043502
211	36	17	0.00254	0.00724	5.153e+02	0.025	0.359	GO:0048024
212	23	10	0.00254	0.00557	2.258e+02	0.002	0.24	GO:0010771
213	24	13	0.00253	0.00759	2.098e+02	0.036	0.424	GO:0051568
214	20	9	0.00251	0.00753	1.679e+02	-0.014	0.458	GO:0030149
215	27	17	0.00247	0.0058	2.258e+02	0.219	0.441	GO:0001914
216	29	12	0.00245	0.00735	3.666e+02	-0.072	0.427	GO:0051453
217	20	10	0.00242	0.00424	1.559e+02	0.068	0.369	GO:0000381
218	56	30	0.00234	0.00702	1.130e+03	0.054	0.444	GO:0002708
219	24	11	0.00225	0.00675	2.368e+02	-0.081	0.398	GO:0007616
220	20	12	0.00222	0.00667	1.329e+02	0.069	0.533	GO:0030902
221	33	14	0.0022	0.00662	4.654e+02	-0.096	0.434	GO:0033692
222	22	12	0.00216	0.00649	1.759e+02	0.021	0.429	GO:0060765
223	31	14	0.00215	0.00646	3.955e+02	-0.048	0.413	GO:0071825
224	77	37	0.00213	0.00638	2.299e+03	-0.003	0.395	GO:0006914
225	57	25	0.00211	0.00633	1.342e+03	-0.085	0.434	GO:0061025
226	28	14	0.0021	0.00628	3.017e+02	-0.112	0.545	GO:0009225
227	37	21	0.00202	0.00606	4.725e+02	0.081	0.492	GO:0001944
228	24	13	0.00187	0.00561	2.098e+02	-0.038	0.43	GO:0007492
229	39	24	0.00186	0.00556	4.805e+02	0.05	0.517	GO:0006691
230	46	23	0.0018	0.0054	8.047e+02	-0.007	0.457	GO:0007588
231	23	10	0.0018	0.0054	2.258e+02	-0.117	0.473	GO:0036152
232	40	22	0.00178	0.00534	5.673e+02	0.069	0.483	GO:0035137
233	37	20	0.00177	0.00531	4.934e+02	0.017	0.514	GO:0001974
234	32	17	0.00175	0.00525	3.756e+02	0.044	0.372	GO:0000578
235	23	11	0.00173	0.00518	2.118e+02	-0.037	0.527	GO:0090207
236	38	19	0.00172	0.00514	5.513e+02	0.014	0.346	GO:0031281
237	24	12	0.00162	0.00485	2.228e+02	-0.038	0.405	GO:0003179
238	41	19	0.00158	0.00417	6.750e+02	-0.065	0.486	GO:0050764
239	55	29	0.0015	0.0045	1.104e+03	0.08	0.422	GO:0002824
240	31	15	0.00133	0.00399	3.776e+02	-0.111	0.646	GO:0030901
241	22	10	0.00132	0.00395	2.008e+02	0.002	0.495	GO:1901532
242	41	21	0.00129	0.00387	6.301e+02	0.014	0.457	GO:0034968
243	20	9	0.00127	0.00381	1.679e+02	-0.194	0.453	GO:0006949
244	63	31	0.00126	0.00378	1.519e+03	0.015	0.428	GO:0042058
245	35	18	0.00126	0.00376	4.595e+02	0.002	0.506	GO:0002062
246	20	13	0.00125	0.00375	1.199e+02	0.121	0.492	GO:2000677
247	68	35	0.00118	0.00354	1.713e+03	0.022	0.458	GO:0048771
248	30	13	0.00116	0.00255	3.806e+02	-0.058	0.39	GO:0071827
249	92	44	0.00115	0.00345	3.284e+03	-0.044	0.517	GO:0006721
250	45	21	0.00115	0.00345	8.077e+02	-0.068	0.427	GO:0045685
251	30	15	0.00113	0.00339	3.456e+02	-0.084	0.516	GO:0048265
252	60	30	0.00106	0.0032	1.363e+03	-0.011	0.481	GO:0006921
253	30	15	0.00106	0.00318	3.456e+02	-0.075	0.508	GO:0051209
254	28	15	0.00105	0.00296	2.867e+02	0.066	0.298	GO:0002312
255	25	14	0.00104	0.00312	2.208e+02	0.032	0.514	GO:0042771
256	24	15	0.001	0.003	1.809e+02	0.199	0.457	GO:0001916
257	39	17	0.001	0.00298	6.360e+02	-0.04	0.427	GO:0030004
258	48	21	0.00095	0.00286	9.562e+02	-0.078	0.409	GO:0006939
259	39	18	0.00094	0.0028	6.131e+02	-0.064	0.491	GO:0006778
260	29	13	0.00092	0.00276	3.486e+02	-0.074	0.481	GO:0042168
261	62	28	0.0009	0.00269	1.556e+03	-0.075	0.461	GO:0030048
262	45	20	0.00089	0.00267	8.336e+02	-0.034	0.497	GO:0006635
263	45	27	0.00084	0.00253	6.572e+02	0.131	0.423	GO:0007416
264	48	27	0.00084	0.0025	7.978e+02	0.049	0.493	GO:0002790
265	22	13	0.00078	0.00157	1.629e+02	0.052	0.497	GO:0060314
266	39	22	0.00074	0.0022	5.274e+02	-0.076	0.549	GO:0032411
267	25	15	0.00068	0.00204	2.058e+02	0.12	0.432	GO:0000038
268	94	67	0.00068	0.00202	2.184e+03	0.217	0.448	GO:1902807
269	31	17	0.00063	0.0019	3.437e+02	0.052	0.536	GO:0035116
270	100	85	0.00063	0.00189	1.394e+03	0.402	0.383	GO:0051340
271	63	28	0.00058	0.00176	1.623e+03	-0.025	0.4	GO:0043154
272	57	29	0.00054	0.00162	1.217e+03	-0.052	0.55	GO:0002065
273	26	12	0.00053	0.00159	2.757e+02	-0.062	0.497	GO:0043113
274	34	16	0.00052	0.00155	4.614e+02	-0.026	0.384	GO:0045646
275	79	37	0.0005	0.00149	2.460e+03	-0.005	0.433	GO:0009566
276	29	18	0.00049	0.00147	2.648e+02	0.083	0.478	GO:0019370
277	26	16	0.00046	0.0011	2.158e+02	0.128	0.543	GO:0021955
278	20	9	0.00043	0.00129	1.679e+02	-0.057	0.534	GO:0051962
279	34	22	0.00042	0.00126	3.427e+02	0.121	0.458	GO:1901983
280	75	38	0.00042	0.00124	2.105e+03	-0.003	0.479	GO:0001889
281	23	11	0.00042	0.00124	2.118e+02	0.057	0.388	GO:0071695
282	20	9	0.00038	0.00116	1.679e+02	-0.142	0.528	GO:0032413
283	46	25	0.00038	0.00112	7.559e+02	0.03	0.493	GO:0030072
284	29	12	0.00037	0.00111	3.666e+02	-0.04	0.428	GO:0008334
285	31	16	0.00036	0.00108	3.606e+02	-0.053	0.577	GO:0006891
286	58	45	0.0003	0.0009	6.763e+02	0.263	0.449	GO:0006521
287	29	15	0.00026	0.0008	3.157e+02	0.054	0.463	GO:0048742
288	79	37	0.00026	0.00077	2.460e+03	-0.042	0.473	GO:0014706
289	36	16	0.00024	0.00074	5.363e+02	-0.063	0.475	GO:0006323
290	21	12	0.00024	0.00072	1.539e+02	0.053	0.49	GO:0051220
291	34	19	0.00024	0.00072	4.056e+02	0.005	0.465	GO:2001021
292	79	36	0.00018	0.00054	2.504e+03	-0.05	0.484	GO:0072329
293	24	13	0.00017	0.00051	2.098e+02	0.02	0.395	GO:0060343
294	79	33	0.00016	0.00048	2.641e+03	-0.113	0.477	GO:0042439
295	33	21	0.00015	0.00045	3.307e+02	0.109	0.461	GO:2000756
296	52	25	0.00012	0.00038	1.054e+03	-0.105	0.559	GO:0015748
297	32	16	0.00012	0.00036	3.926e+02	-0.099	0.553	GO:0035601
298	66	27	0.0001	0.0003	1.871e+03	-0.086	0.434	GO:0015749
299	35	18	8e-05	0.00024	4.595e+02	0.037	0.5	GO:0042993
300	56	27	8e-05	0.00023	1.219e+03	-0.048	0.462	GO:0009880
301	40	17	6e-05	0.0002	6.789e+02	-0.147	0.484	GO:0010676
302	29	14	6e-05	0.0002	3.317e+02	0.016	0.452	GO:0043588
303	22	11	3e-05	9e-05	1.879e+02	0.082	0.394	GO:0071384
304	26	17	2e-05	7e-05	1.989e+02	0.058	0.632	GO:0043124
