Creation Time:	2023-01-03 00:42:35

INPUT:
File name:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/result/real/crfe_v019_b1.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/real/adeno_symbol.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	2
threshold type:	levels
belief:	1.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.5
Maximal possible value for alpha and beta:	0.5
Probability parameter change:	0.2
seed for RNG:	4291494016

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	1390
Total number of genes:	5752
Number of perturbed genes:	1397
Proportion perturbed genes:	0.24287204450625868

OUTPUT:
Learnt parameters:
alpha (FPR):	0.225
beta (FNR):	0.5
q (penalization parameter):	0.001 (fixed)


Best log-likelihood value (mean +- standard deviation across replicates):	-3184.9757777238474 +- 1.0204843514918027

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
99	30	12	0.00403	0.00338	3.992e+02	1.717	0.562	GO:1901607
100	24	10	0.004	0.00345	2.516e+02	2.828	0.256	GO:0021954
101	36	15	0.00373	0.0022	5.577e+02	2.723	0.335	GO:0048844
102	68	26	0.00361	0.0063	2.059e+03	2.443	0.444	GO:0001894
103	67	25	0.00356	0.00465	2.026e+03	2.644	0.337	GO:0007160
104	37	15	0.00352	0.00343	5.986e+02	1.86	0.578	GO:0051258
105	50	20	0.00352	0.00701	1.093e+03	1.831	0.622	GO:0006521
106	25	10	0.00334	0.00585	2.795e+02	1.63	0.619	GO:0090199
107	23	10	0.00334	0.00423	2.257e+02	2.306	0.498	GO:0070670
108	40	15	0.00332	0.004	7.290e+02	1.677	0.614	GO:0010822
109	74	29	0.00328	0.00402	2.402e+03	2.199	0.467	GO:0071241
110	25	10	0.00323	0.00343	2.795e+02	2.863	0.343	GO:0060761
111	26	10	0.00319	0.00321	3.085e+02	2.472	0.341	GO:0045599
112	27	10	0.00318	0.00344	3.394e+02	1.934	0.556	GO:0002062
113	60	21	0.00312	0.00548	1.683e+03	1.995	0.493	GO:0022407
114	24	10	0.00311	0.00388	2.516e+02	2.166	0.554	GO:2001244
115	25	9	0.00309	0.00547	2.965e+02	2.528	0.427	GO:0032570
116	36	15	0.00305	0.0034	5.577e+02	2.923	0.376	GO:0032272
117	23	8	0.003	0.00357	2.566e+02	2.082	0.401	GO:0051851
118	63	24	0.00292	0.00419	1.774e+03	2.293	0.47	GO:0034614
119	54	21	0.00292	0.00611	1.292e+03	2.571	0.352	GO:0048514
120	31	12	0.0029	0.00282	4.341e+02	2.609	0.464	GO:0046677
121	37	14	0.00284	0.00437	6.225e+02	2.205	0.39	GO:0002244
122	55	22	0.00281	0.00515	1.319e+03	2.825	0.362	GO:0051494
123	76	29	0.0028	0.0084	2.569e+03	1.867	0.568	GO:0030330
124	28	11	0.00273	0.00266	3.523e+02	2.142	0.585	GO:2000379
125	40	15	0.00268	0.00471	7.290e+02	1.65	0.57	GO:0008637
126	33	13	0.00264	0.00351	4.859e+02	2.221	0.515	GO:0031100
127	21	8	0.00263	0.00354	2.047e+02	2.709	0.375	GO:0006821
128	59	22	0.00261	0.00383	1.576e+03	2.07	0.473	GO:0030968
129	20	8	0.00256	0.00352	1.808e+02	2.237	0.487	GO:0009156
130	23	10	0.00253	0.00377	2.257e+02	1.578	0.79	GO:0032784
131	20	8	0.00245	0.00381	1.808e+02	1.741	0.637	GO:0033003
132	43	16	0.00237	0.00393	8.446e+02	1.553	0.664	GO:0006283
133	20	8	0.00236	0.00309	1.808e+02	2.135	0.49	GO:0000083
134	33	13	0.00234	0.00393	4.859e+02	3.105	0.304	GO:0051492
135	33	13	0.00232	0.00346	4.859e+02	1.912	0.646	GO:0051084
136	29	11	0.0023	0.00417	3.852e+02	1.516	0.67	GO:0006333
137	24	10	0.00229	0.00434	2.516e+02	3.114	0.398	GO:0034333
138	57	20	0.00226	0.0027	1.519e+03	2.183	0.376	GO:0070661
139	20	8	0.00217	0.00369	1.808e+02	2.238	0.478	GO:0071353
140	20	8	0.00212	0.00301	1.808e+02	2.752	0.237	GO:0001892
141	30	12	0.00212	0.00314	3.992e+02	2.381	0.455	GO:0034644
142	37	13	0.0021	0.00309	6.473e+02	2.815	0.304	GO:0032231
143	38	14	0.00208	0.0027	6.653e+02	2.273	0.456	GO:0061025
144	28	12	0.00207	0.00442	3.344e+02	2.203	0.549	GO:2000107
145	66	24	0.00202	0.00339	1.993e+03	1.756	0.54	GO:0032963
146	35	14	0.00198	0.00363	5.408e+02	2.716	0.378	GO:0043242
147	25	9	0.00194	0.00384	2.965e+02	2.003	0.45	GO:0010743
148	45	17	0.00194	0.00378	9.163e+02	1.712	0.514	GO:0018279
149	51	19	0.0019	0.00273	1.182e+03	2.049	0.427	GO:0045638
150	20	7	0.00184	0.0032	1.947e+02	1.993	0.511	GO:0001958
151	22	9	0.0018	0.0027	2.147e+02	2.104	0.559	GO:0010771
152	26	11	0.00177	0.00365	2.915e+02	1.68	0.627	GO:0045841
153	35	12	0.0017	0.00359	5.875e+02	2.011	0.554	GO:2001243
154	64	24	0.00166	0.00242	1.845e+03	1.909	0.527	GO:0050729
155	25	10	0.00166	0.0018	2.795e+02	2.56	0.461	GO:0050732
156	22	8	0.00165	0.00274	2.296e+02	2.022	0.429	GO:0050918
157	24	9	0.00164	0.00341	2.676e+02	1.554	0.653	GO:0060338
158	29	11	0.00156	0.00387	3.852e+02	2.033	0.526	GO:0009064
159	62	22	0.00156	0.00274	1.783e+03	1.932	0.495	GO:0044848
160	34	13	0.00153	0.00287	5.238e+02	1.879	0.642	GO:0050999
161	53	20	0.00144	0.00177	1.267e+03	2.506	0.401	GO:0014066
162	23	7	0.00144	0.00291	2.735e+02	2.057	0.432	GO:0048278
163	38	14	0.00141	0.00169	6.653e+02	1.722	0.626	GO:0007259
164	32	11	0.00138	0.0021	4.919e+02	2.43	0.397	GO:0006026
165	75	27	0.00136	0.00408	2.581e+03	2.689	0.279	GO:0030097
166	46	17	0.00136	0.00281	9.680e+02	1.677	0.514	GO:0018196
167	22	8	0.00135	0.00265	2.296e+02	1.583	0.632	GO:0048864
168	50	17	0.00132	0.00321	1.191e+03	1.785	0.614	GO:0070555
169	26	10	0.00128	0.00143	3.085e+02	3.205	0.266	GO:0051893
170	24	8	0.00127	0.00206	2.845e+02	2.133	0.349	GO:0010524
171	20	8	0.00127	0.0037	1.808e+02	1.845	0.484	GO:0060314
172	21	8	0.00126	0.0025	2.047e+02	1.638	0.552	GO:0070206
173	23	9	0.00124	0.00196	2.406e+02	3.142	0.169	GO:0035162
174	68	26	0.00124	0.00195	2.059e+03	2.072	0.469	GO:0006984
175	22	8	0.00124	0.00277	2.296e+02	2.719	0.327	GO:0050873
176	29	11	0.00124	0.00288	3.852e+02	2.427	0.449	GO:0035019
177	34	12	0.00123	0.00206	5.467e+02	1.604	0.533	GO:0043488
178	27	9	0.0012	0.00144	3.583e+02	1.683	0.499	GO:0051402
179	22	8	0.0012	0.00327	2.296e+02	1.727	0.48	GO:0015748
180	22	8	0.0012	0.00214	2.296e+02	1.39	0.604	GO:0006309
181	22	8	0.00118	0.00347	2.296e+02	2.017	0.512	GO:0010226
182	26	11	0.00117	0.00182	2.915e+02	1.819	0.609	GO:0006312
183	35	13	0.00116	0.00196	5.637e+02	1.834	0.598	GO:0002920
184	22	8	0.00115	0.00177	2.296e+02	2.341	0.39	GO:0032873
185	33	11	0.00112	0.00167	5.307e+02	1.753	0.52	GO:0043966
186	35	13	0.0011	0.00176	5.637e+02	2.018	0.427	GO:0060485
187	24	10	0.00106	0.00185	2.516e+02	1.915	0.55	GO:0006611
188	30	12	0.00105	0.00266	3.992e+02	1.898	0.5	GO:0006733
189	46	17	0.00104	0.00194	9.680e+02	1.679	0.514	GO:0006487
190	41	15	0.00103	0.00155	7.758e+02	2.519	0.374	GO:1901879
191	59	22	0.00102	0.00111	1.576e+03	2.07	0.473	GO:0034620
192	20	7	0.00101	0.0014	1.947e+02	2.21	0.419	GO:0048701
193	42	14	0.001	0.00176	8.524e+02	1.869	0.451	GO:0043525
194	83	30	0.00098	0.00148	3.148e+03	2.167	0.476	GO:0006898
195	32	10	0.00095	0.00218	5.148e+02	1.746	0.46	GO:0002260
196	25	9	0.00094	0.00215	2.965e+02	2.144	0.454	GO:0010543
197	52	19	0.00093	0.00129	1.241e+03	1.827	0.496	GO:0097285
198	35	13	0.00091	0.00262	5.637e+02	2.044	0.541	GO:0043648
199	29	12	0.0009	0.0019	3.663e+02	2.373	0.448	GO:0045931
200	21	8	0.00089	0.00144	2.047e+02	1.516	0.662	GO:0043044
201	20	7	0.00088	0.00176	1.947e+02	1.676	0.578	GO:0015909
202	28	10	0.00086	0.00213	3.713e+02	2.366	0.442	GO:0009112
203	26	9	0.00084	0.00144	3.264e+02	1.869	0.431	GO:0010883
204	36	11	0.00084	0.00252	6.552e+02	2.349	0.285	GO:0006024
205	25	10	0.00084	0.0015	2.795e+02	2.108	0.566	GO:0030449
206	34	11	0.00084	0.00225	5.706e+02	1.851	0.419	GO:0071230
207	55	21	0.00082	0.00186	1.354e+03	1.785	0.633	GO:0002673
208	78	27	0.00082	0.00182	2.845e+03	1.788	0.52	GO:0044236
209	29	11	0.0008	0.00162	3.852e+02	2.38	0.386	GO:0051017
210	23	9	0.0008	0.0016	2.406e+02	1.532	0.662	GO:0033209
211	48	17	0.00077	0.00232	1.076e+03	2.346	0.39	GO:0043244
212	22	8	0.00075	0.00226	2.296e+02	2.829	0.3	GO:0001960
213	48	17	0.00074	0.00127	1.076e+03	2.458	0.396	GO:0060021
214	21	8	0.00074	0.00148	2.047e+02	2.134	0.487	GO:0009124
215	28	12	0.00074	0.00115	3.344e+02	1.772	0.614	GO:0071174
216	20	6	0.00073	0.00114	2.097e+02	1.94	0.453	GO:1903018
217	56	18	0.00072	0.00216	1.530e+03	1.77	0.593	GO:0060333
218	54	19	0.0007	0.00163	1.363e+03	2.44	0.413	GO:0001570
219	20	5	0.0007	0.00179	2.256e+02	2.227	0.314	GO:0009190
220	55	19	0.0007	0.0014	1.427e+03	2.149	0.475	GO:0090100
221	46	17	0.0007	0.00103	9.680e+02	2.221	0.518	GO:2000377
222	20	8	0.00066	0.00125	1.808e+02	3.279	0.214	GO:0050926
223	26	8	0.00066	0.00134	3.453e+02	1.675	0.478	GO:0007528
224	50	18	0.00065	0.00101	1.157e+03	2.221	0.363	GO:0046651
225	25	9	0.00065	0.00146	2.965e+02	1.606	0.558	GO:0032410
226	25	10	0.00065	0.00115	2.795e+02	2.058	0.587	GO:0045103
227	24	10	0.00065	0.00119	2.516e+02	2.135	0.587	GO:0045104
228	20	8	0.00064	0.00193	1.808e+02	1.906	0.493	GO:0051004
229	31	9	0.00063	0.00139	4.998e+02	1.396	0.555	GO:0046631
230	32	11	0.00063	0.00108	4.919e+02	1.982	0.533	GO:0071347
231	20	6	0.00062	0.00103	2.097e+02	1.138	0.768	GO:0035036
232	24	8	0.00058	0.00104	2.845e+02	1.521	0.624	GO:0006891
233	23	9	0.00058	0.00079	2.406e+02	1.732	0.542	GO:0001836
234	25	11	0.00058	0.00091	2.636e+02	1.719	0.627	GO:0071173
235	43	14	0.00058	0.00155	9.032e+02	1.828	0.451	GO:1901216
236	57	21	0.00058	0.00087	1.481e+03	2.068	0.542	GO:2001242
237	27	10	0.00057	0.00118	3.394e+02	2.529	0.341	GO:2001238
238	31	12	0.00055	0.0009	4.341e+02	1.622	0.603	GO:0030071
239	74	27	0.00055	0.00126	2.496e+03	1.857	0.536	GO:1902807
240	46	18	0.00055	0.00111	9.382e+02	2.602	0.344	GO:0001938
241	35	12	0.00054	0.00161	5.875e+02	1.814	0.528	GO:0044801
242	22	9	0.00053	0.00146	2.147e+02	2.618	0.392	GO:0043534
243	25	9	0.00051	0.00086	2.965e+02	1.548	0.689	GO:0032392
244	71	27	0.00051	0.00114	2.250e+03	2.026	0.496	GO:0051651
245	27	9	0.0005	0.00114	3.583e+02	1.944	0.436	GO:0007585
246	28	8	0.00049	0.00148	4.121e+02	1.488	0.563	GO:0001755
247	25	9	0.00049	0.00148	2.965e+02	2.233	0.366	GO:0051225
248	33	10	0.00049	0.00101	5.546e+02	2.084	0.326	GO:0021987
249	34	10	0.00049	0.00146	5.954e+02	1.779	0.42	GO:0055010
250	34	8	0.00048	0.00123	6.481e+02	1.472	0.51	GO:0043266
251	28	11	0.00048	0.00068	3.523e+02	2.428	0.454	GO:0060393
252	22	8	0.00048	0.00077	2.296e+02	2.879	0.352	GO:0042743
253	20	6	0.00047	0.00082	2.097e+02	1.551	0.455	GO:0031069
254	25	9	0.00047	0.001	2.965e+02	1.548	0.689	GO:0032508
255	25	7	0.00047	0.00142	3.333e+02	1.355	0.577	GO:0033077
256	22	8	0.00044	0.00085	2.296e+02	1.39	0.604	GO:0000737
257	21	7	0.00044	0.00108	2.197e+02	1.728	0.542	GO:0043516
258	42	14	0.00043	0.00088	8.524e+02	2.504	0.253	GO:0072164
259	20	5	0.00042	0.00096	2.256e+02	1.356	0.546	GO:0010907
260	47	16	0.00042	0.001	1.054e+03	2.13	0.352	GO:0045598
261	47	12	0.00041	0.00122	1.190e+03	1.724	0.507	GO:0010955
262	24	8	0.0004	0.00084	2.845e+02	1.633	0.525	GO:0046148
263	26	9	0.0004	0.0008	3.264e+02	2.213	0.396	GO:0046638
264	67	24	0.0004	0.0007	2.070e+03	2.528	0.375	GO:0050921
265	33	11	0.0004	0.00119	5.307e+02	2.19	0.365	GO:0032092
266	23	8	0.0004	0.00066	2.566e+02	3.144	0.224	GO:0043114
267	22	6	0.00039	0.00116	2.625e+02	1.247	0.703	GO:0051602
268	22	7	0.00038	0.00082	2.456e+02	2.121	0.417	GO:0000188
269	28	7	0.00038	0.00113	4.340e+02	1.687	0.512	GO:0045429
270	35	12	0.00037	0.00078	5.875e+02	2.157	0.44	GO:0008015
271	23	7	0.00037	0.00087	2.735e+02	1.535	0.496	GO:0055007
272	26	7	0.00037	0.00091	3.652e+02	1.462	0.556	GO:0050854
273	20	5	0.00037	0.0011	2.256e+02	1.26	0.593	GO:0050856
274	36	11	0.00036	0.00092	6.552e+02	2.118	0.386	GO:0072089
275	58	20	0.00036	0.00061	1.586e+03	2.322	0.428	GO:0010634
276	23	9	0.00036	0.00089	2.406e+02	1.77	0.548	GO:0043489
277	20	7	0.00036	0.00055	1.947e+02	1.858	0.528	GO:0003179
278	43	16	0.00035	0.00104	8.446e+02	1.799	0.575	GO:0045727
279	25	9	0.00034	0.00094	2.965e+02	2.398	0.413	GO:0046825
280	24	6	0.00034	0.00103	3.213e+02	1.518	0.512	GO:0050805
281	58	19	0.00034	0.00101	1.625e+03	2.259	0.401	GO:0030193
282	44	14	0.00034	0.00068	9.549e+02	1.949	0.521	GO:0002690
283	66	25	0.00033	0.00098	1.951e+03	2.354	0.383	GO:0048660
284	62	25	0.00032	0.00064	1.665e+03	2.133	0.484	GO:0032507
285	57	17	0.00032	0.00096	1.638e+03	1.524	0.607	GO:0032874
286	26	9	0.00032	0.00087	3.264e+02	1.769	0.433	GO:0045454
287	25	8	0.00032	0.00082	3.144e+02	1.738	0.578	GO:0046209
288	21	5	0.00031	0.00086	2.525e+02	1.465	0.373	GO:0002702
289	47	15	0.00029	0.00058	1.086e+03	1.443	0.674	GO:0097191
290	32	9	0.00028	0.00084	5.386e+02	1.661	0.472	GO:0043618
291	56	19	0.00028	0.00064	1.491e+03	1.908	0.436	GO:0045639
292	29	8	0.00028	0.00069	4.480e+02	1.245	0.655	GO:0072655
293	20	5	0.00027	0.00054	2.256e+02	2.28	0.246	GO:0006893
294	55	18	0.00027	0.00078	1.464e+03	1.786	0.539	GO:0007589
295	86	31	0.00027	0.0008	3.382e+03	1.776	0.569	GO:0042770
296	71	28	0.00027	0.00059	2.205e+03	2.172	0.48	GO:0071248
297	23	8	0.00026	0.00058	2.566e+02	2.196	0.568	GO:0050766
298	20	7	0.00026	0.00061	1.947e+02	1.737	0.533	GO:0002828
299	68	23	0.00025	0.00076	2.193e+03	2.463	0.373	GO:0010594
300	28	7	0.00025	0.00076	4.340e+02	1.576	0.505	GO:0018107
301	28	9	0.00025	0.00076	3.912e+02	1.926	0.453	GO:0050690
302	20	7	0.00025	0.00074	1.947e+02	2.049	0.396	GO:0018208
303	21	6	0.00025	0.0006	2.356e+02	1.644	0.442	GO:0050982
304	63	21	0.00024	0.00067	1.899e+03	2.183	0.436	GO:0050818
305	20	6	0.00024	0.00072	2.097e+02	1.939	0.416	GO:0045687
306	28	10	0.00024	0.00047	3.713e+02	2.032	0.487	GO:0007595
307	41	13	0.00023	0.00046	8.325e+02	1.939	0.389	GO:0006690
308	21	6	0.00023	0.00036	2.356e+02	1.24	0.642	GO:0008334
309	23	9	0.00022	0.00066	2.406e+02	2.138	0.431	GO:0006323
310	35	11	0.00022	0.00066	6.124e+02	1.773	0.544	GO:0030010
311	58	22	0.00022	0.00052	1.509e+03	2.717	0.37	GO:0031333
312	26	6	0.00021	0.00047	3.861e+02	1.684	0.492	GO:0033628
313	21	6	0.00021	0.00042	2.356e+02	1.469	0.607	GO:0002286
314	25	8	0.00021	0.00059	3.144e+02	1.417	0.728	GO:0007006
315	25	11	0.00021	0.00039	2.636e+02	1.719	0.627	GO:0007094
316	55	18	0.00021	0.00062	1.464e+03	1.537	0.605	GO:0010821
317	42	14	0.00021	0.00034	8.524e+02	2.506	0.296	GO:0016525
