Creation Time:	2022-12-29 18:58:42

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_23.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	5.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	2129465592

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4847
Proportion perturbed genes:	0.4141319207108681

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.2661290322580645
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8199.416781366786 +- 1.9543044064265491

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	89	68	1.0	0.0	1.657e+03	0.263	0.454	GO:0002685
2	79	67	1.0	0.0	8.822e+02	0.381	0.4	GO:0007229
3	142	103	1.0	0.0	4.785e+03	0.205	0.481	GO:0031346
4	39	27	1.0	0.0	4.026e+02	0.201	0.43	GO:0048806
5	81	59	1.0	0.0	1.550e+03	0.206	0.483	GO:0051216
6	21	15	0.93847	0.10405	1.119e+02	0.353	0.358	GO:0042107
7	31	26	0.88966	0.12739	1.459e+02	0.309	0.48	GO:0030279
8	48	31	0.88503	0.20015	6.802e+02	0.204	0.432	GO:0007189
9	165	132	0.8	0.4	4.906e+03	0.307	0.446	GO:0045765
10	64	40	0.64458	0.27385	1.259e+03	0.107	0.498	GO:0010923
11	27	17	0.55009	0.194	2.258e+02	0.166	0.428	GO:0007052
12	33	20	0.51949	0.34677	3.517e+02	0.1	0.435	GO:0090199
13	39	34	0.44939	0.41999	1.859e+02	0.439	0.4	GO:0030397
14	40	27	0.41638	0.24474	4.426e+02	0.155	0.474	GO:0055117
15	25	19	0.39334	0.24453	1.359e+02	0.237	0.549	GO:1901071
16	30	21	0.34057	0.18416	2.348e+02	0.198	0.472	GO:0032856
17	49	41	0.32115	0.36671	3.648e+02	0.365	0.433	GO:0006998
18	36	26	0.23868	0.2337	3.158e+02	0.169	0.56	GO:0006040
19	37	32	0.22946	0.27163	1.759e+02	0.434	0.399	GO:0007077
20	179	138	0.2	0.4	6.501e+03	0.277	0.449	GO:1901342
21	41	23	0.13163	0.14864	5.853e+02	0.064	0.437	GO:0009247
22	28	18	0.1304	0.17079	2.358e+02	0.158	0.459	GO:0009225
23	62	32	0.10839	0.21275	1.423e+03	0.029	0.461	GO:0009953
24	39	25	0.086	0.15966	4.555e+02	0.168	0.501	GO:0060411
25	41	25	0.06374	0.16342	5.364e+02	0.134	0.421	GO:0001709
26	21	14	0.06152	0.06705	1.269e+02	0.241	0.432	GO:0046329
27	42	26	0.05934	0.06768	5.524e+02	0.066	0.523	GO:2001257
28	26	17	0.04829	0.06225	1.989e+02	0.177	0.476	GO:0032873
29	38	21	0.0412	0.09801	5.104e+02	0.051	0.433	GO:0046365
30	30	18	0.03946	0.05837	2.947e+02	0.132	0.479	GO:0022400
31	33	18	0.02981	0.06037	3.906e+02	0.032	0.423	GO:0019320
32	21	13	0.027	0.05799	1.409e+02	0.265	0.425	GO:0060412
33	21	13	0.02418	0.05194	1.409e+02	0.197	0.369	GO:0019915
34	22	16	0.0235	0.04926	1.179e+02	0.21	0.498	GO:0017145
35	32	22	0.02286	0.05129	2.758e+02	0.203	0.456	GO:0032722
36	24	19	0.02091	0.04119	1.110e+02	0.372	0.383	GO:0050922
37	48	26	0.02067	0.05645	8.247e+02	0.108	0.38	GO:0030218
38	26	14	0.01872	0.03394	2.468e+02	0.108	0.404	GO:0042133
39	38	22	0.01866	0.0418	4.884e+02	0.1	0.393	GO:0031532
40	22	12	0.01682	0.05045	1.759e+02	0.081	0.39	GO:0090200
41	60	36	0.01667	0.03134	1.163e+03	0.071	0.471	GO:0042108
42	68	40	0.01543	0.02215	1.524e+03	0.086	0.498	GO:0045598
43	23	13	0.01358	0.04018	1.859e+02	0.038	0.387	GO:0048484
44	22	13	0.00998	0.02993	1.629e+02	0.099	0.502	GO:0035412
45	30	19	0.00945	0.01764	2.758e+02	0.195	0.439	GO:0050873
46	43	29	0.00942	0.01903	5.115e+02	0.17	0.493	GO:0030516
47	29	20	0.00882	0.0202	2.258e+02	0.162	0.429	GO:0043491
48	60	33	0.00874	0.02105	1.268e+03	0.074	0.424	GO:2001235
49	25	14	0.00866	0.02597	2.208e+02	0.156	0.355	GO:0001836
50	30	20	0.00865	0.02194	2.558e+02	0.179	0.42	GO:0045429
51	26	13	0.00798	0.02395	2.608e+02	0.035	0.351	GO:0015807
52	77	60	0.00612	0.01824	1.173e+03	0.234	0.492	GO:0050921
53	103	56	0.00576	0.01489	3.749e+03	0.05	0.444	GO:0032320
54	24	19	0.00563	0.01415	1.110e+02	0.19	0.495	GO:0050926
55	26	16	0.00559	0.01317	2.158e+02	0.12	0.484	GO:0002088
56	46	23	0.00545	0.01636	8.047e+02	-0.052	0.463	GO:0006369
57	38	23	0.00517	0.01232	4.655e+02	0.067	0.567	GO:0070936
58	40	18	0.00474	0.01423	6.550e+02	-0.026	0.391	GO:0016126
59	57	30	0.00468	0.00892	1.187e+03	0.013	0.479	GO:0006497
60	20	14	0.00467	0.014	1.059e+02	0.194	0.422	GO:0072676
61	41	22	0.00461	0.01187	6.082e+02	0.012	0.433	GO:0051588
62	106	78	0.00424	0.00876	2.586e+03	0.205	0.494	GO:0050920
63	30	17	0.00417	0.01067	3.127e+02	0.042	0.475	GO:0030513
64	40	21	0.00389	0.01048	5.892e+02	0.004	0.445	GO:0060401
65	50	25	0.00387	0.01162	9.494e+02	-0.053	0.467	GO:0007498
66	27	13	0.00337	0.00718	2.887e+02	0.002	0.343	GO:0008625
67	21	13	0.00337	0.0101	1.409e+02	0.125	0.433	GO:0050820
68	28	16	0.00318	0.00953	2.708e+02	0.042	0.474	GO:0006309
69	33	17	0.00276	0.00602	4.085e+02	0.008	0.481	GO:0071173
70	22	13	0.00273	0.00782	1.629e+02	0.09	0.492	GO:0060314
71	94	51	0.00269	0.00756	3.131e+03	0.018	0.451	GO:0042035
72	22	14	0.00266	0.00799	1.489e+02	0.118	0.482	GO:0032862
73	46	29	0.00257	0.00772	6.462e+02	0.13	0.46	GO:0009187
74	38	19	0.0025	0.00749	5.513e+02	0.0	0.423	GO:0050911
75	22	10	0.00236	0.00709	2.008e+02	-0.034	0.349	GO:0032201
76	45	22	0.0023	0.00691	7.828e+02	-0.025	0.414	GO:0007416
77	30	18	0.00227	0.0068	2.947e+02	0.214	0.363	GO:0007190
78	28	16	0.00215	0.00646	2.708e+02	0.069	0.464	GO:0046058
79	23	11	0.00214	0.00642	2.118e+02	-0.039	0.516	GO:0032504
80	31	17	0.0019	0.0057	3.437e+02	-0.0	0.503	GO:0019692
81	35	20	0.00188	0.00564	4.206e+02	0.041	0.503	GO:0030317
82	26	13	0.00179	0.00538	2.608e+02	-0.0	0.387	GO:0016339
83	28	17	0.00178	0.00465	2.538e+02	0.165	0.423	GO:2001244
84	24	14	0.0017	0.00239	1.959e+02	0.08	0.505	GO:0060343
85	21	12	0.00166	0.00369	1.539e+02	-0.012	0.501	GO:0001502
86	65	37	0.00165	0.00496	1.440e+03	0.01	0.464	GO:0060333
87	21	13	0.0014	0.00319	1.409e+02	0.024	0.545	GO:0045823
88	24	14	0.00134	0.00401	1.959e+02	0.098	0.359	GO:0007616
89	60	43	0.00116	0.00349	8.839e+02	0.203	0.468	GO:0010976
90	22	16	0.00113	0.00338	1.179e+02	0.25	0.45	GO:0002886
91	22	13	0.0011	0.00331	1.629e+02	0.05	0.484	GO:0008207
92	29	20	0.00109	0.00258	2.258e+02	0.134	0.494	GO:0060043
93	33	18	0.00107	0.00322	3.906e+02	0.046	0.54	GO:0042339
94	62	29	0.00105	0.00314	1.522e+03	-0.03	0.412	GO:0050907
95	47	30	0.00101	0.00304	6.632e+02	0.1	0.447	GO:0048814
96	27	15	0.00099	0.00266	2.588e+02	0.027	0.438	GO:0019935
97	25	14	0.00096	0.00192	2.208e+02	0.023	0.46	GO:0060998
98	34	22	0.00094	0.00283	3.427e+02	0.089	0.51	GO:0055021
99	23	15	0.00091	0.00197	1.569e+02	0.07	0.509	GO:0032965
100	23	11	0.0009	0.00269	2.118e+02	0.008	0.404	GO:0019835
101	38	19	0.00088	0.00205	5.513e+02	-0.05	0.456	GO:0009066
102	22	9	0.00087	0.0026	2.148e+02	-0.072	0.377	GO:0050912
103	32	19	0.00082	0.00247	3.387e+02	0.029	0.507	GO:0032414
104	24	12	0.00081	0.00244	2.228e+02	0.022	0.534	GO:0008089
105	66	51	0.00081	0.00242	8.850e+02	0.264	0.473	GO:0002687
106	22	9	0.0008	0.0024	2.148e+02	-0.063	0.453	GO:0045879
107	28	17	0.00079	0.00236	2.538e+02	0.075	0.466	GO:0033077
108	25	12	0.00078	0.00235	2.488e+02	-0.021	0.501	GO:0006656
109	51	30	0.00078	0.00234	8.607e+02	0.051	0.512	GO:0006942
110	38	18	0.00077	0.00232	5.722e+02	-0.016	0.441	GO:0007595
111	22	12	0.00074	0.00223	1.759e+02	0.017	0.473	GO:0060071
112	29	13	0.00073	0.00218	3.486e+02	0.018	0.339	GO:0046513
113	24	14	0.00065	0.00196	1.959e+02	0.022	0.533	GO:0003279
114	21	14	0.00064	0.00193	1.269e+02	0.057	0.61	GO:0002040
115	29	16	0.00064	0.00192	2.997e+02	0.004	0.516	GO:0009394
116	32	17	0.00064	0.00191	3.756e+02	-0.012	0.381	GO:0008209
117	23	12	0.0006	0.0018	1.988e+02	-0.134	0.6	GO:0000060
118	23	12	0.00058	0.00173	1.988e+02	-0.085	0.592	GO:0042346
119	26	13	0.00053	0.00121	2.608e+02	-0.017	0.527	GO:0042246
120	21	11	0.00053	0.00158	1.659e+02	-0.036	0.48	GO:0051220
121	35	18	0.0005	0.00151	4.595e+02	0.018	0.458	GO:0043266
122	33	15	0.00048	0.00145	4.454e+02	-0.102	0.467	GO:0042992
123	20	12	0.00048	0.00144	1.329e+02	0.081	0.348	GO:0060479
124	22	11	0.00048	0.00143	1.879e+02	0.014	0.348	GO:0042430
125	20	11	0.00046	0.00137	1.449e+02	0.056	0.425	GO:0014743
126	33	18	0.00046	0.00137	3.906e+02	0.058	0.479	GO:0016056
127	20	11	0.00045	0.00134	1.449e+02	0.035	0.463	GO:0002825
128	25	17	0.00045	0.00134	1.729e+02	0.23	0.403	GO:0010543
129	21	12	0.00042	0.00127	1.539e+02	0.051	0.385	GO:0015844
130	26	15	0.00042	0.00127	2.318e+02	0.094	0.451	GO:0043502
131	82	43	0.00042	0.00127	2.452e+03	-0.017	0.505	GO:0090090
132	22	11	0.00037	0.0011	1.879e+02	-0.119	0.605	GO:0000819
133	22	9	0.00036	0.00108	2.148e+02	-0.104	0.462	GO:0006400
134	34	15	0.00036	0.00108	4.814e+02	-0.025	0.36	GO:0006695
135	29	11	0.00036	0.00107	3.855e+02	-0.221	0.488	GO:0001838
136	34	18	0.00034	0.00101	4.245e+02	-0.017	0.509	GO:0009262
137	25	9	0.00033	0.001	2.967e+02	-0.184	0.483	GO:0046006
138	22	12	0.00033	0.00098	1.759e+02	0.168	0.346	GO:0090103
139	21	11	0.00032	0.00097	1.659e+02	-0.135	0.664	GO:0006110
140	33	14	0.00032	0.00095	4.654e+02	-0.049	0.407	GO:0006271
141	65	37	0.00031	0.00094	1.440e+03	0.13	0.416	GO:0030816
142	39	24	0.00028	0.00085	4.805e+02	0.12	0.536	GO:0030199
143	34	19	0.00028	0.00085	4.056e+02	0.0	0.541	GO:0045668
144	31	20	0.00027	0.00082	2.868e+02	0.213	0.435	GO:0034109
145	21	16	0.00026	0.00077	9.596e+01	0.266	0.45	GO:0043300
146	23	12	0.00025	0.00076	1.988e+02	0.071	0.293	GO:0060760
147	38	19	0.00023	0.00068	5.513e+02	-0.047	0.512	GO:0030049
148	60	27	0.00022	0.00065	1.462e+03	-0.074	0.439	GO:1901616
149	27	12	0.0002	0.00061	3.047e+02	-0.098	0.441	GO:0021549
150	37	18	0.00018	0.00054	5.333e+02	-0.077	0.561	GO:0032784
151	25	14	0.00018	0.00053	2.208e+02	0.115	0.424	GO:0042311
152	20	11	0.00016	0.00047	1.449e+02	-0.019	0.579	GO:0031102
153	86	37	0.00016	0.00047	3.071e+03	-0.076	0.412	GO:0046467
154	69	39	0.00014	0.00042	1.633e+03	0.01	0.518	GO:0001654
155	24	14	0.00012	0.00037	1.959e+02	0.089	0.469	GO:0030857
156	28	12	0.00011	0.00034	3.346e+02	-0.078	0.455	GO:2001238
157	23	9	0.00011	0.00032	2.408e+02	-0.071	0.374	GO:0051180
158	25	20	0.0001	0.00031	1.160e+02	0.164	0.614	GO:0001937
159	77	44	0.0001	0.00031	2.009e+03	0.107	0.423	GO:0008584
160	20	11	0.0001	0.00029	1.449e+02	0.084	0.471	GO:0090559
161	47	27	9e-05	0.00028	7.499e+02	0.037	0.532	GO:0032231
162	26	16	9e-05	0.00026	2.158e+02	-0.043	0.563	GO:0050710
163	31	13	8e-05	0.00023	4.145e+02	-0.091	0.476	GO:0030501
164	35	17	7e-05	0.0002	4.784e+02	0.009	0.405	GO:0051058
165	29	15	6e-05	0.00017	3.157e+02	-0.049	0.549	GO:0030835
166	26	12	4e-05	0.00013	2.757e+02	-0.019	0.446	GO:0051851
167	52	31	3e-05	0.0001	8.817e+02	0.077	0.511	GO:0032642
168	31	19	3e-05	0.0001	3.067e+02	0.081	0.551	GO:0045600
169	20	11	2e-05	7e-05	1.449e+02	-0.056	0.54	GO:0009235
170	28	13	2e-05	7e-05	3.177e+02	-0.163	0.596	GO:0043551
171	24	12	2e-05	6e-05	2.228e+02	-0.133	0.63	GO:0060334
