Creation Time:	2022-12-29 19:51:57

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_28.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	5.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	759540110

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4990
Proportion perturbed genes:	0.42634996582365003

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.3548387096774194
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8273.37913101472 +- 4.014100269504969

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
53	23	13	0.06524	0.1387	1.859e+02	0.115	0.337	GO:0032504
54	20	15	0.06303	0.07354	9.096e+01	0.321	0.321	GO:2000108
55	73	46	0.06188	0.09849	1.618e+03	0.057	0.512	GO:0045862
56	41	29	0.06111	0.09223	4.266e+02	0.141	0.532	GO:0032652
57	22	14	0.06004	0.11044	1.489e+02	0.225	0.375	GO:0050829
58	51	30	0.05984	0.08451	8.607e+02	0.079	0.476	GO:0048641
59	36	16	0.05322	0.04502	5.363e+02	-0.083	0.395	GO:0001890
60	32	15	0.05185	0.07979	4.105e+02	-0.012	0.34	GO:0046626
61	24	10	0.05145	0.08223	2.517e+02	-0.025	0.269	GO:0046627
62	23	15	0.04988	0.04364	1.569e+02	0.181	0.476	GO:0051180
63	68	41	0.04974	0.10255	1.483e+03	0.067	0.511	GO:0018108
64	34	20	0.04771	0.05923	3.856e+02	0.002	0.54	GO:0030282
65	80	65	0.04088	0.09213	1.095e+03	0.367	0.4	GO:0031145
66	47	25	0.03906	0.054	8.028e+02	-0.032	0.477	GO:0045913
67	23	16	0.03838	0.05086	1.409e+02	0.093	0.546	GO:0033146
68	156	75	0.03624	0.10871	9.358e+03	-0.017	0.46	GO:0016311
69	96	52	0.03598	0.10495	3.269e+03	0.042	0.442	GO:0017015
70	54	24	0.03524	0.04552	1.196e+03	-0.033	0.371	GO:0009988
71	24	12	0.03521	0.05039	2.228e+02	-0.04	0.376	GO:0035162
72	34	21	0.03512	0.04883	3.646e+02	0.108	0.392	GO:0032881
73	29	16	0.03168	0.03233	2.997e+02	0.098	0.429	GO:0071622
74	37	26	0.03137	0.05863	3.527e+02	0.14	0.523	GO:0032651
75	30	18	0.03115	0.03536	2.947e+02	0.07	0.407	GO:0070873
76	24	14	0.03057	0.06789	1.959e+02	0.077	0.436	GO:0060397
77	20	10	0.0297	0.03442	1.559e+02	-0.089	0.398	GO:0006595
78	37	18	0.02768	0.04609	5.333e+02	0.05	0.431	GO:0031047
79	30	17	0.02714	0.0339	3.127e+02	0.091	0.428	GO:0032508
80	32	20	0.02586	0.03902	3.187e+02	0.151	0.395	GO:0032720
81	94	68	0.02542	0.07586	2.116e+03	0.223	0.477	GO:0002495
82	25	15	0.02427	0.03527	2.058e+02	0.076	0.496	GO:0050691
83	20	13	0.0241	0.05583	1.199e+02	0.108	0.464	GO:0090342
84	49	23	0.02227	0.04158	9.523e+02	-0.054	0.43	GO:0019319
85	20	11	0.02221	0.02807	1.449e+02	0.037	0.418	GO:0009235
86	84	50	0.02171	0.03759	2.291e+03	0.077	0.486	GO:0032387
87	26	15	0.0205	0.02972	2.318e+02	0.102	0.476	GO:0033209
88	61	35	0.02026	0.03989	1.260e+03	0.108	0.452	GO:0043112
89	61	34	0.02012	0.05955	1.295e+03	0.031	0.487	GO:0016525
90	36	22	0.01919	0.04901	4.136e+02	0.074	0.523	GO:0021766
91	80	39	0.01903	0.03409	2.456e+03	0.03	0.425	GO:0051494
92	40	22	0.01874	0.01985	5.673e+02	0.109	0.37	GO:0006901
93	20	13	0.01736	0.02759	1.199e+02	0.06	0.482	GO:0032413
94	48	24	0.01735	0.0395	8.755e+02	0.036	0.393	GO:0007338
95	41	23	0.0165	0.02894	5.852e+02	0.013	0.446	GO:0051492
96	22	17	0.01632	0.02656	1.010e+02	0.183	0.491	GO:0033032
97	32	21	0.0154	0.03895	2.978e+02	0.111	0.514	GO:0045599
98	40	18	0.01536	0.02563	6.550e+02	-0.051	0.354	GO:1900076
99	25	15	0.01462	0.04288	2.058e+02	0.134	0.399	GO:0040036
100	73	42	0.01441	0.02094	1.795e+03	0.132	0.431	GO:0042990
101	32	20	0.0144	0.0253	3.187e+02	0.097	0.406	GO:0032885
102	54	29	0.01436	0.02796	1.049e+03	0.054	0.412	GO:0000186
103	33	18	0.01433	0.01861	3.906e+02	0.129	0.392	GO:0042992
104	101	75	0.0138	0.0414	2.298e+03	0.29	0.391	GO:0002474
105	36	22	0.01376	0.02319	4.136e+02	0.1	0.495	GO:0030433
106	36	17	0.01365	0.019	5.153e+02	-0.028	0.382	GO:0007339
107	53	34	0.01343	0.03449	8.358e+02	0.096	0.515	GO:0046427
108	84	50	0.0124	0.03585	2.291e+03	0.021	0.499	GO:0010954
109	21	12	0.01234	0.02962	1.539e+02	0.13	0.336	GO:0071385
110	99	54	0.01232	0.03695	3.455e+03	0.049	0.458	GO:0006302
111	45	21	0.0114	0.01349	8.077e+02	-0.059	0.449	GO:0006094
112	25	14	0.01098	0.01386	2.208e+02	0.07	0.348	GO:0042481
113	54	28	0.01098	0.01924	1.078e+03	0.0	0.467	GO:0001649
114	115	62	0.01074	0.02039	4.701e+03	-0.013	0.508	GO:0034599
115	39	21	0.01073	0.0176	5.493e+02	0.012	0.477	GO:0060079
116	29	18	0.0104	0.01859	2.648e+02	0.103	0.432	GO:0051496
117	32	19	0.01034	0.0233	3.387e+02	0.106	0.436	GO:2000107
118	22	12	0.01026	0.01924	1.759e+02	-0.02	0.499	GO:0010799
119	36	22	0.0102	0.02266	4.136e+02	0.092	0.467	GO:0032480
120	49	25	0.01012	0.01539	8.995e+02	0.016	0.493	GO:0097530
121	88	44	0.00999	0.02869	2.918e+03	-0.044	0.51	GO:0034612
122	70	35	0.00993	0.02104	1.852e+03	-0.008	0.496	GO:0097529
123	70	36	0.00977	0.02371	1.816e+03	0.002	0.487	GO:0071356
124	107	53	0.00977	0.01472	4.333e+03	0.001	0.425	GO:0048469
125	25	13	0.00945	0.02462	2.348e+02	-0.004	0.453	GO:0036151
126	28	17	0.00943	0.01351	2.538e+02	0.056	0.424	GO:0005979
127	92	48	0.00942	0.02633	3.094e+03	0.007	0.446	GO:0031348
128	42	25	0.00924	0.01417	5.783e+02	0.019	0.537	GO:0048284
129	131	71	0.0092	0.02761	6.066e+03	0.048	0.423	GO:0009636
130	47	26	0.00906	0.01717	7.768e+02	0.018	0.47	GO:0032231
131	33	16	0.00886	0.01468	4.265e+02	-0.032	0.5	GO:0046471
132	67	37	0.0085	0.01442	1.573e+03	0.047	0.478	GO:0090317
133	100	81	0.00835	0.02504	1.728e+03	0.344	0.438	GO:0051340
134	25	12	0.00826	0.02178	2.488e+02	-0.052	0.497	GO:0051693
135	40	22	0.00817	0.01428	5.673e+02	0.041	0.462	GO:1902930
136	42	19	0.00779	0.0118	7.189e+02	-0.05	0.411	GO:0015908
137	48	29	0.00776	0.0131	7.410e+02	-0.013	0.566	GO:0033143
138	47	26	0.00765	0.01694	7.768e+02	0.061	0.446	GO:0072163
139	27	16	0.00744	0.01824	2.428e+02	0.134	0.418	GO:0001960
140	68	39	0.0074	0.02141	1.564e+03	0.084	0.424	GO:0048771
141	58	34	0.00731	0.01885	1.115e+03	0.111	0.417	GO:0032943
142	28	19	0.0073	0.01402	2.168e+02	0.115	0.542	GO:0010453
143	31	17	0.00721	0.01067	3.437e+02	0.09	0.416	GO:0060761
144	32	17	0.00703	0.02108	3.756e+02	-0.005	0.491	GO:0050732
145	54	24	0.00701	0.0139	1.196e+03	-0.087	0.445	GO:0046364
146	33	16	0.00683	0.01301	4.265e+02	0.038	0.314	GO:0016358
147	25	16	0.00652	0.01297	1.899e+02	0.116	0.455	GO:0006611
148	32	17	0.00649	0.01054	3.756e+02	0.062	0.428	GO:0032392
149	26	18	0.0064	0.01395	1.809e+02	0.127	0.541	GO:0032732
150	34	18	0.006	0.0099	4.245e+02	0.049	0.415	GO:0046686
151	41	26	0.00597	0.01352	5.104e+02	0.169	0.437	GO:0042059
152	82	49	0.00589	0.01345	2.174e+03	0.043	0.522	GO:0060562
153	24	17	0.00586	0.01047	1.479e+02	0.171	0.476	GO:0048147
154	25	14	0.00574	0.01333	2.208e+02	0.093	0.451	GO:0060330
155	34	20	0.00569	0.01355	3.856e+02	0.101	0.387	GO:0070228
156	47	23	0.00567	0.00927	8.526e+02	0.041	0.428	GO:1901880
157	20	11	0.00545	0.01634	1.449e+02	0.116	0.449	GO:0045773
158	26	11	0.00544	0.01106	2.917e+02	-0.021	0.285	GO:1900077
159	22	10	0.00538	0.01185	2.008e+02	-0.067	0.398	GO:0032201
160	24	16	0.00537	0.01102	1.649e+02	0.108	0.479	GO:0007492
161	43	23	0.00536	0.00857	6.701e+02	-0.0	0.478	GO:0002244
162	33	20	0.00533	0.01356	3.517e+02	0.084	0.498	GO:0032760
163	85	43	0.00532	0.01597	2.702e+03	-0.03	0.438	GO:0042542
164	21	10	0.00529	0.01158	1.779e+02	-0.019	0.405	GO:0071804
165	72	40	0.00522	0.00887	1.805e+03	0.013	0.501	GO:0050905
166	45	24	0.00513	0.00793	7.349e+02	-0.023	0.481	GO:0050885
167	28	15	0.00512	0.01024	2.867e+02	0.057	0.465	GO:0043462
168	31	17	0.00507	0.00776	3.437e+02	-0.014	0.427	GO:0045600
169	76	44	0.00498	0.0131	1.933e+03	0.054	0.434	GO:0060560
170	21	13	0.00495	0.00861	1.409e+02	0.122	0.477	GO:0019915
171	47	27	0.00484	0.00802	7.499e+02	0.042	0.521	GO:0045670
172	25	17	0.00482	0.01037	1.729e+02	0.188	0.474	GO:0061077
173	39	22	0.00468	0.00992	5.274e+02	0.032	0.517	GO:0031623
174	22	14	0.00466	0.01071	1.489e+02	0.082	0.47	GO:0060612
175	35	22	0.00458	0.01185	3.776e+02	0.098	0.514	GO:0007628
176	27	13	0.00456	0.00863	2.887e+02	0.035	0.405	GO:0001914
177	32	17	0.00455	0.008	3.756e+02	0.05	0.39	GO:0006312
178	32	16	0.00452	0.0103	3.926e+02	0.001	0.422	GO:0070206
179	28	16	0.00441	0.00719	2.708e+02	0.022	0.532	GO:0031663
180	76	42	0.00438	0.0131	2.019e+03	0.051	0.443	GO:0032680
181	31	19	0.00437	0.0131	3.067e+02	0.043	0.487	GO:0021954
182	100	42	0.00432	0.00778	4.204e+03	-0.076	0.416	GO:0017038
183	29	18	0.0043	0.00941	2.648e+02	0.056	0.494	GO:0061448
184	89	42	0.00424	0.0069	3.102e+03	-0.012	0.438	GO:0006814
185	34	16	0.00422	0.01094	4.614e+02	0.036	0.332	GO:0000003
186	75	40	0.00416	0.00829	2.026e+03	-0.04	0.496	GO:0034614
187	118	64	0.00401	0.00929	4.924e+03	0.042	0.495	GO:0000184
188	32	18	0.0038	0.01085	3.576e+02	0.093	0.411	GO:0044246
189	57	32	0.00376	0.00795	1.124e+03	0.064	0.462	GO:0046823
190	42	22	0.00354	0.0056	6.501e+02	0.092	0.441	GO:0006029
191	22	10	0.00354	0.00933	2.008e+02	-0.029	0.408	GO:0033344
192	31	17	0.00352	0.00597	3.437e+02	0.012	0.516	GO:0009452
193	31	16	0.00352	0.00823	3.606e+02	0.001	0.485	GO:0052646
194	39	18	0.0035	0.00711	6.131e+02	-0.015	0.486	GO:0051017
195	30	17	0.00347	0.00553	3.127e+02	0.017	0.516	GO:0006370
196	53	29	0.00346	0.01038	9.953e+02	0.027	0.461	GO:0048863
197	73	44	0.00342	0.0091	1.708e+03	0.118	0.496	GO:0061136
198	33	14	0.0034	0.00683	4.654e+02	-0.111	0.478	GO:0009620
199	36	17	0.00334	0.00522	5.153e+02	-0.079	0.447	GO:0010883
200	23	13	0.00334	0.00842	1.859e+02	0.001	0.542	GO:0007062
201	24	12	0.00332	0.00943	2.228e+02	0.015	0.485	GO:0006658
202	143	83	0.0033	0.00851	6.783e+03	0.056	0.491	GO:0001818
203	34	16	0.00328	0.00427	4.614e+02	0.028	0.36	GO:0015914
204	63	36	0.00326	0.00799	1.348e+03	0.084	0.451	GO:0042058
205	22	12	0.00326	0.00581	1.759e+02	0.015	0.539	GO:0045622
206	48	24	0.00326	0.00578	8.755e+02	0.006	0.495	GO:0071621
207	24	11	0.00324	0.00744	2.368e+02	0.047	0.341	GO:0001916
208	20	12	0.00322	0.00522	1.329e+02	0.01	0.521	GO:0003341
209	25	12	0.0032	0.00652	2.488e+02	0.009	0.4	GO:0006760
210	22	15	0.00313	0.00581	1.339e+02	0.25	0.335	GO:0030325
211	58	35	0.0031	0.00634	1.080e+03	0.05	0.515	GO:0001816
212	34	15	0.00304	0.00624	4.814e+02	-0.017	0.355	GO:0033865
213	45	27	0.00304	0.00714	6.571e+02	0.129	0.451	GO:0032655
214	64	36	0.00303	0.0063	1.412e+03	0.073	0.451	GO:1901184
215	20	9	0.00302	0.00458	1.679e+02	-0.147	0.49	GO:0098581
216	23	11	0.00298	0.00508	2.118e+02	-0.013	0.439	GO:0036152
217	86	43	0.00296	0.00864	2.788e+03	-0.021	0.481	GO:0046467
218	22	12	0.0029	0.00769	1.759e+02	0.001	0.529	GO:0046847
219	29	14	0.00282	0.00609	3.316e+02	-0.041	0.488	GO:0030835
220	39	24	0.00282	0.00599	4.805e+02	0.127	0.443	GO:0002260
221	31	12	0.00278	0.00556	4.344e+02	-0.038	0.34	GO:0097581
222	21	16	0.00274	0.00564	9.596e+01	0.131	0.599	GO:0050704
223	39	23	0.00273	0.00566	5.044e+02	0.023	0.525	GO:0002763
224	27	12	0.00264	0.00584	3.047e+02	-0.125	0.414	GO:0019674
225	25	16	0.00262	0.00513	1.899e+02	0.166	0.418	GO:0001958
226	30	13	0.0026	0.00719	3.805e+02	-0.042	0.406	GO:0030818
227	23	10	0.0026	0.00536	2.258e+02	-0.028	0.472	GO:0034367
228	29	16	0.0026	0.00682	2.997e+02	0.013	0.455	GO:0043491
229	42	18	0.00259	0.00519	7.438e+02	-0.051	0.429	GO:0015918
230	86	52	0.00258	0.0059	2.358e+03	0.043	0.519	GO:0045732
231	163	77	0.00257	0.0077	1.033e+04	-0.029	0.44	GO:0006869
232	23	16	0.00252	0.00497	1.409e+02	0.113	0.525	GO:0007176
233	26	13	0.00251	0.00507	2.608e+02	0.009	0.395	GO:0000722
234	32	15	0.00247	0.00557	4.105e+02	-0.002	0.384	GO:0090003
235	92	45	0.00244	0.00654	3.236e+03	0.001	0.48	GO:0030595
236	33	14	0.00244	0.00498	4.654e+02	0.027	0.386	GO:0033692
237	34	14	0.00243	0.00728	5.023e+02	0.018	0.386	GO:0000271
238	113	61	0.00237	0.00491	4.535e+03	0.009	0.488	GO:0071216
239	22	13	0.00236	0.00477	1.629e+02	0.142	0.452	GO:0034105
240	27	10	0.00233	0.00698	3.396e+02	-0.128	0.361	GO:0021549
241	67	36	0.00232	0.00527	1.610e+03	0.038	0.467	GO:0030512
242	26	14	0.00232	0.00619	2.468e+02	-0.049	0.625	GO:0034333
243	27	14	0.00232	0.00301	2.737e+02	0.058	0.413	GO:0044253
244	24	14	0.00226	0.00677	1.959e+02	0.033	0.507	GO:1901989
245	92	66	0.00224	0.00671	2.064e+03	0.213	0.482	GO:0019886
246	52	29	0.00223	0.00479	9.425e+02	0.046	0.49	GO:0009855
247	31	15	0.00223	0.00546	3.776e+02	-0.006	0.475	GO:0042558
248	31	15	0.00221	0.00639	3.776e+02	0.018	0.456	GO:0051004
249	52	27	0.00219	0.00441	9.993e+02	0.079	0.358	GO:0007519
250	126	73	0.00219	0.00593	5.282e+03	0.021	0.538	GO:0050731
251	25	11	0.00219	0.00656	2.637e+02	-0.024	0.504	GO:0044058
252	41	20	0.00216	0.00472	6.520e+02	0.024	0.461	GO:0046889
253	21	11	0.00214	0.0043	1.659e+02	0.053	0.487	GO:0090022
254	31	17	0.00213	0.00638	3.437e+02	0.068	0.461	GO:0051445
255	28	15	0.00208	0.00514	2.867e+02	0.047	0.41	GO:0051145
256	23	10	0.00207	0.00622	2.258e+02	-0.054	0.406	GO:1903313
257	28	15	0.00191	0.00574	2.867e+02	0.009	0.546	GO:0043370
258	21	10	0.00191	0.00382	1.779e+02	-0.072	0.359	GO:0033198
259	22	11	0.0019	0.00496	1.878e+02	0.0	0.516	GO:0006400
260	51	30	0.00189	0.00419	8.607e+02	0.06	0.483	GO:0001947
261	57	33	0.00187	0.00411	1.091e+03	0.05	0.492	GO:0003143
262	50	25	0.00177	0.00377	9.494e+02	0.037	0.459	GO:0043242
263	24	9	0.00174	0.00464	2.677e+02	-0.025	0.302	GO:0001539
264	53	29	0.00173	0.00346	9.953e+02	0.005	0.426	GO:0042552
265	25	13	0.00173	0.00309	2.348e+02	-0.068	0.519	GO:0010907
266	21	10	0.00172	0.00515	1.779e+02	-0.014	0.58	GO:0006363
267	63	32	0.00169	0.00394	1.486e+03	-0.028	0.434	GO:0043255
268	28	13	0.00168	0.0036	3.177e+02	0.044	0.377	GO:0009225
269	24	10	0.00166	0.00499	2.517e+02	-0.072	0.358	GO:0042537
270	60	27	0.00166	0.00368	1.462e+03	-0.039	0.458	GO:1903311
271	22	11	0.00165	0.00466	1.878e+02	0.004	0.489	GO:0046688
272	47	25	0.00164	0.00385	8.028e+02	-0.011	0.478	GO:0050810
273	46	25	0.00164	0.00491	7.559e+02	0.043	0.46	GO:0072164
274	40	21	0.00162	0.00485	5.892e+02	0.054	0.444	GO:0050772
275	24	14	0.00161	0.00283	1.959e+02	0.052	0.514	GO:0043500
276	20	14	0.00159	0.0033	1.059e+02	0.197	0.355	GO:0060349
277	23	10	0.00159	0.00476	2.258e+02	-0.037	0.493	GO:1900449
278	41	19	0.00157	0.0047	6.750e+02	-0.022	0.51	GO:0043967
279	24	9	0.00156	0.00313	2.677e+02	-0.097	0.294	GO:0035329
280	30	19	0.00154	0.00416	2.758e+02	0.058	0.436	GO:0045168
281	20	12	0.00154	0.00286	1.329e+02	0.197	0.46	GO:0072676
282	25	11	0.00152	0.00284	2.637e+02	-0.02	0.317	GO:0030212
283	22	11	0.00151	0.00452	1.878e+02	0.057	0.388	GO:0002090
284	22	16	0.0015	0.0034	1.179e+02	0.096	0.589	GO:0035249
285	115	52	0.0015	0.0029	5.307e+03	-0.037	0.46	GO:0016051
286	24	12	0.0015	0.00449	2.228e+02	0.009	0.397	GO:0050926
287	25	14	0.00148	0.00444	2.208e+02	0.061	0.51	GO:0042181
288	20	10	0.00145	0.00316	1.559e+02	-0.055	0.525	GO:0001953
289	43	18	0.00145	0.00434	7.906e+02	-0.049	0.394	GO:0045980
290	31	13	0.00144	0.00385	4.145e+02	-0.058	0.406	GO:0030803
291	79	58	0.00144	0.00433	1.448e+03	0.282	0.399	GO:0042590
292	47	27	0.00144	0.00274	7.499e+02	0.071	0.455	GO:0001776
293	46	20	0.00144	0.00431	8.824e+02	-0.045	0.397	GO:0048259
294	29	15	0.00143	0.00426	3.157e+02	-0.025	0.503	GO:0043588
295	56	27	0.00142	0.00394	1.219e+03	0.004	0.435	GO:0022403
296	33	20	0.00141	0.00389	3.517e+02	0.105	0.435	GO:0032233
297	45	23	0.00138	0.00401	7.588e+02	0.093	0.423	GO:0031110
298	21	10	0.00136	0.00409	1.779e+02	-0.081	0.41	GO:2000351
299	22	13	0.00136	0.00283	1.629e+02	0.02	0.544	GO:0006829
300	34	19	0.00136	0.00407	4.056e+02	0.034	0.413	GO:2000379
301	24	12	0.00135	0.00276	2.228e+02	0.063	0.349	GO:0008089
302	46	26	0.00135	0.00289	7.300e+02	0.064	0.444	GO:0097306
303	21	10	0.00132	0.00395	1.779e+02	0.021	0.51	GO:0006482
304	23	16	0.00131	0.00266	1.409e+02	0.128	0.537	GO:0032731
305	24	16	0.0013	0.00267	1.649e+02	0.165	0.511	GO:0032814
306	24	14	0.00129	0.00264	1.959e+02	0.134	0.394	GO:0010712
307	33	18	0.00128	0.00383	3.906e+02	0.026	0.522	GO:0032648
308	52	29	0.00127	0.00299	9.425e+02	-0.005	0.522	GO:2001237
309	20	10	0.00125	0.0025	1.559e+02	-0.032	0.472	GO:0046839
310	20	11	0.00123	0.00362	1.449e+02	0.021	0.546	GO:0051962
311	23	10	0.00122	0.00367	2.258e+02	-0.183	0.527	GO:0009595
312	26	9	0.00121	0.00259	3.266e+02	-0.083	0.414	GO:0000188
313	20	11	0.00121	0.00364	1.449e+02	0.043	0.403	GO:0030149
314	42	18	0.00121	0.00364	7.438e+02	-0.032	0.436	GO:0060271
315	27	14	0.00119	0.00264	2.737e+02	0.011	0.486	GO:0045912
316	26	18	0.00119	0.00356	1.809e+02	0.233	0.412	GO:0048701
317	63	35	0.00116	0.0023	1.384e+03	0.033	0.49	GO:0072073
318	21	8	0.00116	0.00347	2.048e+02	-0.107	0.431	GO:0046834
319	22	12	0.00114	0.00343	1.759e+02	-0.116	0.627	GO:0001702
320	40	20	0.00114	0.00341	6.101e+02	0.027	0.511	GO:0042345
321	83	47	0.00112	0.00337	2.353e+03	0.045	0.476	GO:0030968
322	20	10	0.0011	0.00261	1.559e+02	-0.036	0.472	GO:0002825
323	29	18	0.0011	0.00329	2.648e+02	0.06	0.406	GO:0031128
324	93	55	0.00109	0.00328	2.824e+03	0.069	0.524	GO:0019058
325	22	11	0.00108	0.00323	1.878e+02	-0.021	0.511	GO:0032728
326	23	13	0.00107	0.00244	1.859e+02	0.075	0.534	GO:0042346
327	22	15	0.00106	0.00256	1.339e+02	0.127	0.485	GO:0035412
328	32	17	0.00105	0.00167	3.756e+02	0.084	0.339	GO:0072384
329	20	12	0.00105	0.00314	1.329e+02	0.087	0.445	GO:0002262
330	20	11	0.00104	0.00311	1.449e+02	-0.006	0.547	GO:0072337
331	20	10	0.00102	0.00221	1.559e+02	-0.119	0.48	GO:0042744
332	49	26	0.00102	0.00206	8.736e+02	0.038	0.462	GO:0042308
333	26	12	0.00102	0.00213	2.757e+02	0.04	0.446	GO:0030166
