Creation Time:	2022-12-29 20:35:41

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_4.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	5.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	3502147519

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4929
Proportion perturbed genes:	0.4211380724538619

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.3548387096774194
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8199.170919185177 +- 6.387017666162924

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	114	81	0.89658	0.29903	3.227e+03	0.231	0.421	GO:0016072
2	106	85	0.8	0.4	2.014e+03	0.286	0.446	GO:0050920
3	86	58	0.79655	0.34508	2.027e+03	0.17	0.441	GO:0032507
4	39	30	0.72735	0.31824	3.158e+02	0.284	0.476	GO:0001756
5	82	58	0.70244	0.36735	1.690e+03	0.194	0.464	GO:0060193
6	156	111	0.62436	0.42157	6.012e+03	0.215	0.411	GO:0070663
7	36	22	0.60683	0.46216	4.136e+02	0.145	0.357	GO:0006584
8	191	153	0.59504	0.40837	6.538e+03	0.313	0.449	GO:0009146
9	40	38	0.58973	0.42206	7.998e+01	0.504	0.396	GO:0045778
10	61	38	0.51407	0.40712	1.149e+03	0.095	0.453	GO:0033273
11	43	29	0.47005	0.38843	5.115e+02	0.148	0.431	GO:0045682
12	177	94	0.40675	0.316	1.123e+04	0.019	0.467	GO:0000956
13	113	63	0.39565	0.39517	4.411e+03	0.054	0.424	GO:0044706
14	49	24	0.3221	0.29626	9.254e+02	0.017	0.377	GO:0042787
15	63	41	0.31863	0.19344	1.154e+03	0.124	0.464	GO:0030193
16	60	44	0.30945	0.20517	8.400e+02	0.245	0.404	GO:0042108
17	195	155	0.29569	0.37461	7.001e+03	0.301	0.451	GO:0009143
18	22	16	0.29275	0.44755	1.179e+02	0.245	0.407	GO:0042417
19	35	19	0.27244	0.28944	4.405e+02	0.098	0.342	GO:0006284
20	150	106	0.26003	0.37765	5.637e+03	0.205	0.412	GO:0050670
21	29	22	0.25998	0.38372	1.829e+02	0.263	0.394	GO:0001954
22	36	20	0.25801	0.34103	4.565e+02	0.099	0.405	GO:0055081
23	22	14	0.2397	0.11773	1.489e+02	0.191	0.333	GO:0006906
24	33	31	0.2396	0.29388	6.599e+01	0.499	0.393	GO:0070169
25	43	31	0.23696	0.31825	4.506e+02	0.221	0.483	GO:0035282
26	114	70	0.23414	0.31621	4.059e+03	0.16	0.405	GO:0010810
27	64	44	0.20039	0.2133	1.089e+03	0.205	0.409	GO:0001952
28	146	101	0.2	0.4	5.563e+03	0.182	0.452	GO:0050795
29	33	27	0.19951	0.18724	1.839e+02	0.225	0.575	GO:0010770
30	37	16	0.19474	0.18747	5.762e+02	-0.092	0.316	GO:0060338
31	101	63	0.19406	0.33215	3.128e+03	0.124	0.429	GO:0045185
32	56	34	0.18716	0.30301	1.000e+03	0.117	0.435	GO:0009880
33	23	14	0.18548	0.14056	1.719e+02	0.114	0.381	GO:0045930
34	68	51	0.17825	0.28697	1.020e+03	0.268	0.424	GO:0070167
35	36	23	0.17405	0.19909	3.906e+02	0.105	0.458	GO:0021766
36	41	25	0.16791	0.13687	5.364e+02	0.091	0.436	GO:0090002
37	34	24	0.16715	0.26183	2.958e+02	0.247	0.444	GO:0010812
38	25	18	0.15216	0.1804	1.549e+02	0.161	0.494	GO:0042311
39	49	28	0.1476	0.17677	8.188e+02	0.087	0.392	GO:0007368
40	37	25	0.14364	0.13214	3.787e+02	0.147	0.468	GO:0021987
41	153	81	0.14271	0.28397	8.420e+03	0.031	0.412	GO:0071496
42	78	48	0.14126	0.18238	1.902e+03	0.027	0.531	GO:0043648
43	26	15	0.13979	0.19811	2.318e+02	0.112	0.37	GO:0044774
44	27	18	0.13718	0.07717	2.079e+02	0.159	0.412	GO:0032855
45	33	21	0.13211	0.16322	3.307e+02	0.129	0.412	GO:0032648
46	74	53	0.12587	0.23406	1.343e+03	0.205	0.459	GO:0010518
47	22	17	0.12054	0.18291	1.010e+02	0.289	0.392	GO:0048762
48	151	107	0.11846	0.16501	5.681e+03	0.208	0.411	GO:0032944
49	148	79	0.11433	0.29613	7.830e+03	0.047	0.435	GO:0048015
50	42	24	0.11383	0.1091	6.032e+02	0.076	0.398	GO:0015908
51	33	17	0.11376	0.11828	4.085e+02	0.047	0.39	GO:0042339
52	53	30	0.11213	0.15515	9.654e+02	0.076	0.469	GO:0044801
53	118	62	0.11133	0.18357	5.050e+03	0.025	0.474	GO:0000184
54	187	97	0.11123	0.21449	1.275e+04	0.01	0.457	GO:0006402
55	22	13	0.11018	0.09303	1.629e+02	0.053	0.381	GO:0035336
56	20	14	0.10655	0.15108	1.059e+02	0.221	0.443	GO:0045940
57	58	36	0.1052	0.12254	1.044e+03	0.104	0.523	GO:0045833
58	108	77	0.10353	0.29901	2.878e+03	0.23	0.426	GO:0006364
59	58	33	0.10335	0.153	1.149e+03	0.06	0.428	GO:0071260
60	30	20	0.09386	0.26007	2.558e+02	0.154	0.419	GO:0045604
61	22	20	0.09112	0.12748	4.399e+01	0.334	0.56	GO:0010718
62	189	151	0.08664	0.25993	6.462e+03	0.311	0.45	GO:0009203
63	37	24	0.08604	0.10762	4.036e+02	0.102	0.511	GO:0032755
64	28	15	0.0818	0.08797	2.867e+02	0.061	0.406	GO:0018146
65	24	13	0.0787	0.09793	2.098e+02	0.032	0.407	GO:0006658
66	22	13	0.07844	0.08232	1.629e+02	0.141	0.348	GO:0032728
67	53	31	0.07499	0.15084	9.345e+02	0.094	0.412	GO:0009799
68	57	41	0.07485	0.15886	7.921e+02	0.212	0.459	GO:0007202
69	64	46	0.06039	0.18118	9.987e+02	0.205	0.459	GO:1900274
70	66	38	0.05678	0.08022	1.468e+03	0.127	0.399	GO:0010811
71	89	43	0.0526	0.07849	3.055e+03	0.012	0.399	GO:0055088
72	42	23	0.05108	0.05282	6.272e+02	-0.022	0.495	GO:0006081
73	22	13	0.04794	0.06593	1.629e+02	0.034	0.47	GO:0086002
74	58	31	0.0453	0.07372	1.214e+03	-0.003	0.461	GO:0051297
75	33	18	0.04376	0.04374	3.906e+02	0.02	0.476	GO:0006271
76	75	41	0.04158	0.10693	1.985e+03	0.018	0.444	GO:0043200
77	187	94	0.03604	0.08649	1.303e+04	-0.02	0.488	GO:0051276
78	23	13	0.03422	0.04201	1.859e+02	0.008	0.494	GO:0000083
79	20	12	0.03317	0.04395	1.329e+02	0.095	0.485	GO:0070271
80	27	15	0.03187	0.04277	2.588e+02	0.02	0.418	GO:0098656
81	69	41	0.0317	0.06152	1.552e+03	0.08	0.464	GO:0050818
82	40	20	0.0295	0.03642	6.102e+02	0.005	0.417	GO:0044273
83	120	81	0.02914	0.06631	3.929e+03	0.215	0.441	GO:0046034
84	111	69	0.02779	0.08336	3.791e+03	0.115	0.484	GO:0060191
85	22	16	0.02706	0.03427	1.179e+02	0.12	0.574	GO:0048048
86	36	23	0.0268	0.04104	3.906e+02	0.149	0.427	GO:0030195
87	23	13	0.02648	0.0268	1.859e+02	0.007	0.47	GO:0086001
88	20	13	0.02636	0.07879	1.199e+02	0.189	0.456	GO:0001953
89	57	31	0.02628	0.06367	1.156e+03	0.058	0.479	GO:0061025
90	87	56	0.02578	0.04488	2.228e+03	0.104	0.482	GO:0061041
91	108	54	0.02574	0.05682	4.386e+03	-0.006	0.433	GO:0072599
92	85	41	0.0256	0.04127	2.791e+03	-0.008	0.428	GO:0015718
93	41	23	0.02508	0.03684	5.853e+02	0.041	0.457	GO:0019748
94	22	10	0.0247	0.03629	2.008e+02	-0.048	0.316	GO:0006400
95	29	21	0.0244	0.0673	2.049e+02	0.275	0.352	GO:0051893
96	31	29	0.02435	0.06218	6.199e+01	0.471	0.417	GO:0030501
97	26	15	0.02254	0.02222	2.318e+02	0.104	0.431	GO:0000188
98	148	81	0.02142	0.06425	7.671e+03	0.051	0.44	GO:0009612
99	34	19	0.02106	0.02744	4.056e+02	0.059	0.404	GO:0015909
100	143	78	0.02055	0.05798	7.184e+03	0.065	0.447	GO:0045637
101	38	21	0.01992	0.03105	5.104e+02	0.116	0.337	GO:0030858
102	28	13	0.01986	0.02949	3.177e+02	0.014	0.38	GO:0060348
103	31	21	0.01966	0.02594	2.658e+02	0.078	0.508	GO:0035094
104	31	19	0.01938	0.02115	3.067e+02	0.122	0.479	GO:0045124
105	33	23	0.01798	0.0307	2.858e+02	0.225	0.463	GO:0043550
106	21	12	0.01773	0.01847	1.539e+02	0.129	0.369	GO:0009651
107	26	19	0.01718	0.02644	1.619e+02	0.239	0.481	GO:0048662
108	34	19	0.0167	0.02872	4.056e+02	-0.003	0.44	GO:0045646
109	25	13	0.01631	0.02018	2.348e+02	-0.039	0.413	GO:1901071
110	68	41	0.01589	0.03578	1.483e+03	0.032	0.537	GO:0019218
111	22	12	0.01572	0.04101	1.759e+02	0.084	0.341	GO:0034105
112	129	98	0.01498	0.04495	3.527e+03	0.26	0.452	GO:0046039
113	20	13	0.01468	0.02211	1.199e+02	0.146	0.449	GO:0010714
114	78	42	0.01311	0.02495	2.174e+03	0.047	0.42	GO:0007565
115	37	26	0.0131	0.02638	3.527e+02	0.241	0.379	GO:1901888
116	51	27	0.01302	0.03905	9.474e+02	0.004	0.429	GO:0090263
117	60	28	0.01274	0.02227	1.428e+03	-0.062	0.511	GO:0015833
118	52	30	0.01265	0.01942	9.126e+02	0.087	0.41	GO:0009855
119	21	12	0.01246	0.03698	1.539e+02	-0.059	0.544	GO:2000351
120	22	13	0.01192	0.01825	1.629e+02	0.063	0.521	GO:0033108
121	26	14	0.01192	0.02123	2.468e+02	0.163	0.3	GO:0051602
122	29	16	0.01183	0.01967	2.997e+02	0.088	0.524	GO:0017156
123	70	50	0.01177	0.0171	1.209e+03	0.184	0.496	GO:0032649
124	34	19	0.01168	0.02939	4.056e+02	0.088	0.497	GO:0000003
125	23	12	0.0116	0.01504	1.988e+02	0.049	0.376	GO:0044773
126	86	47	0.01146	0.02679	2.607e+03	0.044	0.466	GO:0030326
127	42	24	0.01144	0.01985	6.032e+02	0.04	0.453	GO:0001658
128	39	20	0.01139	0.01778	5.702e+02	0.03	0.404	GO:0032006
129	20	11	0.0111	0.01999	1.449e+02	0.021	0.451	GO:0006595
130	22	10	0.01108	0.01695	2.008e+02	0.057	0.328	GO:0016338
131	114	93	0.01108	0.02119	2.182e+03	0.311	0.459	GO:0006184
132	22	13	0.01086	0.01496	1.629e+02	0.03	0.52	GO:0030511
133	63	46	0.01084	0.03208	9.348e+02	0.22	0.459	GO:0010863
134	31	15	0.01058	0.0306	3.776e+02	0.011	0.388	GO:0071825
135	62	34	0.01054	0.01402	1.356e+03	0.015	0.469	GO:0031023
136	31	15	0.01014	0.01608	3.776e+02	-0.062	0.408	GO:0052646
137	22	14	0.00982	0.022	1.489e+02	0.081	0.511	GO:0051491
138	26	15	0.0097	0.01255	2.318e+02	0.136	0.39	GO:0042246
139	97	60	0.0094	0.02819	2.916e+03	0.104	0.444	GO:0051651
140	39	24	0.00936	0.02127	4.805e+02	0.078	0.483	GO:0031623
141	43	21	0.00927	0.01912	7.159e+02	0.019	0.449	GO:0007270
142	107	53	0.00907	0.01962	4.333e+03	-0.008	0.44	GO:0006613
143	21	13	0.00902	0.02617	1.409e+02	0.029	0.5	GO:0045616
144	69	32	0.00843	0.02279	1.892e+03	-0.072	0.518	GO:0042886
145	29	16	0.00818	0.01076	2.997e+02	0.007	0.478	GO:0001578
146	22	10	0.00816	0.01752	2.008e+02	-0.024	0.416	GO:0019933
147	42	25	0.00816	0.02448	5.783e+02	0.127	0.418	GO:0032092
148	22	11	0.00778	0.01915	1.879e+02	0.032	0.441	GO:0071384
149	34	20	0.00776	0.01712	3.856e+02	0.078	0.529	GO:0030815
150	32	23	0.00768	0.02015	2.528e+02	0.125	0.528	GO:0032722
