Creation Time:	2022-12-29 19:24:23

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_11.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	5.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	3168104808

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4881
Proportion perturbed genes:	0.4170369104579631

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.2661290322580645
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8177.443139630099 +- 9.031903715698839

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
248	22	12	0.00032	0.00097	1.759e+02	0.135	0.428	GO:0051181
249	49	25	0.00031	0.00072	8.995e+02	0.049	0.42	GO:0006636
250	20	11	0.00031	0.00094	1.449e+02	-0.06	0.542	GO:0032757
251	56	43	0.00031	0.0007	6.504e+02	0.318	0.385	GO:0050871
252	24	14	0.0003	0.00091	1.959e+02	0.057	0.423	GO:0014072
253	99	47	0.00029	0.00088	3.819e+03	-0.019	0.387	GO:0046890
254	25	18	0.00026	0.00079	1.549e+02	0.17	0.475	GO:0006893
255	33	16	0.00025	0.00076	4.265e+02	-0.0	0.479	GO:0009069
256	48	22	0.00025	0.00074	9.284e+02	-0.078	0.486	GO:0030838
257	24	15	0.00025	0.00074	1.809e+02	0.026	0.546	GO:0048147
258	21	9	0.00024	0.00071	1.908e+02	0.056	0.361	GO:0060412
259	46	40	0.00022	0.00067	2.619e+02	0.409	0.365	GO:0007632
260	79	41	0.00021	0.00064	2.294e+03	0.036	0.485	GO:0034138
261	26	13	0.00021	0.00064	2.608e+02	-0.091	0.533	GO:0050869
262	29	13	0.00021	0.00062	3.486e+02	-0.021	0.436	GO:0001578
263	84	34	0.0002	0.00061	3.038e+03	-0.005	0.392	GO:0044085
264	25	14	0.0002	0.00059	2.208e+02	0.049	0.506	GO:0001937
265	25	13	0.00018	0.00055	2.348e+02	-0.013	0.494	GO:0001836
266	29	16	0.00018	0.00055	2.997e+02	-0.027	0.427	GO:2000278
267	26	23	0.00016	0.00048	7.598e+01	0.428	0.395	GO:0000722
268	28	15	0.00016	0.00047	2.867e+02	0.017	0.436	GO:0046326
269	33	15	0.00015	0.00046	4.454e+02	-0.022	0.459	GO:0046471
270	39	16	0.00014	0.00042	6.600e+02	-0.067	0.423	GO:0060411
271	30	12	0.00014	0.00041	3.995e+02	-0.086	0.407	GO:0050873
272	94	49	0.00013	0.0004	3.231e+03	0.003	0.437	GO:0009584
273	21	11	0.00013	0.0004	1.659e+02	0.082	0.401	GO:0042116
274	41	22	0.00013	0.0004	6.082e+02	0.143	0.236	GO:0048661
275	79	40	0.00012	0.00026	2.335e+03	0.024	0.475	GO:0002756
276	44	18	0.00012	0.00035	8.385e+02	-0.063	0.468	GO:0035872
277	21	9	0.00011	0.00034	1.908e+02	-0.154	0.563	GO:0006482
278	29	12	0.00011	0.00034	3.666e+02	-0.118	0.479	GO:0009218
279	20	11	0.00011	0.00032	1.449e+02	0.016	0.507	GO:0045939
280	20	14	0.00011	0.00032	1.059e+02	0.107	0.513	GO:0051412
281	31	16	0.0001	0.0003	3.606e+02	-0.016	0.557	GO:0051445
282	24	11	0.0001	0.00029	2.368e+02	-0.056	0.429	GO:0042474
283	22	12	9e-05	0.00028	1.759e+02	0.091	0.468	GO:0033108
284	33	14	9e-05	0.00026	4.654e+02	-0.039	0.471	GO:0002753
285	21	11	9e-05	0.00026	1.659e+02	0.038	0.42	GO:0045823
286	32	14	8e-05	0.00024	4.295e+02	-0.095	0.418	GO:0032371
287	32	14	7e-05	0.00022	4.295e+02	-0.087	0.449	GO:0040018
288	32	17	6e-05	0.00019	3.756e+02	0.013	0.448	GO:0010828
289	20	10	6e-05	0.00017	1.559e+02	0.024	0.439	GO:0002262
290	90	43	5e-05	0.00016	3.146e+03	-0.007	0.412	GO:0009749
291	35	18	5e-05	0.00014	4.595e+02	-0.003	0.537	GO:0006284
292	109	50	5e-05	0.00014	4.728e+03	-0.063	0.452	GO:0030832
293	33	17	4e-05	0.00012	4.085e+02	0.02	0.405	GO:0022409
294	27	16	4e-05	8e-05	2.428e+02	0.073	0.447	GO:0032570
295	25	18	3e-05	0.0001	1.549e+02	0.219	0.428	GO:0046006
296	24	23	3e-05	8e-05	2.500e+01	0.453	0.462	GO:0007616
297	35	20	2e-05	7e-05	4.205e+02	0.095	0.401	GO:0007628
298	58	29	2e-05	5e-05	1.274e+03	-0.014	0.441	GO:0001816
299	24	12	2e-05	5e-05	2.228e+02	-0.113	0.539	GO:0010712
300	27	14	1e-05	4e-05	2.737e+02	-0.017	0.47	GO:0031111
301	20	9	1e-05	4e-05	1.679e+02	-0.14	0.555	GO:2000108
302	21	12	1e-05	2e-05	1.539e+02	0.054	0.488	GO:0006783
303	153	77	0.0	1e-05	8.735e+03	0.029	0.433	GO:0071496
