Creation Time:	2022-12-29 18:42:00

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_20.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	5.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	2911992636

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4883
Proportion perturbed genes:	0.4172077922077922

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.3548387096774194
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8290.709490508467 +- 3.4487909033779536

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
24	63	36	0.26467	0.31679	1.348e+03	0.082	0.448	GO:0006941
25	46	24	0.26206	0.20358	7.808e+02	0.08	0.32	GO:0002028
26	72	36	0.22793	0.27915	1.958e+03	-0.005	0.432	GO:0051437
27	62	40	0.21879	0.2502	1.132e+03	0.147	0.467	GO:0030048
28	81	52	0.21681	0.2205	1.940e+03	0.1	0.506	GO:0051216
29	29	16	0.21022	0.22562	2.997e+02	-0.035	0.423	GO:0000737
30	45	29	0.20748	0.35854	6.003e+02	0.135	0.472	GO:0070252
31	83	42	0.20308	0.17845	2.577e+03	-0.006	0.458	GO:0046824
32	39	25	0.20268	0.2185	4.555e+02	0.116	0.492	GO:0038032
33	21	15	0.20254	0.15811	1.119e+02	0.127	0.444	GO:0002720
34	58	32	0.19076	0.16717	1.182e+03	0.038	0.482	GO:0006521
35	43	23	0.17881	0.17275	6.701e+02	0.054	0.341	GO:0045682
36	46	26	0.17614	0.1661	7.300e+02	0.062	0.44	GO:0048259
37	38	26	0.1709	0.15061	3.906e+02	0.159	0.465	GO:0030049
38	85	43	0.15928	0.22994	2.702e+03	0.026	0.392	GO:0070507
39	23	16	0.14576	0.15561	1.409e+02	0.212	0.424	GO:0032369
40	49	30	0.1345	0.20698	7.600e+02	0.088	0.494	GO:0048588
41	37	19	0.1316	0.23838	5.134e+02	0.008	0.414	GO:0071230
42	103	51	0.12863	0.16565	4.018e+03	0.013	0.394	GO:0032886
43	35	19	0.12332	0.15767	4.405e+02	0.091	0.422	GO:0030890
44	113	69	0.12221	0.22974	4.015e+03	0.108	0.457	GO:0048568
45	54	32	0.11878	0.12123	9.565e+02	0.096	0.474	GO:0000186
46	117	67	0.11514	0.14408	4.610e+03	0.096	0.422	GO:0001822
47	124	69	0.11275	0.29818	5.316e+03	0.065	0.425	GO:0051783
48	36	24	0.10544	0.18891	3.667e+02	0.114	0.53	GO:0048675
49	33	23	0.09945	0.24046	2.858e+02	0.218	0.357	GO:2000756
50	24	13	0.09614	0.1103	2.098e+02	0.094	0.438	GO:0035329
51	22	14	0.0921	0.11121	1.489e+02	0.208	0.432	GO:0006509
52	50	28	0.09198	0.12754	8.687e+02	0.052	0.442	GO:0007498
53	95	53	0.08249	0.14418	3.121e+03	0.05	0.447	GO:0048167
54	125	62	0.07902	0.11898	5.899e+03	0.006	0.461	GO:0098660
55	155	77	0.07875	0.23626	9.042e+03	0.01	0.45	GO:0042742
56	27	17	0.06932	0.17716	2.258e+02	0.093	0.443	GO:0007052
57	56	33	0.0649	0.0677	1.034e+03	0.046	0.496	GO:0045582
58	45	23	0.06444	0.0818	7.589e+02	0.042	0.404	GO:0031110
59	72	37	0.06424	0.0872	1.921e+03	-0.029	0.469	GO:0051352
60	44	40	0.06331	0.16135	1.709e+02	0.397	0.432	GO:0048844
61	20	9	0.06212	0.07985	1.679e+02	-0.021	0.355	GO:0019724
62	38	22	0.0596	0.155	4.884e+02	0.123	0.413	GO:0060048
63	34	23	0.05245	0.10476	3.197e+02	0.196	0.357	GO:1901983
64	26	16	0.04913	0.0799	2.158e+02	0.05	0.429	GO:0002702
65	23	13	0.04668	0.06779	1.859e+02	0.118	0.444	GO:0036152
66	83	58	0.04553	0.1366	1.773e+03	0.243	0.422	GO:0051650
67	29	18	0.04509	0.06571	2.648e+02	0.155	0.423	GO:0017156
68	22	12	0.04455	0.06823	1.759e+02	0.105	0.359	GO:1901532
69	27	15	0.04304	0.0637	2.588e+02	0.037	0.371	GO:0046209
70	20	14	0.04196	0.06056	1.059e+02	0.121	0.57	GO:0045851
71	102	54	0.04165	0.08313	3.757e+03	0.028	0.463	GO:1902107
72	26	12	0.04066	0.06502	2.757e+02	0.106	0.361	GO:0044060
73	21	16	0.03842	0.05226	9.596e+01	0.204	0.468	GO:0001502
74	28	15	0.0344	0.03452	2.867e+02	-0.037	0.492	GO:0050854
75	40	22	0.03433	0.04562	5.673e+02	0.001	0.452	GO:0001541
76	68	33	0.03401	0.08767	1.784e+03	-0.016	0.446	GO:0042307
77	67	34	0.0332	0.06071	1.680e+03	-0.026	0.457	GO:0051436
78	24	12	0.03311	0.03948	2.228e+02	0.055	0.289	GO:0060334
79	28	15	0.03083	0.0462	2.867e+02	-0.066	0.443	GO:0006309
80	80	39	0.03074	0.05968	2.456e+03	0.022	0.409	GO:0051494
81	75	41	0.03062	0.05978	1.985e+03	-0.01	0.506	GO:0043200
82	72	40	0.02881	0.07617	1.805e+03	0.034	0.473	GO:0045807
83	28	15	0.02774	0.08037	2.867e+02	0.131	0.407	GO:1903309
84	36	18	0.0276	0.05983	4.954e+02	0.025	0.316	GO:0010883
85	78	40	0.02736	0.05923	2.256e+03	-0.003	0.456	GO:0051439
86	20	10	0.02696	0.05864	1.559e+02	0.08	0.379	GO:0031122
87	23	14	0.02601	0.04327	1.719e+02	0.059	0.479	GO:0008299
88	31	19	0.02576	0.06073	3.067e+02	0.078	0.51	GO:0030641
89	22	12	0.02402	0.02586	1.759e+02	0.039	0.443	GO:0016338
90	25	12	0.02367	0.03588	2.488e+02	0.016	0.289	GO:0060330
91	31	18	0.02361	0.04612	3.257e+02	0.088	0.468	GO:0010977
92	46	23	0.0225	0.03862	8.047e+02	-0.067	0.414	GO:0042446
93	27	15	0.02244	0.03931	2.588e+02	0.092	0.481	GO:0001960
94	35	22	0.02186	0.03001	3.776e+02	0.119	0.42	GO:0050848
95	51	28	0.02173	0.03892	9.195e+02	0.063	0.411	GO:0051952
96	30	16	0.02141	0.02956	3.297e+02	0.065	0.416	GO:0060135
97	39	21	0.02079	0.03047	5.493e+02	0.1	0.433	GO:0002763
98	29	18	0.02053	0.02119	2.648e+02	0.102	0.371	GO:2000278
99	29	16	0.02032	0.03504	2.997e+02	0.034	0.416	GO:0050853
100	136	68	0.02021	0.04925	6.940e+03	0.015	0.468	GO:0098655
101	104	57	0.01998	0.04233	3.796e+03	0.02	0.497	GO:0070665
102	23	10	0.01969	0.01721	2.258e+02	0.007	0.31	GO:0032504
103	46	25	0.01957	0.03612	7.559e+02	0.087	0.381	GO:0032768
104	56	29	0.01951	0.0273	1.160e+03	0.021	0.463	GO:0050871
105	21	14	0.01942	0.04335	1.269e+02	0.224	0.387	GO:0033081
106	26	10	0.01917	0.02736	3.087e+02	-0.06	0.284	GO:0006904
107	24	11	0.01868	0.02556	2.368e+02	0.004	0.355	GO:0001539
108	27	15	0.0186	0.02687	2.588e+02	0.106	0.434	GO:0031111
109	104	49	0.01734	0.02847	4.233e+03	-0.035	0.453	GO:0090316
110	34	17	0.01632	0.0273	4.425e+02	-0.039	0.437	GO:0006695
111	28	15	0.01615	0.02826	2.867e+02	0.03	0.402	GO:0046058
112	31	17	0.01556	0.03604	3.437e+02	-0.009	0.445	GO:0021675
113	29	18	0.01551	0.02835	2.648e+02	0.082	0.49	GO:0051453
114	22	11	0.01536	0.01993	1.879e+02	0.032	0.329	GO:0010718
115	44	23	0.01531	0.02598	7.140e+02	-0.014	0.465	GO:0035872
116	41	21	0.01518	0.0322	6.301e+02	-0.067	0.497	GO:0019748
117	31	21	0.01456	0.03094	2.658e+02	0.141	0.515	GO:0051004
118	31	16	0.01442	0.01683	3.606e+02	0.007	0.366	GO:0045600
119	80	39	0.01386	0.03647	2.456e+03	-0.019	0.441	GO:0031145
120	52	27	0.01369	0.03003	9.993e+02	0.035	0.454	GO:0046888
121	20	9	0.01292	0.01651	1.679e+02	-0.013	0.338	GO:0070271
122	119	54	0.0128	0.02653	5.668e+03	-0.046	0.426	GO:0050851
123	100	53	0.01244	0.02584	3.609e+03	0.01	0.484	GO:0050671
124	29	13	0.01226	0.02528	3.486e+02	-0.004	0.322	GO:0048278
125	30	19	0.01208	0.0231	2.758e+02	0.077	0.48	GO:0046638
126	124	63	0.01205	0.02186	5.712e+03	-0.009	0.49	GO:0044242
127	31	19	0.01153	0.01822	3.067e+02	0.043	0.54	GO:0042558
128	85	43	0.01152	0.02486	2.702e+03	-0.014	0.477	GO:0050864
129	50	25	0.01118	0.02363	9.494e+02	0.092	0.409	GO:0044728
130	101	54	0.01104	0.02158	3.655e+03	0.014	0.484	GO:0032946
131	85	42	0.01096	0.02131	2.746e+03	0.044	0.409	GO:0015718
132	24	14	0.01061	0.0142	1.959e+02	0.142	0.441	GO:0071514
133	23	14	0.01057	0.02443	1.719e+02	0.117	0.451	GO:0043030
134	47	24	0.01028	0.01656	8.277e+02	-0.056	0.494	GO:0005977
135	61	32	0.01012	0.0171	1.361e+03	-0.051	0.48	GO:0009408
136	26	13	0.00946	0.01911	2.608e+02	0.022	0.341	GO:0010862
137	31	17	0.00938	0.01553	3.437e+02	0.086	0.468	GO:0060761
138	51	26	0.00915	0.01499	9.743e+02	0.015	0.472	GO:0030888
139	20	12	0.00902	0.01636	1.329e+02	0.116	0.413	GO:0014743
140	82	39	0.00886	0.01693	2.622e+03	-0.04	0.456	GO:0051443
141	39	22	0.00854	0.0144	5.274e+02	0.012	0.493	GO:0030004
142	62	31	0.00853	0.02101	1.455e+03	0.015	0.452	GO:0035264
143	26	14	0.00851	0.01226	2.468e+02	0.073	0.461	GO:0043502
144	22	12	0.00837	0.01338	1.759e+02	-0.007	0.458	GO:0050856
145	34	20	0.00834	0.02503	3.856e+02	0.158	0.348	GO:0010812
146	24	13	0.00824	0.01812	2.098e+02	0.029	0.467	GO:0018904
147	62	28	0.00793	0.02276	1.556e+03	-0.039	0.382	GO:0003014
148	68	35	0.00769	0.01506	1.713e+03	-0.001	0.431	GO:0045598
149	20	11	0.00765	0.01346	1.449e+02	0.133	0.367	GO:0010714
150	24	14	0.00757	0.01062	1.959e+02	0.047	0.445	GO:0030857
151	40	21	0.00744	0.02233	5.892e+02	-0.009	0.428	GO:0010717
152	26	14	0.00736	0.01771	2.468e+02	-0.021	0.49	GO:0051602
153	31	24	0.00726	0.01605	1.969e+02	0.189	0.563	GO:0051057
154	23	12	0.00724	0.01334	1.988e+02	0.075	0.416	GO:0032892
155	32	17	0.00715	0.00877	3.756e+02	-0.084	0.504	GO:0035601
156	24	18	0.00696	0.0086	1.299e+02	0.237	0.466	GO:0001892
157	75	41	0.00637	0.01912	1.985e+03	0.03	0.486	GO:0051170
158	22	13	0.00632	0.01406	1.629e+02	0.178	0.299	GO:0000819
159	37	26	0.00622	0.01167	3.527e+02	0.206	0.458	GO:0001656
160	21	13	0.00608	0.01758	1.409e+02	0.111	0.528	GO:0014003
161	95	56	0.00593	0.01022	2.957e+03	0.084	0.461	GO:0006898
162	30	15	0.00583	0.00778	3.456e+02	-0.042	0.489	GO:0048640
163	52	24	0.00575	0.01321	1.083e+03	0.023	0.377	GO:0043647
164	30	19	0.00572	0.00976	2.758e+02	0.084	0.513	GO:0048485
165	41	18	0.00556	0.01223	6.989e+02	-0.089	0.495	GO:0001678
166	22	12	0.00514	0.00993	1.759e+02	0.071	0.428	GO:0048873
167	30	17	0.00514	0.01075	3.127e+02	0.037	0.426	GO:0048260
168	27	13	0.0051	0.00991	2.887e+02	-0.089	0.441	GO:0070423
169	25	15	0.00505	0.00782	2.058e+02	0.163	0.388	GO:0001937
170	38	24	0.00493	0.00872	4.415e+02	0.051	0.565	GO:0007595
171	39	18	0.00491	0.01023	6.131e+02	-0.109	0.425	GO:0042147
172	20	10	0.0048	0.01441	1.559e+02	0.059	0.36	GO:0006595
173	30	15	0.00477	0.00986	3.456e+02	-0.024	0.485	GO:0072175
174	62	33	0.00472	0.01415	1.390e+03	0.074	0.424	GO:0031330
175	28	13	0.00472	0.00963	3.177e+02	-0.151	0.515	GO:0043370
176	24	14	0.00471	0.01006	1.959e+02	-0.021	0.494	GO:0050918
177	22	10	0.00468	0.0074	2.008e+02	-0.173	0.394	GO:0060765
178	35	14	0.00459	0.01009	5.412e+02	-0.054	0.327	GO:0042993
179	20	10	0.0045	0.01217	1.559e+02	0.053	0.395	GO:0051953
180	42	23	0.00435	0.00764	6.272e+02	0.184	0.371	GO:0015908
181	22	11	0.0042	0.00735	1.879e+02	0.039	0.359	GO:0014065
182	72	36	0.00416	0.00745	1.958e+03	-0.035	0.462	GO:0006308
183	31	17	0.00412	0.00785	3.437e+02	0.029	0.504	GO:0090278
184	74	40	0.00409	0.01098	1.951e+03	-0.007	0.481	GO:0050773
185	36	20	0.00403	0.00949	4.565e+02	0.076	0.416	GO:0050999
186	31	14	0.00401	0.0109	3.955e+02	-0.002	0.367	GO:0072529
187	23	13	0.00386	0.00772	1.859e+02	0.05	0.467	GO:0006662
188	26	15	0.00378	0.00456	2.318e+02	0.024	0.457	GO:0009954
189	42	20	0.00376	0.00799	6.950e+02	-0.128	0.556	GO:0007249
190	49	20	0.0037	0.00755	1.039e+03	0.003	0.29	GO:0006636
191	25	14	0.00354	0.00617	2.208e+02	0.07	0.471	GO:0045058
192	27	14	0.00353	0.0087	2.737e+02	0.058	0.404	GO:0021983
193	22	9	0.00352	0.00905	2.148e+02	-0.029	0.277	GO:0015985
194	32	15	0.0035	0.00746	4.105e+02	-0.043	0.429	GO:0044246
195	40	16	0.00338	0.00697	7.038e+02	-0.129	0.48	GO:0050772
196	65	33	0.00331	0.00992	1.582e+03	0.025	0.466	GO:0045639
197	21	14	0.00321	0.00866	1.269e+02	0.149	0.501	GO:0048665
198	24	15	0.0032	0.00961	1.809e+02	0.094	0.503	GO:0042596
199	32	15	0.00317	0.00923	4.105e+02	-0.079	0.359	GO:0008209
200	51	26	0.00314	0.00639	9.743e+02	0.057	0.397	GO:0044070
201	23	9	0.0031	0.00929	2.408e+02	-0.065	0.337	GO:0006270
202	22	13	0.00308	0.00715	1.629e+02	0.055	0.53	GO:1901655
203	23	11	0.00304	0.00478	2.118e+02	0.018	0.367	GO:0032965
204	25	13	0.00301	0.00461	2.348e+02	0.067	0.474	GO:0036151
205	29	14	0.003	0.00509	3.317e+02	-0.06	0.448	GO:0007157
206	69	37	0.00292	0.00648	1.709e+03	-0.024	0.521	GO:0042102
207	26	16	0.00291	0.00661	2.158e+02	0.125	0.48	GO:0010559
208	174	88	0.00282	0.00846	1.125e+04	-0.026	0.498	GO:0048193
209	21	11	0.00281	0.00747	1.659e+02	0.02	0.426	GO:0045453
210	36	15	0.00281	0.0075	5.582e+02	-0.028	0.318	GO:0042312
211	23	14	0.00271	0.00729	1.719e+02	0.149	0.358	GO:0034405
212	23	12	0.0027	0.00811	1.988e+02	0.017	0.553	GO:0009395
213	35	16	0.0027	0.00664	4.983e+02	0.028	0.4	GO:0030317
214	20	15	0.0027	0.0081	9.096e+01	0.167	0.57	GO:0031102
215	24	13	0.0027	0.00569	2.098e+02	0.038	0.435	GO:0060343
216	31	17	0.00266	0.00799	3.437e+02	-0.031	0.465	GO:0030501
217	25	16	0.00265	0.00418	1.899e+02	0.202	0.357	GO:0001659
218	42	20	0.00264	0.00529	6.950e+02	-0.055	0.503	GO:0048284
219	91	51	0.00254	0.00761	2.853e+03	0.023	0.461	GO:0030856
220	21	12	0.00251	0.00502	1.539e+02	0.229	0.309	GO:1901099
221	20	10	0.00248	0.00649	1.559e+02	-0.068	0.404	GO:0008210
222	20	11	0.00244	0.00733	1.449e+02	0.053	0.457	GO:0051954
223	57	32	0.00244	0.00732	1.124e+03	0.043	0.467	GO:0003143
224	86	39	0.00244	0.00731	2.973e+03	-0.063	0.456	GO:0051351
225	50	25	0.00242	0.0049	9.494e+02	-0.016	0.45	GO:0006826
226	27	13	0.00237	0.00512	2.887e+02	0.023	0.467	GO:0030449
227	83	43	0.00237	0.00708	2.534e+03	-0.036	0.496	GO:0048872
228	29	15	0.00234	0.00459	3.157e+02	-0.012	0.485	GO:0001838
229	41	18	0.0023	0.00533	6.989e+02	-0.019	0.428	GO:0090002
230	31	15	0.00226	0.00679	3.776e+02	-0.046	0.498	GO:0006206
231	29	14	0.00226	0.00679	3.317e+02	-0.036	0.479	GO:0035337
232	53	26	0.00223	0.0067	1.080e+03	-0.086	0.583	GO:0071300
233	20	12	0.0022	0.0055	1.329e+02	0.145	0.456	GO:0009268
234	30	12	0.00217	0.00652	3.995e+02	-0.135	0.475	GO:0071333
235	31	16	0.00216	0.00648	3.606e+02	-0.037	0.511	GO:0051966
236	38	21	0.00215	0.00636	5.104e+02	0.018	0.451	GO:0031532
237	32	17	0.00213	0.00455	3.756e+02	0.022	0.494	GO:0051489
238	33	14	0.00213	0.00638	4.654e+02	-0.053	0.345	GO:0010770
239	22	11	0.00212	0.00636	1.879e+02	0.011	0.392	GO:0030511
240	20	10	0.00211	0.0053	1.559e+02	0.039	0.461	GO:0072337
241	29	17	0.00208	0.00447	2.828e+02	0.103	0.465	GO:0008361
242	45	23	0.00206	0.00438	7.589e+02	0.009	0.466	GO:0007030
243	21	13	0.00203	0.00445	1.409e+02	0.149	0.376	GO:0045823
244	21	12	0.00203	0.00446	1.539e+02	0.094	0.448	GO:0046466
245	20	13	0.00202	0.00607	1.199e+02	0.008	0.616	GO:0001782
246	50	33	0.00202	0.00458	7.141e+02	0.184	0.433	GO:0048489
247	135	63	0.00201	0.00604	7.156e+03	-0.048	0.43	GO:0031398
248	77	37	0.002	0.00506	2.299e+03	-0.019	0.462	GO:0033238
249	23	13	0.00198	0.00503	1.859e+02	0.043	0.482	GO:0003254
250	21	10	0.00198	0.00481	1.779e+02	0.086	0.399	GO:0071804
251	31	15	0.00192	0.0045	3.776e+02	0.031	0.427	GO:0006730
252	25	13	0.0019	0.00534	2.348e+02	-0.015	0.475	GO:0006760
253	24	11	0.00184	0.00503	2.368e+02	0.013	0.367	GO:0010712
254	24	15	0.00183	0.00398	1.809e+02	0.02	0.604	GO:0006890
255	37	19	0.00182	0.0032	5.134e+02	-0.02	0.538	GO:0010043
256	41	27	0.00181	0.00367	4.835e+02	0.085	0.538	GO:0001709
257	36	21	0.00181	0.00483	4.355e+02	0.023	0.604	GO:0002053
258	48	25	0.00178	0.00535	8.507e+02	-0.055	0.515	GO:0006073
259	29	16	0.00175	0.00524	2.997e+02	0.036	0.541	GO:0015988
260	20	9	0.00174	0.00448	1.679e+02	-0.039	0.45	GO:0046949
261	24	13	0.00174	0.00523	2.098e+02	-0.063	0.605	GO:0060397
262	29	15	0.00174	0.00521	3.157e+02	-0.014	0.374	GO:0010524
263	58	33	0.00171	0.00512	1.149e+03	0.045	0.487	GO:0045744
264	29	15	0.00169	0.00506	3.157e+02	-0.028	0.491	GO:0043588
265	33	18	0.00165	0.00407	3.906e+02	-0.02	0.453	GO:0070169
266	34	14	0.00157	0.0047	5.023e+02	-0.028	0.388	GO:0000003
267	71	31	0.00148	0.0029	2.080e+03	-0.084	0.455	GO:0006405
268	36	18	0.00146	0.0032	4.954e+02	-0.004	0.405	GO:0006323
269	22	11	0.00146	0.0035	1.879e+02	-0.061	0.586	GO:0017145
270	40	22	0.00145	0.00436	5.673e+02	0.083	0.411	GO:0032890
271	37	17	0.00144	0.00433	5.542e+02	0.011	0.386	GO:1901264
272	27	17	0.00142	0.00426	2.258e+02	0.044	0.572	GO:0045923
273	20	14	0.00142	0.00332	1.059e+02	0.252	0.392	GO:0060291
274	21	12	0.00141	0.00422	1.539e+02	0.055	0.442	GO:0042116
275	20	11	0.0014	0.00404	1.449e+02	0.096	0.402	GO:0030149
276	34	22	0.0014	0.00419	3.427e+02	0.108	0.471	GO:0035176
277	40	25	0.00138	0.00415	4.955e+02	0.167	0.46	GO:0055010
278	69	34	0.00137	0.0041	1.818e+03	0.028	0.4	GO:0051341
279	79	42	0.00135	0.00312	2.252e+03	0.037	0.467	GO:0007229
280	30	13	0.00134	0.00403	3.806e+02	-0.03	0.385	GO:0050433
281	39	23	0.00132	0.00263	5.044e+02	0.079	0.485	GO:0060079
282	93	47	0.0013	0.00269	3.234e+03	-0.037	0.521	GO:0031098
283	37	17	0.0013	0.00389	5.542e+02	-0.035	0.469	GO:0007292
284	149	71	0.00124	0.00372	8.592e+03	-0.034	0.447	GO:0032388
285	27	15	0.00124	0.00372	2.588e+02	0.044	0.493	GO:0046676
286	46	21	0.00123	0.003	8.555e+02	-0.009	0.404	GO:0032272
287	32	16	0.00119	0.00305	3.926e+02	-0.031	0.53	GO:0045599
288	23	14	0.00119	0.00356	1.719e+02	0.028	0.546	GO:0090207
289	27	13	0.00118	0.00232	2.887e+02	-0.067	0.493	GO:0034453
290	20	13	0.00117	0.00328	1.199e+02	0.131	0.472	GO:2000677
291	26	13	0.00117	0.00244	2.608e+02	0.006	0.431	GO:0046825
292	41	24	0.00114	0.00343	5.613e+02	0.016	0.586	GO:0010464
293	59	27	0.00114	0.00229	1.399e+03	-0.048	0.476	GO:0015992
294	20	10	0.00113	0.00188	1.559e+02	0.02	0.522	GO:0002833
295	82	40	0.00113	0.00338	2.579e+03	-0.034	0.477	GO:0071158
296	38	17	0.00112	0.00235	5.941e+02	-0.02	0.508	GO:0046365
297	23	12	0.00112	0.00293	1.988e+02	0.02	0.485	GO:0072525
298	24	13	0.0011	0.00329	2.098e+02	0.017	0.462	GO:0051568
299	24	10	0.00109	0.00326	2.518e+02	-0.043	0.387	GO:0035162
300	28	18	0.00106	0.00311	2.358e+02	0.198	0.376	GO:0060674
301	33	14	0.00106	0.0031	4.654e+02	-0.125	0.469	GO:0002753
302	35	21	0.00106	0.00317	3.996e+02	0.033	0.485	GO:0034308
303	151	72	0.00104	0.00312	8.819e+03	-0.043	0.49	GO:0032944
304	82	45	0.00103	0.00206	2.363e+03	0.024	0.455	GO:0060562
305	25	14	0.001	0.00154	2.208e+02	-0.059	0.535	GO:0016575
306	22	9	0.001	0.00206	2.148e+02	-0.059	0.338	GO:0033108
307	27	11	0.001	0.003	3.216e+02	-0.097	0.534	GO:0050663
308	64	32	0.001	0.003	1.550e+03	-0.04	0.476	GO:0060021
309	27	17	0.001	0.00201	2.258e+02	0.113	0.396	GO:0051983
310	25	8	0.00099	0.00262	3.146e+02	-0.197	0.358	GO:0042181
311	21	12	0.00097	0.00292	1.539e+02	0.056	0.398	GO:0015844
312	107	52	0.00097	0.00194	4.389e+03	-0.057	0.478	GO:1903321
313	26	16	0.00096	0.00178	2.158e+02	0.094	0.539	GO:0034333
314	20	11	0.00095	0.00286	1.449e+02	0.056	0.442	GO:0060479
315	80	45	0.00095	0.00284	2.201e+03	0.054	0.471	GO:0031056
316	52	25	0.00094	0.00283	1.054e+03	-0.089	0.551	GO:0060688
317	23	11	0.00092	0.00239	2.118e+02	-0.017	0.401	GO:0000083
318	46	22	0.00092	0.00183	8.296e+02	-0.022	0.465	GO:1902600
319	22	9	0.00089	0.00268	2.148e+02	-0.071	0.425	GO:0048048
320	42	22	0.00088	0.00263	6.501e+02	-0.005	0.417	GO:0030071
321	29	15	0.00085	0.00256	3.157e+02	-0.079	0.495	GO:0051893
322	24	12	0.00085	0.00254	2.228e+02	-0.017	0.5	GO:0006658
323	23	14	0.00085	0.00254	1.719e+02	-0.041	0.607	GO:0034605
324	23	11	0.00084	0.00203	2.118e+02	-0.086	0.5	GO:0032459
325	31	16	0.00083	0.00128	3.606e+02	-0.084	0.598	GO:0009452
326	46	32	0.00083	0.00181	5.534e+02	0.18	0.514	GO:0021782
327	40	20	0.00083	0.00248	6.102e+02	0.113	0.376	GO:2001251
328	60	34	0.00082	0.00246	1.234e+03	0.029	0.518	GO:0008306
329	94	45	0.0008	0.0024	3.426e+03	-0.035	0.462	GO:0030097
330	35	15	0.0008	0.00209	5.193e+02	-0.083	0.414	GO:0032312
331	29	14	0.00079	0.00205	3.317e+02	-0.045	0.419	GO:0050805
332	25	17	0.00078	0.00235	1.729e+02	0.095	0.526	GO:0060998
