Creation Time:	2022-12-29 18:24:14

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_19.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	5.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	2418838770

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4862
Proportion perturbed genes:	0.41541353383458646

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.3193548387096774
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8238.648599184686 +- 3.6598147691969762

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	48	38	1.0	0.0	4.357e+02	0.318	0.414	GO:0006939
2	115	76	0.98772	0.02941	3.735e+03	0.197	0.413	GO:0016051
3	32	29	0.9458	0.12811	9.397e+01	0.284	0.566	GO:0071277
4	22	22	0.9	0.3	1.000e+00	0.556	0.397	GO:0048873
5	28	22	0.89352	0.12399	1.539e+02	0.215	0.498	GO:0060348
6	29	23	0.89326	0.11303	1.599e+02	0.277	0.449	GO:0050805
7	28	18	0.86596	0.27703	2.358e+02	0.132	0.427	GO:0018146
8	114	65	0.84073	0.26163	4.396e+03	0.047	0.465	GO:0007281
9	130	102	0.63313	0.36275	3.256e+03	0.333	0.376	GO:0010951
10	176	119	0.62227	0.36025	8.404e+03	0.148	0.481	GO:0034330
11	34	24	0.60712	0.38348	2.958e+02	0.151	0.468	GO:0018107
12	92	63	0.54171	0.43865	2.258e+03	0.143	0.492	GO:0006721
13	69	43	0.47849	0.36556	1.467e+03	0.084	0.461	GO:0048660
14	109	70	0.45829	0.43865	3.501e+03	0.115	0.48	GO:0006720
15	148	104	0.37843	0.35969	5.550e+03	0.171	0.482	GO:0045216
16	133	103	0.36687	0.36275	3.548e+03	0.315	0.378	GO:0010466
17	20	15	0.30567	0.28883	9.096e+01	0.269	0.449	GO:0045773
18	46	26	0.30148	0.32627	7.300e+02	0.064	0.441	GO:0021782
19	68	39	0.26238	0.28909	1.564e+03	0.044	0.426	GO:0045666
20	30	18	0.25196	0.21636	2.947e+02	0.142	0.384	GO:0018208
21	33	20	0.20988	0.26123	3.517e+02	0.122	0.423	GO:0070169
22	21	14	0.14858	0.22198	1.269e+02	0.215	0.381	GO:0000272
23	37	26	0.14246	0.18158	3.527e+02	0.136	0.496	GO:0018210
24	26	18	0.11815	0.20536	1.809e+02	0.162	0.463	GO:0048662
25	34	22	0.10154	0.2239	3.427e+02	0.15	0.421	GO:2001021
26	83	46	0.09122	0.27365	2.400e+03	0.07	0.427	GO:0048872
27	33	20	0.08975	0.26466	3.517e+02	0.085	0.43	GO:0042339
28	63	34	0.07585	0.15173	1.419e+03	0.029	0.443	GO:0030819
29	20	13	0.05585	0.07623	1.199e+02	0.181	0.414	GO:0000413
30	111	57	0.04821	0.09288	4.548e+03	0.026	0.427	GO:0071478
31	20	11	0.04736	0.06125	1.449e+02	0.148	0.368	GO:0031122
32	23	16	0.0463	0.07208	1.409e+02	0.164	0.426	GO:0090207
33	77	41	0.04294	0.09193	2.138e+03	0.008	0.452	GO:1900544
34	99	54	0.0416	0.05987	3.455e+03	0.06	0.455	GO:0046890
35	78	42	0.04004	0.07345	2.174e+03	0.012	0.457	GO:0045981
36	40	23	0.03318	0.0522	5.443e+02	0.068	0.496	GO:0048639
37	60	33	0.03294	0.05034	1.268e+03	0.091	0.447	GO:0015833
38	48	29	0.03166	0.03395	7.410e+02	0.109	0.467	GO:0006073
39	23	16	0.02838	0.03355	1.409e+02	0.091	0.582	GO:0009595
40	72	38	0.02666	0.07064	1.884e+03	0.004	0.441	GO:0030810
41	34	20	0.02559	0.05768	3.856e+02	0.094	0.459	GO:0001707
42	40	21	0.02466	0.05282	5.892e+02	0.048	0.392	GO:1902930
43	65	35	0.02402	0.05345	1.513e+03	0.023	0.447	GO:0030816
44	34	22	0.02291	0.02797	3.427e+02	0.111	0.448	GO:0014823
45	40	23	0.02014	0.02944	5.443e+02	0.049	0.444	GO:0007422
46	31	14	0.01936	0.05809	3.955e+02	0.063	0.311	GO:0030073
47	20	12	0.01918	0.02673	1.329e+02	0.105	0.446	GO:0070271
48	32	19	0.01897	0.03295	3.387e+02	0.165	0.422	GO:0040018
49	21	12	0.01832	0.03189	1.539e+02	0.055	0.497	GO:0046834
50	42	26	0.01817	0.02341	5.524e+02	0.103	0.451	GO:0034644
51	48	25	0.01808	0.03161	8.507e+02	0.101	0.385	GO:0002790
52	47	29	0.01726	0.03181	6.931e+02	0.123	0.467	GO:0005977
53	26	17	0.01717	0.03549	1.989e+02	0.163	0.477	GO:0044774
54	75	40	0.016	0.03679	2.026e+03	-0.006	0.467	GO:0030801
55	34	20	0.01444	0.03939	3.856e+02	0.087	0.47	GO:0072659
56	34	20	0.01395	0.02091	3.856e+02	0.102	0.463	GO:0045921
57	26	15	0.01348	0.0294	2.318e+02	0.104	0.459	GO:0016339
58	26	13	0.01344	0.03908	2.608e+02	-0.046	0.445	GO:0046132
59	45	39	0.01228	0.02941	2.559e+02	0.434	0.385	GO:0006094
60	46	24	0.01145	0.023	7.808e+02	0.01	0.45	GO:0002028
61	26	11	0.01104	0.01845	2.917e+02	-0.045	0.233	GO:0006298
62	25	13	0.01056	0.02091	2.348e+02	0.097	0.388	GO:0001937
63	23	15	0.01041	0.01907	1.569e+02	0.139	0.504	GO:0044773
64	46	23	0.01034	0.03103	8.047e+02	0.088	0.373	GO:0030072
65	34	16	0.01024	0.02681	4.614e+02	-0.013	0.446	GO:0051055
66	71	40	0.01022	0.01611	1.733e+03	0.094	0.449	GO:0005976
67	22	13	0.00994	0.01304	1.629e+02	0.067	0.441	GO:0071384
68	31	20	0.00988	0.02912	2.868e+02	0.165	0.442	GO:0051966
69	28	14	0.0098	0.0207	3.017e+02	-0.042	0.419	GO:0031069
70	20	11	0.00942	0.02289	1.449e+02	0.052	0.457	GO:0043537
71	23	13	0.00934	0.01445	1.859e+02	0.064	0.423	GO:0071695
72	25	15	0.0093	0.02225	2.058e+02	0.088	0.392	GO:0090311
73	40	24	0.0088	0.01161	5.204e+02	0.074	0.473	GO:0045778
74	23	10	0.00877	0.01404	2.258e+02	-0.04	0.364	GO:0006706
75	22	13	0.00876	0.01425	1.629e+02	0.048	0.485	GO:0014065
76	27	13	0.00862	0.02014	2.887e+02	-0.074	0.445	GO:0009220
77	37	19	0.00858	0.01946	5.134e+02	0.031	0.406	GO:0071479
78	29	17	0.00822	0.01945	2.828e+02	0.071	0.429	GO:0044275
79	20	14	0.00813	0.0244	1.059e+02	0.112	0.583	GO:0098581
80	93	51	0.00808	0.02169	3.037e+03	0.054	0.482	GO:0030307
81	21	13	0.0077	0.01418	1.409e+02	0.108	0.441	GO:0071385
82	85	50	0.00745	0.02236	2.375e+03	0.034	0.498	GO:0071248
83	34	18	0.00717	0.01615	4.245e+02	0.069	0.43	GO:0051865
84	41	22	0.00694	0.01018	6.082e+02	0.022	0.412	GO:0043488
85	20	11	0.0069	0.01041	1.449e+02	0.052	0.382	GO:0045648
86	20	13	0.00687	0.01365	1.199e+02	0.114	0.377	GO:0046461
87	43	22	0.0068	0.02039	6.930e+02	-0.001	0.444	GO:0008015
88	25	13	0.00633	0.0112	2.348e+02	0.128	0.402	GO:0070534
89	63	30	0.00617	0.01785	1.553e+03	0.005	0.409	GO:0043255
90	20	10	0.00575	0.01668	1.559e+02	-0.027	0.529	GO:0031102
91	29	15	0.00559	0.01289	3.157e+02	0.089	0.353	GO:0042304
92	42	23	0.00547	0.01522	6.272e+02	0.14	0.341	GO:0001658
93	35	18	0.00539	0.00874	4.595e+02	-0.013	0.44	GO:0045762
94	85	43	0.0049	0.00975	2.702e+03	-0.02	0.486	GO:0006415
95	20	12	0.00488	0.01465	1.329e+02	0.014	0.473	GO:0048857
96	35	19	0.00474	0.00983	4.405e+02	0.013	0.418	GO:0002062
97	22	14	0.00469	0.01406	1.489e+02	0.142	0.515	GO:0010799
98	23	11	0.00464	0.00969	2.118e+02	-0.013	0.361	GO:0006336
99	89	51	0.00432	0.01297	2.673e+03	0.018	0.498	GO:0071241
100	21	11	0.00427	0.01282	1.659e+02	0.0	0.442	GO:0006482
101	79	41	0.0042	0.00985	2.294e+03	0.03	0.439	GO:0071482
102	20	10	0.00416	0.01082	1.559e+02	0.002	0.469	GO:0019724
103	25	12	0.00412	0.01216	2.488e+02	0.016	0.408	GO:0019400
104	33	22	0.00403	0.01208	3.087e+02	0.178	0.496	GO:0033692
105	52	28	0.00366	0.00607	9.714e+02	0.018	0.477	GO:0051289
106	20	11	0.00323	0.00682	1.449e+02	0.066	0.453	GO:0051953
107	70	36	0.00322	0.00966	1.816e+03	-0.016	0.451	GO:0030804
108	23	13	0.00322	0.00966	1.859e+02	0.136	0.432	GO:0032369
109	33	19	0.00317	0.00909	3.716e+02	0.136	0.462	GO:2000756
110	70	43	0.00304	0.00912	1.537e+03	0.11	0.466	GO:0033135
111	25	14	0.00299	0.00463	2.208e+02	0.081	0.37	GO:0001659
112	36	16	0.00298	0.00893	5.363e+02	-0.02	0.361	GO:0006040
113	45	28	0.00281	0.00842	6.292e+02	0.075	0.55	GO:0007416
114	31	15	0.0028	0.0084	3.776e+02	-0.076	0.487	GO:0035116
115	35	17	0.00276	0.00538	4.784e+02	-0.038	0.45	GO:0046134
116	21	13	0.00273	0.00818	1.409e+02	0.06	0.513	GO:0045823
117	41	24	0.00271	0.00622	5.613e+02	0.058	0.515	GO:0050764
118	26	10	0.00267	0.008	3.087e+02	-0.055	0.247	GO:0070979
119	84	42	0.00264	0.00679	2.661e+03	-0.022	0.482	GO:0019083
120	63	42	0.00262	0.00786	1.112e+03	0.124	0.466	GO:0034332
121	23	13	0.0026	0.00779	1.859e+02	0.068	0.556	GO:0042755
122	25	11	0.00258	0.00676	2.637e+02	-0.021	0.361	GO:0031055
123	24	13	0.00252	0.0073	2.098e+02	0.08	0.455	GO:0003179
124	38	18	0.00251	0.00592	5.722e+02	-0.093	0.433	GO:0050911
125	40	22	0.0025	0.0075	5.673e+02	0.013	0.541	GO:0050772
126	128	60	0.00244	0.00732	6.418e+03	-0.027	0.477	GO:0032984
127	105	49	0.00241	0.00724	4.341e+03	-0.038	0.47	GO:0006614
128	25	12	0.00235	0.0047	2.488e+02	0.007	0.375	GO:1901071
129	33	17	0.00232	0.00684	4.085e+02	0.01	0.465	GO:0032233
130	32	15	0.0023	0.00635	4.105e+02	-0.071	0.474	GO:0072384
131	37	20	0.00229	0.00606	4.934e+02	0.073	0.474	GO:1901888
132	32	13	0.00228	0.00684	4.494e+02	-0.073	0.386	GO:0032392
133	24	14	0.00216	0.00648	1.959e+02	0.044	0.504	GO:0042596
134	27	15	0.00209	0.00475	2.588e+02	0.067	0.426	GO:0043489
135	41	24	0.00208	0.00502	5.613e+02	0.065	0.503	GO:0019748
136	22	14	0.00206	0.00441	1.489e+02	0.133	0.458	GO:0048762
137	38	18	0.00203	0.0061	5.722e+02	0.056	0.394	GO:0006513
138	36	16	0.00198	0.00594	5.363e+02	-0.055	0.456	GO:0048538
139	83	42	0.00196	0.00589	2.577e+03	0.033	0.444	GO:0017157
140	25	15	0.0019	0.00483	2.058e+02	0.05	0.437	GO:0042481
141	69	36	0.00188	0.00565	1.746e+03	0.063	0.441	GO:0042886
142	31	18	0.0018	0.00446	3.257e+02	0.129	0.465	GO:0035065
143	28	16	0.00178	0.0047	2.708e+02	0.085	0.463	GO:0017158
