Creation Time:	2022-12-29 21:29:35

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_1.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	5.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	178320346

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	5007
Proportion perturbed genes:	0.4278024606971975

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.2661290322580645
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8204.807422677073 +- 6.448526174653377

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	108	74	1.0	0.0	3.104e+03	0.178	0.491	GO:0009266
2	187	166	1.0	0.0	3.712e+03	0.438	0.398	GO:0031396
3	179	114	1.0	0.0	9.512e+03	0.1	0.517	GO:0042391
4	185	151	0.98727	0.03818	5.716e+03	0.32	0.431	GO:0098609
5	34	28	0.92959	0.19305	1.899e+02	0.338	0.45	GO:0035019
6	64	53	0.9	0.3	6.494e+02	0.33	0.416	GO:0030509
7	46	35	0.88561	0.18315	4.516e+02	0.243	0.497	GO:0006369
8	22	18	0.85424	0.20424	8.297e+01	0.322	0.492	GO:0006278
9	26	20	0.7509	0.32181	1.419e+02	0.309	0.348	GO:0045814
10	49	34	0.49801	0.28297	6.303e+02	0.14	0.502	GO:0007368
11	26	17	0.45286	0.2703	1.989e+02	0.259	0.4	GO:0015807
12	73	50	0.43086	0.34169	1.425e+03	0.212	0.41	GO:0045862
13	25	15	0.40742	0.22982	2.058e+02	0.198	0.383	GO:0006501
14	76	46	0.40179	0.2873	1.842e+03	0.079	0.469	GO:0070646
15	32	20	0.33898	0.36626	3.187e+02	0.143	0.432	GO:0090003
16	33	23	0.3132	0.2804	2.858e+02	0.142	0.522	GO:0007131
17	34	22	0.29397	0.27623	3.427e+02	0.164	0.389	GO:0072659
18	21	14	0.27446	0.20139	1.269e+02	0.185	0.438	GO:0050832
19	31	21	0.21198	0.29771	2.658e+02	0.214	0.374	GO:0060325
20	49	31	0.2111	0.19379	7.290e+02	0.104	0.451	GO:0008637
21	84	55	0.20296	0.30005	2.027e+03	0.198	0.402	GO:0010954
22	23	15	0.19188	0.23332	1.569e+02	0.125	0.417	GO:0007062
23	21	16	0.17654	0.30598	9.596e+01	0.321	0.335	GO:0006342
24	67	38	0.16715	0.19421	1.535e+03	0.079	0.418	GO:0007009
25	38	24	0.1447	0.2078	4.415e+02	0.189	0.419	GO:0008156
26	67	39	0.12654	0.14895	1.496e+03	0.069	0.443	GO:0072657
27	25	15	0.11561	0.1417	2.058e+02	0.101	0.419	GO:0001836
28	20	15	0.10269	0.06897	9.096e+01	0.261	0.491	GO:0048546
29	175	105	0.1	0.3	9.788e+03	0.078	0.46	GO:0007178
30	25	15	0.09531	0.14795	2.058e+02	0.087	0.391	GO:0010543
31	22	17	0.09147	0.1263	1.010e+02	0.349	0.393	GO:0010718
32	20	15	0.08336	0.18885	9.096e+01	0.247	0.393	GO:0031122
33	97	58	0.07884	0.1852	3.035e+03	0.048	0.511	GO:0031123
34	86	59	0.07599	0.08699	1.968e+03	0.198	0.453	GO:0045732
35	30	18	0.07464	0.07534	2.947e+02	0.148	0.455	GO:0018410
36	87	49	0.06628	0.14039	2.597e+03	0.045	0.444	GO:1902578
37	65	37	0.0632	0.18961	1.440e+03	0.072	0.45	GO:0016458
38	24	17	0.0581	0.07209	1.479e+02	0.176	0.547	GO:0001892
39	21	12	0.04744	0.07016	1.539e+02	0.095	0.306	GO:0050820
40	24	12	0.04214	0.10104	2.228e+02	0.062	0.29	GO:0003206
41	28	15	0.04093	0.08297	2.867e+02	0.038	0.348	GO:0070670
42	25	16	0.03991	0.03578	1.899e+02	0.24	0.367	GO:0031952
43	20	14	0.03824	0.05415	1.059e+02	0.204	0.447	GO:0090342
44	113	63	0.0362	0.07418	4.411e+03	0.056	0.454	GO:0048568
45	83	47	0.03583	0.07187	2.353e+03	0.071	0.477	GO:0006353
46	22	14	0.03434	0.05914	1.489e+02	0.109	0.408	GO:0002090
47	24	13	0.03219	0.04145	2.098e+02	0.133	0.402	GO:0006506
48	24	15	0.03076	0.03634	1.809e+02	0.1	0.483	GO:0007616
49	37	23	0.02833	0.03279	4.276e+02	0.152	0.448	GO:0071230
50	21	16	0.02705	0.04825	9.596e+01	0.223	0.525	GO:0034502
51	30	19	0.02589	0.0587	2.758e+02	0.119	0.517	GO:0042462
52	52	34	0.02521	0.04548	7.830e+02	0.112	0.502	GO:0009855
53	27	16	0.02317	0.04459	2.428e+02	0.13	0.487	GO:0006505
54	29	18	0.02261	0.03319	2.648e+02	0.197	0.328	GO:0001954
55	31	19	0.0218	0.02978	3.067e+02	0.072	0.451	GO:0051966
56	33	27	0.02169	0.0375	1.839e+02	0.245	0.481	GO:0060393
57	26	16	0.02154	0.04412	2.158e+02	0.239	0.286	GO:0034504
58	32	20	0.02037	0.02359	3.187e+02	0.111	0.494	GO:0042461
59	42	25	0.01906	0.04695	5.783e+02	0.085	0.459	GO:0001755
60	29	26	0.01796	0.05387	8.498e+01	0.385	0.484	GO:0007157
61	27	16	0.01722	0.03348	2.428e+02	0.174	0.352	GO:0090329
62	25	13	0.01636	0.02177	2.348e+02	0.025	0.327	GO:0071353
63	20	13	0.01621	0.01721	1.199e+02	0.109	0.511	GO:0052652
64	32	23	0.01524	0.01687	2.528e+02	0.217	0.428	GO:0009948
65	22	17	0.01458	0.03799	1.010e+02	0.32	0.355	GO:0016338
66	22	15	0.01446	0.02709	1.339e+02	0.194	0.471	GO:0010507
67	22	13	0.01424	0.02473	1.629e+02	0.055	0.512	GO:0045622
68	62	38	0.01411	0.01998	1.211e+03	0.058	0.483	GO:0009953
69	27	13	0.01404	0.03556	2.887e+02	-0.003	0.431	GO:0048536
70	84	47	0.01336	0.02836	2.437e+03	0.074	0.408	GO:0033365
71	20	12	0.0131	0.01881	1.329e+02	0.14	0.419	GO:0016241
72	29	15	0.01307	0.01934	3.157e+02	0.055	0.422	GO:0001975
73	141	115	0.0129	0.03813	3.335e+03	0.322	0.426	GO:0007156
74	33	19	0.01259	0.02716	3.716e+02	0.069	0.444	GO:0009620
75	20	12	0.0115	0.0175	1.329e+02	0.001	0.558	GO:0051954
76	60	34	0.01136	0.03008	1.234e+03	0.074	0.434	GO:2001235
77	28	19	0.0105	0.0187	2.168e+02	0.096	0.515	GO:0060348
78	114	72	0.00996	0.01782	3.916e+03	0.132	0.466	GO:0031331
79	40	25	0.00982	0.0201	4.955e+02	0.133	0.46	GO:0007259
80	28	16	0.00979	0.0279	2.708e+02	0.108	0.408	GO:2001238
81	40	24	0.00955	0.02864	5.204e+02	0.145	0.389	GO:0010717
82	33	19	0.00936	0.01541	3.716e+02	0.154	0.407	GO:1901796
83	23	14	0.00913	0.01908	1.719e+02	0.057	0.504	GO:0021533
84	42	26	0.00911	0.01465	5.524e+02	0.12	0.431	GO:0035051
85	35	23	0.00881	0.01489	3.547e+02	0.094	0.513	GO:0007628
86	23	16	0.00851	0.01801	1.409e+02	0.034	0.57	GO:0006536
87	23	13	0.00801	0.01346	1.859e+02	0.032	0.484	GO:0036152
88	41	22	0.00776	0.01951	6.082e+02	0.024	0.479	GO:0046637
89	62	37	0.00774	0.00986	1.249e+03	0.054	0.476	GO:0016579
90	64	36	0.00728	0.01665	1.412e+03	0.044	0.506	GO:0006446
91	20	12	0.00713	0.01552	1.329e+02	0.019	0.515	GO:0045773
92	45	22	0.0069	0.01742	7.827e+02	0.038	0.429	GO:0007030
93	24	15	0.00636	0.01499	1.809e+02	0.097	0.535	GO:0009190
94	26	15	0.006	0.01799	2.318e+02	0.146	0.435	GO:1902692
95	20	13	0.00594	0.01416	1.199e+02	0.148	0.429	GO:0060291
96	100	87	0.00562	0.01685	1.222e+03	0.442	0.375	GO:0051340
97	24	14	0.00519	0.01536	1.959e+02	0.177	0.331	GO:0007492
98	44	27	0.00506	0.00814	6.122e+02	0.089	0.522	GO:0000018
99	28	20	0.00493	0.00996	1.969e+02	0.138	0.59	GO:0032845
100	43	22	0.00486	0.01458	6.930e+02	0.023	0.389	GO:0002244
101	21	12	0.00439	0.01023	1.539e+02	0.044	0.434	GO:0015844
102	22	11	0.00427	0.01018	1.878e+02	0.082	0.35	GO:0032862
103	28	16	0.00422	0.00994	2.708e+02	0.041	0.504	GO:0043370
