Creation Time:	2022-12-29 21:11:12

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_2.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	5.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	3856396336

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4808
Proportion perturbed genes:	0.4107997265892003

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.3193548387096774
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8274.640801372536 +- 9.706186344717247

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
132	32	16	0.00639	0.00899	3.926e+02	0.004	0.513	GO:0046928
133	38	18	0.00626	0.01264	5.722e+02	0.027	0.406	GO:0009311
134	24	13	0.00619	0.01365	2.098e+02	0.095	0.305	GO:0006361
135	31	17	0.00605	0.01122	3.437e+02	0.0	0.511	GO:0060761
136	24	12	0.00603	0.01609	2.228e+02	0.057	0.422	GO:0043500
137	153	77	0.00599	0.01712	8.735e+03	-0.015	0.451	GO:0007005
138	28	18	0.00592	0.01069	2.358e+02	0.129	0.502	GO:0033077
139	28	17	0.00585	0.01236	2.538e+02	0.019	0.556	GO:0042036
140	41	22	0.00579	0.0107	6.082e+02	0.062	0.451	GO:0060563
141	128	69	0.00562	0.01185	5.819e+03	-0.001	0.461	GO:0000187
142	23	12	0.00543	0.00833	1.988e+02	0.046	0.41	GO:0048484
143	21	10	0.00519	0.00996	1.779e+02	0.013	0.444	GO:0006482
144	22	15	0.00518	0.00866	1.339e+02	0.134	0.472	GO:0032728
145	60	28	0.00516	0.00802	1.428e+03	-0.029	0.409	GO:0006672
146	86	39	0.00491	0.01165	2.973e+03	-0.074	0.396	GO:0046467
147	23	13	0.00482	0.00775	1.859e+02	0.073	0.448	GO:0036152
148	20	13	0.00476	0.01082	1.199e+02	0.156	0.501	GO:0033574
149	57	35	0.00474	0.00884	1.022e+03	0.059	0.472	GO:0045669
150	93	45	0.00468	0.01403	3.330e+03	-0.033	0.425	GO:0050852
151	50	26	0.00461	0.00902	9.235e+02	-0.05	0.491	GO:0000725
152	26	14	0.00458	0.00844	2.468e+02	0.096	0.433	GO:0048701
153	25	16	0.00457	0.007	1.899e+02	0.157	0.384	GO:0046006
154	77	42	0.00452	0.00913	2.096e+03	0.027	0.47	GO:0042594
155	21	15	0.00442	0.00893	1.119e+02	0.128	0.522	GO:0009651
156	54	31	0.00439	0.0098	9.884e+02	0.119	0.447	GO:0001649
157	25	12	0.00438	0.00747	2.488e+02	-0.009	0.424	GO:0061077
158	86	44	0.00436	0.01299	2.744e+03	0.029	0.437	GO:0030217
159	28	15	0.00435	0.0094	2.867e+02	-0.042	0.464	GO:0045055
160	24	12	0.00427	0.00738	2.228e+02	-0.005	0.377	GO:0000045
161	29	19	0.00421	0.0106	2.458e+02	0.122	0.475	GO:0045777
162	33	16	0.00414	0.00733	4.265e+02	-0.056	0.417	GO:0019320
163	151	73	0.00404	0.01212	8.740e+03	-0.009	0.486	GO:0071824
164	25	13	0.00388	0.00526	2.348e+02	0.073	0.445	GO:0006611
165	37	19	0.00386	0.00641	5.134e+02	0.052	0.419	GO:0072332
166	45	26	0.00382	0.00905	6.841e+02	0.101	0.444	GO:0072089
167	23	12	0.00381	0.00558	1.988e+02	0.084	0.428	GO:0006662
168	22	15	0.00368	0.00919	1.339e+02	0.109	0.573	GO:0002886
169	22	10	0.00365	0.01094	2.008e+02	-0.064	0.461	GO:0050856
170	34	18	0.00343	0.0103	4.245e+02	0.067	0.484	GO:0045646
171	35	18	0.00338	0.00439	4.595e+02	-0.0	0.492	GO:0043044
172	21	10	0.00338	0.01013	1.779e+02	-0.064	0.461	GO:0030239
173	21	12	0.00333	0.00686	1.539e+02	0.064	0.495	GO:0006342
174	22	14	0.00324	0.00677	1.489e+02	0.171	0.44	GO:0050829
175	25	17	0.00323	0.00783	1.729e+02	0.271	0.326	GO:0061217
176	32	16	0.00318	0.00749	3.926e+02	-0.033	0.416	GO:0008209
177	25	13	0.00313	0.0094	2.348e+02	0.033	0.474	GO:0031055
178	24	13	0.00309	0.0078	2.098e+02	-0.031	0.515	GO:0045687
179	28	13	0.00297	0.00517	3.177e+02	-0.03	0.435	GO:0009072
180	28	14	0.00292	0.00493	3.017e+02	-0.055	0.552	GO:0046189
181	86	47	0.00281	0.00842	2.607e+03	0.031	0.448	GO:0050714
182	33	17	0.0028	0.00496	4.085e+02	0.115	0.379	GO:2000756
183	20	10	0.00278	0.0049	1.559e+02	0.006	0.502	GO:0050892
184	100	49	0.00272	0.00676	3.815e+03	-0.049	0.507	GO:0050906
185	24	11	0.00271	0.00546	2.368e+02	0.009	0.393	GO:0071514
186	21	13	0.0027	0.00535	1.409e+02	0.093	0.446	GO:0032715
187	43	25	0.00249	0.00445	6.212e+02	0.087	0.466	GO:0032677
188	77	42	0.00248	0.00744	2.096e+03	0.02	0.534	GO:0030324
189	72	36	0.00242	0.00504	1.958e+03	0.004	0.406	GO:0050688
190	35	18	0.00235	0.00473	4.595e+02	0.043	0.486	GO:0071174
191	25	11	0.00234	0.00703	2.637e+02	0.011	0.399	GO:0042771
192	20	12	0.00234	0.00701	1.329e+02	0.009	0.566	GO:0002262
193	33	19	0.00226	0.00462	3.716e+02	0.0	0.548	GO:0045776
194	35	17	0.00226	0.00457	4.784e+02	-0.001	0.458	GO:0007628
195	36	19	0.0022	0.00659	4.764e+02	-0.012	0.484	GO:0021515
196	23	10	0.00217	0.0065	2.258e+02	-0.015	0.448	GO:0072595
197	27	13	0.00211	0.00564	2.887e+02	0.008	0.451	GO:0043489
198	28	14	0.00209	0.00531	3.017e+02	-0.066	0.468	GO:0031069
199	99	48	0.00208	0.00296	3.766e+03	-0.073	0.505	GO:0006302
200	42	20	0.00208	0.00416	6.950e+02	0.023	0.428	GO:0015918
201	58	27	0.00208	0.00421	1.337e+03	-0.078	0.458	GO:0043467
202	52	27	0.00207	0.00496	9.993e+02	0.039	0.446	GO:0043010
203	32	17	0.00206	0.00489	3.756e+02	-0.02	0.495	GO:0032392
204	30	16	0.002	0.00501	3.297e+02	0.104	0.378	GO:0046638
205	25	14	0.00198	0.00582	2.208e+02	0.099	0.338	GO:0006360
206	24	12	0.00193	0.0048	2.228e+02	0.022	0.441	GO:0006658
207	22	13	0.00192	0.00401	1.629e+02	0.054	0.442	GO:0035924
208	29	17	0.00186	0.00318	2.828e+02	0.021	0.563	GO:0043928
209	35	18	0.00186	0.00527	4.595e+02	0.114	0.323	GO:0002637
210	39	19	0.00181	0.00507	5.912e+02	-0.025	0.451	GO:0008088
211	26	11	0.00181	0.0044	2.917e+02	-0.025	0.446	GO:1902692
212	29	13	0.00178	0.00498	3.486e+02	-0.027	0.44	GO:0007157
213	20	12	0.00176	0.00472	1.329e+02	0.02	0.567	GO:0006949
214	24	11	0.00168	0.00503	2.368e+02	0.017	0.385	GO:0042596
215	49	24	0.00166	0.00498	9.254e+02	-0.041	0.445	GO:0043542
216	37	20	0.00164	0.00387	4.934e+02	0.054	0.404	GO:0030514
217	24	10	0.00162	0.00486	2.518e+02	-0.08	0.462	GO:0060343
218	32	18	0.00162	0.00454	3.576e+02	0.059	0.44	GO:0045931
219	21	8	0.00159	0.0032	2.048e+02	-0.073	0.257	GO:0046173
220	20	9	0.00157	0.0024	1.679e+02	-0.138	0.397	GO:0007220
221	20	10	0.00152	0.00456	1.559e+02	-0.002	0.518	GO:0045648
222	88	39	0.00151	0.00329	3.157e+03	-0.058	0.429	GO:0055072
223	54	31	0.00149	0.00448	9.884e+02	0.096	0.431	GO:0033138
224	36	15	0.00148	0.00445	5.582e+02	-0.022	0.39	GO:0006040
225	57	29	0.00148	0.00349	1.217e+03	0.024	0.427	GO:0030900
226	24	11	0.00148	0.00444	2.368e+02	-0.136	0.394	GO:0050918
227	36	21	0.00142	0.0036	4.355e+02	0.104	0.42	GO:0048538
228	25	14	0.00142	0.00425	2.208e+02	0.033	0.48	GO:0036151
229	22	13	0.00141	0.00379	1.629e+02	0.043	0.553	GO:0001961
230	35	14	0.0014	0.0042	5.412e+02	-0.013	0.414	GO:0030317
231	116	54	0.00137	0.00334	5.300e+03	-0.021	0.485	GO:0006334
232	34	27	0.00134	0.00402	2.179e+02	0.218	0.547	GO:1901028
233	21	11	0.00133	0.00352	1.659e+02	0.098	0.288	GO:0006363
234	23	16	0.0013	0.00383	1.409e+02	0.072	0.586	GO:0048512
235	22	10	0.00128	0.00383	2.008e+02	-0.135	0.547	GO:0042417
236	30	17	0.00125	0.00301	3.127e+02	0.005	0.563	GO:0000291
237	21	11	0.00124	0.00371	1.659e+02	0.08	0.354	GO:0046329
238	28	13	0.00123	0.00285	3.177e+02	-0.099	0.484	GO:0043470
239	33	17	0.00121	0.00243	4.085e+02	0.028	0.456	GO:0046471
240	30	15	0.0012	0.00294	3.456e+02	-0.073	0.489	GO:0070873
241	34	17	0.0012	0.00249	4.425e+02	0.088	0.379	GO:1901983
242	33	26	0.00118	0.00185	2.109e+02	0.249	0.471	GO:0090199
243	23	13	0.00117	0.00352	1.859e+02	0.056	0.449	GO:0003254
244	24	18	0.00114	0.00177	1.299e+02	0.202	0.535	GO:1900739
245	49	27	0.00113	0.00338	8.467e+02	0.06	0.507	GO:0006998
246	30	16	0.00111	0.00263	3.297e+02	-0.04	0.522	GO:0032508
247	23	12	0.00109	0.00328	1.988e+02	0.121	0.386	GO:0045581
248	20	8	0.00109	0.00289	1.808e+02	-0.048	0.486	GO:0060291
249	42	34	0.00108	0.00152	3.088e+02	0.315	0.486	GO:0045861
250	21	10	0.00107	0.00322	1.779e+02	0.01	0.354	GO:0072009
251	25	16	0.00106	0.00232	1.899e+02	0.049	0.586	GO:0007622
252	26	13	0.00103	0.00308	2.608e+02	0.037	0.402	GO:0002702
253	22	11	0.00098	0.00127	1.879e+02	0.023	0.444	GO:0035249
254	22	14	0.00098	0.00245	1.489e+02	0.081	0.47	GO:0016338
255	38	21	0.00097	0.00292	5.104e+02	0.044	0.441	GO:0030858
256	21	11	0.00097	0.0029	1.659e+02	-0.078	0.455	GO:0043299
257	21	11	0.00096	0.002	1.659e+02	0.042	0.392	GO:0014003
258	25	12	0.00095	0.00238	2.488e+02	0.007	0.46	GO:0070534
259	20	11	0.00095	0.002	1.449e+02	-0.059	0.582	GO:0060045
260	57	31	0.00094	0.00283	1.156e+03	0.031	0.486	GO:0003143
261	47	24	0.00094	0.00282	8.277e+02	0.104	0.376	GO:0001776
262	42	23	0.00093	0.0028	6.272e+02	0.074	0.47	GO:0032092
263	28	14	0.00092	0.00277	3.017e+02	0.007	0.435	GO:0043462
264	48	35	0.00092	0.00275	5.465e+02	0.201	0.501	GO:0010822
265	51	26	0.00091	0.00272	9.744e+02	-0.002	0.464	GO:0032945
266	33	18	0.0009	0.00206	3.906e+02	0.094	0.455	GO:0009409
267	30	16	0.0009	0.0014	3.297e+02	-0.019	0.486	GO:0050433
268	30	14	0.00089	0.00264	3.626e+02	-0.05	0.474	GO:0018410
269	46	22	0.00088	0.00228	8.297e+02	-0.011	0.493	GO:0006333
270	20	11	0.00088	0.00201	1.449e+02	0.065	0.433	GO:0090559
271	20	11	0.00085	0.00247	1.449e+02	-0.051	0.568	GO:2000108
272	64	35	0.00084	0.00252	1.448e+03	0.078	0.412	GO:1901184
273	38	15	0.00083	0.00152	6.410e+02	-0.011	0.333	GO:0009066
274	20	8	0.00083	0.00248	1.808e+02	-0.175	0.499	GO:0003341
275	41	19	0.0008	0.00241	6.750e+02	-0.037	0.463	GO:0043488
276	28	15	0.00078	0.00233	2.867e+02	0.088	0.408	GO:2000242
277	25	12	0.00074	0.00221	2.488e+02	-0.024	0.416	GO:0044058
278	73	37	0.00074	0.00221	1.994e+03	-0.021	0.498	GO:0050728
279	28	14	0.00072	0.00217	3.017e+02	-0.066	0.537	GO:0032845
280	22	11	0.00072	0.00216	1.879e+02	-0.058	0.434	GO:0014065
281	60	26	0.00071	0.00173	1.497e+03	-0.093	0.362	GO:0030148
282	29	11	0.00071	0.00146	3.855e+02	-0.156	0.407	GO:0008334
283	26	12	0.00069	0.00208	2.757e+02	0.013	0.335	GO:0032873
284	30	14	0.00069	0.00143	3.626e+02	0.006	0.461	GO:0045104
285	42	20	0.00068	0.00203	6.950e+02	0.001	0.436	GO:0007249
286	36	16	0.00067	0.002	5.363e+02	-0.082	0.421	GO:0050999
287	25	13	0.00066	0.00198	2.348e+02	0.089	0.363	GO:0001659
288	24	14	0.00066	0.00198	1.959e+02	0.076	0.492	GO:0046627
289	20	7	0.00066	0.00197	1.948e+02	-0.204	0.332	GO:0031640
290	33	18	0.00065	0.00196	3.906e+02	0.02	0.478	GO:0032370
291	30	13	0.00064	0.00193	3.806e+02	-0.056	0.502	GO:0007040
292	23	10	0.00064	0.00133	2.258e+02	-0.018	0.464	GO:1903313
293	21	11	0.00064	0.00139	1.659e+02	0.006	0.555	GO:0010165
294	44	22	0.00063	0.00171	7.369e+02	0.028	0.422	GO:0002920
295	37	22	0.00062	0.00187	4.505e+02	0.003	0.627	GO:0021987
296	31	13	0.00062	0.00187	4.145e+02	-0.081	0.401	GO:0070192
297	34	19	0.00061	0.00184	4.056e+02	-0.005	0.58	GO:0035176
298	41	18	0.0006	0.0018	6.989e+02	-0.109	0.449	GO:0070542
299	58	32	0.0006	0.00179	1.182e+03	0.025	0.446	GO:0050715
300	27	13	0.00058	0.00174	2.887e+02	-0.014	0.48	GO:0090398
301	25	14	0.00057	0.00172	2.208e+02	0.046	0.452	GO:0010226
302	49	22	0.00057	0.00163	9.802e+02	-0.053	0.397	GO:0042787
303	20	9	0.00056	0.00169	1.679e+02	-0.015	0.53	GO:0070271
304	98	49	0.00055	0.00149	3.615e+03	-0.022	0.511	GO:0006487
305	23	12	0.00054	0.00161	1.988e+02	-0.025	0.462	GO:0009081
306	31	14	0.00054	0.00161	3.955e+02	-0.02	0.461	GO:0045103
307	58	28	0.00052	0.00157	1.305e+03	-0.028	0.441	GO:0032943
308	62	32	0.00052	0.00156	1.423e+03	-0.025	0.493	GO:0050907
309	21	14	0.00052	0.00155	1.269e+02	0.108	0.555	GO:0043300
310	23	11	0.00051	0.00108	2.118e+02	-0.013	0.462	GO:0019835
311	23	13	0.0005	0.00151	1.859e+02	0.028	0.562	GO:0032731
312	23	11	0.0005	0.00149	2.118e+02	-0.084	0.525	GO:0000083
313	66	36	0.0005	0.00149	1.543e+03	0.04	0.54	GO:0010811
314	33	21	0.0005	0.00149	3.307e+02	0.135	0.472	GO:0060393
315	37	17	0.00049	0.00146	5.542e+02	-0.079	0.472	GO:0018210
316	107	54	0.00049	0.00146	4.279e+03	-0.01	0.5	GO:1903321
317	22	11	0.00048	0.00144	1.879e+02	0.095	0.362	GO:0060765
318	21	10	0.00047	0.00142	1.779e+02	-0.11	0.49	GO:0042107
319	21	10	0.00046	0.00139	1.779e+02	-0.037	0.4	GO:0000718
320	20	9	0.00046	0.00139	1.679e+02	-0.207	0.549	GO:0031102
321	115	59	0.00046	0.00137	4.883e+03	-0.016	0.473	GO:0034599
322	56	31	0.00046	0.00091	1.099e+03	0.061	0.399	GO:0045582
323	40	21	0.00045	0.00093	5.892e+02	0.088	0.415	GO:0032890
324	32	18	0.00043	0.0013	3.576e+02	0.037	0.432	GO:0032885
325	20	10	0.00043	0.0013	1.559e+02	-0.146	0.542	GO:0051953
326	44	19	0.00043	0.00124	8.116e+02	-0.027	0.435	GO:0031424
327	24	10	0.00043	0.00128	2.518e+02	-0.066	0.551	GO:0060334
328	22	13	0.00042	0.00093	1.629e+02	0.028	0.589	GO:0001702
329	135	62	0.00042	0.00125	7.230e+03	-0.03	0.45	GO:0031398
330	35	18	0.00042	0.00125	4.595e+02	-0.033	0.484	GO:0051058
331	24	10	0.00042	0.00125	2.518e+02	-0.136	0.534	GO:0051385
332	50	25	0.00041	0.00124	9.494e+02	0.001	0.473	GO:0031032
