Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	92	52	1.0	0.0	2.893e+03	0.07	0.467	GO:0006518
2	96	76	1.0	0.0	1.728e+03	0.349	0.402	GO:0032526
3	42	33	0.9	0.3	3.428e+02	0.224	0.515	GO:0001755
4	169	137	0.88011	0.2993	4.901e+03	0.343	0.404	GO:1901988
5	94	54	0.79918	0.35564	2.973e+03	0.097	0.435	GO:0050768
6	65	53	0.73145	0.388	7.143e+02	0.299	0.477	GO:0007589
7	126	88	0.69352	0.31508	4.075e+03	0.213	0.453	GO:0046390
8	97	72	0.5963	0.48699	2.122e+03	0.205	0.508	GO:0009108
9	83	42	0.5716	0.37411	2.577e+03	0.03	0.423	GO:0031124
10	47	34	0.5375	0.40691	5.335e+02	0.137	0.524	GO:0061097
11	21	16	0.49384	0.19677	9.596e+01	0.236	0.471	GO:0051354
12	187	95	0.44952	0.39554	1.294e+04	0.034	0.429	GO:1902105
13	26	21	0.43573	0.40189	1.209e+02	0.243	0.544	GO:0061098
14	33	17	0.42995	0.30463	4.085e+02	0.112	0.311	GO:0048387
15	49	31	0.42323	0.39208	7.291e+02	0.164	0.384	GO:0061035
16	119	62	0.35335	0.34987	5.168e+03	0.04	0.449	GO:0050954
17	126	83	0.31036	0.45195	4.502e+03	0.137	0.508	GO:0051188
18	87	50	0.29529	0.34463	2.547e+03	0.082	0.442	GO:0045580
19	24	14	0.26438	0.25567	1.959e+02	0.146	0.348	GO:0055090
20	49	26	0.25268	0.18237	8.736e+02	0.037	0.414	GO:0006626
21	33	17	0.2425	0.27511	4.085e+02	0.093	0.384	GO:0032233
22	20	13	0.23813	0.17781	1.199e+02	0.161	0.379	GO:0051954
23	116	61	0.23672	0.32195	4.878e+03	0.043	0.454	GO:0007605
24	112	59	0.23261	0.28132	4.543e+03	0.053	0.44	GO:0045619
25	55	45	0.21362	0.38177	5.056e+02	0.326	0.455	GO:0032941
26	121	67	0.20082	0.35564	5.085e+03	0.074	0.458	GO:0010721
27	27	18	0.1781	0.20705	2.079e+02	0.2	0.415	GO:0010470
28	41	22	0.1757	0.15761	6.082e+02	0.009	0.437	GO:0051588
29	38	21	0.16049	0.18856	5.104e+02	0.149	0.337	GO:0048385
30	21	15	0.15667	0.16243	1.119e+02	0.199	0.378	GO:0030239
31	50	30	0.1453	0.14877	8.098e+02	0.087	0.45	GO:0031032
32	43	20	0.14237	0.16465	7.398e+02	0.047	0.312	GO:0042157
33	76	58	0.13958	0.13627	1.214e+03	0.297	0.407	GO:0009156
34	62	35	0.13832	0.18264	1.322e+03	0.125	0.379	GO:0030500
35	75	45	0.13574	0.11872	1.812e+03	0.084	0.498	GO:0018958
36	80	59	0.13331	0.20567	1.469e+03	0.266	0.407	GO:0009124
37	50	29	0.12991	0.2086	8.398e+02	0.019	0.457	GO:0006885
38	41	21	0.12735	0.16895	6.301e+02	0.033	0.434	GO:0051492
39	97	48	0.1149	0.21932	3.567e+03	0.028	0.432	GO:0031123
40	51	26	0.11402	0.16571	9.743e+02	0.012	0.414	GO:0072655
41	32	20	0.10759	0.11781	3.187e+02	0.173	0.423	GO:0045599
42	165	133	0.10018	0.29994	4.774e+03	0.338	0.404	GO:1901991
