Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	83	46	1.0	0.0	2.400e+03	0.044	0.407	GO:0017157
2	94	71	1.0	0.0	1.907e+03	0.316	0.377	GO:0045471
3	139	103	0.99552	0.01344	4.364e+03	0.274	0.435	GO:0032259
4	27	20	0.94524	0.1174	1.689e+02	0.393	0.31	GO:0045912
5	72	40	0.87979	0.27381	1.805e+03	0.089	0.392	GO:0006308
6	58	37	0.77823	0.29042	1.007e+03	0.172	0.443	GO:0051297
7	50	31	0.6313	0.34403	7.789e+02	0.142	0.467	GO:0008630
8	35	23	0.58864	0.29752	3.547e+02	0.114	0.46	GO:0001942
9	195	94	0.54575	0.37006	1.457e+04	-0.029	0.46	GO:0016054
10	26	17	0.49913	0.25039	1.989e+02	0.241	0.4	GO:0000188
11	28	16	0.4514	0.20371	2.708e+02	0.143	0.352	GO:0016925
12	97	64	0.44659	0.41409	2.668e+03	0.153	0.484	GO:0034142
13	85	48	0.37979	0.35088	2.474e+03	0.088	0.484	GO:0070507
14	75	42	0.34694	0.34622	1.944e+03	0.064	0.401	GO:0018958
15	110	59	0.32976	0.20351	4.321e+03	0.032	0.465	GO:0008360
16	50	26	0.32719	0.32802	9.235e+02	-0.026	0.464	GO:0019362
17	44	21	0.29182	0.22483	7.608e+02	-0.012	0.371	GO:0031424
18	57	31	0.2794	0.23654	1.156e+03	-0.028	0.507	GO:0072524
19	32	17	0.25725	0.21648	3.756e+02	0.043	0.421	GO:0008209
20	45	30	0.25593	0.20578	5.704e+02	0.139	0.521	GO:0001704
21	92	45	0.2248	0.26822	3.236e+03	-0.013	0.451	GO:1901606
22	22	12	0.22266	0.27261	1.759e+02	0.124	0.353	GO:0032728
23	62	40	0.22207	0.29052	1.132e+03	0.162	0.46	GO:0031023
24	39	21	0.21183	0.14781	5.493e+02	0.058	0.356	GO:0002260
25	134	78	0.20951	0.31954	5.942e+03	0.097	0.471	GO:0002221
26	72	35	0.20162	0.23312	1.996e+03	0.033	0.409	GO:0030810
27	45	24	0.1992	0.23186	7.349e+02	-0.016	0.457	GO:0007030
28	137	80	0.18207	0.26231	6.190e+03	0.09	0.48	GO:0002758
29	118	64	0.17393	0.23197	4.924e+03	0.077	0.459	GO:0009743
30	81	42	0.14802	0.27578	2.413e+03	0.036	0.41	GO:0007093
31	59	31	0.1248	0.25507	1.273e+03	0.069	0.413	GO:0097285
32	85	43	0.11528	0.116	2.702e+03	0.018	0.454	GO:0015718
33	100	53	0.10916	0.23112	3.609e+03	0.034	0.482	GO:0043524
34	55	33	0.09367	0.13732	9.785e+02	0.137	0.382	GO:0090277
35	67	38	0.09348	0.10913	1.535e+03	0.072	0.475	GO:0030512
36	38	19	0.08999	0.10693	5.513e+02	0.031	0.381	GO:0031281
37	45	27	0.08939	0.09252	6.572e+02	0.164	0.362	GO:0032024
38	26	15	0.08807	0.10437	2.318e+02	0.119	0.453	GO:0048013
39	40	19	0.08795	0.10548	6.321e+02	0.036	0.437	GO:0008206
40	65	46	0.08516	0.25547	1.064e+03	0.147	0.529	GO:0034146
41	106	58	0.0799	0.14399	3.948e+03	0.056	0.472	GO:1901215
42	63	31	0.07936	0.08465	1.519e+03	0.029	0.395	GO:0030819
43	27	12	0.07846	0.11572	3.047e+02	-0.003	0.303	GO:0030449
44	72	41	0.07761	0.08481	1.764e+03	0.1	0.443	GO:0007613
45	32	20	0.07671	0.1206	3.187e+02	0.102	0.458	GO:0006312
46	34	22	0.07618	0.13671	3.427e+02	0.14	0.454	GO:0034121
47	79	41	0.07526	0.07106	2.294e+03	0.029	0.466	GO:0009566
48	33	18	0.07476	0.09401	3.906e+02	0.077	0.455	GO:0032648
49	35	18	0.07394	0.09259	4.595e+02	0.038	0.407	GO:0043094
50	30	17	0.07122	0.09723	3.127e+02	0.099	0.371	GO:0007190
51	29	18	0.06985	0.19129	2.648e+02	0.155	0.428	GO:0051402
52	50	26	0.06733	0.10871	9.235e+02	-0.008	0.454	GO:0010830
53	115	56	0.06708	0.0832	5.059e+03	-0.023	0.461	GO:0009063
54	47	27	0.06431	0.05023	7.499e+02	0.069	0.493	GO:0006283
55	32	20	0.06194	0.06932	3.187e+02	0.109	0.473	GO:0071331
56	39	19	0.06093	0.09705	5.912e+02	-0.033	0.433	GO:0060079
57	113	59	0.05943	0.15952	4.655e+03	0.022	0.451	GO:0023061
58	20	13	0.0594	0.08997	1.199e+02	0.21	0.469	GO:0009268
59	32	18	0.05786	0.08314	3.576e+02	0.036	0.454	GO:0006801
