Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	80	57	0.96326	0.11021	1.585e+03	0.211	0.406	GO:0044848
2	22	16	0.94044	0.0957	1.179e+02	0.311	0.353	GO:0018200
3	124	87	0.9242	0.21711	3.913e+03	0.206	0.454	GO:0051783
4	101	81	0.9	0.3	1.828e+03	0.338	0.422	GO:0045185
5	39	32	0.8	0.4	2.529e+02	0.297	0.461	GO:0031623
6	63	45	0.79989	0.39589	9.807e+02	0.213	0.482	GO:0034332
7	63	38	0.783	0.23294	1.274e+03	0.073	0.47	GO:0043255
8	48	25	0.7457	0.24358	8.507e+02	0.079	0.382	GO:2001022
9	50	30	0.69835	0.4572	8.099e+02	0.103	0.358	GO:0009267
10	135	69	0.69085	0.40063	6.736e+03	0.042	0.41	GO:0006470
11	21	17	0.64664	0.18221	7.897e+01	0.294	0.476	GO:0031016
12	26	17	0.63819	0.23905	1.989e+02	0.173	0.424	GO:0002088
13	49	29	0.59417	0.3469	7.899e+02	0.112	0.424	GO:0060485
14	74	39	0.58398	0.408	1.991e+03	0.012	0.418	GO:0010518
15	55	34	0.56206	0.24454	9.446e+02	0.112	0.449	GO:0045727
16	20	14	0.50266	0.36196	1.059e+02	0.235	0.34	GO:0000413
17	61	36	0.4994	0.32611	1.224e+03	0.069	0.445	GO:0000723
18	30	20	0.42433	0.3622	2.558e+02	0.182	0.389	GO:0018208
19	29	20	0.41474	0.2633	2.258e+02	0.194	0.471	GO:2000179
20	33	22	0.40588	0.29498	3.087e+02	0.18	0.47	GO:0090199
21	62	36	0.39422	0.33268	1.286e+03	0.053	0.445	GO:0032200
22	25	20	0.33348	0.25649	1.160e+02	0.348	0.37	GO:0061217
23	29	20	0.31635	0.27342	2.258e+02	0.208	0.443	GO:0048742
24	36	22	0.23904	0.17994	4.136e+02	0.145	0.37	GO:0050999
25	48	26	0.22718	0.18322	8.247e+02	0.041	0.426	GO:0010822
26	81	41	0.22288	0.31219	2.454e+03	0.0	0.409	GO:0010517
27	29	17	0.20858	0.17345	2.828e+02	0.046	0.375	GO:0007157
28	20	13	0.20763	0.18881	1.199e+02	0.134	0.436	GO:0002825
29	75	39	0.2	0.4	2.066e+03	0.015	0.371	GO:0031669
30	61	42	0.2	0.4	9.876e+02	0.185	0.495	GO:0043112
31	108	58	0.19944	0.21678	4.162e+03	0.069	0.45	GO:0035148
32	20	13	0.19868	0.21724	1.199e+02	0.172	0.339	GO:0046640
33	146	86	0.19846	0.39694	6.962e+03	0.058	0.505	GO:0034329
34	46	31	0.18409	0.27856	5.854e+02	0.22	0.414	GO:0035335
35	38	20	0.16851	0.17415	5.313e+02	0.01	0.423	GO:0048385
36	46	26	0.16434	0.11522	7.300e+02	0.104	0.348	GO:0032768
37	33	17	0.1631	0.11752	4.085e+02	-0.015	0.39	GO:0048387
38	52	27	0.16265	0.20717	9.993e+02	0.074	0.35	GO:0043010
39	57	31	0.15516	0.10678	1.156e+03	0.048	0.438	GO:0030900
40	21	11	0.15125	0.14939	1.659e+02	0.093	0.242	GO:0014003
41	55	28	0.14888	0.18041	1.133e+03	0.03	0.429	GO:0030216
42	43	26	0.1481	0.17211	5.953e+02	0.104	0.506	GO:0048839
43	156	78	0.1259	0.2998	9.119e+03	0.035	0.423	GO:0016311
44	77	38	0.12503	0.10678	2.258e+03	-0.002	0.431	GO:0033238
45	62	30	0.11937	0.11606	1.488e+03	-0.042	0.418	GO:0016579
46	59	32	0.11799	0.11305	1.241e+03	0.064	0.407	GO:0046634
47	96	48	0.10165	0.29949	3.470e+03	-0.003	0.368	GO:0031668
48	141	94	0.1	0.3	5.529e+03	0.182	0.435	GO:0051235
49	51	29	0.0943	0.10656	8.906e+02	0.118	0.437	GO:0048641
50	23	14	0.09124	0.06404	1.719e+02	0.225	0.379	GO:0032459
51	20	14	0.08813	0.09483	1.059e+02	0.161	0.497	GO:0034243
52	76	36	0.08762	0.09028	2.261e+03	-0.02	0.436	GO:0009913
53	40	22	0.08374	0.17615	5.673e+02	0.041	0.366	GO:1902930
54	22	15	0.08197	0.08671	1.339e+02	0.103	0.522	GO:0002886
55	28	16	0.07817	0.10806	2.708e+02	0.098	0.427	GO:0017158
56	101	73	0.077	0.21873	2.446e+03	0.231	0.452	GO:0007088
57	21	14	0.07535	0.07701	1.269e+02	0.102	0.498	GO:0043300
58	44	28	0.07501	0.09247	5.843e+02	0.029	0.544	GO:0007034
59	22	17	0.06776	0.11918	1.010e+02	0.327	0.356	GO:0090189
60	24	17	0.06621	0.08364	1.479e+02	0.102	0.515	GO:0033003
61	42	19	0.06606	0.09177	7.189e+02	-0.053	0.398	GO:0060271
62	82	42	0.05849	0.16786	2.494e+03	-0.008	0.438	GO:0060193
63	50	25	0.05702	0.07118	9.494e+02	0.014	0.443	GO:0042398
64	50	28	0.05336	0.08723	8.687e+02	0.093	0.416	GO:0010830
65	90	52	0.04721	0.05811	2.711e+03	0.03	0.528	GO:0006639
66	23	12	0.0468	0.11971	1.988e+02	0.038	0.363	GO:0060760
67	40	25	0.04611	0.06499	4.955e+02	0.093	0.496	GO:0007422
68	30	19	0.04398	0.06034	2.758e+02	0.13	0.451	GO:0072175
