Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
56	55	35	0.03312	0.07675	9.097e+02	0.094	0.577	GO:0050434
57	84	48	0.03254	0.04134	2.389e+03	0.053	0.521	GO:0016573
58	50	27	0.03136	0.06606	8.966e+02	0.028	0.489	GO:0042398
59	184	116	0.0308	0.0924	1.019e+04	0.092	0.48	GO:0048002
60	23	14	0.03056	0.04897	1.719e+02	0.163	0.391	GO:0048484
61	104	58	0.02963	0.03558	3.738e+03	0.057	0.484	GO:0006473
62	21	12	0.02676	0.03601	1.539e+02	0.033	0.451	GO:0000718
63	23	13	0.02626	0.05096	1.859e+02	0.13	0.441	GO:0007062
64	93	52	0.02503	0.04148	2.986e+03	0.052	0.497	GO:0006475
65	168	113	0.02458	0.07375	7.726e+03	0.14	0.479	GO:0002478
66	20	12	0.02446	0.03704	1.329e+02	0.153	0.364	GO:0000413
67	20	13	0.02289	0.05219	1.199e+02	0.144	0.379	GO:0048857
68	36	22	0.02136	0.05497	4.136e+02	0.093	0.429	GO:0048675
69	170	113	0.02084	0.06251	8.063e+03	0.133	0.479	GO:0019884
70	43	26	0.02046	0.03651	5.953e+02	0.138	0.498	GO:0043966
71	30	16	0.01966	0.02896	3.297e+02	0.099	0.378	GO:0018208
72	30	17	0.01864	0.05322	3.127e+02	0.087	0.407	GO:0022400
73	23	18	0.0185	0.04151	1.060e+02	0.272	0.447	GO:0044062
74	33	15	0.01824	0.03655	4.454e+02	0.003	0.319	GO:0016358
75	58	33	0.01768	0.02774	1.149e+03	0.029	0.488	GO:0010955
76	37	21	0.01676	0.03413	4.725e+02	0.048	0.411	GO:0042098
77	35	21	0.01474	0.02576	3.996e+02	0.063	0.531	GO:0071377
78	24	15	0.01388	0.02349	1.809e+02	0.127	0.419	GO:0045687
79	39	24	0.01373	0.02871	4.805e+02	0.162	0.418	GO:0060079
80	43	28	0.01266	0.0252	5.404e+02	0.087	0.502	GO:0032677
81	21	16	0.01107	0.01679	9.596e+01	0.196	0.536	GO:0002675
82	31	21	0.01104	0.01938	2.658e+02	0.146	0.509	GO:0030318
83	25	14	0.01072	0.03056	2.208e+02	0.003	0.477	GO:0006360
84	21	11	0.01062	0.02502	1.659e+02	-0.005	0.446	GO:0006363
85	21	12	0.00997	0.02682	1.539e+02	0.081	0.401	GO:0034502
86	21	11	0.00988	0.02852	1.659e+02	-0.026	0.39	GO:0006482
87	31	15	0.00969	0.02246	3.776e+02	-0.113	0.559	GO:0051445
88	66	37	0.00927	0.0173	1.506e+03	0.072	0.443	GO:0010811
89	22	14	0.00863	0.02588	1.489e+02	0.12	0.451	GO:0014065
90	27	18	0.00861	0.01448	2.079e+02	0.143	0.456	GO:0007052
91	45	21	0.00856	0.02323	8.077e+02	0.032	0.416	GO:0000096
92	24	13	0.00825	0.02474	2.098e+02	-0.01	0.466	GO:0006361
93	33	17	0.0082	0.01867	4.085e+02	0.101	0.402	GO:0042992
94	21	17	0.00818	0.02425	7.897e+01	0.27	0.468	GO:0035813
95	90	53	0.00743	0.02128	2.658e+03	0.096	0.405	GO:0070374
96	51	29	0.00732	0.01328	8.906e+02	0.01	0.466	GO:0007200
97	60	38	0.007	0.02027	1.088e+03	0.084	0.521	GO:0002443
98	32	21	0.00679	0.01739	2.978e+02	0.125	0.509	GO:0050931
99	33	19	0.00664	0.01359	3.716e+02	0.125	0.375	GO:1901796
100	84	40	0.00615	0.01235	2.749e+03	-0.056	0.45	GO:0006836
101	23	14	0.00609	0.01138	1.719e+02	0.121	0.502	GO:0032504
102	21	11	0.00603	0.01103	1.659e+02	0.014	0.423	GO:0050820
103	56	29	0.00583	0.0175	1.160e+03	0.024	0.43	GO:0016571
104	24	13	0.00577	0.01137	2.098e+02	0.003	0.456	GO:0007616
105	56	25	0.00566	0.0167	1.281e+03	-0.065	0.409	GO:0007269
106	52	28	0.0055	0.01592	9.714e+02	0.034	0.401	GO:0006888
107	40	21	0.00529	0.01314	5.892e+02	0.0	0.512	GO:0044273
108	23	13	0.0052	0.00902	1.859e+02	0.094	0.362	GO:0002828
109	58	35	0.00519	0.01041	1.080e+03	0.11	0.458	GO:0001816
110	72	42	0.00516	0.01549	1.722e+03	0.037	0.505	GO:0007613
111	79	41	0.0051	0.01529	2.294e+03	0.018	0.421	GO:0071482
112	49	27	0.00502	0.01507	8.467e+02	0.028	0.512	GO:0006835
113	31	19	0.00501	0.01005	3.067e+02	0.046	0.58	GO:0009452
114	27	17	0.00496	0.01011	2.258e+02	0.156	0.363	GO:0043516
115	42	23	0.00486	0.01455	6.272e+02	0.014	0.44	GO:0048284
116	26	14	0.00476	0.00877	2.468e+02	0.047	0.442	GO:0034333
117	20	15	0.00472	0.00957	9.096e+01	0.204	0.473	GO:0002833
118	22	11	0.00447	0.00954	1.879e+02	0.112	0.376	GO:0008207
119	89	51	0.00441	0.0074	2.673e+03	0.071	0.492	GO:0018394
120	26	15	0.00438	0.0085	2.318e+02	0.073	0.506	GO:0021955
121	29	17	0.00437	0.00924	2.827e+02	0.103	0.405	GO:0071622
122	39	18	0.0043	0.0129	6.131e+02	-0.097	0.465	GO:0060411
123	27	12	0.0042	0.0126	3.047e+02	-0.011	0.428	GO:0046209
124	34	19	0.00384	0.01151	4.056e+02	0.056	0.443	GO:0070228
125	31	14	0.00362	0.01087	3.955e+02	0.009	0.347	GO:0015701
126	82	47	0.0035	0.00875	2.270e+03	0.046	0.558	GO:0043902
127	36	21	0.00343	0.00844	4.355e+02	0.038	0.491	GO:0048538
128	31	21	0.00336	0.00655	2.658e+02	0.141	0.451	GO:0051282
129	34	20	0.00335	0.00824	3.856e+02	0.109	0.409	GO:0032729
130	21	13	0.00323	0.00808	1.409e+02	0.089	0.487	GO:0008045
131	20	16	0.003	0.00712	7.497e+01	0.356	0.413	GO:0072676
132	87	39	0.00298	0.00893	3.064e+03	-0.072	0.45	GO:0001505
133	30	16	0.00292	0.00825	3.297e+02	-0.029	0.486	GO:0072175
134	22	12	0.0029	0.00685	1.759e+02	0.055	0.522	GO:0015985
135	23	12	0.00285	0.00856	1.988e+02	0.106	0.336	GO:0032689
136	22	13	0.00284	0.00853	1.629e+02	-0.041	0.572	GO:0050829
137	34	15	0.00278	0.00741	4.814e+02	0.023	0.333	GO:0006695
138	40	22	0.00275	0.00628	5.673e+02	0.047	0.471	GO:1900076
139	42	19	0.00272	0.00817	7.189e+02	-0.022	0.352	GO:0060271
140	40	23	0.00269	0.007	5.443e+02	0.089	0.43	GO:0007006
141	28	15	0.00268	0.00804	2.867e+02	0.036	0.395	GO:0043388
142	36	22	0.00266	0.00799	4.136e+02	0.06	0.584	GO:0006584
143	30	20	0.00264	0.00793	2.558e+02	0.136	0.442	GO:0051209
144	20	12	0.0026	0.0078	1.329e+02	0.034	0.556	GO:0002861
145	87	50	0.00259	0.00534	2.547e+03	0.069	0.502	GO:0018393
146	20	12	0.0025	0.00749	1.329e+02	0.024	0.512	GO:2000779
147	41	23	0.00248	0.00564	5.852e+02	0.041	0.496	GO:0043967
148	46	24	0.00238	0.00713	7.808e+02	0.045	0.485	GO:0060041
149	31	18	0.00232	0.00695	3.257e+02	0.101	0.469	GO:0030901
150	73	40	0.00221	0.00664	1.878e+03	0.029	0.562	GO:0048524
151	68	40	0.00218	0.00566	1.524e+03	0.044	0.58	GO:0046782
152	24	15	0.0021	0.00347	1.809e+02	0.111	0.478	GO:0070098
153	34	19	0.00207	0.00386	4.056e+02	0.078	0.426	GO:0014015
154	37	20	0.00207	0.0042	4.934e+02	0.039	0.46	GO:0043618
155	21	11	0.00202	0.00607	1.659e+02	-0.044	0.499	GO:0072009
156	46	26	0.00199	0.00598	7.300e+02	0.068	0.438	GO:0032768
157	20	10	0.00195	0.00584	1.559e+02	-0.043	0.495	GO:0009268
158	27	14	0.00194	0.00419	2.737e+02	-0.045	0.447	GO:0045494
159	20	11	0.00191	0.00457	1.449e+02	0.02	0.46	GO:0003341
160	22	11	0.00187	0.00375	1.879e+02	-0.191	0.548	GO:0090103
161	24	13	0.00182	0.00545	2.098e+02	-0.025	0.521	GO:0042474
162	33	17	0.0018	0.00275	4.085e+02	0.021	0.407	GO:0016056
163	27	13	0.0018	0.00383	2.887e+02	0.014	0.415	GO:0030449
164	37	18	0.0017	0.00383	5.333e+02	-0.03	0.465	GO:0006305
165	21	16	0.00166	0.00334	9.596e+01	0.279	0.489	GO:0033198
166	20	12	0.00164	0.00491	1.329e+02	0.13	0.313	GO:0045940
167	33	18	0.00162	0.00487	3.906e+02	0.102	0.381	GO:0042220
168	32	17	0.0016	0.00321	3.756e+02	0.084	0.298	GO:0002792
169	28	16	0.00158	0.00473	2.708e+02	0.001	0.506	GO:0003073
170	57	30	0.00157	0.00294	1.187e+03	0.002	0.413	GO:0061025
171	35	20	0.00143	0.0043	4.205e+02	0.029	0.543	GO:0007566
172	20	12	0.00139	0.00418	1.329e+02	0.076	0.51	GO:0051954
173	20	11	0.00137	0.00295	1.449e+02	0.071	0.437	GO:0001953
174	40	28	0.00136	0.00409	4.146e+02	0.188	0.459	GO:0042345
175	40	18	0.00136	0.00357	6.550e+02	-0.025	0.435	GO:0006383
176	23	17	0.00136	0.00408	1.239e+02	0.206	0.47	GO:0032892
177	31	17	0.00136	0.00289	3.437e+02	0.142	0.464	GO:0010977
178	32	18	0.00133	0.00337	3.576e+02	0.071	0.359	GO:2000107
179	36	18	0.0013	0.00326	4.954e+02	-0.004	0.429	GO:0021515
180	20	11	0.0013	0.00312	1.449e+02	0.035	0.445	GO:2000108
181	52	27	0.0013	0.00389	9.993e+02	-0.026	0.566	GO:0009145
182	21	13	0.00125	0.00301	1.409e+02	0.057	0.503	GO:0006110
183	21	12	0.00122	0.00366	1.539e+02	0.115	0.375	GO:0033081
184	20	11	0.00121	0.00238	1.449e+02	0.033	0.502	GO:0098581
185	36	20	0.00117	0.0035	4.565e+02	-0.029	0.485	GO:0030195
186	56	31	0.00116	0.00347	1.099e+03	0.034	0.464	GO:0046651
187	23	14	0.00106	0.00319	1.719e+02	0.037	0.478	GO:0001990
188	126	68	0.00103	0.0031	5.634e+03	0.024	0.439	GO:0008217
189	22	12	0.00101	0.00302	1.759e+02	0.011	0.479	GO:0006906
190	41	20	0.00101	0.00302	6.521e+02	-0.099	0.569	GO:0019432
191	23	9	0.00098	0.00293	2.408e+02	-0.069	0.335	GO:0008299
192	22	11	0.00097	0.00292	1.879e+02	-0.046	0.588	GO:0006400
193	30	17	0.00097	0.0029	3.127e+02	-0.009	0.561	GO:0007040
194	24	13	0.00097	0.00272	2.098e+02	0.03	0.453	GO:0046627
195	75	34	0.00096	0.00289	2.266e+03	-0.126	0.583	GO:0002479
196	39	22	0.00096	0.00288	5.274e+02	0.139	0.351	GO:0002763
197	42	19	0.00094	0.00281	7.189e+02	-0.053	0.478	GO:0023021
198	21	16	0.00094	0.00281	9.596e+01	0.275	0.422	GO:0045987
199	39	17	0.00092	0.00276	6.360e+02	-0.071	0.479	GO:0038032
200	38	18	0.00091	0.00242	5.722e+02	-0.077	0.473	GO:0050911
201	71	34	0.0009	0.0027	1.961e+03	-0.016	0.441	GO:0006405
202	22	12	0.00089	0.00268	1.759e+02	0.02	0.494	GO:0006699
203	34	18	0.00089	0.00265	4.245e+02	0.06	0.445	GO:0035176
204	21	10	0.00089	0.00266	1.779e+02	-0.029	0.487	GO:0042107
205	33	19	0.00089	0.00213	3.716e+02	0.096	0.441	GO:0051963
206	30	13	0.00088	0.00265	3.805e+02	-0.124	0.442	GO:0043331
207	28	13	0.00088	0.00264	3.177e+02	-0.056	0.462	GO:0018146
208	22	15	0.00088	0.00264	1.339e+02	0.268	0.369	GO:0090200
209	28	18	0.00088	0.00263	2.358e+02	0.216	0.363	GO:2001244
210	47	33	0.00086	0.00257	5.674e+02	0.135	0.506	GO:0002449
211	31	17	0.00084	0.00253	3.437e+02	0.04	0.545	GO:0015682
212	57	27	0.00082	0.00247	1.277e+03	0.0	0.407	GO:0006497
213	25	12	0.00082	0.00246	2.488e+02	0.029	0.405	GO:0042181
214	73	40	0.0008	0.00239	1.878e+03	-0.007	0.51	GO:0034162
215	88	73	0.0008	0.00239	1.215e+03	0.39	0.359	GO:0097202
216	22	12	0.00075	0.00226	1.759e+02	-0.003	0.524	GO:0019933
217	56	32	0.00074	0.00222	1.067e+03	0.066	0.409	GO:2000106
218	23	12	0.00071	0.00212	1.988e+02	-0.123	0.664	GO:0006071
219	27	11	0.0007	0.0021	3.216e+02	-0.152	0.489	GO:0042517
220	25	12	0.00069	0.00206	2.488e+02	-0.011	0.451	GO:0030206
221	26	16	0.00068	0.00204	2.158e+02	0.066	0.536	GO:0061178
222	78	42	0.00066	0.00199	2.174e+03	0.017	0.437	GO:0007623
223	38	24	0.00066	0.00199	4.415e+02	0.028	0.58	GO:0050982
224	26	15	0.00066	0.00145	2.318e+02	0.13	0.438	GO:0061098
225	21	17	0.00066	0.00197	7.897e+01	0.48	0.254	GO:0050704
226	20	12	0.00064	0.00193	1.329e+02	0.101	0.394	GO:0060081
227	30	17	0.00064	0.00191	3.127e+02	0.049	0.528	GO:0048265
228	22	12	0.00062	0.00187	1.759e+02	-0.052	0.476	GO:0060071
229	22	12	0.0006	0.00156	1.759e+02	0.118	0.374	GO:0002090
230	23	14	0.00059	0.00176	1.719e+02	0.071	0.485	GO:0007176
231	25	11	0.00058	0.00155	2.637e+02	-0.092	0.417	GO:0051693
232	32	20	0.00057	0.00139	3.187e+02	0.037	0.676	GO:0010828
233	28	14	0.00057	0.0017	3.017e+02	-0.059	0.543	GO:0060674
234	26	13	0.00056	0.00167	2.608e+02	0.138	0.312	GO:0097028
235	25	11	0.00056	0.00168	2.637e+02	-0.022	0.344	GO:0043552
236	27	12	0.00055	0.00164	3.047e+02	-0.024	0.499	GO:0019674
237	114	57	0.00055	0.00164	4.884e+03	-0.047	0.464	GO:0030258
238	30	15	0.00054	0.00162	3.456e+02	-0.022	0.518	GO:0042462
239	27	18	0.00052	0.00156	2.079e+02	0.236	0.377	GO:0008625
240	30	19	0.00052	0.00156	2.758e+02	0.133	0.448	GO:0010660
241	57	26	0.00051	0.00152	1.309e+03	-0.051	0.496	GO:0030204
242	114	60	0.00048	0.00145	4.709e+03	0.015	0.443	GO:0010810
243	27	15	0.00047	0.00142	2.588e+02	0.128	0.319	GO:0046676
244	22	13	0.00046	0.00139	1.629e+02	0.121	0.435	GO:1901655
245	22	9	0.00046	0.00138	2.148e+02	-0.07	0.34	GO:0048710
246	24	10	0.00045	0.00134	2.517e+02	-0.067	0.307	GO:0018904
247	28	12	0.00045	0.00134	3.346e+02	-0.149	0.476	GO:0035567
248	23	14	0.00044	0.00133	1.719e+02	0.095	0.489	GO:0009595
249	20	11	0.00044	0.00133	1.449e+02	0.111	0.437	GO:0032413
250	21	10	0.00044	0.00132	1.779e+02	-0.036	0.37	GO:0002040
251	100	78	0.00044	0.00092	1.967e+03	0.326	0.36	GO:0031638
252	20	12	0.00044	0.00131	1.329e+02	0.077	0.512	GO:0030104
253	38	20	0.00042	0.00127	5.313e+02	-0.003	0.543	GO:0006754
254	20	13	0.00042	0.00126	1.199e+02	0.249	0.342	GO:0002262
255	42	21	0.00042	0.00126	6.720e+02	-0.027	0.499	GO:0006081
256	23	17	0.0004	0.00121	1.239e+02	0.315	0.331	GO:0032731
257	25	14	0.00039	0.00116	2.208e+02	0.018	0.392	GO:0010226
258	25	14	0.00038	0.00077	2.208e+02	0.019	0.45	GO:0048169
259	92	45	0.00036	0.00109	3.236e+03	-0.021	0.444	GO:0000041
260	28	11	0.00036	0.00109	3.526e+02	-0.096	0.372	GO:0044743
261	129	63	0.00036	0.00108	6.346e+03	-0.004	0.452	GO:0008277
262	22	12	0.00036	0.00108	1.759e+02	0.044	0.456	GO:0034105
263	20	7	0.00034	0.00103	1.948e+02	-0.094	0.281	GO:0042744
264	49	36	0.00034	0.00102	5.594e+02	0.239	0.444	GO:0097530
265	54	31	0.00033	0.001	9.884e+02	0.051	0.516	GO:0033138
266	42	22	0.00033	0.001	6.501e+02	0.025	0.441	GO:0034644
267	21	10	0.00033	0.001	1.779e+02	0.036	0.421	GO:0043300
268	22	9	0.00032	0.00097	2.148e+02	-0.168	0.509	GO:0042490
269	23	9	0.00032	0.00096	2.408e+02	-0.129	0.436	GO:0006270
270	22	13	0.00032	0.00096	1.629e+02	0.02	0.556	GO:0042417
271	86	49	0.00032	0.00096	2.511e+03	0.104	0.438	GO:0050714
272	49	28	0.00032	0.00095	8.188e+02	0.088	0.407	GO:0008637
273	45	17	0.00032	0.00095	9.172e+02	-0.121	0.444	GO:0046717
274	28	17	0.00031	0.00094	2.538e+02	-0.035	0.627	GO:0046189
275	25	14	0.0003	0.00089	2.208e+02	0.084	0.456	GO:0007622
276	96	51	0.00029	0.00086	3.321e+03	0.058	0.447	GO:0051896
277	64	34	0.00029	0.00086	1.483e+03	0.089	0.405	GO:0051899
278	20	12	0.00029	0.00086	1.329e+02	-0.019	0.459	GO:0070371
279	25	12	0.00028	0.00085	2.488e+02	-0.095	0.526	GO:0010543
280	43	21	0.00028	0.00084	7.159e+02	-0.106	0.566	GO:0046460
281	20	7	0.00028	0.00083	1.948e+02	-0.03	0.3	GO:0006949
282	27	20	0.00028	0.00083	1.689e+02	0.148	0.5	GO:0042310
283	26	14	0.00027	0.00062	2.468e+02	0.089	0.486	GO:0045806
284	35	16	0.00026	0.00077	4.983e+02	-0.062	0.502	GO:0002762
285	58	29	0.00025	0.00076	1.274e+03	-0.015	0.385	GO:0050777
286	60	35	0.00025	0.00074	1.199e+03	0.071	0.452	GO:0002673
287	28	16	0.00024	0.00073	2.708e+02	0.034	0.533	GO:0030032
288	25	15	0.00024	0.00072	2.058e+02	0.078	0.532	GO:0031057
289	87	43	0.00023	0.0007	2.875e+03	-0.016	0.449	GO:1903362
290	20	13	0.00023	0.00068	1.199e+02	0.209	0.42	GO:0001782
291	24	12	0.00021	0.00064	2.228e+02	-0.021	0.487	GO:0001892
292	24	10	0.00021	0.00064	2.517e+02	-0.053	0.47	GO:0042537
293	20	9	0.00021	0.00062	1.679e+02	0.015	0.382	GO:0051962
294	33	11	0.0002	0.00061	5.312e+02	-0.131	0.33	GO:0007131
295	53	26	0.0002	0.0006	1.080e+03	-0.069	0.543	GO:0051640
296	20	8	0.00019	0.00058	1.808e+02	-0.1	0.39	GO:0046854
297	26	14	0.00019	0.00058	2.468e+02	0.047	0.43	GO:1900077
298	29	20	0.00019	0.00056	2.258e+02	0.174	0.457	GO:0051402
299	68	35	0.00018	0.00055	1.713e+03	0.006	0.465	GO:0051101
300	23	9	0.00018	0.00053	2.408e+02	-0.18	0.445	GO:0007530
301	23	14	0.00017	0.0005	1.719e+02	0.22	0.395	GO:0032459
302	20	9	0.00017	0.0005	1.679e+02	-0.118	0.52	GO:0046640
303	27	14	0.00016	0.00049	2.737e+02	-0.028	0.504	GO:0090398
304	21	13	0.00016	0.00048	1.409e+02	0.2	0.436	GO:0035710
305	28	14	0.00016	0.00047	3.017e+02	0.029	0.487	GO:0032845
306	27	14	0.00015	0.0003	2.737e+02	0.039	0.428	GO:0032855
307	24	13	0.00015	0.00044	2.098e+02	-0.056	0.535	GO:0001539
308	83	68	0.00015	0.00044	1.140e+03	0.394	0.339	GO:0006919
309	30	14	0.00013	0.0004	3.626e+02	0.027	0.381	GO:0048260
310	31	12	0.00011	0.00034	4.344e+02	-0.219	0.544	GO:0021954
311	58	31	0.00011	0.00034	1.214e+03	0.016	0.464	GO:0032943
312	22	11	0.00011	0.00032	1.879e+02	-0.061	0.504	GO:0035336
313	26	12	0.0001	0.00031	2.757e+02	-0.128	0.506	GO:0000722
314	35	18	0.0001	0.00031	4.594e+02	0.053	0.468	GO:0007205
315	29	16	0.0001	0.00031	2.997e+02	0.103	0.361	GO:2000278
316	41	21	0.0001	0.00029	6.301e+02	-0.003	0.412	GO:0048168
317	165	91	9e-05	0.00028	9.462e+03	0.028	0.472	GO:0032103
318	25	11	9e-05	0.00028	2.637e+02	-0.023	0.464	GO:0046006
319	23	13	9e-05	0.00026	1.859e+02	-0.037	0.605	GO:0090207
320	26	14	8e-05	0.00025	2.468e+02	-0.063	0.629	GO:0043631
321	23	12	8e-05	0.00024	1.988e+02	-0.041	0.461	GO:0007032
322	103	59	8e-05	0.00024	3.576e+03	0.062	0.453	GO:0031334
323	34	18	7e-05	0.00022	4.245e+02	0.113	0.398	GO:0045921
324	27	10	7e-05	0.0002	3.396e+02	-0.121	0.366	GO:0006505
325	23	12	7e-05	0.0002	1.988e+02	-0.047	0.5	GO:0043534
326	30	15	7e-05	0.0002	3.456e+02	-0.036	0.454	GO:0050433
327	31	16	7e-05	0.0002	3.606e+02	0.062	0.306	GO:0090278
328	34	17	6e-05	0.00019	4.425e+02	-0.027	0.548	GO:0018107
329	30	15	6e-05	0.00019	3.456e+02	0.05	0.374	GO:0032653
330	44	19	6e-05	0.00018	8.116e+02	-0.095	0.476	GO:0000018
331	25	12	6e-05	0.00018	2.488e+02	0.003	0.429	GO:0042771
332	77	43	6e-05	0.00018	2.053e+03	0.042	0.426	GO:0050921
333	24	15	6e-05	0.00017	1.809e+02	0.043	0.519	GO:0032735
334	76	42	5e-05	0.00016	2.019e+03	-0.003	0.502	GO:0060560
335	34	16	5e-05	0.00014	4.614e+02	0.007	0.472	GO:0051055
336	25	17	4e-05	0.00013	1.729e+02	0.235	0.396	GO:0001836
337	27	14	4e-05	8e-05	2.737e+02	-0.01	0.459	GO:0048536
338	46	21	3e-05	0.0001	8.555e+02	-0.059	0.492	GO:0014068
339	31	18	3e-05	0.0001	3.257e+02	0.01	0.532	GO:0021675
340	128	65	3e-05	8e-05	6.086e+03	0.006	0.463	GO:0030100
341	89	49	2e-05	7e-05	2.773e+03	0.026	0.459	GO:0002685
342	23	12	2e-05	5e-05	1.988e+02	0.04	0.448	GO:0042755
343	20	5	1e-05	4e-05	2.257e+02	-0.221	0.384	GO:0000381
344	36	20	1e-05	4e-05	4.565e+02	0.042	0.467	GO:0050999
345	20	11	1e-05	2e-05	1.449e+02	0.049	0.454	GO:0046839
346	32	14	0.0	1e-05	4.295e+02	-0.17	0.511	GO:0006312
347	85	45	0.0	1e-05	2.614e+03	-0.02	0.533	GO:0006354
