Creation Time:	2022-12-29 18:28:42

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_21.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	1.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	4168470354

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4901
Proportion perturbed genes:	0.41874572795625425

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.2661290322580645
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-7916.697155855125 +- 4.81419628334219

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	40	33	1.0	0.0	2.599e+02	0.282	0.465	GO:0044273
2	107	86	0.981	0.04692	2.035e+03	0.333	0.421	GO:0048469
3	161	115	0.91009	0.19098	6.351e+03	0.193	0.463	GO:0006958
4	20	17	0.90551	0.20001	5.798e+01	0.354	0.479	GO:0072337
5	110	75	0.72787	0.33599	3.248e+03	0.158	0.46	GO:0051384
6	49	38	0.70447	0.40163	4.846e+02	0.325	0.365	GO:0048588
7	58	50	0.69164	0.33343	4.367e+02	0.434	0.374	GO:0002705
8	57	40	0.48947	0.37253	8.330e+02	0.136	0.517	GO:0009201
9	75	53	0.42686	0.43245	1.418e+03	0.216	0.417	GO:0006200
10	24	18	0.40993	0.38959	1.299e+02	0.265	0.467	GO:0016447
11	116	77	0.27369	0.33502	3.774e+03	0.132	0.467	GO:0031960
12	51	37	0.26872	0.29431	6.233e+02	0.148	0.507	GO:0009206
13	56	48	0.22571	0.30835	4.207e+02	0.421	0.383	GO:0002708
14	80	55	0.21426	0.3257	1.698e+03	0.205	0.409	GO:0009158
15	32	23	0.19896	0.24867	2.528e+02	0.229	0.472	GO:0016445
16	81	55	0.19738	0.22268	1.779e+03	0.194	0.409	GO:0009128
17	36	28	0.14795	0.25335	2.608e+02	0.329	0.372	GO:0048675
18	52	37	0.13434	0.23109	6.752e+02	0.132	0.507	GO:0009145
19	104	67	0.12683	0.23096	3.175e+03	0.193	0.416	GO:0016049
20	51	33	0.12146	0.16168	7.650e+02	0.117	0.503	GO:0007200
21	83	56	0.1181	0.17542	1.887e+03	0.181	0.417	GO:0009125
22	41	28	0.11653	0.13888	4.556e+02	0.184	0.501	GO:0002200
23	34	23	0.11191	0.20992	3.197e+02	0.171	0.504	GO:0002562
24	174	119	0.08991	0.19098	8.055e+03	0.16	0.459	GO:0006956
25	94	55	0.08352	0.12829	2.918e+03	0.048	0.536	GO:0009593
26	60	35	0.0659	0.1024	1.199e+03	0.016	0.559	GO:0007608
27	46	39	0.05625	0.1553	3.018e+02	0.408	0.389	GO:0031341
28	22	15	0.05339	0.07748	1.339e+02	0.182	0.553	GO:0046847
29	104	64	0.04951	0.14854	3.372e+03	0.063	0.503	GO:0042455
30	45	28	0.04236	0.05875	6.292e+02	0.065	0.503	GO:0007193
31	58	44	0.03904	0.11712	7.212e+02	0.295	0.396	GO:0002821
32	120	80	0.03652	0.10957	4.010e+03	0.158	0.454	GO:0046034
33	23	16	0.03084	0.05003	1.409e+02	0.167	0.431	GO:0003254
34	23	15	0.03004	0.0842	1.569e+02	0.166	0.501	GO:0051180
35	22	12	0.0199	0.03668	1.759e+02	-0.066	0.637	GO:0035249
36	137	96	0.019	0.04692	4.784e+03	0.215	0.43	GO:0021700
37	43	24	0.0165	0.02816	6.461e+02	0.03	0.474	GO:0008015
38	38	28	0.01639	0.04757	3.357e+02	0.172	0.495	GO:0006754
39	26	15	0.01636	0.03102	2.318e+02	0.036	0.461	GO:0048701
40	86	61	0.01588	0.04765	1.848e+03	0.25	0.413	GO:0002706
41	102	56	0.01487	0.04156	3.647e+03	0.022	0.519	GO:0007606
42	89	56	0.0147	0.04237	2.404e+03	0.07	0.487	GO:0042451
43	22	14	0.01109	0.02093	1.489e+02	0.106	0.479	GO:0061005
44	112	76	0.01082	0.02568	3.394e+03	0.185	0.427	GO:0002699
45	40	36	0.01056	0.03169	1.549e+02	0.465	0.385	GO:0031343
46	38	22	0.01031	0.0164	4.884e+02	0.074	0.529	GO:0008156
47	50	30	0.00999	0.02541	8.098e+02	0.056	0.529	GO:0055002
48	26	17	0.00966	0.01935	1.989e+02	0.12	0.583	GO:0009954
49	55	44	0.00812	0.01465	5.505e+02	0.345	0.396	GO:0002824
50	23	13	0.00788	0.01875	1.859e+02	-0.038	0.611	GO:0043278
51	37	33	0.0078	0.01533	1.429e+02	0.447	0.394	GO:0001912
52	22	11	0.00682	0.01145	1.879e+02	0.003	0.615	GO:0010880
53	47	28	0.00671	0.02014	7.220e+02	0.088	0.506	GO:0045670
54	21	12	0.00659	0.01303	1.539e+02	0.082	0.382	GO:0002675
55	48	29	0.00609	0.01216	7.410e+02	0.041	0.561	GO:0006073
56	22	13	0.00602	0.00999	1.629e+02	0.096	0.455	GO:0060071
57	45	28	0.00584	0.01448	6.292e+02	0.126	0.438	GO:0000096
58	23	14	0.00566	0.01599	1.719e+02	0.134	0.457	GO:0044773
59	47	28	0.00557	0.01488	7.220e+02	0.031	0.566	GO:0005977
60	21	12	0.0055	0.0138	1.539e+02	-0.033	0.582	GO:0002832
61	36	30	0.00531	0.01265	2.019e+02	0.357	0.433	GO:0002711
62	26	19	0.0052	0.01368	1.619e+02	0.275	0.376	GO:0002702
63	30	17	0.00508	0.01525	3.127e+02	0.052	0.53	GO:0050433
