Creation Time:	2022-12-29 18:19:47

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_19.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	1.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	2611015053

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4862
Proportion perturbed genes:	0.41541353383458646

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.24838709677419354
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-7909.029879135099 +- 2.97962052831052

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
49	20	11	0.00499	0.01498	1.449e+02	0.087	0.434	GO:0045939
50	63	53	0.00471	0.01244	5.855e+02	0.374	0.407	GO:0043154
51	21	11	0.00436	0.0117	1.659e+02	-0.013	0.52	GO:0006783
52	24	12	0.00388	0.00791	2.228e+02	-0.045	0.516	GO:1900739
53	34	20	0.00379	0.01138	3.856e+02	0.102	0.463	GO:0045921
54	21	13	0.00372	0.00821	1.409e+02	0.06	0.513	GO:0045823
55	41	24	0.0037	0.00782	5.613e+02	0.058	0.515	GO:0050764
56	23	16	0.00344	0.00933	1.409e+02	0.164	0.426	GO:0090207
57	31	17	0.00329	0.00675	3.437e+02	-0.07	0.621	GO:0006206
58	46	26	0.00284	0.00616	7.300e+02	0.064	0.441	GO:0021782
59	21	12	0.00282	0.00794	1.539e+02	0.055	0.497	GO:0046834
60	20	11	0.00279	0.00836	1.449e+02	0.052	0.566	GO:0031497
61	22	14	0.00274	0.00457	1.489e+02	0.108	0.533	GO:0030511
62	30	18	0.0027	0.0081	2.947e+02	0.142	0.384	GO:0018208
63	34	22	0.00269	0.00656	3.427e+02	0.111	0.448	GO:0014823
64	32	21	0.00254	0.00446	2.978e+02	0.177	0.491	GO:0070830
65	31	17	0.00253	0.00532	3.437e+02	-0.003	0.625	GO:0072529
66	25	15	0.0024	0.00542	2.058e+02	0.088	0.392	GO:0090311
67	20	12	0.00239	0.00716	1.329e+02	0.024	0.548	GO:0010714
68	31	18	0.00236	0.00708	3.257e+02	0.027	0.471	GO:0051004
69	31	18	0.00225	0.00676	3.257e+02	0.077	0.455	GO:0030501
70	66	50	0.00218	0.00632	9.359e+02	0.212	0.517	GO:0007043
71	29	17	0.00215	0.0049	2.828e+02	0.015	0.546	GO:0019370
72	40	22	0.00178	0.00535	5.673e+02	0.013	0.541	GO:0050772
73	40	23	0.00174	0.00522	5.443e+02	0.049	0.444	GO:0007422
74	63	42	0.00171	0.00514	1.112e+03	0.124	0.466	GO:0034332
75	35	23	0.00171	0.00418	3.547e+02	0.134	0.486	GO:0017144
76	22	14	0.00168	0.00503	1.489e+02	0.142	0.515	GO:0010799
77	31	18	0.00165	0.00446	3.257e+02	0.129	0.465	GO:0035065
78	40	21	0.00158	0.00475	5.892e+02	-0.007	0.528	GO:0006144
79	29	18	0.00154	0.00461	2.648e+02	0.1	0.527	GO:0022029
80	33	19	0.00153	0.00332	3.716e+02	0.136	0.462	GO:2000756
81	22	12	0.00153	0.00458	1.759e+02	-0.044	0.537	GO:0048710
82	22	10	0.00147	0.00442	2.008e+02	-0.013	0.51	GO:0030325
83	26	14	0.00146	0.00314	2.468e+02	0.019	0.474	GO:0055013
84	146	100	0.00141	0.00424	5.664e+03	0.144	0.497	GO:0034329
85	46	24	0.00135	0.00404	7.808e+02	0.01	0.45	GO:0002028
86	27	15	0.00133	0.00398	2.588e+02	-0.015	0.606	GO:0034453
87	23	11	0.0013	0.00391	2.118e+02	-0.16	0.535	GO:0030316
88	76	51	0.00127	0.00382	1.598e+03	0.124	0.516	GO:0001523
89	37	19	0.0012	0.0036	5.134e+02	-0.049	0.558	GO:0032091
90	71	40	0.00117	0.00352	1.733e+03	0.094	0.449	GO:0005976
91	22	12	0.00114	0.00283	1.759e+02	-0.094	0.641	GO:0003208
92	24	14	0.0011	0.00329	1.959e+02	0.083	0.492	GO:0006261
93	27	17	0.00108	0.00325	2.258e+02	0.133	0.485	GO:0010743
94	22	13	0.00106	0.00317	1.629e+02	0.048	0.485	GO:0014065
95	22	14	0.00104	0.00312	1.489e+02	0.133	0.458	GO:0048762
96	24	14	0.00104	0.00311	1.959e+02	0.03	0.591	GO:0032735
97	73	41	0.00101	0.00304	1.837e+03	0.02	0.534	GO:0050728
98	20	11	0.001	0.00265	1.449e+02	0.052	0.457	GO:0043537
99	20	8	0.001	0.00299	1.808e+02	-0.243	0.66	GO:0007220
100	27	13	0.00098	0.00294	2.887e+02	-0.074	0.445	GO:0009220
101	31	15	0.00094	0.00282	3.776e+02	-0.07	0.499	GO:0045600
102	66	54	0.0009	0.0027	7.263e+02	0.349	0.404	GO:2000117
103	20	11	0.0009	0.00269	1.449e+02	0.066	0.453	GO:0051953
104	25	12	0.00088	0.00265	2.488e+02	0.013	0.442	GO:0042771
105	47	24	0.00087	0.00262	8.277e+02	0.025	0.472	GO:0050810
106	37	19	0.00087	0.0026	5.134e+02	-0.121	0.666	GO:0001944
107	29	17	0.00087	0.0026	2.828e+02	0.071	0.429	GO:0044275
108	42	23	0.00082	0.00184	6.272e+02	0.029	0.447	GO:0001755
109	20	11	0.00081	0.00218	1.449e+02	0.056	0.514	GO:0090559
110	23	13	0.00078	0.00233	1.859e+02	0.136	0.432	GO:0032369
111	21	12	0.00078	0.00233	1.539e+02	-0.004	0.57	GO:0043299
112	33	21	0.00076	0.00227	3.307e+02	0.112	0.464	GO:0009409
113	35	17	0.00074	0.00221	4.784e+02	-0.038	0.45	GO:0046134
114	22	11	0.00073	0.00218	1.879e+02	-0.03	0.486	GO:0035249
115	21	13	0.00071	0.00201	1.409e+02	0.108	0.441	GO:0071385
116	23	12	0.0007	0.00211	1.988e+02	-0.014	0.479	GO:0010574
117	21	12	0.0007	0.0021	1.539e+02	0.113	0.403	GO:0014003
118	34	21	0.00069	0.00168	3.647e+02	0.089	0.522	GO:0001569
119	33	18	0.00069	0.00206	3.906e+02	-0.023	0.562	GO:0032760
120	23	12	0.00067	0.00202	1.988e+02	-0.099	0.533	GO:0045214
121	26	13	0.00066	0.00199	2.608e+02	-0.046	0.445	GO:0046132
122	31	18	0.00066	0.00172	3.257e+02	0.072	0.498	GO:0071825
123	24	12	0.00065	0.00196	2.228e+02	-0.034	0.607	GO:0000045
124	22	9	0.00061	0.00182	2.148e+02	-0.145	0.524	GO:0060765
125	43	22	0.0006	0.00181	6.930e+02	-0.042	0.483	GO:0007270
126	32	16	0.0006	0.0018	3.926e+02	-0.048	0.552	GO:0050931
127	41	22	0.00058	0.00174	6.082e+02	0.022	0.412	GO:0043488
128	20	12	0.00058	0.00173	1.329e+02	0.014	0.473	GO:0048857
129	21	17	0.00057	0.00123	7.897e+01	0.185	0.588	GO:0042573
130	37	25	0.00056	0.00169	3.787e+02	0.212	0.423	GO:0007044
131	56	32	0.00054	0.00163	1.067e+03	0.077	0.519	GO:0007286
132	40	22	0.00054	0.00118	5.673e+02	0.002	0.515	GO:0007006
133	49	28	0.0005	0.00149	8.188e+02	0.045	0.502	GO:0008637
134	68	39	0.00048	0.00143	1.564e+03	0.038	0.485	GO:0070167
135	24	14	0.00046	0.00138	1.959e+02	0.044	0.504	GO:0042596
136	23	12	0.00046	0.00137	1.988e+02	-0.016	0.483	GO:0010677
137	32	13	0.00044	0.00131	4.494e+02	-0.09	0.474	GO:0006488
138	26	18	0.00044	0.00091	1.809e+02	0.173	0.478	GO:0034333
139	45	22	0.00043	0.0013	7.828e+02	-0.087	0.584	GO:0031110
140	23	13	0.0004	0.00121	1.859e+02	0.057	0.536	GO:0008299
141	20	10	0.00039	0.00118	1.559e+02	-0.028	0.403	GO:0072676
142	23	10	0.00037	0.00101	2.258e+02	-0.04	0.364	GO:0006706
143	23	13	0.00035	0.00106	1.859e+02	0.024	0.608	GO:0010771
144	31	15	0.00035	0.00093	3.776e+02	-0.076	0.487	GO:0035116
145	20	12	0.00035	0.00106	1.329e+02	0.105	0.446	GO:0070271
146	43	20	0.00034	0.00103	7.398e+02	-0.036	0.527	GO:0031058
147	31	15	0.00034	0.00101	3.776e+02	-0.046	0.518	GO:0033014
148	21	7	0.00032	0.00096	2.198e+02	-0.171	0.344	GO:0031670
149	23	9	0.00028	0.00085	2.408e+02	-0.119	0.52	GO:0034605
150	21	11	0.00027	0.0008	1.659e+02	-0.025	0.51	GO:0033081
151	40	22	0.00026	0.00079	5.673e+02	-0.006	0.574	GO:0010717
152	21	11	0.00023	0.00068	1.659e+02	-0.002	0.507	GO:0031016
153	24	12	0.00022	0.00067	2.228e+02	-0.1	0.641	GO:0003206
154	20	9	0.00022	0.00067	1.679e+02	-0.137	0.487	GO:0006949
155	23	15	0.00022	0.00066	1.569e+02	0.078	0.508	GO:0044062
156	21	10	0.00019	0.00058	1.779e+02	-0.045	0.727	GO:0046135
157	22	9	0.00016	0.00049	2.148e+02	-0.166	0.624	GO:0015985
158	23	12	0.00016	0.00049	1.988e+02	-0.028	0.423	GO:0048484
159	34	18	0.00016	0.00048	4.245e+02	0.044	0.459	GO:0015914
160	23	11	0.00015	0.00046	2.118e+02	-0.018	0.468	GO:0006536
161	45	24	0.00015	0.00044	7.349e+02	-0.061	0.575	GO:0046456
162	30	15	0.00015	0.00044	3.456e+02	-0.072	0.519	GO:0046638
163	28	15	0.00015	0.00044	2.867e+02	-0.095	0.653	GO:2001244
164	26	12	0.00014	0.00043	2.757e+02	-0.096	0.535	GO:1900077
165	20	11	0.00013	0.0004	1.449e+02	-0.045	0.628	GO:0002833
166	24	13	0.00013	0.0004	2.098e+02	0.08	0.455	GO:0003179
167	60	32	0.00013	0.00038	1.301e+03	0.017	0.507	GO:0002673
168	32	17	0.00013	0.00038	3.756e+02	-0.015	0.538	GO:0048706
169	46	23	0.00011	0.00034	8.047e+02	0.088	0.373	GO:0030072
170	69	36	0.00011	0.00034	1.746e+03	0.063	0.441	GO:0042886
171	20	11	0.00011	0.00032	1.449e+02	-0.017	0.635	GO:0021795
172	33	20	0.0001	0.00031	3.517e+02	0.122	0.423	GO:0070169
173	22	12	8e-05	0.00024	1.759e+02	0.01	0.446	GO:0033108
174	22	9	8e-05	0.00024	2.148e+02	-0.056	0.472	GO:0048048
175	23	11	7e-05	0.00022	2.118e+02	-0.174	0.634	GO:0000060
176	40	19	6e-05	0.00019	6.321e+02	-0.114	0.587	GO:0055010
177	21	11	6e-05	0.00018	1.659e+02	0.001	0.546	GO:0071804
178	27	12	5e-05	0.00014	3.047e+02	-0.119	0.483	GO:0045494
179	68	39	5e-05	0.00014	1.564e+03	0.044	0.426	GO:0045666
180	55	30	4e-05	0.00012	1.074e+03	-0.026	0.504	GO:0090183
181	25	14	3e-05	0.0001	2.208e+02	0.015	0.461	GO:0001836
182	27	12	2e-05	6e-05	3.047e+02	-0.101	0.473	GO:0006505
183	34	20	2e-05	5e-05	3.856e+02	0.094	0.459	GO:0001707
184	53	29	1e-05	4e-05	9.953e+02	0.074	0.391	GO:0071300
185	71	37	1e-05	2e-05	1.850e+03	-0.006	0.538	GO:0038123
186	37	19	0.0	1e-05	5.134e+02	0.059	0.383	GO:0001974
187	27	15	0.0	1e-05	2.588e+02	0.067	0.426	GO:0043489
