Creation Time:	2022-12-29 18:46:02

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_22.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	1.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	710915209

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4714
Proportion perturbed genes:	0.4027682843472317

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.3016129032258065
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-7933.45553809913 +- 1.4684358736818741

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
85	36	20	0.00278	0.00441	4.565e+02	0.055	0.451	GO:0050909
86	24	14	0.00271	0.008	1.959e+02	0.073	0.511	GO:0001916
87	20	10	0.00266	0.00516	1.559e+02	0.058	0.393	GO:0031497
88	30	16	0.00264	0.00595	3.297e+02	-0.053	0.537	GO:0008038
89	34	18	0.00257	0.00605	4.245e+02	-0.094	0.593	GO:0045841
90	22	13	0.00256	0.00487	1.629e+02	-0.002	0.585	GO:0048873
91	23	14	0.00251	0.00426	1.719e+02	0.142	0.382	GO:0002026
92	32	17	0.00238	0.00615	3.756e+02	0.03	0.462	GO:0048706
93	30	17	0.00225	0.00676	3.127e+02	0.038	0.483	GO:0032653
94	21	13	0.00223	0.0042	1.409e+02	0.019	0.646	GO:0071804
95	71	38	0.00211	0.00469	1.812e+03	-0.061	0.541	GO:0046620
96	22	12	0.0021	0.00631	1.759e+02	0.143	0.309	GO:1902229
97	36	18	0.00208	0.00434	4.954e+02	-0.071	0.635	GO:0043473
98	20	12	0.00199	0.00378	1.329e+02	-0.031	0.589	GO:0045736
99	36	20	0.00195	0.00252	4.565e+02	0.075	0.434	GO:0006821
100	27	16	0.00192	0.0046	2.428e+02	0.091	0.49	GO:0001914
101	40	23	0.00188	0.00306	5.444e+02	0.061	0.501	GO:0031343
102	25	11	0.00181	0.00541	2.637e+02	-0.014	0.379	GO:0044058
103	40	22	0.00168	0.00421	5.673e+02	0.007	0.48	GO:0044273
104	24	14	0.00166	0.00427	1.959e+02	0.031	0.577	GO:0032814
105	23	13	0.00164	0.00392	1.859e+02	0.069	0.428	GO:1900449
106	24	16	0.00164	0.00371	1.649e+02	0.056	0.665	GO:0032735
107	68	37	0.0016	0.00385	1.641e+03	-0.005	0.486	GO:0051101
108	24	12	0.00159	0.00429	2.228e+02	-0.052	0.539	GO:0016447
109	39	23	0.00152	0.00403	5.044e+02	-0.01	0.557	GO:0002763
110	35	19	0.00151	0.00368	4.405e+02	0.063	0.437	GO:0001942
111	21	11	0.00148	0.00392	1.659e+02	0.033	0.518	GO:0002720
112	52	30	0.00146	0.00297	9.126e+02	0.036	0.55	GO:0032642
113	21	10	0.00144	0.00346	1.779e+02	0.008	0.368	GO:0043299
114	20	11	0.00143	0.00327	1.449e+02	-0.05	0.632	GO:0060081
115	41	22	0.00142	0.00308	6.082e+02	-0.038	0.533	GO:0002200
116	21	12	0.00142	0.00307	1.539e+02	0.09	0.571	GO:0032925
117	22	13	0.0014	0.00259	1.629e+02	0.082	0.468	GO:0051926
118	37	22	0.00139	0.00245	4.505e+02	0.091	0.489	GO:0001912
119	37	21	0.00137	0.0041	4.725e+02	0.027	0.464	GO:0051148
120	35	20	0.00135	0.00201	4.206e+02	0.055	0.45	GO:0032312
121	46	26	0.00134	0.00401	7.300e+02	0.059	0.492	GO:0031341
122	75	41	0.00128	0.00207	1.985e+03	-0.048	0.564	GO:0022602
123	27	15	0.00126	0.0023	2.588e+02	-0.045	0.541	GO:0021983
124	23	12	0.00126	0.00379	1.988e+02	0.082	0.459	GO:0044062
125	27	15	0.00126	0.00377	2.588e+02	0.09	0.405	GO:0008625
126	30	14	0.00125	0.00294	3.626e+02	-0.063	0.602	GO:0046638
127	41	21	0.00123	0.00247	6.301e+02	-0.026	0.517	GO:0048661
128	26	17	0.00119	0.00173	1.989e+02	0.049	0.566	GO:0032732
129	40	23	0.00117	0.00255	5.444e+02	0.023	0.519	GO:0007259
130	48	25	0.00116	0.00325	8.507e+02	-0.026	0.521	GO:0007189
131	26	13	0.00116	0.00238	2.608e+02	0.111	0.371	GO:0007215
132	20	12	0.00113	0.00279	1.329e+02	0.08	0.453	GO:0050892
133	35	19	0.00112	0.00142	4.405e+02	-0.077	0.572	GO:0071174
134	23	14	0.0011	0.00172	1.719e+02	0.119	0.43	GO:0001990
135	31	16	0.00108	0.00211	3.606e+02	0.056	0.521	GO:0030803
136	41	25	0.00108	0.00323	5.364e+02	0.167	0.444	GO:0043488
137	20	11	0.00105	0.00314	1.449e+02	-0.047	0.619	GO:0031640
138	22	12	0.00103	0.00247	1.759e+02	-0.018	0.522	GO:0030201
139	40	22	0.00102	0.00306	5.673e+02	-0.011	0.579	GO:0006833
140	28	17	0.00102	0.00306	2.538e+02	0.097	0.461	GO:0050854
141	56	29	0.00098	0.00294	1.160e+03	-0.038	0.538	GO:0007269
142	23	11	0.00097	0.00166	2.118e+02	-0.055	0.505	GO:0019098
143	22	13	0.00096	0.00239	1.629e+02	0.118	0.378	GO:0050856
144	68	36	0.00092	0.002	1.677e+03	0.012	0.483	GO:0032321
145	20	11	0.0009	0.00126	1.449e+02	0.037	0.396	GO:0000413
146	28	13	0.00089	0.00248	3.177e+02	-0.1	0.676	GO:0016574
147	57	30	0.00086	0.00107	1.187e+03	0.014	0.503	GO:0007202
148	28	13	0.00085	0.00256	3.177e+02	-0.064	0.46	GO:0032845
149	23	13	0.00085	0.00256	1.859e+02	0.06	0.469	GO:0045214
150	25	14	0.00084	0.00185	2.208e+02	-0.058	0.562	GO:0060444
151	26	16	0.00084	0.00145	2.158e+02	0.097	0.523	GO:0051350
152	22	10	0.00083	0.00174	2.008e+02	-0.113	0.66	GO:0045622
153	37	19	0.00081	0.00176	5.134e+02	-0.019	0.548	GO:0032755
154	20	12	0.00079	0.00163	1.329e+02	0.051	0.497	GO:0048857
155	37	20	0.00079	0.00222	4.934e+02	-0.035	0.555	GO:0050830
156	22	12	0.00079	0.00137	1.759e+02	-0.025	0.574	GO:0033108
157	20	11	0.00078	0.00183	1.449e+02	-0.004	0.491	GO:0060349
158	23	11	0.00077	0.00187	2.118e+02	0.042	0.38	GO:0008299
159	57	31	0.00074	0.00153	1.156e+03	-0.026	0.497	GO:0045669
160	33	20	0.00072	0.00174	3.517e+02	0.065	0.569	GO:0032760
161	30	15	0.00071	0.00147	3.456e+02	-0.071	0.597	GO:0045104
162	58	32	0.0007	0.00211	1.182e+03	-0.005	0.523	GO:0032943
163	32	15	0.0007	0.0021	4.105e+02	-0.078	0.62	GO:0045931
164	45	24	0.00069	0.00208	7.350e+02	-0.032	0.589	GO:0042044
165	27	13	0.00068	0.00124	2.887e+02	-0.187	0.667	GO:0055007
166	26	15	0.00066	0.00197	2.318e+02	0.138	0.364	GO:0045806
167	22	13	0.00065	0.00146	1.629e+02	-0.022	0.532	GO:0033032
168	29	15	0.00062	0.00187	3.157e+02	-0.039	0.538	GO:0000737
169	26	15	0.00062	0.00162	2.318e+02	0.035	0.498	GO:0030166
170	21	9	0.00059	0.00172	1.908e+02	-0.146	0.567	GO:0006783
171	27	12	0.00058	0.00173	3.047e+02	0.002	0.343	GO:0010470
172	25	15	0.00058	0.00115	2.059e+02	0.093	0.502	GO:0043552
173	24	12	0.00058	0.00116	2.228e+02	0.044	0.41	GO:0006890
174	25	12	0.00057	0.0017	2.488e+02	-0.092	0.526	GO:0001659
175	21	11	0.00057	0.00114	1.659e+02	0.035	0.415	GO:0042573
176	27	14	0.00056	0.00169	2.738e+02	0.001	0.574	GO:0019674
177	22	11	0.00056	0.00133	1.879e+02	0.047	0.451	GO:0051491
178	39	19	0.00056	0.00113	5.912e+02	-0.03	0.559	GO:0008088
179	24	11	0.00056	0.00168	2.368e+02	-0.042	0.588	GO:1901989
180	34	16	0.00056	0.00151	4.614e+02	-0.124	0.597	GO:0045646
181	27	14	0.00055	0.00166	2.738e+02	-0.063	0.583	GO:0051983
182	22	13	0.00055	0.0011	1.629e+02	0.008	0.523	GO:0086002
183	29	15	0.00054	0.00153	3.157e+02	-0.03	0.575	GO:0051402
184	51	28	0.00053	0.0016	9.196e+02	0.032	0.504	GO:0006970
185	24	14	0.0005	0.00151	1.959e+02	-0.004	0.469	GO:0030857
186	21	11	0.00049	0.00148	1.659e+02	0.028	0.466	GO:0002675
187	32	18	0.00048	0.00096	3.576e+02	0.089	0.429	GO:0002792
188	50	25	0.00048	0.00144	9.494e+02	0.025	0.416	GO:0031032
189	35	19	0.00048	0.00143	4.405e+02	0.015	0.615	GO:0002712
190	22	12	0.00048	0.001	1.759e+02	-0.023	0.6	GO:0030325
191	42	22	0.00047	0.00142	6.501e+02	0.004	0.511	GO:0006909
192	31	19	0.00045	0.00134	3.067e+02	0.081	0.468	GO:0060761
193	34	16	0.00044	0.00131	4.614e+02	-0.067	0.471	GO:0014015
194	21	11	0.00043	0.0013	1.659e+02	-0.051	0.501	GO:0033081
195	80	43	0.0004	0.0012	2.289e+03	-0.002	0.52	GO:0001568
196	21	12	0.0004	0.0012	1.539e+02	-0.0	0.562	GO:0031016
197	74	40	0.00039	0.00087	1.952e+03	0.035	0.479	GO:0010518
198	33	16	0.00039	0.00116	4.265e+02	-0.05	0.469	GO:0009409
199	32	18	0.00038	0.00105	3.576e+02	-0.039	0.555	GO:0010828
200	35	16	0.00037	0.00079	4.984e+02	-0.073	0.534	GO:0007566
201	29	15	0.00037	0.0011	3.157e+02	-0.08	0.491	GO:2000179
202	102	56	0.00036	0.00108	3.647e+03	-0.017	0.56	GO:1902107
203	89	43	0.00035	0.00104	3.055e+03	-0.043	0.432	GO:0035967
204	77	45	0.00035	0.00104	1.965e+03	0.074	0.475	GO:0050921
205	49	26	0.00034	0.00078	8.736e+02	-0.011	0.561	GO:0061035
206	24	15	0.00034	0.00101	1.809e+02	0.084	0.473	GO:0043500
207	43	23	0.00034	0.00101	6.701e+02	0.015	0.528	GO:0045980
208	28	13	0.00033	0.00098	3.177e+02	-0.061	0.594	GO:0051702
209	40	22	0.00032	0.00071	5.673e+02	-0.04	0.558	GO:0001541
210	26	10	0.00032	0.00095	3.087e+02	-0.084	0.505	GO:0000188
211	101	57	0.00031	0.00094	3.489e+03	-0.02	0.573	GO:0032946
212	21	11	0.00031	0.00092	1.659e+02	-0.043	0.475	GO:0031114
213	23	12	0.00031	0.00092	1.988e+02	0.002	0.479	GO:1901661
214	57	30	0.0003	0.0009	1.187e+03	-0.004	0.488	GO:0030900
215	25	12	0.0003	0.00069	2.488e+02	-0.04	0.5	GO:0060330
216	70	40	0.00029	0.00088	1.663e+03	0.027	0.496	GO:0046425
217	30	14	0.00029	0.00059	3.626e+02	-0.037	0.409	GO:0048265
218	76	40	0.00029	0.00086	2.102e+03	-0.001	0.512	GO:0032680
219	28	15	0.00028	0.00085	2.867e+02	0.029	0.42	GO:0045055
220	28	14	0.00028	0.00083	3.017e+02	-0.009	0.625	GO:2001244
221	84	43	0.00027	0.00069	2.618e+03	-0.057	0.56	GO:0006836
222	23	12	0.00027	0.00054	1.988e+02	-0.031	0.547	GO:0090207
223	32	17	0.00026	0.00079	3.756e+02	-0.106	0.587	GO:0007094
224	113	58	0.00026	0.00079	4.714e+03	-0.057	0.511	GO:0023061
225	20	7	0.00026	0.00079	1.948e+02	-0.153	0.55	GO:0046461
226	34	17	0.00026	0.00078	4.425e+02	-0.053	0.54	GO:0002562
227	20	10	0.00026	0.00078	1.559e+02	0.049	0.465	GO:0090559
228	67	37	0.00025	0.00054	1.573e+03	0.043	0.467	GO:0072657
229	46	24	0.00024	0.00073	7.808e+02	-0.013	0.462	GO:0046324
230	20	9	0.00024	0.00072	1.679e+02	-0.183	0.561	GO:0007220
231	22	11	0.00024	0.00071	1.879e+02	-0.054	0.514	GO:0034105
232	21	10	0.00023	0.00068	1.779e+02	0.003	0.388	GO:0014003
233	23	11	0.00023	0.00068	2.118e+02	-0.111	0.668	GO:0042346
234	40	21	0.00023	0.00068	5.892e+02	-0.066	0.545	GO:0055010
235	29	16	0.00023	0.00068	2.997e+02	0.015	0.612	GO:0071622
236	82	41	0.00022	0.00067	2.536e+03	0.019	0.479	GO:0060193
237	22	11	0.00022	0.00044	1.879e+02	-0.115	0.702	GO:0000819
238	22	11	0.00022	0.00066	1.879e+02	0.036	0.53	GO:0001961
239	27	13	0.00022	0.00066	2.887e+02	-0.106	0.542	GO:1901685
240	41	20	0.00021	0.00062	6.521e+02	-0.072	0.619	GO:0046637
241	51	23	0.0002	0.00061	1.058e+03	-0.097	0.561	GO:0001508
242	32	16	0.0002	0.00057	3.926e+02	0.021	0.416	GO:0030101
243	26	13	0.0002	0.00061	2.608e+02	-0.17	0.615	GO:1902692
244	45	18	0.00019	0.00058	8.884e+02	-0.099	0.459	GO:0000096
245	31	16	0.00019	0.00058	3.606e+02	-0.049	0.58	GO:0045103
246	22	12	0.00019	0.00058	1.759e+02	0.001	0.585	GO:1901655
247	25	14	0.00019	0.00056	2.208e+02	-0.009	0.527	GO:0048169
248	23	11	0.00019	0.00056	2.118e+02	0.052	0.375	GO:0072595
249	31	15	0.00018	0.00055	3.776e+02	-0.101	0.516	GO:0051445
250	27	13	0.00018	0.00054	2.887e+02	-0.082	0.48	GO:0040020
251	22	11	0.00018	0.00054	1.879e+02	-0.097	0.465	GO:0045879
252	22	16	0.00018	0.00054	1.179e+02	0.221	0.456	GO:0045909
253	27	14	0.00018	0.00054	2.738e+02	0.04	0.469	GO:0046676
254	31	17	0.00018	0.00054	3.437e+02	0.071	0.438	GO:0090278
255	25	12	0.00018	0.00036	2.488e+02	-0.021	0.504	GO:0030212
256	27	15	0.00018	0.00047	2.588e+02	0.066	0.431	GO:0032855
257	68	38	0.00017	0.00044	1.603e+03	0.061	0.526	GO:0002700
258	28	16	0.00017	0.00052	2.708e+02	-0.019	0.508	GO:0046326
259	34	17	0.00017	0.00052	4.425e+02	-0.126	0.617	GO:0055021
260	24	7	0.00017	0.0005	3.026e+02	-0.295	0.623	GO:0014072
261	68	34	0.00017	0.0005	1.748e+03	-0.051	0.575	GO:0018108
262	28	15	0.00016	0.00049	2.867e+02	-0.031	0.538	GO:0006309
263	82	42	0.00016	0.00048	2.494e+03	-0.085	0.57	GO:0060562
264	34	19	0.00016	0.00047	4.056e+02	0.016	0.615	GO:0002889
265	60	31	0.00016	0.00047	1.332e+03	-0.051	0.465	GO:0046879
266	27	12	0.00015	0.00046	3.047e+02	-0.128	0.447	GO:0010743
267	21	10	0.00015	0.00034	1.779e+02	-0.111	0.641	GO:0046466
268	35	16	0.00015	0.00044	4.984e+02	0.014	0.379	GO:0007205
269	33	17	0.00015	0.00044	4.086e+02	-0.019	0.579	GO:0009620
270	20	7	0.00015	0.00044	1.948e+02	-0.222	0.736	GO:0034243
271	26	11	0.00014	0.00043	2.917e+02	-0.169	0.65	GO:0000722
272	33	14	0.00014	0.00043	4.654e+02	-0.183	0.671	GO:0006271
273	31	16	0.00014	0.00043	3.606e+02	0.057	0.426	GO:0015701
274	92	48	0.00014	0.00042	3.094e+03	-0.041	0.545	GO:0019886
275	155	82	0.00014	0.00041	8.647e+03	-0.002	0.512	GO:0061138
276	96	54	0.00014	0.00041	3.163e+03	0.01	0.515	GO:0071222
277	27	11	0.00013	0.0004	3.216e+02	-0.166	0.641	GO:0034446
278	29	17	0.00013	0.0004	2.828e+02	0.116	0.443	GO:0043491
279	101	57	0.00013	0.0004	3.489e+03	0.005	0.526	GO:0071219
280	64	33	0.00013	0.00038	1.517e+03	-0.051	0.452	GO:0009914
281	27	14	0.00013	0.00027	2.738e+02	-0.06	0.467	GO:0031111
282	26	13	0.00012	0.00022	2.608e+02	-0.019	0.476	GO:0010559
283	35	18	0.00012	0.00037	4.595e+02	0.017	0.546	GO:0030800
284	20	11	0.00012	0.00037	1.449e+02	0.003	0.557	GO:0043537
285	55	28	0.00012	0.00036	1.133e+03	0.031	0.507	GO:0002824
286	20	11	0.00012	0.00036	1.449e+02	0.006	0.568	GO:0032413
287	66	33	0.00012	0.00035	1.647e+03	0.02	0.433	GO:0040014
288	57	26	0.00012	0.00035	1.309e+03	-0.067	0.546	GO:0072524
289	34	16	0.00012	0.00035	4.614e+02	-0.076	0.567	GO:0072659
290	46	25	0.00011	0.00032	7.559e+02	-0.015	0.5	GO:0002028
291	29	13	0.00011	0.00032	3.486e+02	-0.123	0.677	GO:0050805
292	45	19	0.0001	0.00031	8.605e+02	-0.106	0.513	GO:0070252
293	25	12	0.0001	0.0003	2.488e+02	-0.127	0.503	GO:0010907
294	36	17	0.0001	0.0003	5.153e+02	-0.061	0.427	GO:0021515
295	35	18	0.0001	0.0003	4.595e+02	-0.046	0.495	GO:0051058
296	27	12	0.0001	0.00029	3.047e+02	-0.091	0.555	GO:0009147
297	22	11	0.0001	0.00029	1.879e+02	-0.099	0.628	GO:0035249
298	37	19	0.0001	0.00029	5.134e+02	-0.013	0.488	GO:0042098
299	52	22	9e-05	0.00028	1.144e+03	-0.126	0.451	GO:0006888
300	21	10	9e-05	0.00028	1.779e+02	0.075	0.412	GO:0009651
301	31	13	9e-05	0.00028	4.145e+02	-0.116	0.526	GO:0035065
302	33	19	9e-05	0.00028	3.716e+02	0.061	0.521	GO:0042516
303	27	15	9e-05	0.00028	2.588e+02	0.086	0.3	GO:0050663
304	44	23	9e-05	0.00026	7.140e+02	-0.024	0.598	GO:0046635
305	30	16	9e-05	0.00026	3.297e+02	0.019	0.462	GO:0050766
306	26	15	9e-05	0.00026	2.318e+02	0.062	0.502	GO:0090218
307	20	12	8e-05	0.00025	1.329e+02	-0.039	0.658	GO:0002825
308	72	42	8e-05	0.00025	1.722e+03	0.037	0.534	GO:0050729
309	21	12	8e-05	0.00025	1.539e+02	0.065	0.513	GO:0071385
310	45	24	8e-05	0.0002	7.350e+02	0.076	0.416	GO:0022600
311	33	18	8e-05	0.00015	3.906e+02	0.037	0.524	GO:0043550
312	21	11	8e-05	0.00023	1.659e+02	0.019	0.396	GO:0046329
313	20	8	7e-05	0.00022	1.808e+02	-0.136	0.61	GO:0046949
314	25	12	7e-05	0.00022	2.488e+02	-0.106	0.599	GO:0051155
315	21	9	7e-05	0.0002	1.908e+02	-0.177	0.621	GO:0001662
316	24	12	6e-05	0.00013	2.228e+02	0.147	0.369	GO:0018904
317	68	33	6e-05	0.00017	1.784e+03	-0.064	0.553	GO:0030518
318	91	45	6e-05	0.00017	3.144e+03	-0.02	0.487	GO:0034754
319	25	9	5e-05	0.00016	2.967e+02	-0.065	0.304	GO:0010543
320	25	12	5e-05	0.00016	2.488e+02	-0.093	0.458	GO:0030206
321	30	17	5e-05	0.00016	3.127e+02	0.064	0.484	GO:0050873
322	23	7	5e-05	0.00016	2.737e+02	-0.211	0.414	GO:0061515
323	22	12	5e-05	0.00016	1.759e+02	-0.029	0.635	GO:1901532
324	54	28	4e-05	0.00013	1.078e+03	-0.01	0.514	GO:0006458
325	28	12	4e-05	0.00013	3.346e+02	-0.075	0.48	GO:0006779
326	81	40	4e-05	0.00012	2.496e+03	-0.101	0.565	GO:0007093
327	50	25	4e-05	0.00013	9.494e+02	-0.027	0.441	GO:0010001
328	42	23	4e-05	0.00013	6.272e+02	-0.089	0.6	GO:0030071
329	24	12	4e-05	0.00012	2.228e+02	-0.01	0.459	GO:0007616
330	22	7	4e-05	0.00012	2.457e+02	-0.199	0.495	GO:0033344
331	22	10	4e-05	0.00011	2.008e+02	-0.14	0.629	GO:0032201
