Creation Time:	2022-12-29 19:47:22

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_28.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	1.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	958962711

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4990
Proportion perturbed genes:	0.42634996582365003

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.2661290322580645
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-7959.701097652758 +- 2.0730157395327993

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	121	94	1.0	0.0	2.911e+03	0.26	0.476	GO:0010721
2	100	77	1.0	0.0	2.044e+03	0.3	0.409	GO:0048705
3	40	30	0.87447	0.24107	3.557e+02	0.228	0.48	GO:0031018
4	69	50	0.81426	0.37285	1.139e+03	0.258	0.425	GO:0051897
5	102	74	0.67218	0.4384	2.474e+03	0.271	0.428	GO:0007517
6	86	74	0.50112	0.31276	9.661e+02	0.392	0.429	GO:0051351
7	96	69	0.49921	0.39116	2.238e+03	0.217	0.478	GO:0002504
8	38	29	0.42453	0.27714	3.068e+02	0.252	0.473	GO:1901800
9	107	66	0.41204	0.31932	3.558e+03	0.102	0.5	GO:0045047
10	105	65	0.33974	0.34177	3.411e+03	0.096	0.506	GO:0006614
11	106	75	0.32782	0.4384	2.816e+03	0.258	0.423	GO:0061061
12	94	68	0.32615	0.37765	2.116e+03	0.223	0.477	GO:0002495
13	22	17	0.22481	0.20281	1.010e+02	0.183	0.491	GO:0033032
14	22	17	0.19788	0.20248	1.010e+02	0.119	0.626	GO:0051926
15	96	61	0.18576	0.37288	2.759e+03	0.136	0.455	GO:0051896
16	22	16	0.17625	0.14621	1.179e+02	0.096	0.589	GO:0035249
17	100	81	0.17378	0.24065	1.728e+03	0.344	0.438	GO:0051340
18	82	72	0.16918	0.19795	7.754e+02	0.417	0.42	GO:0051443
19	96	79	0.15672	0.31492	1.495e+03	0.363	0.429	GO:0051438
20	107	66	0.14603	0.19209	3.558e+03	0.098	0.505	GO:0006613
21	184	133	0.1172	0.15129	8.080e+03	0.251	0.425	GO:0048002
22	36	27	0.11142	0.14519	2.888e+02	0.238	0.476	GO:0032436
23	20	15	0.09663	0.1298	9.096e+01	0.321	0.321	GO:2000108
24	108	66	0.0897	0.22182	3.665e+03	0.099	0.5	GO:0072599
25	41	29	0.08872	0.11079	4.266e+02	0.141	0.532	GO:0032652
26	25	16	0.08594	0.08945	1.899e+02	0.116	0.455	GO:0006611
27	24	16	0.07501	0.08282	1.649e+02	0.221	0.41	GO:0051385
28	23	16	0.06147	0.10783	1.409e+02	0.093	0.546	GO:0033146
29	92	66	0.05921	0.11744	2.064e+03	0.213	0.482	GO:0019886
30	23	16	0.05625	0.05139	1.409e+02	0.113	0.525	GO:0007176
31	20	14	0.05354	0.07885	1.059e+02	0.253	0.424	GO:0051412
32	25	15	0.04052	0.05061	2.058e+02	0.127	0.411	GO:0006893
33	37	26	0.03285	0.04103	3.527e+02	0.14	0.523	GO:0032651
34	68	46	0.03278	0.02641	1.264e+03	0.133	0.524	GO:0070167
35	21	16	0.02925	0.04709	9.596e+01	0.131	0.599	GO:0050704
36	22	14	0.0285	0.0264	1.489e+02	-0.056	0.639	GO:0006906
37	53	31	0.02806	0.04281	9.345e+02	0.03	0.505	GO:0044801
38	24	16	0.02636	0.05532	1.649e+02	0.165	0.511	GO:0032814
39	24	17	0.02519	0.02784	1.479e+02	0.171	0.476	GO:0048147
40	38	23	0.02099	0.03545	4.655e+02	0.031	0.524	GO:0043392
41	26	18	0.02077	0.02523	1.809e+02	0.127	0.541	GO:0032732
42	60	35	0.01545	0.03777	1.199e+03	0.011	0.563	GO:0002698
43	49	29	0.01358	0.01988	7.899e+02	0.108	0.381	GO:0000724
44	34	20	0.01228	0.02577	3.856e+02	0.002	0.54	GO:0030282
45	20	13	0.01214	0.01483	1.199e+02	0.06	0.482	GO:0032413
46	23	15	0.01212	0.01048	1.569e+02	0.181	0.476	GO:0051180
47	36	23	0.01058	0.02517	3.906e+02	0.185	0.338	GO:0048675
48	42	25	0.01047	0.02082	5.783e+02	0.019	0.537	GO:0048284
49	58	35	0.01033	0.02057	1.080e+03	0.05	0.515	GO:0001816
50	29	16	0.01026	0.0169	2.997e+02	0.098	0.429	GO:0071622
51	84	50	0.00986	0.02058	2.291e+03	0.077	0.486	GO:0032387
52	73	42	0.00981	0.01944	1.795e+03	0.132	0.431	GO:0042990
53	64	36	0.00946	0.02233	1.412e+03	-0.036	0.584	GO:0031214
54	39	25	0.00856	0.0126	4.555e+02	0.173	0.382	GO:0048678
55	67	54	0.00847	0.01668	7.932e+02	0.35	0.415	GO:0006977
56	24	15	0.0084	0.02519	1.809e+02	0.083	0.566	GO:0032735
57	32	21	0.00825	0.01396	2.978e+02	0.111	0.514	GO:0045599
58	24	14	0.00818	0.01254	1.959e+02	0.113	0.384	GO:0055090
59	36	22	0.00792	0.01594	4.136e+02	0.1	0.495	GO:0030433
60	23	13	0.00757	0.01369	1.859e+02	0.115	0.337	GO:0032504
61	35	22	0.00748	0.01461	3.776e+02	0.098	0.514	GO:0007628
62	29	17	0.00735	0.01143	2.827e+02	0.096	0.477	GO:0019370
63	31	19	0.00709	0.01512	3.067e+02	0.019	0.643	GO:0035094
64	56	36	0.00669	0.01528	9.296e+02	0.145	0.411	GO:2000106
65	50	30	0.0061	0.00963	8.098e+02	0.108	0.398	GO:0000725
