Creation Time:	2023-01-11 15:47:25

INPUT:
File name:	crfe_v019_b2.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_5_seed_2.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	2.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	10000
MCMC steps:	20000
Maximal value for alpha and beta:	0.375
Maximal possible value for alpha and beta:	0.375
Probability parameter change:	0.2
seed for RNG:	1700008564

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4711
Proportion perturbed genes:	0.40251196172248804

OUTPUT:
Learnt parameters:
alpha (FPR):	0.375
beta (FNR):	0.375
q (penalization parameter):	0.001 (fixed)


Best log-likelihood value (mean +- standard deviation across replicates):	-7966.07723475762 +- 2.13688411485633

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
51	34	20	0.0062	0.01109	3.856e+02	0.093	0.491	GO:0035019
52	42	21	0.0062	0.01059	6.721e+02	0.103	0.371	GO:0001658
53	82	44	0.00596	0.01647	2.408e+03	0.035	0.458	GO:0090090
54	34	20	0.0058	0.01321	3.856e+02	0.076	0.497	GO:0045646
55	27	16	0.00571	0.01174	2.428e+02	-0.022	0.603	GO:0009147
56	36	21	0.00566	0.01269	4.355e+02	0.026	0.547	GO:0046631
57	93	49	0.00557	0.00711	3.138e+03	0.032	0.434	GO:0031098
58	26	16	0.00544	0.00783	2.158e+02	0.165	0.419	GO:0009954
59	53	29	0.00541	0.00944	9.954e+02	0.001	0.528	GO:0046427
60	27	17	0.00537	0.01103	2.258e+02	0.049	0.534	GO:0030449
61	75	37	0.00531	0.00889	2.144e+03	-0.007	0.414	GO:0001889
62	21	11	0.00514	0.0055	1.659e+02	0.142	0.291	GO:0050704
63	26	15	0.00511	0.01092	2.318e+02	0.056	0.527	GO:0045806
64	29	16	0.0051	0.00963	2.997e+02	0.022	0.516	GO:0006099
65	26	16	0.00492	0.00701	2.158e+02	0.015	0.561	GO:0030166
66	44	25	0.00489	0.0079	6.651e+02	-0.021	0.522	GO:1903310
67	89	45	0.00484	0.01445	2.962e+03	0.056	0.415	GO:0055088
68	32	23	0.00484	0.01002	2.528e+02	0.252	0.425	GO:0070830
69	22	12	0.00471	0.01059	1.759e+02	0.031	0.487	GO:1902229
70	22	11	0.00461	0.00644	1.879e+02	0.05	0.378	GO:0006509
71	21	14	0.00458	0.00779	1.269e+02	0.07	0.563	GO:0014003
72	20	10	0.0043	0.00726	1.559e+02	-0.044	0.437	GO:0000381
73	30	17	0.00422	0.00654	3.127e+02	0.022	0.523	GO:0022400
74	24	14	0.00419	0.0059	1.959e+02	0.061	0.488	GO:0001892
75	22	12	0.00414	0.00582	1.759e+02	0.099	0.306	GO:0048048
76	46	23	0.00404	0.0098	8.048e+02	-0.029	0.458	GO:0006333
77	20	10	0.00383	0.01057	1.559e+02	0.084	0.274	GO:0098581
78	23	12	0.00372	0.01031	1.988e+02	0.099	0.397	GO:0006336
79	82	44	0.00366	0.00733	2.408e+03	0.014	0.517	GO:0071158
80	28	15	0.00365	0.00803	2.867e+02	0.051	0.501	GO:0043551
81	89	49	0.00356	0.00685	2.774e+03	-0.043	0.505	GO:1902275
82	91	47	0.00343	0.00846	3.050e+03	0.016	0.445	GO:0051403
83	94	48	0.00338	0.00684	3.280e+03	0.036	0.466	GO:0030097
84	29	16	0.00332	0.00577	2.997e+02	0.049	0.497	GO:0014014
85	23	11	0.00328	0.00874	2.118e+02	0.002	0.434	GO:0003254
86	53	27	0.00319	0.00662	1.052e+03	0.034	0.462	GO:0048863
87	36	18	0.00314	0.00536	4.954e+02	0.009	0.375	GO:0006584
88	160	79	0.00312	0.00936	9.672e+03	-0.033	0.47	GO:0000165
89	35	19	0.00312	0.00413	4.405e+02	0.054	0.494	GO:0007566
90	33	16	0.00311	0.00714	4.265e+02	0.033	0.346	GO:0016358
91	50	28	0.00306	0.00715	8.687e+02	0.038	0.525	GO:2000177
92	22	12	0.00295	0.00597	1.759e+02	0.053	0.418	GO:0060071
93	20	11	0.00292	0.00436	1.449e+02	0.054	0.387	GO:2000108
94	29	16	0.00286	0.00605	2.997e+02	0.128	0.431	GO:0043486
95	26	14	0.00281	0.00737	2.468e+02	0.093	0.519	GO:0090218
96	32	15	0.0028	0.00769	4.105e+02	0.027	0.383	GO:0048706
97	22	12	0.00278	0.00605	1.759e+02	0.083	0.43	GO:0060612
98	36	17	0.00276	0.00642	5.153e+02	0.029	0.334	GO:0032480
99	29	16	0.00275	0.00507	2.997e+02	0.106	0.451	GO:0045777
100	73	37	0.00275	0.00557	1.994e+03	0.008	0.447	GO:0090305
101	34	19	0.00254	0.00701	4.056e+02	-0.006	0.526	GO:0009101
102	21	12	0.00253	0.00582	1.539e+02	0.046	0.496	GO:0045987
103	39	18	0.00253	0.00759	6.131e+02	0.073	0.393	GO:0060420
104	22	13	0.0024	0.00441	1.629e+02	0.126	0.438	GO:0061005
105	85	45	0.00239	0.00511	2.614e+03	0.019	0.47	GO:0050864
106	56	30	0.00234	0.00382	1.130e+03	0.055	0.503	GO:0016266
107	36	21	0.00229	0.00459	4.355e+02	-0.003	0.601	GO:0022406
108	26	15	0.00223	0.00364	2.318e+02	0.087	0.49	GO:0050869
109	24	12	0.00221	0.00513	2.228e+02	-0.003	0.37	GO:0007616
110	53	23	0.0022	0.00472	1.170e+03	-0.025	0.36	GO:0071300
111	22	12	0.0022	0.00501	1.759e+02	0.135	0.442	GO:0090189
112	77	38	0.00217	0.00652	2.258e+03	0.05	0.388	GO:0072091
113	36	21	0.00208	0.00392	4.355e+02	0.053	0.431	GO:0032436
114	30	14	0.00206	0.0062	3.626e+02	0.058	0.367	GO:0072175
115	25	12	0.00202	0.00604	2.488e+02	-0.066	0.462	GO:0048169
116	23	13	0.002	0.00505	1.859e+02	0.079	0.466	GO:0034367
117	28	15	0.00199	0.00549	2.867e+02	-0.036	0.559	GO:0043462
118	42	21	0.00196	0.00428	6.721e+02	0.026	0.505	GO:0050994
119	45	23	0.00193	0.00463	7.589e+02	0.074	0.375	GO:0031110
120	22	10	0.00193	0.003	2.008e+02	0.074	0.259	GO:0090103
121	39	21	0.00189	0.00491	5.493e+02	0.076	0.375	GO:0032104
122	28	14	0.00188	0.00286	3.017e+02	0.095	0.355	GO:0072348
123	25	14	0.00187	0.00553	2.208e+02	0.004	0.44	GO:0031057
124	27	14	0.00186	0.00396	2.738e+02	-0.053	0.507	GO:0090398
125	41	21	0.00185	0.00317	6.301e+02	0.147	0.354	GO:0010464
126	43	21	0.00182	0.00546	7.159e+02	-0.039	0.502	GO:0043525
127	32	14	0.00182	0.00544	4.295e+02	-0.053	0.448	GO:0033628
128	56	30	0.00181	0.00413	1.130e+03	-0.014	0.488	GO:0050871
129	168	84	0.00178	0.00532	1.057e+04	-0.028	0.48	GO:0023014
130	27	14	0.00174	0.00329	2.738e+02	-0.001	0.453	GO:0010470
131	23	13	0.00174	0.00363	1.859e+02	-0.043	0.55	GO:0072595
132	36	18	0.00172	0.00516	4.954e+02	0.097	0.401	GO:0002053
133	96	47	0.0017	0.00262	3.520e+03	0.005	0.45	GO:0051438
134	85	45	0.00167	0.00411	2.614e+03	-0.071	0.515	GO:1903308
135	81	45	0.00165	0.00477	2.282e+03	0.044	0.467	GO:0002576
136	24	12	0.0016	0.00327	2.228e+02	-0.019	0.537	GO:0060397
137	35	17	0.00159	0.00259	4.784e+02	0.048	0.393	GO:0042752
138	117	63	0.00156	0.00434	4.871e+03	-0.02	0.493	GO:0033044
139	22	12	0.00154	0.00315	1.759e+02	0.084	0.507	GO:0045879
140	28	15	0.00153	0.0031	2.867e+02	0.115	0.417	GO:2000242
141	35	18	0.00152	0.00397	4.595e+02	-0.057	0.496	GO:0030890
142	69	37	0.00151	0.00392	1.709e+03	-0.001	0.529	GO:0072395
143	21	11	0.0015	0.00401	1.659e+02	-0.008	0.431	GO:0006363
144	35	16	0.00148	0.00238	4.984e+02	0.058	0.421	GO:0042993
145	52	27	0.00148	0.00444	9.993e+02	0.051	0.436	GO:0060688
146	29	15	0.00146	0.0044	3.157e+02	0.081	0.362	GO:0042304
147	27	13	0.00144	0.00409	2.887e+02	0.049	0.353	GO:0048536
148	24	12	0.00141	0.00423	2.228e+02	0.027	0.376	GO:0035162
149	21	11	0.00139	0.00199	1.659e+02	-0.12	0.663	GO:0009651
150	92	46	0.00136	0.00285	3.188e+03	0.025	0.458	GO:0042476
151	25	11	0.00135	0.00344	2.637e+02	-0.126	0.471	GO:0001659
152	29	17	0.00134	0.0029	2.828e+02	0.014	0.566	GO:0048278
153	21	12	0.00133	0.00399	1.539e+02	0.003	0.523	GO:0035710
154	48	27	0.00133	0.00262	7.979e+02	0.047	0.52	GO:0008589
155	28	15	0.00133	0.00292	2.867e+02	0.052	0.484	GO:0070670
156	35	18	0.00131	0.00233	4.595e+02	0.002	0.461	GO:0001942
157	28	16	0.00131	0.00393	2.708e+02	0.101	0.38	GO:0010453
158	26	15	0.0013	0.00374	2.318e+02	0.046	0.528	GO:0070979
159	30	14	0.0013	0.003	3.626e+02	0.025	0.398	GO:0003156
160	25	12	0.00129	0.00253	2.488e+02	0.022	0.469	GO:0060998
161	120	60	0.00127	0.00247	5.410e+03	0.013	0.461	GO:0031175
162	24	13	0.00126	0.00209	2.098e+02	-0.033	0.611	GO:0060334
163	28	15	0.00126	0.00352	2.867e+02	0.108	0.465	GO:2001238
164	31	17	0.00124	0.00374	3.437e+02	0.032	0.596	GO:0021675
165	28	15	0.00124	0.00292	2.867e+02	-0.064	0.517	GO:0046579
166	86	43	0.00124	0.00194	2.788e+03	-0.001	0.45	GO:0051351
167	20	11	0.00124	0.00354	1.449e+02	0.05	0.551	GO:0045648
168	21	11	0.00124	0.00236	1.659e+02	-0.04	0.477	GO:0042573
169	22	13	0.0012	0.00334	1.629e+02	0.046	0.516	GO:0045686
170	29	15	0.00119	0.00221	3.157e+02	0.02	0.449	GO:0008334
171	42	31	0.00118	0.00154	4.077e+02	0.195	0.499	GO:0045861
172	34	17	0.00116	0.00188	4.425e+02	0.01	0.509	GO:0008154
173	30	15	0.00115	0.00282	3.456e+02	0.032	0.463	GO:0043331
174	22	11	0.00114	0.00165	1.879e+02	0.026	0.505	GO:0018200
175	37	18	0.00113	0.00287	5.333e+02	0.047	0.419	GO:0001974
176	26	14	0.00113	0.00247	2.468e+02	0.011	0.524	GO:0097028
177	26	13	0.00112	0.00336	2.608e+02	0.031	0.436	GO:0034333
178	32	17	0.00111	0.00235	3.756e+02	0.055	0.473	GO:0009948
179	32	19	0.00109	0.00261	3.387e+02	0.01	0.584	GO:0030101
180	21	11	0.00107	0.00226	1.659e+02	0.109	0.356	GO:0031114
181	27	12	0.00106	0.00222	3.047e+02	-0.051	0.384	GO:0050663
182	46	23	0.00105	0.00315	8.048e+02	-0.066	0.518	GO:0007266
183	38	19	0.00104	0.00239	5.513e+02	0.031	0.422	GO:0043392
184	20	9	0.00103	0.00309	1.679e+02	0.015	0.258	GO:0072337
185	44	24	0.00102	0.00205	6.901e+02	-0.019	0.536	GO:0000018
186	21	10	0.00102	0.00306	1.779e+02	0.046	0.359	GO:0045907
187	29	17	0.00099	0.00297	2.828e+02	0.038	0.485	GO:2000179
188	23	14	0.00096	0.00245	1.719e+02	0.046	0.531	GO:0043278
189	40	23	0.00095	0.00146	5.444e+02	0.056	0.53	GO:0055010
190	94	49	0.00094	0.00284	3.231e+03	-0.007	0.506	GO:0019827
191	20	7	0.00094	0.00284	1.948e+02	-0.21	0.567	GO:0051881
192	41	19	0.00092	0.00277	6.750e+02	-0.076	0.46	GO:0048168
193	26	11	0.00092	0.00276	2.917e+02	0.041	0.306	GO:0032732
194	20	10	0.00092	0.00274	1.559e+02	0.044	0.421	GO:0051412
195	58	31	0.00091	0.00273	1.214e+03	0.047	0.481	GO:0050715
196	23	12	0.00091	0.0021	1.988e+02	-0.133	0.549	GO:1901661
197	25	14	0.0009	0.0018	2.208e+02	0.106	0.519	GO:0043552
198	30	13	0.0009	0.00158	3.806e+02	0.025	0.352	GO:0048265
199	22	12	0.00088	0.00246	1.759e+02	0.052	0.555	GO:0015985
200	35	19	0.00084	0.00245	4.405e+02	-0.005	0.501	GO:0002637
201	20	11	0.00082	0.00231	1.449e+02	0.077	0.481	GO:0031102
202	30	15	0.00082	0.00225	3.456e+02	-0.02	0.469	GO:0006370
203	22	11	0.00082	0.00196	1.879e+02	-0.079	0.513	GO:0048710
204	29	15	0.00081	0.00243	3.157e+02	0.022	0.436	GO:0043588
205	29	15	0.00081	0.00243	3.157e+02	-0.088	0.583	GO:0050805
206	26	13	0.0008	0.00241	2.608e+02	0.021	0.479	GO:0021955
207	27	14	0.00079	0.00128	2.738e+02	-0.021	0.501	GO:0045933
208	21	10	0.00076	0.00171	1.779e+02	0.002	0.389	GO:2000351
209	23	14	0.00076	0.00228	1.719e+02	0.038	0.629	GO:0045214
210	51	20	0.00074	0.00176	1.151e+03	-0.135	0.351	GO:0061387
211	46	23	0.0007	0.00149	8.048e+02	-0.045	0.525	GO:0006940
212	32	16	0.00068	0.00123	3.926e+02	-0.071	0.543	GO:0046928
213	24	14	0.00067	0.00186	1.959e+02	0.021	0.531	GO:0014072
214	21	10	0.00066	0.00122	1.779e+02	-0.032	0.519	GO:0000718
215	20	10	0.00066	0.00198	1.559e+02	-0.065	0.529	GO:0007220
216	23	11	0.00066	0.00198	2.118e+02	-0.034	0.341	GO:0071695
217	32	16	0.00066	0.00167	3.926e+02	-0.05	0.445	GO:0090003
218	24	12	0.00065	0.00195	2.228e+02	0.019	0.51	GO:0048147
219	22	12	0.00064	0.00139	1.759e+02	0.17	0.355	GO:0060765
220	29	13	0.00063	0.00168	3.486e+02	-0.092	0.413	GO:0019370
221	25	14	0.00062	0.00188	2.208e+02	0.059	0.519	GO:0060444
222	36	18	0.00062	0.00181	4.954e+02	-0.03	0.518	GO:0003007
223	20	8	0.00062	0.00184	1.808e+02	-0.125	0.475	GO:0002262
224	56	29	0.00062	0.00141	1.160e+03	0.042	0.464	GO:0009880
225	21	8	0.00061	0.00157	2.048e+02	-0.048	0.223	GO:0052312
226	22	11	0.0006	0.0018	1.879e+02	0.0	0.541	GO:0035336
227	21	11	0.00059	0.00137	1.659e+02	0.012	0.57	GO:0019915
228	23	12	0.00058	0.00176	1.988e+02	0.034	0.521	GO:0032369
229	29	14	0.00058	0.00166	3.317e+02	0.045	0.378	GO:0007157
230	40	20	0.00058	0.00174	6.102e+02	-0.034	0.524	GO:0060401
231	21	11	0.00058	0.00091	1.659e+02	0.021	0.523	GO:0030239
232	23	8	0.00057	0.00171	2.567e+02	-0.219	0.484	GO:0008299
233	85	39	0.00057	0.0013	2.883e+03	-0.033	0.401	GO:0031345
234	62	36	0.00056	0.00169	1.286e+03	0.035	0.542	GO:0009953
235	39	20	0.00056	0.00169	5.703e+02	-0.002	0.418	GO:0051017
236	25	11	0.00056	0.00168	2.637e+02	-0.095	0.551	GO:0006760
237	28	15	0.00056	0.00166	2.867e+02	0.026	0.532	GO:0060348
238	20	9	0.00054	0.00098	1.679e+02	-0.044	0.43	GO:0060081
239	22	11	0.00054	0.00124	1.879e+02	0.074	0.468	GO:0060314
240	29	15	0.00053	0.00159	3.157e+02	-0.002	0.554	GO:0051496
241	20	10	0.00052	0.00155	1.559e+02	0.005	0.395	GO:0016241
242	61	33	0.00051	0.00153	1.329e+03	0.003	0.525	GO:0010631
243	23	9	0.00051	0.00131	2.408e+02	-0.108	0.315	GO:1903313
244	66	31	0.0005	0.00151	1.718e+03	-0.007	0.421	GO:0010506
245	25	13	0.0005	0.0015	2.348e+02	0.023	0.476	GO:0071353
246	34	16	0.00049	0.00147	4.614e+02	-0.054	0.461	GO:0018107
247	20	9	0.00049	0.00144	1.679e+02	-0.08	0.408	GO:0034243
248	29	16	0.00048	0.00098	2.997e+02	-0.044	0.64	GO:0001954
249	29	12	0.00047	0.00141	3.666e+02	0.03	0.361	GO:0060043
250	61	33	0.00046	0.00139	1.329e+03	0.009	0.466	GO:0032434
251	20	9	0.00046	0.00137	1.679e+02	-0.131	0.476	GO:0031497
252	27	11	0.00046	0.00137	3.216e+02	-0.089	0.536	GO:0048010
253	41	17	0.00044	0.00134	7.238e+02	-0.015	0.372	GO:0032652
254	100	44	0.00044	0.00134	4.088e+03	-0.062	0.416	GO:0046165
255	24	13	0.00044	0.00097	2.098e+02	0.112	0.46	GO:0003279
256	23	13	0.00044	0.00093	1.859e+02	0.004	0.578	GO:0032459
257	31	15	0.00043	0.00089	3.776e+02	-0.087	0.561	GO:0030279
258	25	13	0.00043	0.00129	2.348e+02	0.035	0.449	GO:0036151
259	37	18	0.00043	0.00129	5.333e+02	0.038	0.412	GO:0050830
260	22	10	0.00042	0.00128	2.008e+02	-0.174	0.525	GO:0010823
261	39	18	0.00041	0.00123	6.131e+02	0.042	0.368	GO:0032411
262	21	10	0.0004	0.0012	1.779e+02	-0.155	0.526	GO:0010165
263	22	10	0.00039	0.00117	2.008e+02	0.017	0.405	GO:0002886
264	100	48	0.00038	0.00114	3.868e+03	-0.001	0.446	GO:0051340
265	46	24	0.00038	0.00112	7.808e+02	-0.034	0.472	GO:0042446
266	49	21	0.00038	0.00108	1.009e+03	-0.024	0.31	GO:0060485
267	22	8	0.00037	0.00111	2.298e+02	-0.027	0.447	GO:0042490
268	28	11	0.00037	0.00111	3.526e+02	-0.017	0.365	GO:0050854
269	20	7	0.00036	0.00107	1.948e+02	-0.03	0.307	GO:0060045
270	40	21	0.00036	0.001	5.892e+02	-0.008	0.431	GO:2001251
271	23	12	0.00035	0.00055	1.988e+02	0.004	0.525	GO:1900449
272	24	12	0.00035	0.00105	2.228e+02	-0.006	0.479	GO:0014031
273	27	13	0.00034	0.00104	2.887e+02	0.074	0.269	GO:0031111
274	149	75	0.00034	0.00102	8.286e+03	0.002	0.47	GO:0032388
275	27	14	0.00033	0.00099	2.738e+02	-0.076	0.634	GO:0042517
276	20	10	0.00033	0.00072	1.559e+02	0.019	0.478	GO:0051954
277	21	12	0.00033	0.00099	1.539e+02	-0.018	0.643	GO:0071312
278	28	13	0.00032	0.00096	3.177e+02	0.018	0.447	GO:0006309
279	27	13	0.00032	0.00096	2.887e+02	-0.081	0.415	GO:0007052
280	34	17	0.00032	0.00096	4.425e+02	-0.105	0.55	GO:1901983
281	20	8	0.00032	0.00064	1.808e+02	-0.068	0.386	GO:2000677
282	47	20	0.00031	0.00093	9.333e+02	-0.033	0.425	GO:0001776
283	21	9	0.0003	0.00072	1.908e+02	-0.05	0.371	GO:0046173
284	50	24	0.0003	0.0009	9.763e+02	-0.081	0.459	GO:0007498
285	23	13	0.0003	0.00068	1.859e+02	-0.077	0.655	GO:0009148
286	23	12	0.0003	0.0009	1.988e+02	-0.004	0.559	GO:0021533
287	22	10	0.0003	0.0009	2.008e+02	-0.006	0.378	GO:0033032
288	33	17	0.0003	0.00085	4.086e+02	0.063	0.468	GO:0043550
289	23	9	0.0003	0.0009	2.408e+02	-0.212	0.52	GO:0045581
290	22	13	0.0003	0.0006	1.629e+02	0.026	0.524	GO:0006906
291	63	31	0.0003	0.00088	1.519e+03	-0.005	0.441	GO:0022404
292	63	30	0.0003	0.00088	1.553e+03	-0.072	0.465	GO:0043484
293	47	21	0.00029	0.00087	9.054e+02	-0.02	0.374	GO:1901880
294	54	24	0.00028	0.00084	1.196e+03	-0.082	0.443	GO:0000186
295	20	12	0.00027	0.00082	1.329e+02	0.068	0.577	GO:0045577
296	53	26	0.00027	0.00081	1.080e+03	-0.028	0.486	GO:0043038
297	35	13	0.00027	0.00081	5.642e+02	-0.054	0.311	GO:0071174
298	26	12	0.00026	0.00079	2.757e+02	-0.077	0.547	GO:0046503
299	29	13	0.00026	0.00066	3.486e+02	0.055	0.333	GO:0001838
300	28	15	0.00026	0.00078	2.867e+02	-0.057	0.588	GO:0030032
301	33	15	0.00026	0.00077	4.455e+02	-0.043	0.431	GO:0002753
302	105	50	0.00026	0.00077	4.285e+03	-0.006	0.426	GO:0007409
303	23	10	0.00026	0.00077	2.258e+02	-0.12	0.466	GO:0042755
304	26	12	0.00025	0.0005	2.757e+02	-0.038	0.438	GO:0000188
305	51	26	0.00024	0.00074	9.744e+02	-0.031	0.476	GO:0030888
306	30	13	0.00024	0.00048	3.806e+02	-0.0	0.3	GO:0048640
307	22	7	0.00024	0.00072	2.457e+02	-0.083	0.261	GO:0017145
308	23	11	0.00024	0.00057	2.118e+02	-0.09	0.431	GO:0007062
309	47	23	0.00024	0.0007	8.526e+02	0.022	0.431	GO:0010595
310	35	17	0.00024	0.0007	4.784e+02	-0.022	0.558	GO:0030317
311	30	15	0.00024	0.0007	3.456e+02	-0.061	0.499	GO:0048864
312	45	22	0.00023	0.00047	7.828e+02	0.003	0.405	GO:0001837
313	68	35	0.00022	0.00047	1.713e+03	0.048	0.476	GO:0042307
314	50	22	0.00022	0.00068	1.033e+03	-0.023	0.394	GO:0043242
315	39	19	0.00022	0.00068	5.912e+02	0.032	0.433	GO:0048678
316	24	12	0.00022	0.00068	2.228e+02	-0.036	0.556	GO:1901989
317	53	27	0.00022	0.00066	1.052e+03	-0.038	0.551	GO:0042509
318	26	12	0.00022	0.00066	2.757e+02	-0.077	0.467	GO:0043631
319	24	11	0.00022	0.00066	2.368e+02	-0.019	0.41	GO:0051385
320	20	10	0.00022	0.00064	1.559e+02	-0.008	0.493	GO:0007140
321	29	14	0.00021	0.00042	3.317e+02	0.008	0.455	GO:0061448
322	34	15	0.00021	0.00063	4.814e+02	-0.023	0.45	GO:0001707
323	21	10	0.00021	0.00063	1.779e+02	0.004	0.427	GO:0002832
324	72	35	0.00021	0.00063	1.996e+03	-0.01	0.47	GO:0007613
325	31	16	0.00021	0.00062	3.606e+02	-0.011	0.577	GO:0043666
326	21	11	0.0002	0.00049	1.659e+02	0.013	0.464	GO:0045446
327	23	12	0.0002	0.00058	1.988e+02	-0.024	0.484	GO:0032689
328	26	13	0.00019	0.00057	2.608e+02	0.093	0.339	GO:0002088
329	29	15	0.00019	0.00057	3.157e+02	0.012	0.539	GO:0016331
330	28	14	0.00019	0.00038	3.017e+02	0.008	0.466	GO:0031663
331	30	12	0.00019	0.00057	3.995e+02	-0.046	0.416	GO:0032856
332	31	16	0.00018	0.00048	3.606e+02	-0.066	0.518	GO:0051057
