Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
132	25	13	0.0003	0.0009	2.348e+02	-0.116	0.608	GO:0042181
133	20	12	0.00029	0.00074	1.329e+02	0.03	0.604	GO:0045939
134	44	24	0.00028	0.00083	6.901e+02	-0.023	0.558	GO:0007585
135	28	13	0.00028	0.00083	3.177e+02	-0.011	0.501	GO:0072348
136	23	11	0.00025	0.00076	2.118e+02	-0.056	0.44	GO:0001990
137	20	11	0.00025	0.00076	1.449e+02	0.029	0.52	GO:0045851
138	22	13	0.00023	0.00068	1.629e+02	0.025	0.636	GO:0021915
139	21	10	0.00022	0.00067	1.779e+02	-0.079	0.467	GO:0006342
140	21	11	0.00022	0.00065	1.659e+02	-0.088	0.602	GO:0034502
141	21	13	0.0002	0.00061	1.409e+02	0.165	0.411	GO:0002040
142	21	11	0.0002	0.00059	1.659e+02	-0.057	0.567	GO:0050832
143	22	11	0.00019	0.00058	1.879e+02	-0.039	0.55	GO:0043330
144	40	31	0.00018	0.00054	3.248e+02	0.304	0.394	GO:0051349
145	52	28	0.00018	0.00054	9.714e+02	-0.017	0.459	GO:0060688
146	20	12	0.00018	0.00053	1.329e+02	0.043	0.536	GO:0002262
147	28	15	0.00017	0.0005	2.867e+02	-0.008	0.466	GO:0016925
148	28	15	0.00017	0.0005	2.867e+02	0.052	0.344	GO:0042036
149	22	10	0.00016	0.00048	2.008e+02	-0.169	0.571	GO:0086002
150	35	20	0.00016	0.00047	4.206e+02	0.11	0.438	GO:0002637
151	64	33	0.00016	0.00047	1.517e+03	0.013	0.446	GO:0051899
152	20	11	0.00015	0.00046	1.449e+02	0.045	0.529	GO:0002825
153	26	11	0.00015	0.00046	2.917e+02	-0.067	0.507	GO:0042246
154	24	12	0.00014	0.00043	2.228e+02	0.006	0.417	GO:0000289
155	28	15	0.00014	0.00042	2.867e+02	0.003	0.509	GO:0043470
156	22	12	0.00012	0.00036	1.759e+02	0.086	0.501	GO:0006699
157	30	17	0.00011	0.00034	3.127e+02	0.011	0.515	GO:0070873
158	31	17	0.0001	0.0003	3.437e+02	0.05	0.521	GO:0006206
159	26	12	9e-05	0.00028	2.757e+02	-0.011	0.54	GO:0000188
160	33	18	9e-05	0.00028	3.906e+02	-0.066	0.52	GO:0046471
161	36	21	9e-05	0.00028	4.355e+02	0.047	0.493	GO:0046850
162	35	29	9e-05	0.00026	1.959e+02	0.372	0.378	GO:0045762
163	29	14	8e-05	0.00025	3.317e+02	-0.057	0.489	GO:0009218
164	39	21	8e-05	0.00025	5.493e+02	0.077	0.435	GO:0071322
165	33	17	8e-05	0.00023	4.085e+02	-0.054	0.599	GO:0016358
166	22	10	8e-05	0.00023	2.008e+02	-0.025	0.505	GO:0035412
167	22	10	7e-05	0.0002	2.008e+02	-0.005	0.412	GO:0032728
168	20	9	5e-05	0.00016	1.679e+02	-0.035	0.41	GO:2000677
169	34	20	5e-05	0.00016	3.856e+02	0.054	0.467	GO:2001021
170	30	14	4e-05	9e-05	3.626e+02	-0.003	0.42	GO:0045168
171	25	12	3e-05	8e-05	2.488e+02	-0.033	0.471	GO:0000038
172	38	20	3e-05	8e-05	5.313e+02	-0.067	0.632	GO:0051225
173	20	9	2e-05	7e-05	1.679e+02	-0.091	0.487	GO:0016241
174	28	15	2e-05	6e-05	2.867e+02	-0.09	0.523	GO:0031663
175	37	20	2e-05	5e-05	4.934e+02	-0.014	0.571	GO:0001974
176	22	12	2e-05	5e-05	1.759e+02	-0.049	0.563	GO:1901655
177	29	14	1e-05	4e-05	3.317e+02	-0.003	0.42	GO:0031128
178	21	9	1e-05	2e-05	1.908e+02	0.062	0.351	GO:0046834
179	87	48	1e-05	2e-05	2.646e+03	-0.012	0.498	GO:1903046
180	22	12	0.0	1e-05	1.759e+02	0.077	0.504	GO:0017145
