Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
143	26	15	0.00043	0.00086	2.318e+02	0.019	0.554	GO:0010862
144	31	17	0.00042	0.00126	3.437e+02	0.14	0.436	GO:0034109
145	35	21	0.00042	0.00125	3.996e+02	0.045	0.455	GO:0048286
146	33	19	0.0004	0.00086	3.716e+02	0.088	0.399	GO:0042339
147	29	18	0.00038	0.00115	2.648e+02	0.136	0.398	GO:2000179
148	20	10	0.00038	0.00114	1.559e+02	0.048	0.41	GO:0031122
149	29	18	0.00038	0.00113	2.648e+02	0.102	0.478	GO:0001838
150	53	28	0.00036	0.00108	1.024e+03	-0.084	0.61	GO:0060359
151	21	12	0.00035	0.00106	1.539e+02	0.085	0.482	GO:0002832
152	85	41	0.00034	0.00103	2.791e+03	-0.03	0.517	GO:0006354
153	47	26	0.00034	0.00102	7.769e+02	-0.004	0.524	GO:0019233
154	25	17	0.00034	0.00101	1.729e+02	0.125	0.457	GO:0046006
155	21	12	0.00033	0.00098	1.539e+02	0.083	0.379	GO:0045446
156	36	19	0.00032	0.00097	4.764e+02	0.002	0.465	GO:0006323
157	36	20	0.00032	0.00096	4.565e+02	0.023	0.52	GO:0050909
158	29	16	0.00032	0.00095	2.997e+02	-0.002	0.501	GO:0002275
159	29	17	0.00029	0.00078	2.828e+02	0.077	0.4	GO:0042168
160	25	14	0.00028	0.00083	2.208e+02	0.072	0.474	GO:0009065
161	25	12	0.00026	0.00077	2.488e+02	-0.033	0.453	GO:0006656
162	20	11	0.00024	0.00057	1.449e+02	0.002	0.458	GO:0060081
163	47	24	0.00024	0.00072	8.277e+02	-0.004	0.536	GO:0048814
164	24	17	0.00023	0.00068	1.479e+02	0.221	0.445	GO:0003179
165	22	11	0.00023	0.00068	1.879e+02	-0.015	0.482	GO:0045909
166	37	20	0.00022	0.00067	4.934e+02	0.0	0.41	GO:1901264
167	21	11	0.00022	0.00066	1.659e+02	-0.033	0.4	GO:0071385
168	49	28	0.00022	0.00065	8.188e+02	0.085	0.404	GO:0043542
169	31	15	0.00022	0.00065	3.776e+02	-0.006	0.569	GO:0090278
170	28	18	0.00021	0.00054	2.358e+02	0.143	0.487	GO:0060674
171	30	15	0.0002	0.00061	3.456e+02	-0.077	0.604	GO:0006370
172	32	16	0.0002	0.00061	3.926e+02	-0.007	0.543	GO:0050931
173	20	10	0.0002	0.00061	1.559e+02	0.038	0.4	GO:0051412
174	26	16	0.00019	0.00039	2.158e+02	0.144	0.419	GO:0090218
175	34	16	0.00018	0.00054	4.614e+02	-0.012	0.461	GO:0018107
176	54	28	0.00018	0.00054	1.078e+03	-0.02	0.519	GO:0045069
177	57	30	0.00018	0.00041	1.187e+03	-0.018	0.525	GO:0061025
178	22	12	0.00018	0.00054	1.759e+02	0.004	0.393	GO:1901655
179	21	8	0.00018	0.00053	2.048e+02	-0.143	0.426	GO:0035088
180	37	22	0.00017	0.00052	4.505e+02	0.065	0.506	GO:0001912
181	27	12	0.00017	0.00052	3.047e+02	-0.102	0.531	GO:0021983
182	35	17	0.00017	0.00052	4.784e+02	-0.049	0.574	GO:0030317
183	21	11	0.00017	0.0005	1.659e+02	0.037	0.485	GO:0001502
184	91	55	0.00017	0.0005	2.640e+03	0.075	0.513	GO:0060537
185	31	16	0.00016	0.00047	3.606e+02	-0.001	0.543	GO:0030318
186	21	10	0.00016	0.00047	1.779e+02	-0.091	0.478	GO:0050820
187	20	12	0.00015	0.00032	1.329e+02	0.096	0.53	GO:0019724
188	33	18	0.00015	0.00033	3.906e+02	-0.112	0.555	GO:0016358
189	32	16	0.00015	0.00044	3.926e+02	-0.006	0.595	GO:0002792
190	37	20	0.00015	0.00044	4.934e+02	0.036	0.536	GO:0032784
191	31	17	0.00014	0.00043	3.437e+02	-0.0	0.531	GO:0051445
192	42	23	0.00014	0.00042	6.272e+02	0.047	0.426	GO:0001658
193	32	15	0.00014	0.00042	4.105e+02	0.005	0.415	GO:0042461
194	22	10	0.00014	0.00042	2.008e+02	-0.089	0.427	GO:0043567
195	60	32	0.00014	0.00041	1.301e+03	-0.024	0.536	GO:0006921
196	36	21	0.00012	0.00037	4.355e+02	0.059	0.496	GO:0002711
197	21	10	0.00012	0.00036	1.779e+02	0.02	0.386	GO:0046173
198	22	10	0.00011	0.00032	2.008e+02	-0.119	0.513	GO:0032201
199	30	18	0.0001	0.00031	2.947e+02	0.072	0.485	GO:0050766
200	22	11	0.0001	0.00031	1.879e+02	-0.083	0.612	GO:0061005
201	24	14	0.0001	0.0003	1.959e+02	0.155	0.359	GO:0003206
202	24	13	0.0001	0.0003	2.098e+02	0.096	0.44	GO:0050926
203	26	17	9e-05	0.00028	1.989e+02	0.121	0.524	GO:0097028
204	21	10	9e-05	0.00026	1.779e+02	-0.062	0.466	GO:0006110
205	22	11	9e-05	0.00026	1.879e+02	0.04	0.469	GO:0032728
206	24	11	9e-05	0.00026	2.368e+02	0.007	0.455	GO:0048147
207	32	18	8e-05	0.00024	3.576e+02	0.092	0.348	GO:0009948
208	60	38	8e-05	0.00024	1.088e+03	0.141	0.425	GO:0042108
209	21	11	8e-05	0.00023	1.659e+02	0.049	0.484	GO:0009060
210	34	21	6e-05	0.00019	3.647e+02	0.157	0.434	GO:0055021
211	23	12	6e-05	0.00018	1.988e+02	0.03	0.379	GO:0002026
212	25	13	6e-05	0.00018	2.348e+02	0.028	0.514	GO:0007622
213	30	16	6e-05	0.00018	3.297e+02	0.027	0.451	GO:0018410
214	27	11	6e-05	0.00017	3.216e+02	-0.086	0.403	GO:0032570
215	27	11	5e-05	0.00014	3.216e+02	-0.169	0.414	GO:0045923
216	26	14	4e-05	0.00013	2.468e+02	0.004	0.504	GO:0043502
217	25	12	4e-05	0.00013	2.488e+02	-0.048	0.501	GO:0044058
218	58	28	3e-05	0.0001	1.305e+03	0.077	0.436	GO:0071260
219	28	16	2e-05	7e-05	2.708e+02	0.077	0.449	GO:0031663
220	20	11	2e-05	6e-05	1.449e+02	0.09	0.386	GO:0045577
221	20	13	2e-05	5e-05	1.199e+02	0.136	0.538	GO:0002825
222	35	17	2e-05	5e-05	4.784e+02	-0.04	0.509	GO:0007566
223	24	15	2e-05	5e-05	1.809e+02	0.164	0.373	GO:0060343
224	33	17	1e-05	4e-05	4.085e+02	-0.122	0.621	GO:0042220
225	21	11	1e-05	4e-05	1.659e+02	-0.075	0.508	GO:0052312
226	20	11	1e-05	2e-05	1.449e+02	-0.021	0.555	GO:0030149
227	20	11	0.0	1e-05	1.449e+02	-0.01	0.477	GO:0060479
