Creation Time:	2022-12-29 17:38:08

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_26.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	2.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	1812762927

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4904
Proportion perturbed genes:	0.41900205058099793

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.24838709677419354
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-7967.995435318415 +- 6.5996606274000325

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
56	57	39	0.01148	0.02722	8.729e+02	0.194	0.438	GO:0009201
57	26	19	0.0114	0.02111	1.619e+02	0.208	0.506	GO:0046132
58	27	19	0.01136	0.02178	1.889e+02	0.166	0.506	GO:0009220
59	33	20	0.01113	0.02146	3.517e+02	0.138	0.393	GO:0060393
60	35	22	0.01082	0.02122	3.776e+02	0.088	0.576	GO:0042752
61	53	35	0.01058	0.01749	8.010e+02	0.107	0.53	GO:0009799
62	50	30	0.0105	0.01342	8.098e+02	0.087	0.45	GO:0031032
63	38	21	0.01042	0.02345	5.104e+02	0.149	0.337	GO:0048385
64	41	31	0.01038	0.02465	3.657e+02	0.273	0.389	GO:0045839
65	20	12	0.01013	0.01519	1.329e+02	-0.0	0.623	GO:0060291
66	52	34	0.00991	0.01693	7.830e+02	0.098	0.535	GO:0009855
67	31	20	0.00966	0.02898	2.868e+02	0.059	0.612	GO:0060761
68	23	16	0.00954	0.01961	1.409e+02	0.27	0.451	GO:0048713
69	33	25	0.00951	0.02028	2.369e+02	0.293	0.357	GO:0071173
70	26	18	0.00943	0.01889	1.809e+02	0.22	0.413	GO:0010862
71	36	23	0.00943	0.01546	3.906e+02	0.096	0.484	GO:0006584
72	34	22	0.00935	0.02372	3.427e+02	0.105	0.504	GO:0006221
73	30	18	0.00873	0.02351	2.947e+02	0.038	0.43	GO:0050433
74	31	22	0.00789	0.01593	2.438e+02	0.201	0.495	GO:0048663
75	67	54	0.00766	0.01969	7.932e+02	0.344	0.417	GO:0006977
76	21	14	0.0076	0.02252	1.269e+02	0.083	0.504	GO:0035813
77	50	29	0.00637	0.00925	8.398e+02	0.019	0.457	GO:0006885
78	23	15	0.00599	0.00963	1.569e+02	0.131	0.445	GO:0045581
79	21	12	0.00599	0.01207	1.539e+02	0.124	0.387	GO:0042573
80	26	17	0.00584	0.01173	1.989e+02	0.082	0.546	GO:0014910
81	25	14	0.00514	0.01026	2.208e+02	0.043	0.517	GO:0031055
82	22	12	0.00513	0.0099	1.759e+02	0.116	0.443	GO:0010507
83	55	30	0.00497	0.01492	1.074e+03	0.068	0.402	GO:0007224
84	45	28	0.00484	0.01256	6.292e+02	0.15	0.448	GO:0045685
85	20	14	0.00483	0.00894	1.059e+02	0.191	0.517	GO:0045736
86	33	17	0.00436	0.01158	4.085e+02	0.112	0.311	GO:0048387
87	29	15	0.00436	0.01276	3.157e+02	0.081	0.386	GO:0051496
88	26	17	0.00433	0.01029	1.989e+02	0.181	0.448	GO:0009954
89	37	23	0.00428	0.00954	4.276e+02	0.127	0.482	GO:0072332
90	32	21	0.00392	0.01119	2.978e+02	0.161	0.483	GO:0050931
91	41	24	0.00387	0.01146	5.613e+02	0.094	0.478	GO:0050709
92	33	19	0.00379	0.00435	3.716e+02	0.033	0.52	GO:0009620
93	30	16	0.00353	0.00754	3.297e+02	0.015	0.404	GO:0007040
94	28	16	0.00344	0.00613	2.708e+02	0.115	0.36	GO:0016574
95	29	18	0.00329	0.00772	2.648e+02	0.062	0.552	GO:0042743
96	42	24	0.00328	0.00984	6.032e+02	0.099	0.408	GO:0035051
97	20	13	0.00313	0.0057	1.199e+02	0.075	0.511	GO:0032413
98	24	13	0.00306	0.00797	2.098e+02	0.091	0.39	GO:0071514
99	59	34	0.00302	0.0086	1.174e+03	0.047	0.532	GO:0009306
100	89	64	0.00286	0.00859	1.923e+03	0.219	0.468	GO:0042451
101	27	16	0.00286	0.00575	2.428e+02	0.148	0.417	GO:0055007
102	41	27	0.00279	0.00741	4.835e+02	0.143	0.469	GO:0060563
103	62	37	0.00264	0.00793	1.249e+03	0.103	0.454	GO:0009953
104	94	74	0.00264	0.00531	1.688e+03	0.339	0.4	GO:1902807
105	23	19	0.00239	0.00718	8.697e+01	0.387	0.419	GO:0044773
106	32	24	0.00238	0.00482	2.289e+02	0.274	0.369	GO:0007094
107	27	17	0.00238	0.00707	2.258e+02	0.039	0.629	GO:0001960
108	21	14	0.00237	0.00474	1.269e+02	0.106	0.505	GO:0002040
109	23	13	0.00232	0.00501	1.859e+02	0.058	0.523	GO:0006336
110	114	79	0.00228	0.00685	3.388e+03	0.186	0.484	GO:1901659
111	51	35	0.00222	0.00649	6.962e+02	0.2	0.43	GO:0009206
112	21	12	0.00219	0.00658	1.539e+02	-0.017	0.57	GO:0006110
113	20	13	0.00217	0.00535	1.199e+02	0.106	0.479	GO:0007140
114	31	18	0.00208	0.00625	3.257e+02	0.038	0.488	GO:0000387
115	26	21	0.00202	0.00466	1.209e+02	0.34	0.441	GO:0044774
116	38	28	0.002	0.00413	3.357e+02	0.256	0.353	GO:0031577
117	42	31	0.00196	0.00588	4.077e+02	0.261	0.375	GO:0030071
118	35	26	0.00194	0.00583	2.798e+02	0.262	0.363	GO:0071174
119	27	15	0.00194	0.00579	2.588e+02	-0.043	0.502	GO:0043516
120	50	31	0.00189	0.00422	7.789e+02	0.035	0.535	GO:0070301
121	29	16	0.00184	0.00306	2.997e+02	0.049	0.479	GO:0050690
122	23	13	0.00178	0.00533	1.859e+02	0.141	0.347	GO:0061515
123	41	17	0.00174	0.00522	7.238e+02	-0.08	0.437	GO:0046637
124	46	24	0.00166	0.00499	7.808e+02	0.008	0.462	GO:0072164
125	20	11	0.00164	0.00318	1.449e+02	0.095	0.55	GO:0006595
126	22	15	0.00164	0.00334	1.339e+02	0.089	0.527	GO:0090103
127	26	15	0.00163	0.00376	2.318e+02	0.021	0.459	GO:0061178
128	22	11	0.00159	0.00478	1.879e+02	0.081	0.338	GO:0032728
129	23	13	0.00154	0.00463	1.859e+02	0.06	0.456	GO:0045214
130	20	11	0.00152	0.00308	1.449e+02	0.0	0.497	GO:0000413
131	24	13	0.00147	0.0044	2.098e+02	0.06	0.466	GO:0032228
132	24	15	0.00138	0.00293	1.809e+02	0.042	0.533	GO:0042537
133	38	27	0.00131	0.00345	3.637e+02	0.219	0.422	GO:0006754
134	81	65	0.00129	0.0026	1.176e+03	0.344	0.373	GO:0007093
135	120	86	0.00129	0.00259	3.511e+03	0.238	0.465	GO:0072331
136	24	16	0.00129	0.00386	1.649e+02	0.044	0.604	GO:0007492
137	20	13	0.00129	0.00325	1.199e+02	0.144	0.559	GO:0014743
138	35	21	0.00121	0.00303	3.996e+02	0.081	0.518	GO:0043044
139	52	36	0.0012	0.00361	7.122e+02	0.202	0.436	GO:0009145
140	27	17	0.00117	0.00216	2.258e+02	0.099	0.541	GO:0090398
141	20	9	0.00116	0.00349	1.679e+02	-0.09	0.511	GO:0045939
142	23	14	0.00113	0.0034	1.719e+02	0.043	0.533	GO:0019835
143	42	24	0.00108	0.00323	6.032e+02	0.089	0.397	GO:0031100
144	26	15	0.00107	0.0032	2.318e+02	0.019	0.572	GO:0007212
145	42	25	0.00106	0.00317	5.783e+02	0.052	0.528	GO:0072528
146	56	31	0.00097	0.00292	1.099e+03	0.078	0.41	GO:0050871
147	22	15	0.00096	0.00256	1.339e+02	0.259	0.386	GO:0048762
148	33	18	0.00093	0.00207	3.906e+02	0.043	0.509	GO:0009069
149	22	13	0.00092	0.00187	1.629e+02	0.144	0.433	GO:0030511
150	22	14	0.00091	0.00272	1.489e+02	0.121	0.381	GO:0090189
151	39	23	0.0009	0.00204	5.044e+02	0.01	0.495	GO:0030004
152	27	17	0.00089	0.00268	2.258e+02	0.128	0.558	GO:0048738
153	23	12	0.00088	0.00265	1.988e+02	0.055	0.495	GO:0043278
154	20	10	0.00085	0.00254	1.559e+02	0.042	0.441	GO:0051412
155	89	67	0.00078	0.00234	1.725e+03	0.288	0.452	GO:0030330
156	21	14	0.00077	0.0023	1.269e+02	0.16	0.563	GO:0014003
157	34	21	0.00075	0.00224	3.647e+02	0.14	0.453	GO:0045840
158	52	33	0.00075	0.00224	8.169e+02	0.125	0.462	GO:0060688
159	34	19	0.00073	0.00218	4.056e+02	0.072	0.472	GO:0070228
160	54	35	0.0007	0.00188	8.548e+02	0.175	0.46	GO:0045665
161	23	13	0.0007	0.00209	1.859e+02	0.105	0.396	GO:0008299
162	26	15	0.00067	0.00202	2.318e+02	-0.107	0.652	GO:0032873
163	29	14	0.00066	0.00198	3.317e+02	-0.016	0.386	GO:0015988
164	49	27	0.00064	0.00141	8.467e+02	0.003	0.498	GO:0006835
165	68	55	0.00061	0.00182	8.062e+02	0.347	0.417	GO:0072401
166	30	14	0.0006	0.00181	3.626e+02	-0.123	0.497	GO:0048485
167	38	21	0.0006	0.00135	5.104e+02	0.079	0.407	GO:0031532
168	41	22	0.0006	0.0018	6.082e+02	0.009	0.437	GO:0051588
169	27	15	0.00057	0.0017	2.588e+02	0.063	0.467	GO:0009147
170	29	13	0.00056	0.00168	3.486e+02	0.015	0.519	GO:0019370
171	36	25	0.00055	0.00166	3.417e+02	0.209	0.503	GO:0046131
172	22	13	0.00054	0.00163	1.629e+02	0.056	0.47	GO:0035336
173	49	31	0.00054	0.0012	7.291e+02	0.085	0.526	GO:0007368
174	34	18	0.00053	0.0016	4.245e+02	-0.092	0.607	GO:0042254
175	27	18	0.00052	0.00156	2.079e+02	0.207	0.454	GO:0021983
176	46	27	0.00052	0.00156	7.031e+02	0.092	0.406	GO:1902600
177	20	9	0.00051	0.00154	1.679e+02	0.002	0.412	GO:0070271
178	50	29	0.00046	0.00139	8.398e+02	0.081	0.436	GO:0042398
179	21	12	0.00046	0.00137	1.539e+02	0.053	0.506	GO:0050832
180	115	68	0.00045	0.00134	4.311e+03	0.089	0.531	GO:0006766
181	35	21	0.00044	0.00133	3.996e+02	0.084	0.518	GO:0046134
182	25	15	0.00044	0.00131	2.058e+02	0.15	0.379	GO:0046006
183	24	12	0.00044	0.00131	2.228e+02	-0.087	0.517	GO:0048147
184	40	20	0.00043	0.0013	6.102e+02	-0.058	0.505	GO:0010676
185	20	11	0.00043	0.00128	1.449e+02	0.221	0.328	GO:0070371
186	35	18	0.00041	0.00122	4.595e+02	0.02	0.424	GO:0030890
187	24	14	0.0004	0.00083	1.959e+02	0.142	0.434	GO:0045687
188	35	21	0.00036	0.00107	3.996e+02	0.094	0.483	GO:0043094
189	32	19	0.00035	0.00106	3.387e+02	-0.07	0.674	GO:0048521
190	63	33	0.00034	0.00103	1.453e+03	0.019	0.457	GO:0045638
191	51	28	0.00034	0.00101	9.195e+02	0.048	0.476	GO:0030888
192	27	14	0.00031	0.00092	2.737e+02	0.031	0.534	GO:0030449
193	20	12	0.0003	0.00089	1.329e+02	-0.023	0.624	GO:0051953
194	46	28	0.00029	0.00086	6.751e+02	0.082	0.545	GO:0021782
195	20	8	0.00029	0.00086	1.808e+02	-0.181	0.56	GO:0072337
196	22	10	0.00028	0.00085	2.008e+02	0.045	0.347	GO:0034105
197	75	44	0.00028	0.00085	1.857e+03	0.022	0.539	GO:0034614
198	20	13	0.00028	0.00068	1.199e+02	0.077	0.545	GO:0007220
199	24	10	0.00027	0.00082	2.518e+02	-0.039	0.397	GO:0070588
200	44	25	0.00027	0.00082	6.651e+02	0.14	0.359	GO:1903310
201	26	12	0.00026	0.00079	2.757e+02	-0.013	0.477	GO:0045814
202	26	16	0.00026	0.00052	2.158e+02	0.036	0.546	GO:0048701
203	29	17	0.00025	0.00076	2.828e+02	0.152	0.401	GO:1902115
204	21	11	0.00022	0.00047	1.659e+02	0.026	0.429	GO:0046834
205	58	31	0.00022	0.00066	1.214e+03	-0.06	0.577	GO:0022613
206	21	13	0.0002	0.00061	1.409e+02	0.018	0.599	GO:0031114
207	87	47	0.0002	0.0006	2.694e+03	-0.043	0.553	GO:0007059
208	33	17	0.00019	0.00058	4.085e+02	0.093	0.384	GO:0032233
209	26	16	0.00018	0.00055	2.158e+02	0.113	0.519	GO:0043502
210	37	23	0.00018	0.00055	4.276e+02	0.031	0.564	GO:0061351
211	67	35	0.00018	0.00055	1.645e+03	0.002	0.443	GO:1902106
212	128	84	0.00018	0.00053	4.673e+03	0.164	0.466	GO:0072522
213	32	18	0.00018	0.00053	3.576e+02	0.051	0.501	GO:0097194
214	30	15	0.00017	0.00052	3.456e+02	0.01	0.333	GO:0048265
215	64	37	0.00017	0.00052	1.375e+03	0.071	0.423	GO:0060021
216	30	15	0.00016	0.00049	3.456e+02	0.021	0.494	GO:0048640
217	43	24	0.00015	0.00046	6.461e+02	0.12	0.374	GO:0031058
218	51	27	0.00015	0.00044	9.474e+02	-0.034	0.551	GO:0001947
219	34	19	0.00014	0.00043	4.056e+02	-0.002	0.53	GO:0010633
220	86	64	0.00014	0.00042	1.659e+03	0.254	0.431	GO:0051351
221	23	11	0.00013	0.00038	2.118e+02	-0.134	0.551	GO:0006692
222	21	10	0.00013	0.00038	1.779e+02	0.067	0.39	GO:0034502
223	44	23	0.00012	0.00037	7.140e+02	0.066	0.389	GO:0000018
224	56	30	0.00012	0.00036	1.130e+03	0.033	0.413	GO:0045582
225	67	53	0.00012	0.00036	8.471e+02	0.315	0.413	GO:0051436
226	22	12	0.00012	0.00035	1.759e+02	0.009	0.597	GO:0006829
227	116	61	0.00012	0.00035	4.878e+03	0.043	0.454	GO:0007605
228	21	10	0.00012	0.00035	1.779e+02	-0.11	0.417	GO:0046173
229	85	47	0.00011	0.00023	2.521e+03	0.029	0.511	GO:0042542
230	32	16	0.00011	0.00032	3.926e+02	-0.032	0.429	GO:0046928
231	22	10	0.00011	0.00032	2.008e+02	-0.007	0.379	GO:0060314
232	35	16	0.0001	0.00031	4.983e+02	-0.053	0.446	GO:0002762
233	24	11	0.0001	0.00031	2.368e+02	-0.157	0.618	GO:0046627
234	37	20	0.0001	0.0003	4.934e+02	-0.009	0.508	GO:0001944
235	29	12	8e-05	0.00023	3.666e+02	-0.121	0.545	GO:0010524
236	34	21	8e-05	0.00023	3.647e+02	0.071	0.561	GO:0033865
237	23	11	6e-05	0.00019	2.118e+02	0.018	0.456	GO:0060760
238	49	26	6e-05	0.00018	8.736e+02	0.037	0.414	GO:0006626
239	33	15	6e-05	0.00018	4.454e+02	-0.069	0.599	GO:0016358
240	22	10	6e-05	0.00018	2.008e+02	-0.015	0.441	GO:0043330
241	64	33	6e-05	0.00018	1.517e+03	0.005	0.523	GO:0051899
242	22	10	6e-05	0.00018	2.008e+02	-0.007	0.45	GO:1901532
243	31	15	6e-05	0.00017	3.776e+02	0.06	0.34	GO:0071825
244	28	12	5e-05	0.00016	3.346e+02	-0.048	0.437	GO:0032845
245	31	20	5e-05	0.00014	2.868e+02	0.127	0.532	GO:0042558
246	27	15	4e-05	0.00013	2.588e+02	-0.007	0.511	GO:0050663
247	31	18	4e-05	0.00011	3.257e+02	0.133	0.455	GO:0030279
248	80	61	4e-05	0.00011	1.348e+03	0.275	0.431	GO:0031145
249	22	11	3e-05	0.0001	1.879e+02	0.057	0.407	GO:0033344
250	26	18	3e-05	0.0001	1.809e+02	0.135	0.483	GO:0035384
251	32	18	2e-05	7e-05	3.576e+02	0.063	0.495	GO:0009948
252	32	17	2e-05	7e-05	3.756e+02	0.057	0.435	GO:0051353
253	46	22	2e-05	6e-05	8.296e+02	-0.02	0.46	GO:0006369
254	32	16	2e-05	6e-05	3.926e+02	0.007	0.454	GO:2000107
255	22	13	2e-05	5e-05	1.629e+02	-0.045	0.556	GO:0044705
256	29	17	1e-05	4e-05	2.828e+02	0.02	0.551	GO:0001975
257	72	58	1e-05	4e-05	9.170e+02	0.345	0.41	GO:0051437
258	60	28	0.0	1e-05	1.428e+03	0.003	0.44	GO:0042440
