Creation Time:	2022-12-29 18:31:01

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_21.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	2.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	901100240

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4901
Proportion perturbed genes:	0.41874572795625425

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.2838709677419355
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-7975.639354999237 +- 4.798566703994585

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	40	33	1.0	0.0	2.599e+02	0.282	0.465	GO:0044273
2	49	38	0.94161	0.08766	4.846e+02	0.325	0.365	GO:0048588
3	20	17	0.88632	0.22738	5.798e+01	0.354	0.479	GO:0072337
4	58	50	0.81014	0.3126	4.367e+02	0.434	0.374	GO:0002705
5	107	86	0.8	0.4	2.035e+03	0.333	0.421	GO:0048469
6	110	75	0.73368	0.416	3.248e+03	0.158	0.46	GO:0051384
7	161	115	0.7	0.45826	6.351e+03	0.193	0.463	GO:0006958
8	24	18	0.53866	0.32796	1.299e+02	0.265	0.467	GO:0016447
9	51	33	0.45836	0.38116	7.650e+02	0.117	0.503	GO:0007200
10	57	40	0.37969	0.41978	8.330e+02	0.136	0.517	GO:0009201
11	75	53	0.36318	0.42718	1.418e+03	0.216	0.417	GO:0006200
12	80	55	0.33922	0.37951	1.698e+03	0.205	0.409	GO:0009158
13	174	119	0.3	0.45826	8.055e+03	0.16	0.459	GO:0006956
14	116	77	0.26632	0.416	3.774e+03	0.132	0.467	GO:0031960
15	137	96	0.2	0.4	4.784e+03	0.215	0.43	GO:0021700
16	120	80	0.2	0.4	4.010e+03	0.158	0.454	GO:0046034
17	52	37	0.19951	0.30391	6.752e+02	0.132	0.507	GO:0009145
18	41	28	0.14015	0.17454	4.556e+02	0.184	0.501	GO:0002200
19	51	37	0.10328	0.1327	6.233e+02	0.148	0.507	GO:0009206
20	34	23	0.09963	0.06293	3.197e+02	0.171	0.504	GO:0002562
21	56	48	0.09375	0.27251	4.207e+02	0.421	0.383	GO:0002708
22	104	64	0.06865	0.14791	3.372e+03	0.063	0.503	GO:0042455
23	81	55	0.06246	0.1089	1.779e+03	0.194	0.409	GO:0009128
24	112	76	0.05941	0.17824	3.394e+03	0.185	0.427	GO:0002699
25	104	67	0.05896	0.08757	3.175e+03	0.193	0.416	GO:0016049
26	43	25	0.04791	0.04474	6.212e+02	0.085	0.453	GO:0043966
27	89	56	0.04592	0.07164	2.404e+03	0.07	0.487	GO:0042451
28	55	44	0.04006	0.12018	5.505e+02	0.345	0.396	GO:0002824
29	46	39	0.03829	0.11488	3.018e+02	0.408	0.389	GO:0031341
30	83	56	0.03526	0.07852	1.887e+03	0.181	0.417	GO:0009125
31	32	23	0.0343	0.10291	2.528e+02	0.229	0.472	GO:0016445
32	23	16	0.02716	0.05962	1.409e+02	0.167	0.431	GO:0003254
33	43	24	0.02476	0.06621	6.461e+02	0.03	0.474	GO:0008015
34	22	14	0.01944	0.02993	1.489e+02	0.106	0.479	GO:0061005
35	22	15	0.01752	0.05146	1.339e+02	0.182	0.553	GO:0046847
36	26	15	0.0168	0.03647	2.318e+02	0.036	0.461	GO:0048701
37	40	36	0.01537	0.04612	1.549e+02	0.465	0.385	GO:0031343
38	113	67	0.0152	0.04561	4.151e+03	0.045	0.514	GO:0009163
39	26	17	0.01317	0.02724	1.989e+02	0.12	0.583	GO:0009954
40	22	14	0.01182	0.03436	1.489e+02	0.204	0.349	GO:0090103
41	23	13	0.01006	0.02248	1.859e+02	0.064	0.382	GO:0006270
42	20	12	0.00891	0.02266	1.329e+02	0.183	0.368	GO:0051953
43	130	67	0.00853	0.01863	6.212e+03	0.042	0.413	GO:0010951
44	47	28	0.00816	0.01775	7.220e+02	0.088	0.506	GO:0045670
45	45	28	0.00798	0.01965	6.292e+02	0.126	0.438	GO:0000096
46	34	18	0.00761	0.01404	4.245e+02	0.079	0.407	GO:0042254
47	60	35	0.00678	0.01553	1.199e+03	0.016	0.559	GO:0007608
48	23	12	0.00633	0.01803	1.988e+02	-0.008	0.407	GO:0002026
49	24	20	0.0059	0.00998	9.097e+01	0.319	0.468	GO:0001916
50	23	14	0.00579	0.01224	1.719e+02	0.16	0.358	GO:0034405
51	45	28	0.00528	0.01062	6.292e+02	0.065	0.503	GO:0007193
52	23	12	0.00489	0.01006	1.988e+02	0.092	0.331	GO:0036152
53	22	13	0.00458	0.00965	1.629e+02	0.043	0.543	GO:0050912
54	33	18	0.00441	0.00762	3.906e+02	0.06	0.489	GO:0032233
55	40	24	0.00436	0.01025	5.204e+02	0.015	0.53	GO:0055117
56	37	33	0.00431	0.01129	1.429e+02	0.447	0.394	GO:0001912
57	20	11	0.00418	0.0084	1.449e+02	-0.003	0.531	GO:0006595
58	29	17	0.00403	0.01208	2.828e+02	0.078	0.477	GO:0045777
59	20	14	0.00392	0.01175	1.059e+02	0.252	0.391	GO:0002833
60	35	21	0.00377	0.01132	3.996e+02	0.124	0.394	GO:0007628
61	26	19	0.00342	0.01025	1.619e+02	0.275	0.376	GO:0002702
62	20	11	0.00336	0.01009	1.449e+02	0.129	0.305	GO:0010714
63	20	11	0.00332	0.00995	1.449e+02	0.071	0.518	GO:0015721
64	20	12	0.00303	0.00908	1.329e+02	0.123	0.41	GO:0030879
65	22	10	0.00287	0.00574	2.008e+02	0.015	0.454	GO:0032728
66	36	19	0.00269	0.00808	4.764e+02	0.045	0.399	GO:0042312
67	32	20	0.00268	0.00805	3.187e+02	0.051	0.523	GO:0071320
68	20	13	0.00266	0.00799	1.199e+02	0.036	0.53	GO:0048477
69	31	19	0.0025	0.00751	3.067e+02	0.086	0.466	GO:0035065
70	20	17	0.00237	0.00548	5.798e+01	0.327	0.492	GO:0051412
71	21	11	0.00232	0.00697	1.659e+02	0.102	0.318	GO:0035710
72	20	10	0.00223	0.00348	1.559e+02	0.086	0.326	GO:0007029
73	23	15	0.00218	0.00655	1.569e+02	0.166	0.501	GO:0051180
74	22	11	0.00201	0.00345	1.879e+02	-0.019	0.475	GO:0030325
75	26	15	0.0018	0.00359	2.318e+02	0.092	0.467	GO:0044774
76	23	13	0.00175	0.00526	1.859e+02	0.087	0.382	GO:0086001
77	22	13	0.00172	0.00516	1.629e+02	0.096	0.455	GO:0060071
78	25	12	0.00165	0.00496	2.488e+02	0.062	0.333	GO:0036151
79	31	21	0.00163	0.00482	2.658e+02	0.313	0.368	GO:0030318
80	22	12	0.00162	0.00485	1.759e+02	0.057	0.479	GO:0035924
81	22	17	0.00159	0.00397	1.010e+02	0.18	0.553	GO:0015985
82	22	11	0.00157	0.00314	1.879e+02	0.101	0.339	GO:0006509
83	38	22	0.00154	0.00409	4.884e+02	0.074	0.529	GO:0008156
84	23	11	0.00153	0.00458	2.118e+02	0.04	0.481	GO:0050974
85	94	55	0.00144	0.00361	2.918e+03	0.048	0.536	GO:0009593
86	50	30	0.00144	0.00308	8.098e+02	0.056	0.529	GO:0055002
87	29	18	0.00138	0.00415	2.648e+02	0.008	0.566	GO:0044275
88	34	20	0.00138	0.00414	3.856e+02	0.054	0.476	GO:1901983
89	22	13	0.00133	0.0027	1.629e+02	0.05	0.461	GO:0071384
90	33	18	0.0013	0.00389	3.906e+02	0.035	0.552	GO:0071173
91	28	16	0.00125	0.00374	2.708e+02	0.066	0.508	GO:0002312
92	37	20	0.00122	0.00244	4.934e+02	0.067	0.423	GO:0003151
93	21	10	0.00117	0.00352	1.779e+02	-0.006	0.528	GO:0009651
94	28	16	0.00115	0.00346	2.708e+02	0.103	0.485	GO:0051145
95	34	18	0.0011	0.00244	4.245e+02	0.02	0.492	GO:0014823
96	32	14	0.00108	0.00323	4.295e+02	0.033	0.32	GO:0044246
97	62	34	0.00107	0.00322	1.356e+03	0.022	0.553	GO:0050907
98	102	56	0.00104	0.00312	3.647e+03	0.022	0.519	GO:0007606
99	27	15	0.00104	0.00312	2.588e+02	0.004	0.609	GO:0009220
100	25	14	0.00102	0.00305	2.208e+02	0.092	0.397	GO:0006611
101	38	21	0.00097	0.0029	5.104e+02	0.069	0.505	GO:0031577
102	24	20	0.00091	0.00272	9.097e+01	0.267	0.52	GO:0051385
103	25	15	0.00087	0.00187	2.058e+02	0.212	0.328	GO:0007622
104	23	14	0.00087	0.00204	1.719e+02	0.191	0.4	GO:0050927
105	26	14	0.00086	0.00258	2.468e+02	0.033	0.526	GO:0007212
106	27	15	0.00085	0.00256	2.588e+02	0.005	0.593	GO:0048536
107	24	14	0.00079	0.00236	1.959e+02	0.158	0.4	GO:0050926
108	21	10	0.00078	0.00189	1.779e+02	-0.068	0.553	GO:0046173
109	21	12	0.00076	0.00229	1.539e+02	0.082	0.382	GO:0002675
110	25	12	0.00076	0.00228	2.488e+02	0.002	0.439	GO:0001659
111	21	12	0.00074	0.00159	1.539e+02	0.082	0.496	GO:0002040
112	20	10	0.00072	0.00216	1.559e+02	0.001	0.361	GO:0042744
113	31	17	0.00069	0.00208	3.437e+02	0.027	0.479	GO:0051966
114	22	13	0.00066	0.00198	1.629e+02	0.156	0.441	GO:0051181
115	20	10	0.00064	0.00192	1.559e+02	-0.081	0.522	GO:0060479
116	101	54	0.00063	0.0019	3.655e+03	-0.011	0.516	GO:0031397
117	50	28	0.00061	0.00127	8.687e+02	0.048	0.54	GO:0051784
118	28	14	0.00061	0.00139	3.017e+02	0.001	0.528	GO:0046579
119	43	36	0.00059	0.00176	2.808e+02	0.389	0.397	GO:0001910
120	22	10	0.00058	0.00174	2.008e+02	0.017	0.312	GO:0033032
121	22	12	0.00056	0.00149	1.759e+02	0.066	0.323	GO:0010799
122	23	14	0.00055	0.00166	1.719e+02	0.202	0.349	GO:0048512
123	59	30	0.00054	0.00112	1.303e+03	0.015	0.486	GO:0097285
124	32	20	0.00052	0.00156	3.187e+02	0.148	0.387	GO:0030101
125	20	10	0.00052	0.00122	1.559e+02	-0.034	0.46	GO:0033574
126	62	40	0.0005	0.0015	1.132e+03	0.09	0.517	GO:0009142
127	28	14	0.00047	0.0014	3.017e+02	-0.048	0.515	GO:0046058
128	21	11	0.00046	0.00137	1.659e+02	0.019	0.524	GO:0046329
129	30	16	0.00041	0.00093	3.297e+02	0.102	0.341	GO:0046632
130	37	19	0.00041	0.00105	5.134e+02	-0.0	0.559	GO:0014075
131	40	25	0.0004	0.0012	4.955e+02	0.194	0.357	GO:0007422
132	33	17	0.0004	0.0012	4.085e+02	0.042	0.53	GO:0042220
133	75	35	0.00039	0.00116	2.224e+03	0.029	0.417	GO:0030801
134	35	16	0.00039	0.00116	4.983e+02	-0.108	0.516	GO:0043266
135	22	11	0.00037	0.00112	1.879e+02	0.066	0.325	GO:0000819
136	20	8	0.00037	0.00112	1.808e+02	-0.044	0.401	GO:0007220
137	21	12	0.00036	0.00109	1.539e+02	0.099	0.498	GO:0045823
138	32	17	0.00036	0.00108	3.756e+02	-0.05	0.439	GO:0045931
139	32	17	0.00035	0.00106	3.756e+02	0.011	0.575	GO:0007094
140	22	12	0.00035	0.00106	1.759e+02	0.085	0.343	GO:0086002
141	33	16	0.00033	0.001	4.265e+02	-0.032	0.533	GO:0030809
