Creation Time:	2022-12-29 18:39:51

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_20.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	2.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	997397903

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4883
Proportion perturbed genes:	0.4172077922077922

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.3193548387096774
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8031.995033245454 +- 2.7694372899268176

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
24	62	40	0.10533	0.1723	1.132e+03	0.147	0.467	GO:0030048
25	75	41	0.10046	0.13718	1.985e+03	0.091	0.433	GO:0006892
26	36	24	0.08401	0.10206	3.667e+02	0.114	0.53	GO:0048675
27	21	16	0.08383	0.09444	9.596e+01	0.204	0.468	GO:0001502
28	31	21	0.07419	0.0789	2.658e+02	0.141	0.515	GO:0051004
29	29	19	0.07334	0.08741	2.458e+02	0.245	0.359	GO:0048747
30	46	32	0.06319	0.09397	5.534e+02	0.18	0.514	GO:0021782
31	34	23	0.06248	0.12552	3.197e+02	0.196	0.357	GO:1901983
32	104	60	0.06186	0.16439	3.620e+03	0.072	0.48	GO:0016049
33	27	17	0.06099	0.07016	2.258e+02	0.093	0.443	GO:0007052
34	30	19	0.04871	0.08132	2.758e+02	0.084	0.513	GO:0048485
35	29	18	0.04574	0.05929	2.648e+02	0.082	0.49	GO:0051453
36	113	69	0.04266	0.04929	4.015e+03	0.108	0.457	GO:0048568
37	24	18	0.0368	0.03781	1.299e+02	0.237	0.466	GO:0001892
38	25	17	0.03408	0.04606	1.729e+02	0.095	0.526	GO:0060998
39	26	16	0.03186	0.0463	2.158e+02	0.05	0.429	GO:0002702
40	47	28	0.0301	0.04243	7.220e+02	0.011	0.519	GO:0001776
41	54	32	0.03007	0.05059	9.565e+02	0.096	0.474	GO:0000186
42	35	22	0.02997	0.04196	3.776e+02	0.119	0.42	GO:0050848
43	23	14	0.02986	0.03628	1.719e+02	0.059	0.479	GO:0008299
44	31	19	0.02738	0.04618	3.067e+02	0.078	0.51	GO:0030641
45	29	16	0.02528	0.03897	2.997e+02	-0.035	0.423	GO:0000737
46	31	19	0.02496	0.03516	3.067e+02	0.142	0.474	GO:0033619
47	63	36	0.02365	0.06991	1.348e+03	0.082	0.448	GO:0006941
48	95	56	0.02315	0.03226	2.957e+03	0.084	0.461	GO:0006898
49	28	15	0.0227	0.0256	2.867e+02	0.03	0.402	GO:0046058
50	21	15	0.02114	0.03393	1.119e+02	0.196	0.503	GO:0001662
51	37	21	0.0206	0.01985	4.725e+02	0.043	0.469	GO:0050830
52	38	24	0.02043	0.02663	4.415e+02	0.051	0.565	GO:0007595
53	24	13	0.02031	0.03659	2.098e+02	0.094	0.438	GO:0035329
54	51	28	0.01972	0.0257	9.195e+02	0.063	0.411	GO:0051952
55	20	14	0.01946	0.05019	1.059e+02	0.121	0.57	GO:0045851
56	22	14	0.01786	0.02874	1.489e+02	0.208	0.432	GO:0006509
57	29	18	0.01741	0.03614	2.648e+02	0.155	0.423	GO:0017156
58	31	19	0.01661	0.02914	3.067e+02	0.043	0.54	GO:0042558
59	91	50	0.0158	0.02349	2.904e+03	0.104	0.413	GO:0007162
60	27	15	0.01504	0.02727	2.588e+02	0.092	0.481	GO:0001960
61	24	14	0.01411	0.01906	1.959e+02	0.142	0.441	GO:0071514
62	155	77	0.01392	0.03456	9.042e+03	0.01	0.45	GO:0042742
63	176	89	0.01329	0.02467	1.151e+04	0.026	0.449	GO:0009617
64	20	12	0.01314	0.02293	1.329e+02	0.128	0.353	GO:0001953
65	22	12	0.01297	0.01647	1.759e+02	0.105	0.359	GO:1901532
66	31	19	0.01278	0.03199	3.067e+02	0.052	0.47	GO:0043666
67	32	21	0.01277	0.01626	2.978e+02	0.191	0.422	GO:0033628
68	21	14	0.01144	0.01544	1.269e+02	0.127	0.548	GO:0043029
69	27	15	0.01139	0.01842	2.588e+02	0.106	0.434	GO:0031111
70	49	30	0.01126	0.02067	7.600e+02	0.088	0.494	GO:0048588
71	46	26	0.01112	0.02148	7.300e+02	0.062	0.44	GO:0048259
72	50	28	0.01082	0.01708	8.687e+02	0.052	0.442	GO:0007498
73	39	23	0.01066	0.01966	5.044e+02	0.079	0.485	GO:0060079
74	32	18	0.01038	0.01263	3.576e+02	0.035	0.514	GO:0002792
75	28	18	0.0102	0.02033	2.358e+02	0.198	0.376	GO:0060674
76	24	19	0.00946	0.01004	1.110e+02	0.235	0.473	GO:0014031
77	22	12	0.00939	0.01641	1.759e+02	-0.007	0.458	GO:0050856
78	21	13	0.00938	0.01278	1.409e+02	0.111	0.528	GO:0014003
79	22	13	0.00936	0.011	1.629e+02	0.055	0.53	GO:1901655
80	23	14	0.00932	0.0199	1.719e+02	0.028	0.546	GO:0090207
81	43	23	0.00906	0.01578	6.701e+02	0.054	0.341	GO:0045682
82	34	22	0.00906	0.01571	3.427e+02	0.108	0.471	GO:0035176
83	21	14	0.0089	0.01484	1.269e+02	0.214	0.466	GO:0002040
84	23	13	0.0089	0.01462	1.859e+02	0.118	0.444	GO:0036152
85	31	17	0.0085	0.02042	3.437e+02	0.086	0.468	GO:0060761
86	20	13	0.00836	0.01366	1.199e+02	0.131	0.472	GO:2000677
87	37	26	0.00821	0.01547	3.527e+02	0.206	0.458	GO:0001656
88	39	22	0.00819	0.01289	5.274e+02	0.012	0.493	GO:0030004
89	36	23	0.00787	0.01605	3.906e+02	0.153	0.42	GO:0003007
90	62	33	0.00767	0.0159	1.390e+03	0.074	0.424	GO:0031330
91	26	16	0.00735	0.00899	2.158e+02	0.125	0.48	GO:0010559
92	22	14	0.00705	0.01172	1.489e+02	0.107	0.563	GO:0035249
93	28	16	0.00691	0.01094	2.708e+02	0.136	0.363	GO:0055006
94	28	16	0.00666	0.01045	2.708e+02	0.089	0.432	GO:0030032
95	41	21	0.0065	0.0195	6.301e+02	-0.067	0.497	GO:0019748
96	58	32	0.00642	0.00975	1.182e+03	0.038	0.482	GO:0006521
97	28	15	0.00624	0.01047	2.867e+02	-0.066	0.443	GO:0006309
98	29	18	0.00623	0.01074	2.648e+02	0.102	0.371	GO:2000278
99	21	14	0.00619	0.01484	1.269e+02	0.224	0.387	GO:0033081
100	27	15	0.00617	0.01242	2.588e+02	0.044	0.493	GO:0046676
101	20	10	0.00616	0.01637	1.559e+02	0.059	0.36	GO:0006595
102	22	12	0.00612	0.01077	1.759e+02	0.039	0.443	GO:0016338
103	25	14	0.00611	0.01012	2.208e+02	-0.059	0.535	GO:0016575
104	35	19	0.00599	0.0118	4.405e+02	0.091	0.422	GO:0030890
105	27	17	0.0057	0.01192	2.258e+02	0.113	0.396	GO:0051983
106	20	10	0.00561	0.01039	1.559e+02	0.08	0.379	GO:0031122
107	23	13	0.0055	0.0097	1.859e+02	0.05	0.467	GO:0006662
108	72	37	0.00543	0.00877	1.921e+03	-0.029	0.469	GO:0051352
109	21	12	0.00495	0.00883	1.539e+02	0.057	0.437	GO:0046329
110	80	47	0.00478	0.01107	2.108e+03	0.076	0.424	GO:0001568
111	128	68	0.00477	0.01432	5.887e+03	0.018	0.476	GO:0030100
112	26	16	0.00464	0.00995	2.158e+02	0.05	0.474	GO:0014910
113	20	12	0.0046	0.01127	1.329e+02	0.145	0.456	GO:0009268
114	26	16	0.00458	0.00622	2.158e+02	0.135	0.46	GO:0007212
115	45	23	0.00452	0.01219	7.589e+02	0.042	0.404	GO:0031110
116	25	14	0.00447	0.00914	2.208e+02	0.07	0.471	GO:0045058
117	46	24	0.00436	0.00552	7.808e+02	0.08	0.32	GO:0002028
118	24	13	0.00418	0.00873	2.098e+02	0.029	0.467	GO:0018904
119	21	10	0.00411	0.00828	1.779e+02	0.086	0.399	GO:0071804
120	23	13	0.004	0.00982	1.859e+02	-0.049	0.507	GO:0007062
121	46	30	0.00398	0.0067	6.163e+02	0.096	0.552	GO:0007632
122	22	13	0.00395	0.01184	1.629e+02	-0.008	0.454	GO:0010799
123	31	17	0.00394	0.00697	3.437e+02	0.029	0.504	GO:0090278
124	36	17	0.00391	0.011	5.153e+02	0.026	0.308	GO:0022406
125	30	16	0.0039	0.0078	3.297e+02	0.065	0.416	GO:0060135
126	35	21	0.00389	0.01137	3.996e+02	0.033	0.485	GO:0034308
127	28	15	0.00378	0.00577	2.867e+02	-0.037	0.492	GO:0050854
128	20	14	0.0036	0.00904	1.059e+02	0.051	0.602	GO:0090559
129	27	16	0.00359	0.00659	2.428e+02	0.116	0.48	GO:1903018
130	22	11	0.00357	0.00706	1.879e+02	0.108	0.301	GO:0010823
131	56	33	0.00352	0.0069	1.034e+03	0.046	0.496	GO:0045582
132	27	15	0.0034	0.00628	2.588e+02	0.037	0.371	GO:0046209
133	39	24	0.00331	0.00739	4.805e+02	0.038	0.555	GO:0002260
134	34	17	0.00314	0.00581	4.425e+02	-0.039	0.437	GO:0006695
135	24	13	0.00301	0.00657	2.098e+02	-0.057	0.576	GO:0006261
136	29	16	0.00299	0.00606	2.997e+02	-0.037	0.499	GO:0043491
137	35	20	0.0029	0.00652	4.205e+02	0.12	0.372	GO:0048871
138	32	18	0.00288	0.0064	3.576e+02	-0.041	0.568	GO:0071320
139	25	16	0.00286	0.00537	1.899e+02	0.202	0.357	GO:0001659
140	66	33	0.00285	0.00586	1.647e+03	0.081	0.388	GO:0006304
141	34	20	0.00285	0.00424	3.856e+02	0.158	0.348	GO:0010812
142	28	16	0.00282	0.00565	2.708e+02	0.03	0.563	GO:0033077
143	20	12	0.00281	0.00562	1.329e+02	0.116	0.413	GO:0014743
144	22	11	0.00277	0.00676	1.879e+02	0.011	0.392	GO:0030511
145	23	14	0.00272	0.00544	1.719e+02	0.149	0.358	GO:0034405
146	89	47	0.0027	0.00699	2.870e+03	0.033	0.472	GO:0006814
147	26	13	0.00249	0.00383	2.608e+02	0.022	0.341	GO:0010862
148	40	25	0.00248	0.00743	4.955e+02	0.167	0.46	GO:0055010
149	32	17	0.00244	0.0041	3.756e+02	0.039	0.559	GO:0007528
150	21	14	0.00243	0.00473	1.269e+02	0.149	0.501	GO:0048665
151	40	22	0.00242	0.00475	5.673e+02	0.001	0.452	GO:0001541
152	31	19	0.0024	0.00482	3.067e+02	0.121	0.393	GO:0035116
153	31	18	0.0024	0.00567	3.257e+02	0.088	0.468	GO:0010977
154	42	23	0.0024	0.00466	6.272e+02	0.184	0.371	GO:0015908
155	20	10	0.00235	0.00527	1.559e+02	0.06	0.473	GO:0052652
156	20	11	0.00232	0.00435	1.449e+02	0.053	0.457	GO:0051954
157	23	14	0.00231	0.00384	1.719e+02	0.117	0.451	GO:0043030
158	22	12	0.0023	0.00405	1.759e+02	0.037	0.506	GO:2000401
159	23	12	0.0023	0.00482	1.988e+02	0.017	0.553	GO:0009395
160	32	17	0.00228	0.00385	3.756e+02	-0.084	0.504	GO:0035601
161	72	36	0.00223	0.00373	1.958e+03	-0.035	0.462	GO:0006308
162	36	18	0.00219	0.00451	4.954e+02	0.025	0.316	GO:0010883
163	20	10	0.00218	0.00347	1.559e+02	-0.068	0.404	GO:0008210
164	25	12	0.00218	0.0053	2.488e+02	-0.088	0.472	GO:0061077
165	30	22	0.00217	0.00432	2.129e+02	0.164	0.46	GO:0048864
166	40	22	0.00215	0.00439	5.673e+02	0.083	0.411	GO:0032890
167	51	26	0.0021	0.0063	9.743e+02	0.015	0.472	GO:0030888
168	41	26	0.0021	0.00475	5.104e+02	0.076	0.548	GO:0008542
169	75	41	0.00209	0.00467	1.985e+03	-0.01	0.506	GO:0043200
170	22	9	0.00208	0.00625	2.148e+02	-0.06	0.268	GO:0045909
171	26	14	0.00203	0.00369	2.468e+02	-0.021	0.49	GO:0051602
172	25	14	0.00199	0.00414	2.208e+02	0.06	0.355	GO:0042311
173	20	11	0.00198	0.0034	1.449e+02	0.096	0.402	GO:0030149
174	24	13	0.00196	0.00568	2.098e+02	-0.005	0.468	GO:1900739
175	26	15	0.00196	0.00563	2.318e+02	0.024	0.457	GO:0009954
176	72	36	0.00194	0.00318	1.958e+03	-0.005	0.432	GO:0051437
177	29	16	0.00194	0.00539	2.997e+02	0.036	0.541	GO:0015988
178	39	21	0.00193	0.00476	5.493e+02	0.1	0.433	GO:0002763
179	31	16	0.0019	0.00386	3.606e+02	-0.084	0.598	GO:0009452
180	24	15	0.00189	0.00378	1.809e+02	0.02	0.604	GO:0006890
181	20	11	0.00188	0.00564	1.449e+02	0.076	0.358	GO:0032757
182	31	15	0.00186	0.00559	3.776e+02	-0.046	0.498	GO:0006206
183	21	11	0.00186	0.00452	1.659e+02	0.018	0.41	GO:0032925
184	22	12	0.00184	0.00327	1.759e+02	0.046	0.547	GO:0018200
185	26	12	0.00183	0.00366	2.757e+02	-0.06	0.536	GO:0035384
186	78	40	0.00178	0.00534	2.256e+03	-0.003	0.456	GO:0051439
187	23	12	0.00178	0.00533	1.988e+02	0.075	0.416	GO:0032892
188	27	14	0.00177	0.0053	2.737e+02	-0.018	0.542	GO:0019674
189	20	10	0.0017	0.0051	1.559e+02	0.053	0.395	GO:0051953
190	26	19	0.00169	0.00338	1.619e+02	0.153	0.524	GO:0042246
191	29	15	0.00159	0.00254	3.157e+02	0.055	0.439	GO:0001578
192	48	27	0.00157	0.00472	7.978e+02	0.048	0.466	GO:0048565
193	31	17	0.00156	0.00277	3.437e+02	-0.031	0.465	GO:0030501
194	37	19	0.0015	0.00321	5.134e+02	0.008	0.414	GO:0071230
195	28	15	0.00149	0.00448	2.867e+02	0.007	0.45	GO:0046189
196	26	14	0.00146	0.00437	2.468e+02	0.041	0.473	GO:0051350
197	25	15	0.00143	0.00428	2.058e+02	0.184	0.407	GO:0031057
198	21	10	0.00141	0.00288	1.779e+02	-0.141	0.683	GO:0031670
199	26	15	0.0014	0.00336	2.318e+02	0.016	0.54	GO:0033144
200	31	16	0.0014	0.0042	3.606e+02	0.007	0.366	GO:0045600
201	24	13	0.00139	0.0029	2.098e+02	0.012	0.509	GO:0007492
202	29	16	0.00139	0.00341	2.997e+02	0.034	0.416	GO:0050853
203	22	13	0.00138	0.00218	1.629e+02	0.178	0.299	GO:0000819
204	48	25	0.00137	0.00303	8.507e+02	-0.055	0.515	GO:0006073
205	21	12	0.00136	0.00278	1.539e+02	0.229	0.309	GO:1901099
206	29	16	0.00135	0.00297	2.997e+02	-0.008	0.596	GO:0009218
207	39	20	0.00134	0.0026	5.702e+02	-0.106	0.625	GO:0035690
208	29	15	0.00133	0.004	3.157e+02	-0.028	0.491	GO:0043588
209	23	13	0.00131	0.00394	1.859e+02	0.134	0.355	GO:2000191
210	38	22	0.00131	0.00243	4.884e+02	0.123	0.413	GO:0060048
211	23	11	0.00127	0.0038	2.118e+02	-0.103	0.534	GO:0010771
212	24	12	0.00125	0.0036	2.228e+02	-0.017	0.5	GO:0006658
213	27	16	0.00125	0.00376	2.428e+02	0.012	0.568	GO:0006775
214	21	11	0.00124	0.00372	1.659e+02	0.02	0.426	GO:0045453
215	85	42	0.00119	0.00356	2.746e+03	0.044	0.409	GO:0015718
216	34	28	0.00118	0.00355	1.899e+02	0.458	0.32	GO:0045840
217	29	17	0.00116	0.00347	2.828e+02	0.103	0.465	GO:0008361
218	32	21	0.00116	0.00312	2.978e+02	0.073	0.541	GO:0072384
219	56	29	0.00114	0.00228	1.160e+03	-0.062	0.478	GO:0016571
220	72	40	0.00112	0.0027	1.805e+03	0.034	0.473	GO:0045807
221	44	40	0.00111	0.00334	1.709e+02	0.397	0.432	GO:0048844
222	34	19	0.00111	0.00332	4.056e+02	-0.004	0.459	GO:0035115
223	36	21	0.0011	0.00331	4.355e+02	-0.019	0.598	GO:0070997
224	30	21	0.0011	0.00329	2.348e+02	0.12	0.514	GO:0003156
225	20	15	0.00108	0.00259	9.096e+01	0.167	0.57	GO:0031102
226	22	11	0.00107	0.00293	1.879e+02	0.039	0.359	GO:0014065
227	32	16	0.00107	0.00219	3.926e+02	-0.031	0.53	GO:0045599
228	25	13	0.00106	0.00163	2.348e+02	0.067	0.474	GO:0036151
229	27	13	0.00105	0.00316	2.887e+02	-0.109	0.505	GO:0019935
230	28	18	0.00104	0.00311	2.358e+02	0.094	0.479	GO:0043388
231	25	15	0.00102	0.00307	2.058e+02	0.163	0.388	GO:0001937
232	50	25	0.00098	0.00294	9.494e+02	0.092	0.409	GO:0044728
233	23	13	0.00097	0.00262	1.859e+02	0.013	0.564	GO:0009595
234	28	14	0.00096	0.00224	3.017e+02	-0.061	0.52	GO:0009072
235	20	9	0.00095	0.00171	1.679e+02	-0.062	0.498	GO:0045648
236	24	13	0.00095	0.00286	2.098e+02	0.038	0.435	GO:0060343
237	34	17	0.00095	0.00286	4.425e+02	-0.095	0.517	GO:1901028
238	22	12	0.00093	0.00259	1.759e+02	0.071	0.428	GO:0048873
239	22	11	0.00092	0.00185	1.879e+02	0.008	0.576	GO:0051181
240	36	20	0.00092	0.00276	4.565e+02	0.039	0.425	GO:0006584
241	24	13	0.00092	0.00241	2.098e+02	0.037	0.5	GO:0007194
242	26	14	0.00088	0.00204	2.468e+02	0.109	0.352	GO:0055013
243	62	28	0.00087	0.00262	1.556e+03	-0.039	0.382	GO:0003014
244	20	13	0.00086	0.00224	1.199e+02	0.008	0.616	GO:0001782
245	24	14	0.00085	0.00218	1.959e+02	0.143	0.362	GO:0008089
246	33	18	0.00084	0.00253	3.906e+02	-0.02	0.453	GO:0070169
247	20	9	0.00083	0.0025	1.679e+02	0.02	0.371	GO:0090342
248	24	14	0.00083	0.00172	1.959e+02	-0.021	0.494	GO:0050918
249	30	16	0.00081	0.00168	3.297e+02	0.003	0.572	GO:0048265
250	50	33	0.00081	0.00172	7.141e+02	0.184	0.433	GO:0048489
251	20	9	0.0008	0.0019	1.679e+02	-0.021	0.355	GO:0019724
252	22	14	0.00078	0.0012	1.489e+02	0.18	0.405	GO:0051293
253	33	17	0.00075	0.00226	4.085e+02	0.024	0.526	GO:0046471
254	23	12	0.00075	0.00226	1.988e+02	0.02	0.485	GO:0072525
255	30	14	0.00075	0.00174	3.626e+02	-0.028	0.481	GO:0000291
256	22	12	0.00074	0.00217	1.759e+02	0.053	0.423	GO:0051491
257	32	16	0.00074	0.00169	3.926e+02	0.059	0.361	GO:0032414
258	56	29	0.00073	0.00155	1.160e+03	0.021	0.463	GO:0050871
259	20	14	0.00072	0.00145	1.059e+02	0.252	0.392	GO:0060291
260	44	23	0.00072	0.00144	7.140e+02	-0.009	0.479	GO:0000018
261	21	9	0.00071	0.00214	1.908e+02	-0.027	0.396	GO:0046135
262	26	16	0.0007	0.00211	2.158e+02	0.094	0.539	GO:0034333
263	26	14	0.0007	0.0021	2.468e+02	-0.037	0.597	GO:0043113
264	38	17	0.00069	0.00206	5.941e+02	-0.022	0.426	GO:0051225
265	68	35	0.00068	0.00205	1.713e+03	-0.001	0.431	GO:0045598
266	32	17	0.00068	0.00203	3.756e+02	-0.016	0.543	GO:0010828
267	21	12	0.00068	0.00203	1.539e+02	0.055	0.442	GO:0042116
268	38	21	0.00067	0.002	5.104e+02	0.018	0.451	GO:0031532
269	26	15	0.00066	0.00141	2.318e+02	0.002	0.608	GO:0046132
270	22	10	0.00066	0.00197	2.008e+02	0.008	0.4	GO:0060612
271	20	10	0.00065	0.00194	1.559e+02	-0.074	0.517	GO:0051881
272	24	14	0.00064	0.00149	1.959e+02	0.047	0.445	GO:0030857
273	74	40	0.00064	0.00191	1.951e+03	-0.007	0.481	GO:0050773
274	35	19	0.00063	0.00159	4.405e+02	-0.058	0.601	GO:0046134
275	40	20	0.00063	0.00188	6.102e+02	-0.02	0.467	GO:0006953
276	34	17	0.00062	0.00124	4.425e+02	-0.077	0.576	GO:0006221
277	33	17	0.00061	0.00182	4.085e+02	-0.053	0.512	GO:0009620
278	20	10	0.0006	0.00127	1.559e+02	0.039	0.461	GO:0072337
279	20	11	0.0006	0.0018	1.449e+02	-0.075	0.544	GO:0072676
280	30	16	0.00059	0.00119	3.297e+02	-0.038	0.532	GO:0003382
281	22	10	0.00059	0.00123	2.008e+02	-0.068	0.493	GO:0006297
282	34	16	0.00059	0.00178	4.614e+02	0.118	0.36	GO:0015909
283	20	11	0.00058	0.00175	1.449e+02	-0.068	0.6	GO:0031640
284	46	23	0.00058	0.00175	8.047e+02	-0.041	0.511	GO:0035036
285	21	8	0.00058	0.00175	2.048e+02	-0.038	0.356	GO:0071897
286	32	17	0.00057	0.00131	3.756e+02	0.022	0.494	GO:0051489
287	24	13	0.00057	0.00172	2.098e+02	-0.063	0.605	GO:0060397
288	22	8	0.00056	0.00169	2.298e+02	-0.048	0.363	GO:0001702
289	24	12	0.00056	0.00169	2.228e+02	0.055	0.289	GO:0060334
290	23	13	0.00055	0.00166	1.859e+02	0.043	0.482	GO:0003254
291	35	20	0.00055	0.00117	4.205e+02	0.101	0.488	GO:0001942
292	24	15	0.00054	0.00161	1.809e+02	0.094	0.503	GO:0042596
293	21	11	0.00053	0.00158	1.659e+02	0.01	0.54	GO:0042573
294	41	27	0.00052	0.00156	4.835e+02	0.085	0.538	GO:0001709
295	39	22	0.00052	0.00092	5.274e+02	0.113	0.393	GO:0008088
296	37	18	0.00051	0.00154	5.333e+02	-0.05	0.47	GO:0007044
297	46	23	0.00051	0.00111	8.047e+02	-0.067	0.414	GO:0042446
298	30	16	0.00049	0.00148	3.297e+02	0.025	0.49	GO:0030818
299	46	21	0.00049	0.00148	8.555e+02	-0.009	0.404	GO:0032272
300	26	12	0.00049	0.00146	2.757e+02	0.106	0.361	GO:0044060
301	21	12	0.00049	0.00114	1.539e+02	0.075	0.455	GO:0045446
302	36	20	0.00048	0.00104	4.565e+02	-0.0	0.553	GO:0046131
303	34	16	0.00048	0.00096	4.614e+02	-0.089	0.481	GO:0009262
304	21	10	0.00046	0.00139	1.779e+02	-0.07	0.532	GO:0043299
305	20	8	0.00046	0.00138	1.808e+02	-0.053	0.381	GO:0046854
306	24	11	0.00044	0.00133	2.368e+02	0.004	0.355	GO:0001539
307	21	8	0.00044	0.00133	2.048e+02	-0.197	0.456	GO:0009084
308	31	15	0.00044	0.00133	3.776e+02	0.047	0.455	GO:0035094
309	32	15	0.00044	0.00132	4.105e+02	-0.043	0.429	GO:0044246
310	29	14	0.00044	0.00132	3.317e+02	0.046	0.437	GO:0061448
311	30	19	0.00044	0.00088	2.758e+02	0.135	0.544	GO:0030513
312	26	15	0.00043	0.00087	2.318e+02	0.015	0.473	GO:0021955
313	26	14	0.00042	0.00127	2.468e+02	-0.009	0.591	GO:0007215
314	29	14	0.00042	0.00127	3.317e+02	0.004	0.481	GO:0043928
315	37	24	0.00041	0.00124	4.036e+02	0.097	0.538	GO:0003151
316	29	15	0.00041	0.00107	3.157e+02	-0.012	0.485	GO:0001838
317	24	11	0.00041	0.00122	2.368e+02	0.02	0.508	GO:0009190
318	25	13	0.00041	0.00122	2.348e+02	-0.062	0.609	GO:0060444
319	29	13	0.0004	0.00121	3.486e+02	-0.004	0.322	GO:0048278
320	75	41	0.0004	0.0012	1.985e+03	0.03	0.486	GO:0051170
321	94	45	0.00039	0.00118	3.426e+03	-0.035	0.462	GO:0030097
322	30	17	0.00038	0.00084	3.127e+02	0.037	0.426	GO:0048260
323	45	22	0.00038	0.00114	7.828e+02	-0.042	0.491	GO:0072089
324	21	10	0.00037	0.00112	1.779e+02	-0.045	0.423	GO:0030239
325	42	21	0.00037	0.00064	6.720e+02	-0.079	0.492	GO:0002718
326	29	15	0.00036	0.00109	3.157e+02	-0.079	0.495	GO:0051893
327	23	11	0.00036	0.00108	2.118e+02	0.018	0.544	GO:0086001
328	38	16	0.00035	0.00106	6.171e+02	-0.107	0.421	GO:0006754
329	25	13	0.00035	0.00104	2.348e+02	-0.015	0.475	GO:0006760
330	78	38	0.00035	0.00098	2.337e+03	-0.054	0.522	GO:0072527
331	26	14	0.00034	0.00102	2.468e+02	0.033	0.478	GO:0048701
332	26	14	0.00033	0.001	2.468e+02	0.023	0.469	GO:0032873
333	35	17	0.00032	0.00073	4.784e+02	-0.026	0.507	GO:0006284
