Creation Time:	2022-12-29 19:49:41

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_28.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	2.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	843922335

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4990
Proportion perturbed genes:	0.42634996582365003

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.2838709677419355
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8020.53433104189 +- 3.9362810383558737

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	121	94	1.0	0.0	2.911e+03	0.26	0.476	GO:0010721
2	100	77	1.0	0.0	2.044e+03	0.3	0.409	GO:0048705
3	40	30	0.87506	0.166	3.557e+02	0.228	0.48	GO:0031018
4	69	50	0.8	0.4	1.139e+03	0.258	0.425	GO:0051897
5	102	74	0.74527	0.34456	2.474e+03	0.271	0.428	GO:0007517
6	38	29	0.58804	0.29057	3.068e+02	0.252	0.473	GO:1901800
7	82	72	0.50812	0.33466	7.754e+02	0.417	0.42	GO:0051443
8	184	133	0.48513	0.41163	8.080e+03	0.251	0.425	GO:0048002
9	94	68	0.43292	0.37893	2.116e+03	0.223	0.477	GO:0002495
10	105	65	0.33195	0.36827	3.411e+03	0.096	0.506	GO:0006614
11	86	74	0.2902	0.38044	9.661e+02	0.392	0.429	GO:0051351
12	107	66	0.27208	0.27611	3.558e+03	0.102	0.5	GO:0045047
13	107	66	0.26433	0.26039	3.558e+03	0.098	0.505	GO:0006613
14	36	27	0.26254	0.2831	2.888e+02	0.238	0.476	GO:0032436
15	106	75	0.25477	0.3446	2.816e+03	0.258	0.423	GO:0061061
16	56	36	0.2236	0.23342	9.296e+02	0.145	0.411	GO:2000106
17	96	61	0.2	0.4	2.759e+03	0.136	0.455	GO:0051896
18	49	29	0.19398	0.21533	7.899e+02	0.108	0.381	GO:0000724
19	50	30	0.187	0.18462	8.098e+02	0.108	0.398	GO:0000725
20	96	79	0.16889	0.26852	1.495e+03	0.363	0.429	GO:0051438
21	133	75	0.15117	0.29532	6.038e+03	0.044	0.473	GO:0006986
22	37	26	0.1354	0.20432	3.527e+02	0.14	0.523	GO:0032651
23	22	17	0.1309	0.16258	1.010e+02	0.183	0.491	GO:0033032
24	108	66	0.13026	0.26099	3.665e+03	0.099	0.5	GO:0072599
25	20	15	0.1199	0.13761	9.096e+01	0.321	0.321	GO:2000108
26	20	14	0.11433	0.13397	1.059e+02	0.253	0.424	GO:0051412
27	41	29	0.10816	0.10506	4.266e+02	0.141	0.532	GO:0032652
28	36	23	0.10004	0.08538	3.906e+02	0.185	0.338	GO:0048675
29	24	16	0.09793	0.12997	1.649e+02	0.221	0.41	GO:0051385
30	84	50	0.08349	0.10269	2.291e+03	0.077	0.486	GO:0032387
31	23	16	0.07184	0.10696	1.409e+02	0.093	0.546	GO:0033146
32	22	17	0.06822	0.08534	1.010e+02	0.119	0.626	GO:0051926
33	25	15	0.06627	0.10196	2.058e+02	0.127	0.411	GO:0006893
34	96	69	0.06229	0.0971	2.238e+03	0.217	0.478	GO:0002504
35	22	16	0.05152	0.09875	1.179e+02	0.096	0.589	GO:0035249
36	23	16	0.05074	0.06544	1.409e+02	0.113	0.525	GO:0007176
37	73	42	0.04914	0.09342	1.795e+03	0.132	0.431	GO:0042990
38	34	20	0.0473	0.06936	3.856e+02	0.002	0.54	GO:0030282
39	53	31	0.04684	0.06907	9.345e+02	0.03	0.505	GO:0044801
40	25	16	0.04576	0.03261	1.899e+02	0.116	0.455	GO:0006611
41	49	29	0.0389	0.04138	7.899e+02	0.13	0.322	GO:0048588
42	24	14	0.0335	0.04713	1.959e+02	0.113	0.384	GO:0055090
43	60	35	0.03075	0.03373	1.199e+03	0.072	0.451	GO:0006672
44	33	20	0.02831	0.03062	3.517e+02	0.105	0.435	GO:0032233
45	21	16	0.02681	0.0374	9.596e+01	0.131	0.599	GO:0050704
46	39	25	0.02605	0.04162	4.555e+02	0.173	0.382	GO:0048678
47	92	66	0.02394	0.07173	2.064e+03	0.213	0.482	GO:0019886
48	80	65	0.02328	0.06983	1.095e+03	0.367	0.4	GO:0031145
49	140	78	0.02175	0.06526	6.761e+03	0.043	0.466	GO:0035966
50	24	16	0.0188	0.02928	1.649e+02	0.165	0.511	GO:0032814
51	22	14	0.0182	0.03223	1.489e+02	0.225	0.375	GO:0050829
52	105	57	0.01499	0.02524	3.900e+03	0.026	0.461	GO:0032479
53	58	35	0.01488	0.0291	1.080e+03	0.05	0.515	GO:0001816
54	99	54	0.01378	0.04001	3.455e+03	0.049	0.458	GO:0006302
55	29	18	0.01349	0.03412	2.648e+02	0.103	0.432	GO:0051496
56	31	17	0.01322	0.02047	3.437e+02	0.033	0.456	GO:0006730
57	36	22	0.01294	0.02235	4.136e+02	0.092	0.467	GO:0032480
58	57	32	0.01272	0.01697	1.124e+03	-0.003	0.511	GO:0061025
59	21	13	0.01164	0.02956	1.409e+02	0.122	0.477	GO:0019915
60	45	27	0.01162	0.02739	6.571e+02	0.129	0.451	GO:0032655
61	23	15	0.0115	0.01499	1.569e+02	0.158	0.497	GO:0060760
62	25	17	0.01094	0.02012	1.729e+02	0.188	0.474	GO:0061077
63	30	17	0.01048	0.02261	3.127e+02	0.017	0.516	GO:0006370
64	24	17	0.01048	0.0117	1.479e+02	0.171	0.476	GO:0048147
65	34	18	0.00982	0.02673	4.245e+02	0.016	0.44	GO:0051055
66	100	81	0.00965	0.02892	1.728e+03	0.344	0.438	GO:0051340
