GO:0045869	HMGA2 TRIM28 SETDB1 APOBEC3H APOBEC3H APOBEC3F APOBEC3F APOBEC3D MPHOSPH8 INPP5K APOBEC3G APOBEC3G APOBEC3G RESF1 TASOR MORC2 MORC2 APOBEC3A APOBEC3G APOBEC3C APOBEC3F AICDA APOBEC3D APOBEC3B APOBEC3H
GO:0030010	WNT7A ARHGEF11 HSP90AA1 IGF1R HSP90AB1 WEE1 CRK CRKL GSK3B GSK3B NEK3 EPHB1 CORO7 PTK2 PRKCZ TCIRG1 STK11 STK11 KIF26B CRB2 MPP7 MARK2 MARK2 RAB11FIP2 PHLDB2 SDCCAG8 ALPK2 BRSK2 BRSK2 WWC1 FAM89B BRSK1 BRSK1 SLC9A6 FEZ1 JAM3 UST BRSK2 PARD3 FAM89B BRSK1 STK11 PARD3B SDCCAG8
GO:0033396	UPB1 UPB1 UPB1
GO:0001920	LDLR AP1AR TRAT1 PCSK9 PCSK9 OPTN TRAT1
GO:0071651	DDX3X ADCYAP1 MAVS MCOLN2 TRPV4 DEFB124
GO:0097264	DHH CAPN1 CAPN1 CAPN3 IHH CASP8 SHH TMPRSS6 ADGRV1 LGMN LGMN NLRP1 CARD8 CAPN7
GO:0030201	SULF2 SULF2 SULF1 SULF1 SULF1 SULF1 HS3ST4
GO:0036016	JAK2 MT2A IL3RA CSF2RB GSK3A GSK3B SH2B3
GO:2001056	AIM2 AIM2 MEFV FYN GRIN1 GRIN2B TTBK1 USP50 PYCARD
GO:2000271	BCL2L11 NUPR1 STK17B BID BTG1 SFRP1 TP63 PRDM11 STK17A
GO:0002572	SPI1 GATA3
GO:0016042	CLPSL1 LRCOL1 PLIN1 PLCH2 APOC2 PLA2G1B CLPS APOA4 LIPF PLA2G2A ADORA1 LIPA PAFAH1B1 PPT1 RAB7A PLCD1 PLAAT3 PAFAH1B2 PLCB2 PLCB3 NAAA OC90 LIPE SULT2A1 PLCXD2 PAFAH1B3 PLCB4 IAH1 PLCH1 PLA2G2C LIPN LIPK LIPM LIPJ PLCXD3 FAAH2 NCEH1 CRTC3 CLPSL2 LIPI ASPG PLCZ1 PLD6 PLCD3 ABHD4 LIPH BSCL2 PAFAH2 PLCD4 HINT2 PLA2G12B TBL1XR1 PLA2G12A PLA2G2F LDAH PLAAT1 PLAAT2 PLA2G2E PLCE1 PLAAT4 PLA2G2D PNLIPRP1 LPL LIPH PNLIP CES1 PLA1A LIPC LIPG CES1P1 LIPI
GO:0003156	WT1 CITED2
GO:0021695	OGDH KIF14 DIXDC1 NEUROD2 EZH2 CLP1 CLP1
GO:0032826	ZNF683
GO:0070935	RBM47 HNRNPC YBX3 ELAVL4 ZFP36 MAPKAPK2 MAPKAPK2 MAPKAPK2 TIRAP RBM10 TARDBP HNRNPA0 HNRNPA0 ELAVL1 ELAVL1 ELAVL1 ELAVL1 MAPK14 ANGEL2 MYD88 BOLL DAZ3 DAZ4 ANGEL2 DAZL DAZ1 DAZ2 HNRNPA0
GO:0035644	PTPN22
GO:0021797	FEZF1 WNT1 FEZF2
GO:0071036	EXOSC10 ZCCHC7
GO:0042742	DEFB131B IRGM DEFB108A TLR4 TLR4 VGF DEFB4A TLR3 DHX15 CXCL13 ANKRD17 LYZL6 LYZL6 EPPIN LALBA HP OAS1 PPBP STATH S100A8 ISG15 S100A9 ELANE MBL2 FCGR1A ANXA3 PRG2 HTN1 HTN1 HTN3 HTN3 SPN CEBPB TNFRSF1A BCL3 LPO IL10 GNLY FPR2 CFP SHC1 OAS2 NOS2 NOS2 SFTPD SYK SLC11A1 CAMP CASP7 RAG2 DEFB131A DEFB1 ROMO1 RAB14 LYZ RAB1A CCL20 CXCL6 LCN2 S100A12 DEFB103A DCD TMF1 IRF8 NOTCH2 PRKCD RBPJ SPAG11B MICA MICA MPEG1 MPEG1 DEFB135 DEFB133 DEFB116 DEFB115 DEFB113 DEFB112 DEFB110 DEFB134 AKIRIN2 DEFB121 COLEC12 RNF213 SPAG11A GBP6 MAVS LYG2 IFNE SLC9A9 DEFB125 DEFB123 DEFB124 DEFB108B DEFB105A STAB2 WFDC12 CLEC4D LEAP2 BPIFA2 RNF31 LYZL4 DEFB118 GSDMA GSDMA NR1H4 LYST MYD88 RBCK1 NLRP1 AICDA LACRT SHARPIN DEFB129 DEFB127 NOD2 S100A14 NLRC4 TLR9 STAB1 PLAC8 SLAMF8 ZNFX1 CLEC4E ADAMTS5 NOD1 TLR6 OAS3 SLC30A1 NOS2 DEFB114 MPEG1 NAIP LPO DEFB130B GSDMD NOD2 CHGA MPO DEFB109B SPN FCER1G GSDMB DEFB4A DEFB103A EPX NLRC4 DEFB133 GSDMA DEFB130A GNLY DEFB110 GSDMC
GO:0009071	THNSL2 THNSL2
GO:0007161	FN1 ITGB1 PKD1 VWA2
GO:0015827	SLC3A2 SLC3A2 SLC3A2 SLC3A2 SLC7A5 SLC7A5 SLC7A5 SLC7A5 SLC36A4 SLC16A10 ACE2 SLC7A8
GO:0007140	FANCA HSPA2 ATM TDRD12 BRDT SPDYA FIGNL1 TEX14 UBR2 TAF1L MEIOB TEX19 TDRD9 KIF18A ASZ1 AGO4 DDX4 CYP26B1 CATSPERZ MLH3 TDRKH TESMIN MAEL TEX14 TEX15 SYCP2
GO:0072676	GBA1 GATA3 CCR6 SPNS2 TBX21 TBX21
GO:2000622	CASC3 CASC3 EIF4A3 EIF4A3 MAGOH MAGOHB RBM8A RBM8A
GO:0071109	GSK3B CNTNAP2
GO:0034227	MOCS3 CTU2 CTU1 URM1
GO:0106049	CLN3
GO:0006807	MYO1E ARID5B TIPARP SEC63 ALDH5A1
GO:0055007	KDM6B GREM1 ITGB1 ACADM BMP2 BMP4 SLC9A1 CALR SIK1 NRG1 AKAP13 IFT20 MYOCD SIRT6 TSC1 GATA6 ASB2 MESP1 NOX4 CBY1 MYOCD
GO:0032361	PDXP PDXP
GO:0006596	OAZ2 SAT1 SAT1 OAZ1 SAT2 SMOX OAZ3
GO:0009650	CAT CAT GPX1 ERCC1 ERCC2 ERCC3 XPA XPA FEN1 MFAP4 MC1R SCARA3 ERCC4 SDF4
GO:0090296	METTL4
GO:2000354	GNRH1 UMODL1
GO:0060615	FGF10 FGFR2
GO:0042391	WWP2 CACNA1G HCN1 CACNA1H NTSR2 CHRNA1 CHRNA1 DLD CHRNB1 KCNA5 GLRA1 CHRNA3 KIF5B ACTN2 CHRNA4 NEDD4 SLC1A6 CAV3 SLC26A5 ASIC1 GRIN1 GRIN1 GRIN1 KCNA1 KCNMA1 KCNMA1 KCNH2 KCNH2 DLG1 GRIK3 GRIK3 ATP1A4 KCNJ11 ASIC2 ABCB5 SLC4A8 SLC4A8 LRRK2 CNIH2 TAFA4 NEDD4L SLC39A8 RIMS4 POPDC3 RANGRF HCN3 RIMS3 HCN2 RIMS2 HCN4 SLC4A4 SLC4A4 SLC4A4 GABRR1 CHRNE GLRA1 POPDC2 CHRNB2 GABRB1 GLRA2 POPDC3 PIEZO2 KCNH4 GABRP HTR3A HTR3B CHRNA7 CHRNA1 CHRNB4 KCNH8 GABRR3 GLRB CHRNB1 KCNH5 CHRND CHRNB3 HTR3C RIMS2 RIMS4 HTR3E CHRNA2 CHRNA6 CHRNA9 GABRD BVES KCNH1 CHRNA10 GRIN1 GLRA3 RIMS1 CHRNA4 CHRNA3 PIEZO1 CHRFAM7A KCNH3 HTR3D GABRB3 GABRB2 CHRNG CHRNA7 RIMS3 ZACN GABRR2 CHRNA5 GABRQ
GO:0006665	SPTLC1 ALOX12B TH PSAP SFTPB PSAPL1 ZPBP2 TEX2 ACER1 GAL3ST1 ALOXE3 SERINC1 TECR TECR FADS3 ARV1 CERKL
GO:0010882	ATP1B1 TNNI3 SLC9A1 SLC8A1 ANK2 RYR2 ATP2A2
GO:0042078	TDRD12
GO:0061172	ANKFN1
GO:0045606	SULT2B1 BMP4 SFN PTCH1 SFRP4 KDF1 IL20 PTCH2
GO:1900122	MMP9 BDNF B2M PLCL1 HFE PLCL2
GO:0060049	FKTN MT3 ACER2 ABCA2
GO:0003253	EDN1 FOLR1 EDNRA CDC42 HAND2 TWIST1 PITX2
GO:0097753	PICALM
GO:0046033	AK4P3 AK1 AK4 AK2 AK3 AMPD1 AMPD3 AK3 AK4 AMPD2
GO:1902527	PDCD6 UBB BIRC2 FANCM PEF1
GO:1990256	SEMA5A SEMA5A
GO:1905676	CD81
GO:0098694	SLC2A4
GO:0030213	HAS3 HAS3 HAS3 ABCC5 IL1B HYAL1 CEMIP HAS2 HAS2 HAS2 HAS2 HAS2 HAS2 HAS1 HAS1 HAS1 HAS2 HAS3
GO:0002502	TAPBP CALR PDIA3 TAPBPL TAPBPL
GO:0002735	RIGI CAMK4 MAVS TICAM1 DDX1 DHX36 DDX21 TICAM2 TICAM1
GO:0008038	CXCR4 OPCML PCDH12 NTM CNTNAP2
GO:1904447	SLC19A1 SLC19A1 LRP2 SLC46A1 SLC46A1 SLC46A1
GO:0045990	USF1
GO:0001910	ICAM1
GO:0009247	ST8SIA6 ST3GAL4 ST3GAL2 GBGT1 GAL3ST3 GAL3ST4 B3GNT5 GAL3ST2 SCCPDH ST3GAL6 ST3GAL4
GO:0032722	TLR4 FFAR3 ALOX15B TLR3 FFAR2 RIPK2 AIRE TLR2 IL33 C5 TNF IFNG CD74 APP IL6 IL6 LPL CSF1R IL6R HMOX1 IL7 EGR1 LBP EIF2AK2 TNFSF4 IL4R ADORA2B WNT5A AIF1 F2RL1 F2RL1 ADAM17 IL1RL1 IL18 AGER HIF1A TICAM1 HAVCR2 TSLP MYD88 CHIA CARD9 TLR9 TLR7 PYCARD
GO:0140290	ADPRS ADPRS ADPRS
GO:0043308	CCL3 VAMP7 VAMP7 VAMP2 VAMP8
GO:0007064	CHTF8 CDC20 SMC1A PDS5A NIPBL NIPBL POGZ HASPIN CDCA5 CDCA5 CDCA5 HDAC8 PDS5B MAU2 PDS5B ESCO2 PDS5A NAA50 SMC3 ESCO1
GO:0031340	ANXA1 ANXA2 AKT2 DOC2B C2CD5 ANXA1 C2CD5
GO:0061819	ERCC1 XRCC1 ERCC4
GO:2000892	LCT
GO:0031589	MYO1G SMAD6 VWF ITGB3 ITGB1 ITGB1 ITGAV ITGA5 ATP1B2 ITGA2 ITGA6 CORO1A PRKX EPHB1 PRKCE PPARD GAS6 ANGPT1 TTYH1 FAT2 VWF SORBS1
GO:0015709	SLC25A10 SLC25A11
GO:0015811	CTNS CTNS CTNS CTNS CTNS CTNS SLC1A4 SLC1A4 SLC1A4 SLC7A9 SLC3A1 SLC7A13 SLC7A11 SLC7A11 SLC7A11 SLC7A11 SLC7A11 SLC7A11 SLC7A9 CTNS
GO:0140245	EEF2K ELAVL4 TENT2 NGDN
GO:1901953	MAP2 TRIM46
GO:0021658	HOXA2
GO:0032259	FAM86C2P RRP8 INMT ASMTL TYMS CYP1A2 FAM86B2 ECE2 EEF1AKMT4-ECE2 PNMT COMT COMT NNMT HNMT TPMT PRDM15 MECOM MTAP GAMT GNMT BMT2 COQ5 METTL24 SPOUT1 NDUFAF5 METTL7B COMTD1 SMYD4 CARNMT1 METTL25 FAM86B1 NSUN7 SETD9 TOMT NSD1 MTR RAMAC NSD3 SETD5 BHMT2 DPH5 PRDM13 METTL17 METTL7A ARMT1 PRDM16 AS3MT AS3MT PRDM11 PRDM10 PRDM8 COQ3 PEMT N6AMT1 ASMT RAMAC RAMACL
GO:0014905	MYMX MYMX MYMK CD9 CD81 PTGFRN
GO:0061956	PITHD1
GO:0061053	RAD51B WNT11 MTHFD1 SOX11 MEOX1 MEOX1 LOXL3 PPP2R3A NOG PTCH1 IHH SHH RBBP6 NUP133 FRZB SMO
GO:1990697	NOTUM
GO:0046960	DRD1 DRD5
GO:0031929	RPS6KB1 RPS6KB1 RPS6KB1 GATA3 AKT1 MTOR MTOR MTOR MTOR MTOR MTOR RPS6 MTM1 EIF4EBP1 EIF4EBP1 EIF4EBP2 HIF1A CCDC88A MEAK7 LARP1 RPTOR FLCN RHEBL1 FNIP1 DISC1 RPS6KB2 TIPRL MLST8 MTOR MEAK7
GO:0051497	ARHGAP6 CLASP2 PFN1 MET TACSTD2 STMN1 S1PR1 PIK3R1 WAS TJP1 CGNL1 PPFIA1 PAK2 ARHGEF18 FRMD7 CLASP1 PHLDB2 RHPN2 ARAP1 DLC1 MYOC INPP5K TMEFF2 CORO2B F11R WASF2 RHPN1 RHPN2 RHPN2P1 ARHGAP28
GO:0010829	IL1B PRKCB FABP5 RSC1A1 INPP5K
GO:2000045	ARID1A TM4SF5 ACTL6B ECD ACTL6A PTPN6 CDKN1A CDKN2A CDKN2C CDKN1B CDK7 SMARCA2 SMARCA4 CCNH MNAT1 CDKN2D BID ACTB PPP2CA PKD1 E2F1 ID2 SMARCB1 KIF14 PLK5 BCL7A ARID2 SMARCD3 PBRM1 APPL2 ARID1B SMARCC2 PHF10 BCL7C DPF1 DPF3 DPF2 SMARCC1 SMARCD2 SMARCE1 SMARCD1 BCL7B AMBRA1 SENP2 BRD7 TMEM14B APPL1 INO80 PSME2 PSME3 CDKN1A PSME1 CDKN2A CDKN2B CDKN2C CDKN2D
GO:0045945	SMARCA5 SF3B1 INHBA AR DEK MTOR ZNF143 ELL ERCC6 ICE2 RPTOR ZC3H8 BRF1 MYBBP1A CHD8 DDX21 BAZ1B ICE1 ICE2
GO:0042311	PLOD3 PLA2G6 AGT KNG1 NPPA INS INS TNF APOE GPX1 ADRA2A NPPB NPR3 DRD1 EDNRB ADORA2A NOS3 NOS3 NOS1 NOS1 BDKRB2 GCH1 CPS1 GJA5 CASR AGTR2 AGTR2 F2RL1 UCN ITGA1 PPARD EXT1 KCNMB1 VSTM4 EXT2 GPER1 BBS2 ATG5 MKKS KLF2 ADORA2B
GO:0030224	PIR CSF2 JUN CSF1R CSF1 BMP4 MT1G VEGFA MYH9 PPARG FASN PDE1B SP3 THOC5 MED1 GPR68 IFI16 IL31RA PIR
GO:0051247	WNT7A PLA2G10 KLF4 KLF4 WFS1 AGT TGFB1 INS GBA1 APP APP INHBA CSF1 NFKBIA AGTR1 AKT1 CHRNA7 CHRNA7 MAPK8 NR1H2 MTPN EIF4G1 NR1H3 MAP2K5 MAPK7 UHRF1 KLF2
GO:0036037	HLA-A HLA-A HLA-A HLA-A HLA-A HLA-A HLA-A HLA-E WDFY4 CLEC4A
GO:1905907	PFDN6 PFDN1 LDLR CRYAB APOE CLU CLU CLU IAPP VBP1 MT-RNR2 MT-RNR2 PFDN5 PFDN4 TREM2 PFDN2
GO:0034127	IRF7
GO:2000254	RHBDD1
GO:0002553	SNAP23 LYN SLC18A2 BTK RAB44
GO:1901532	RARA EIF2AK2 KDR PDCD2
GO:0071674	LGALS3
GO:0006583	TYR DCT OCA2 OCA2 SLC45A2 SLC45A2 DCT
GO:0110059	FOXJ2
GO:0043157	PTK2B
GO:0060165	ASCL1
GO:0061395	ATF4
GO:1902531	CRK ANKRD54 MCF2L2 TREM2 ANKRD54
GO:0002854	MR1 SLC22A13
GO:0099004	PCP4 TPRG1L
GO:1905663	HNRNPA2B1 HNRNPD
GO:0009134	ENTPD5 ENTPD6 ENTPD2 ENTPD3 ENTPD8 ENTPD1
GO:0051878	SYCP1
GO:1900229	LTF BPIFA1 BPIFA1
GO:1904953	LRP6 WNT1 WNT1 RYK RYK WNT5A WNT3A FZD1
GO:0032712	HAVCR2
GO:0043378	NCKAP1L RUNX1 RUNX3 CBFB LILRB4
GO:0021889	UNCX DLX5 ERBB4 GSX2 SALL1
GO:0019626	PCCA PCCA PCCB MCEE
GO:0090067	SLC6A4
GO:0001525	KRIT1 WNT7A NRP1 NRP1 EREG FGF10 HOXA3 TBX1 TNFSF12 HS6ST1 NRP2 SRPX2 RAMP1 RAMP2 PDCD6 FGF18 RAPGEF3 TSPAN12 CD160 HAND1 EGF TGFA FN1 ANG ANG ANG ANG PDGFA HRG THY1 APOD SERPINE1 FGF1 JUN ATP5F1B ITGAV ANXA2 MMP2 COL4A2 ITGA5 HMOX1 APELA CXCL8 FGF6 CCL2 SCG2 CEACAM1 HOXB3 GLUL ANPEP VEGFA VEGFA VEGFA PRKCA NPR3 TAL1 XBP1 ADRA2B NCL TYMP EDN2 EFNA1 FLNA NF1 SAT1 EPHA1 FGFR2 WARS1 NPPC COL8A2 ACKR3 COL8A1 CCN2 EPHB2 SHC1 NOS3 S100A7 HOXA7 FGF9 PTGS2 RORA APLNR MYH9 TIE1 BSG SOX18 KDR GJA5 BMPR1A ACVRL1 ID1 LEP LEP ELK3 PIK3CA MCAM SYK LEPR PIK3CG CCN3 CXCR3 GPR15 MEOX2 MMP14 PRKX VAV2 EPHB3 EPHB4 EPHB1 PROK1 HAND2 RHOB YWHAZ ACTG1 ADAM8 SRPK2 JAG1 HSPG2 TEK CAV1 TNFAIP2 PTK2 RBPJ ENPEP MFGE8 FAP AIMP1 FOXC1 PDE3B ADAM15 FZD5 GAB1 AAMP KLF5 IL18 VEZF1 CASP8 PRKD1 SHB TGFBI MED1 MAPK14 CALCRL ECM1 HIF1A CYP1B1 ECSCR ZC3H12A RASIP1 EMC10 PIK3R6 DAB2IP RNF213 RNF213 CSPG4 EPGN CXCL17 VASH1 ADM2 ARHGAP22 PLXDC1 FMNL3 UNC5B ARHGAP24 AGGF1 PLCD3 OR10J5 ANGPTL6 NDNF STAB2 ROBO4 PXDN NRCAM HOXB13 NINJ1 MYDGF NUS1 SIRT1 NOX5 MMP19 EPAS1 CIB1 OVOL2 PDCD10 HTATIP2 JAM3 NAA15 ANGPTL4 SETD2 PANK2 PRKD2 PDCL3 SEMA4A FZD8 POFUT1 RHOJ CCDC134 SOX17 BCAS3 PROK2 ZNF304 SH2D2A TNFRSF12A ESM1 DLL4 C1GALT1 TMEM100 ERAP1 UBP1 EIF2AK3 EGFL7 CEMIP2 SLC12A6 ATP5IF1 GDF2 VAV3 APLN MINAR1 THSD7A ANGPT4 HIF3A NR2E1 PLXND1 ANGPTL3 HEY1 NOX1 ADGRG1 CLIC4 WASF2 AMOT THY1 PTK2 CALCRL EPHB2 ACVRL1 EPHA1 PDCL3 TEK ITGA2B KDR AMOTL1 SCG2 ANG EPHB4 ANGPT2 ITGAV ITGA5 PKNOX1 APOLD1 RASIP1 AMOTL2 MEIS1 FLT4 SOX17 ESM1 S1PR1 CALD1 PDGFRB TBX4 PTPRB MCAM ANGPT1 SOX18 RAMP2
GO:0006090	LDHA LDHA LDHB LDHB LDHC VDAC1 PDHA2 ME3 FAHD1 LDHAL6B LDHAL6B PC ME1 ME3 ME2
GO:1903770	TERF2
GO:1904379	BAG6 ATXN3
GO:1905040	NRP1
GO:0043519	DAPK3
GO:0051466	TNFSF11
GO:0000821	SLC7A7
GO:0010837	ZFP36 YAP1 ZFP36L1 SRSF6 PRKD1 GPR15LG OVOL2 BCL11B EPB41L4B
GO:0061921	EP300
GO:0032341	EDNRB SCNN1B
GO:0051279	DIAPH1 ITGB3 LYN LYN CYBA PTPN6 CORO1A ANK2 PRKCE TRDN PTK2B PRKD1 ATG5 LIME1 UBASH3B
GO:0033389	AGMAT
GO:0033198	P2RX6 ABCC9 ABCC9 ABCC9 IL1B NT5E ENPP1 PKLR SLC8A1 P2RX1 DGKQ TRPC3 KCNJ11 KCNJ11 P2RX5 PANX1 P2RX4 P2RX7 P2RX2
GO:1901526	SLC25A5 SLC25A4 CERS1 VPS13D AMBRA1
GO:0140447	CMA1 CASP1 PCSK5
GO:0043979	ZMPSTE24
GO:1902669	TUBB2B
GO:0001676	SLC27A2 ACSL4 ACSL4 ACSL3 ACSL3 CYP1A1 CYP2E1 PAM CPT2 ACSL1 ACSL1 CYP2C19 ACOT2 CPT1A CYP4F2 CYP4A11 ACSM1 SLC27A3 SLC27A4 SLC27A1 SLC27A1 SLC27A1 ACOT1 ACOT4 ACSF2 ACSBG1 ACSBG1 ACAD9 CYP4F12 PNPLA3 ACSL6 ACSL6 ACSL5 ACSL5 SLC27A6 SLC27A6 SLC27A5 ACSL5 ACSL4 ACSL3 ACSL6 ACSL1
GO:0044091	CLIP3 SERINC1
GO:0070342	DIO3 SQSTM1
GO:1902608	GALR2 GAL
GO:0017186	QPCT QPCTL QPCTL QPCT QPCTL
GO:0070093	LEP CARTPT CRH
GO:0045163	CNTN2 KCNB1 KCNIP2 CNTNAP2
GO:0015724	SLC26A6
GO:0072011	PECAM1 EDNRA CD34 FOXC2
GO:0120161	DHRS7B PWWP2B SLC25A44
GO:0140329	MFSD2A
GO:1903945	STK4
GO:0072709	MAP2K7 MAPK13 MAP2K4 MAP2K3 MAP2K6
GO:0032816	IL12A IL12B IL12B BLOC1S3 IL23A BLOC1S6 TYROBP TICAM2 TICAM1
GO:0007023	TBCA RP2 TBCE TBCC TBCD TBCEL TBCE
GO:0060266	INS GRN RPS19 SLAMF8 DUSP10
GO:0035794	TP53 SLC9A1 HEBP2
GO:0086046	CACNA1G ANK2 CACNA1D SCN5A HCN4
GO:0050966	TRPA1 TNF NTRK1 FYN ITGA2 HTR2A SCN1A CXCL12 BACE1 CXCR4 KCNA1 TMEM120A ASIC3 SCN11A PHF24
GO:0043368	THEMIS BCL11B
GO:0016072	MAPT NIFK
GO:0097466	EDEM1 EDEM1 EDEM2
GO:0003166	NKX2-5 ID2 TBX5 HOPX
GO:0009124	ENTPD8
GO:0150007	ITSN1 ITSN2
GO:0006779	SPTA1 PPOX ABCB6 RSAD1
GO:1904021	NECAB2 UBQLN2
GO:1903781	TBX5
GO:1903190	PARK7
GO:1901394	FURIN
GO:0061772	CLDN1
GO:0046655	DHFR MTHFD2 FOLR1 SHMT1 SLC19A1 MTHFS FPGS ALDH1L2 DHFR2 SLC46A1 SLC25A32 MTHFD2L MTRR MTRR DHFR SHMT2 DHFR2 SHMT1
GO:0042552	CLDN5 DHH TSPAN2 BCAS1 TNFRSF21 ATRN NFASC ERBB2 HEXA HEXB EGR2 ZNF24 MAL MAL KEL MPZ EIF2B2 XK GALC SLC8A3 EIF2B5 EIF2B5 NAB1 OLIG2 NAB2 ADGRG6 SERINC5 SBF2 AMIGO1 ORMDL3 GJC3 TSC1 LPAR1 KLK6 ACSBG1 QKI SCN2A JAM3 HYCC1 ACER3 ORMDL1 EIF2B4 SCN8A AFG3L2 MAL2 CMTM8 MAL MALL BCAS1 MARVELD1 MPZ MBP PLLP GAL3ST1
GO:0034382	APOE APOE APOC1 APOC2 APOC3 LIPC APOC2
GO:1990830	CACNB4 NR5A2 SOX1 SOCS3 ABCD4 TNFSF11 MRAS SMAD7 BCAT2 PLA2G10 RNMT EEF1E1 KLF4 SPRY2 SYNGR1 SMARCA5 NRP2 MSC ADAM23 PTP4A3 GFPT2 LRAT TFRC SLC25A5 FGF4 MYBL2 MCF2 NEFH XRCC5 RARG CREB1 NCL SRM GLDC NFYB PAX6 PML SSTR1 MAT2A CTH PIGA RFX2 GCLM VEGFC HK2 CTBP2 RPS16 UBXN2A SRSF3 HNRNPU PFKP TLE4 EPS8 KLF5 EIF4A2 TRIM25 ARID5B INA SRSF7 POLR1F EFHC2 RIF1 BSPRY ILDR1 DTX1 TEX14 PARP16 NUP35 RNF138 SPOCK2 JARID2 PMM1 SIRT1 RNF125 PDCD10 SPRY4 ABCG4 SOX17 CACYBP MYNN PRDM5 HELLS B3GNT2 BCLAF1 MRPL15 WDR35 KDM5B PCOLCE2 FZD4 SBNO2 PADI2 MTF2 KDM3A SNX10 SHMT1
GO:1905050	CLDN4 CLDN3 DDRGK1 ANTXR1
GO:1903760	ABCC9 DLG1
GO:0006562	PRODH DAO ALDH4A1 PRODH2 DAO
GO:2000360	ZP3 ZP4 OVGP1 ASTL
GO:0090262	ERCC8 ERCC8
GO:0034447	APOE APOE APOE APOC1 VLDLR APOC1
GO:1904640	FGF21
GO:1902682	JARID2
GO:1905702	LHFPL4
GO:1904437	B2M HFE
GO:0036228	NUP54 NUP155
GO:0042371	UBIAD1 UBIAD1 UBIAD1
GO:0051098	TGFB1 SMAD3 SMAD4 SMAD2
GO:1904450	SLC12A2 ABAT
GO:0051173	TNF IFNG
GO:0035283	ZIC3
GO:0016045	PGLYRP1 HLA-B HLA-DRB1 HLA-A CD1D PGLYRP4 PGLYRP3 PGLYRP2 NOD2 NLRC4 NOD1 NLRC4 NAIP PGLYRP2 PGLYRP1
GO:0010256	ARFGEF2 ARFGEF1
GO:0003151	CLDN5 DVL1 DVL2 DVL2 TBX3 TBX1 FOXH1 DHRS3 SEC24B WNT11 JUN ATF2 ELN VEGFA RYR1 NPY1R SOX18 SOX11 GJA5 BMPR1A TGFBR2 CRKL NOTCH1 NPY2R ISL1 TGFBR3 RBPJ MEF2C TBX2 NOG ILK BMPR2 FZD2 HES1 SIX1 NPY5R HIF1A NIPBL ZFPM1 SFRP2 PRICKLE1 EYA1 CITED2 SOX17 HEYL HEY2 FZD1 PLXND1
GO:0050951	OPRK1 BTBD9 KCNK4
GO:0007072	SIRT7
GO:1904938	RYK WNT5A FZD3
GO:0021692	SPTBN2 COQ8B
GO:0070078	JMJD6
GO:0032739	IL17A
GO:0060251	CHRM1 SHH
GO:0045188	PARP1 KCNA2
GO:0070372	CCN1 PRMT5 RASGRP1 EGFR IL1B FN1 ERBB2 LYN ROS1 PKHD1 GSTP1 RRAS CEACAM1 FGFR2 EPHA2 PTPN6 SYK EPHB1 EPHB1 YWHAZ TGFBR3 ARHGEF5 EPHA7 TRAF7 NEK10 ZDHHC17 FRS2 STYX APIP FAM83D FAM83D STYX FAM83D
GO:1902722	ABAT
GO:0051885	WNT10B WNT5A
GO:0046005	GHRH GHRH
GO:1902511	DFFA DFFA DFFB
GO:0015734	SLC6A6 SLC6A6 SLC6A6 SLC6A6 SLC6A6 SLC6A11 LRRC8D SLC36A1 LRRC8A LRRC8C SLC6A13 SLC6A13 SLC6A6
GO:0019082	FURIN ST6GAL1 ST6GAL1 MGAT1 MGAT1 CANX CSNK1A1 GSK3A GSK3A GSK3B GSK3B SPCS3 MGAT5 MGAT2 GALNT1 ST3GAL1 ST3GAL1 ST3GAL3 ST3GAL3 ST3GAL4 ST3GAL4 MOGS MAN2A1 ST3GAL2 ST3GAL2 PARP10 PARP9 PARP16 ST6GALNAC3 ST6GALNAC3 PRMT1 EDEM2 FUT8 ST6GALNAC4 ST6GALNAC4 MGAT4C ST6GALNAC2 ST6GALNAC2 MAN1B1 MGAT4A MGAT4B SPCS1
GO:0018012	NTMT1
GO:0034201	ACSL1 BAD
GO:0017192	NAA20
GO:0042749	NR1D1
GO:0070086	NEURL1B IL10RA LRSAM1 NEURL1B NEURL3
GO:0072673	SNX2 SNX1 PLEKHO1 ABI1 WASF1 WASF2 MYO9B
GO:0045176	ATP8B1 HCN1 ARF4 MAL RDX NAPA ACTB SHROOM2 DLG5 SHROOM3 JAM3 GOPC CELSR1 VANGL2 INSC
GO:0072718	NFKBIZ HCN3
GO:2000627	ZSWIM8 ZSWIM8 ZC3H12A LIN28B PNPT1
GO:0036112	HSD17B4 ACSM2A
GO:0046835	PFKFB2 XYLB PFKM PFKFB1 HK1 KHK GALK1 GALK2 PFKFB3 PFKFB4 TKFC GNPTAB GNPTAB FCSK FGGY RBKS POMK NAGK GNPTG GNPTG GNE GCK GNPTAB HK1 HK3 POMK HK2 FGGY HKDC1
GO:0010469	PLAU CGA FSHB SERPINE1 FCGR2B P2RY1 PRKCD PDE4D MAPK8IP2 PPP2R5B TAFA1 ANKRD13C PCSK9 SLC24A4 TAFA4 MUC4
GO:1902103	MOS MOS
GO:0048312	DNM1L CLUH MAPT LRRK2 BHLHA15 KAT2A ARMC1 CLUH
