Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	139	60	0.771	0.30224	7.960e+03	-0.025	0.393	GO:0051656
2	40	23	0.74306	0.2488	5.443e+02	0.088	0.418	GO:0007006
3	110	64	0.73396	0.37057	4.013e+03	0.112	0.389	GO:0006109
4	26	21	0.72011	0.27579	1.209e+02	0.373	0.362	GO:0070979
5	115	61	0.70191	0.41291	4.763e+03	0.026	0.408	GO:0009063
6	85	59	0.7	0.45826	1.883e+03	0.203	0.45	GO:0036294
7	26	22	0.67064	0.3466	9.897e+01	0.3	0.495	GO:0045814
8	25	16	0.63816	0.30564	1.899e+02	0.149	0.413	GO:0000038
9	81	51	0.6	0.4899	1.992e+03	0.185	0.361	GO:0007093
10	55	38	0.59403	0.48533	7.990e+02	0.283	0.306	GO:0032941
11	24	13	0.57082	0.32901	2.098e+02	0.093	0.364	GO:0001539
12	84	48	0.50772	0.39328	2.389e+03	0.075	0.468	GO:0031099
13	34	25	0.50154	0.4188	2.708e+02	0.198	0.473	GO:0009262
14	194	111	0.48859	0.48966	1.263e+04	0.06	0.476	GO:2001233
15	60	36	0.48029	0.45357	1.163e+03	0.153	0.433	GO:0006968
16	54	28	0.46057	0.39917	1.078e+03	0.042	0.431	GO:0006458
17	40	21	0.43593	0.38252	5.892e+02	-0.013	0.466	GO:0006953
18	28	23	0.423	0.45606	1.309e+02	0.365	0.405	GO:0035637
19	21	12	0.41236	0.43567	1.539e+02	0.141	0.362	GO:0042116
20	49	26	0.40742	0.39876	8.736e+02	0.073	0.423	GO:0051084
21	29	23	0.39172	0.41983	1.599e+02	0.264	0.48	GO:0009394
22	62	32	0.39114	0.35661	1.423e+03	0.037	0.436	GO:0016579
23	149	80	0.38099	0.46951	7.900e+03	0.057	0.412	GO:0000075
24	70	38	0.35805	0.30153	1.741e+03	0.017	0.455	GO:0046425
25	62	41	0.33696	0.44735	1.091e+03	0.154	0.442	GO:0002027
26	57	46	0.32061	0.38617	5.725e+02	0.396	0.356	GO:0002793
27	55	44	0.30949	0.41006	5.505e+02	0.39	0.355	GO:0090277
28	92	62	0.3	0.45826	2.321e+03	0.192	0.443	GO:0071453
29	92	50	0.2983	0.41276	2.996e+03	0.046	0.38	GO:1901606
30	52	26	0.29293	0.24156	1.026e+03	0.057	0.403	GO:0006888
31	66	32	0.29228	0.32463	1.682e+03	-0.014	0.395	GO:0051291
32	156	79	0.29176	0.37372	9.041e+03	-0.002	0.452	GO:0070663
33	105	61	0.26664	0.37026	3.664e+03	0.114	0.386	GO:0010675
34	65	42	0.26614	0.41583	1.241e+03	0.243	0.326	GO:0007589
35	28	17	0.26059	0.40286	2.538e+02	0.164	0.369	GO:2001238
36	46	22	0.25213	0.34548	8.297e+02	-0.04	0.438	GO:0035036
37	42	25	0.22464	0.20425	5.783e+02	0.078	0.449	GO:0072528
38	143	81	0.22464	0.3536	6.947e+03	0.037	0.506	GO:2000027
39	56	29	0.22236	0.26199	1.160e+03	-0.028	0.502	GO:0007033
40	89	56	0.22052	0.39179	2.404e+03	0.111	0.496	GO:2001236
41	151	76	0.21665	0.34018	8.509e+03	-0.004	0.447	GO:0032944
42	76	50	0.2	0.4	1.649e+03	0.228	0.358	GO:0046887
43	77	42	0.19634	0.26695	2.096e+03	0.02	0.5	GO:1900544
44	25	15	0.18677	0.19623	2.058e+02	0.076	0.475	GO:0006893
45	114	52	0.17625	0.2441	5.187e+03	-0.045	0.438	GO:0016072
46	90	54	0.17345	0.3227	2.605e+03	0.073	0.48	GO:2001234
47	63	33	0.17344	0.23505	1.453e+03	0.03	0.463	GO:0030819
48	150	75	0.15178	0.29985	8.434e+03	-0.009	0.451	GO:0050670
49	23	13	0.15138	0.16857	1.859e+02	0.121	0.41	GO:0007032
50	51	28	0.14682	0.29837	9.195e+02	0.086	0.385	GO:0001508
51	76	42	0.14414	0.24783	2.019e+03	0.072	0.425	GO:0022407
52	38	31	0.13983	0.30376	2.459e+02	0.432	0.306	GO:0007595
53	21	18	0.13294	0.17518	6.098e+01	0.321	0.481	GO:0006342
54	79	35	0.12929	0.2911	2.549e+03	-0.068	0.436	GO:0009566
55	37	23	0.12178	0.13245	4.276e+02	0.168	0.427	GO:0030514
56	148	65	0.11472	0.29704	8.924e+03	-0.095	0.415	GO:0006816
57	22	15	0.11052	0.16645	1.339e+02	0.219	0.457	GO:0048710
58	45	37	0.10955	0.26935	3.328e+02	0.412	0.357	GO:0032024
59	35	20	0.10869	0.11122	4.206e+02	0.029	0.452	GO:0046134
60	164	80	0.10695	0.27016	1.024e+04	0.005	0.452	GO:0006469
61	57	31	0.10082	0.27599	1.156e+03	0.061	0.451	GO:0051258
62	20	10	0.0957	0.0897	1.559e+02	0.037	0.279	GO:0046949
63	27	13	0.09554	0.16618	2.887e+02	0.015	0.388	GO:0046209
64	22	17	0.09472	0.20181	1.010e+02	0.343	0.369	GO:0061337
65	25	12	0.0865	0.13039	2.488e+02	-0.033	0.39	GO:0051693
66	56	30	0.08064	0.13872	1.130e+03	0.052	0.455	GO:0016571
67	31	24	0.07942	0.18548	1.969e+02	0.227	0.485	GO:0019692
68	45	24	0.07909	0.21717	7.349e+02	0.028	0.408	GO:2001243
69	29	16	0.07748	0.17327	2.997e+02	-0.006	0.426	GO:0002275
70	189	95	0.07544	0.17713	1.331e+04	-0.011	0.498	GO:0009203
71	26	14	0.07266	0.07648	2.468e+02	0.024	0.35	GO:1900077
72	25	14	0.06827	0.17677	2.208e+02	0.112	0.419	GO:0061077
73	23	10	0.06598	0.0975	2.258e+02	-0.058	0.361	GO:0032504
74	33	16	0.0621	0.06462	4.265e+02	-0.06	0.417	GO:0007257
75	20	13	0.06194	0.11677	1.199e+02	0.251	0.371	GO:0045736
76	165	90	0.06072	0.18217	9.553e+03	0.049	0.433	GO:0002791
77	28	15	0.06024	0.07251	2.867e+02	0.064	0.437	GO:0016574
78	72	38	0.05787	0.07934	1.884e+03	0.015	0.485	GO:0030810
79	65	35	0.05552	0.0804	1.513e+03	0.032	0.489	GO:0030816
80	78	42	0.05509	0.11141	2.174e+03	0.017	0.5	GO:0045981
81	40	22	0.05289	0.07194	5.673e+02	0.085	0.27	GO:1900076
82	32	15	0.05288	0.0557	4.105e+02	-0.084	0.436	GO:0030101
83	32	14	0.05236	0.12288	4.295e+02	-0.067	0.372	GO:0070206
84	41	23	0.05231	0.07324	5.853e+02	0.075	0.444	GO:0034968
85	24	13	0.05104	0.04801	2.098e+02	0.035	0.333	GO:0046627
86	30	18	0.04809	0.08669	2.947e+02	0.062	0.528	GO:0007040
87	42	22	0.04767	0.05614	6.501e+02	0.042	0.51	GO:0006909
88	32	18	0.04664	0.07224	3.576e+02	0.118	0.265	GO:0046626
89	32	17	0.04618	0.07801	3.756e+02	0.098	0.436	GO:0007528
90	175	84	0.04451	0.13354	1.178e+04	-0.005	0.446	GO:0033673
91	21	10	0.04448	0.07422	1.779e+02	0.073	0.333	GO:0006363
92	76	36	0.04446	0.07575	2.261e+03	-0.004	0.43	GO:0070646
93	114	55	0.04227	0.07077	5.003e+03	-0.01	0.462	GO:0006164
94	25	14	0.04151	0.0485	2.208e+02	0.011	0.507	GO:0030206
95	106	50	0.04014	0.12041	4.393e+03	-0.019	0.436	GO:0042129
96	75	39	0.0387	0.07832	2.066e+03	0.02	0.494	GO:0006200
97	25	12	0.03842	0.06597	2.488e+02	0.026	0.385	GO:0006360
98	37	18	0.03727	0.06066	5.333e+02	-0.009	0.395	GO:0050830
99	54	25	0.03724	0.07399	1.165e+03	-0.086	0.469	GO:0009988
100	59	25	0.03724	0.06974	1.468e+03	-0.097	0.434	GO:0009306
101	74	41	0.03686	0.10667	1.911e+03	0.04	0.53	GO:0051153
102	39	20	0.03604	0.06056	5.703e+02	0.062	0.442	GO:0038032
103	53	25	0.03582	0.07228	1.109e+03	-0.036	0.44	GO:0043038
104	78	39	0.0335	0.08023	2.296e+03	-0.008	0.468	GO:0006479
105	110	48	0.03336	0.04193	4.966e+03	-0.05	0.422	GO:0006633
106	163	72	0.03209	0.0899	1.078e+04	-0.091	0.425	GO:0072511
107	28	16	0.0316	0.06468	2.708e+02	-0.015	0.474	GO:0045055
108	70	36	0.03128	0.06426	1.816e+03	-0.002	0.491	GO:0030804
109	31	19	0.02803	0.0554	3.067e+02	0.104	0.473	GO:0051445
110	21	11	0.02682	0.05324	1.659e+02	0.044	0.495	GO:0045616
111	50	40	0.02586	0.02971	4.556e+02	0.345	0.409	GO:0051784
112	42	21	0.02552	0.05813	6.720e+02	0.022	0.448	GO:0023021
113	191	106	0.0254	0.07621	1.259e+04	0.048	0.474	GO:0010639
114	49	21	0.02371	0.04498	1.009e+03	-0.081	0.379	GO:0006636
115	45	20	0.02312	0.03733	8.336e+02	-0.058	0.383	GO:0046456
116	44	26	0.02312	0.04949	6.392e+02	0.034	0.509	GO:0051279
117	21	13	0.02306	0.03342	1.409e+02	0.091	0.51	GO:0008045
118	35	17	0.02274	0.04557	4.784e+02	-0.031	0.46	GO:0042993
119	77	34	0.02236	0.04473	2.427e+03	-0.016	0.379	GO:0002274
120	137	70	0.02163	0.06488	6.938e+03	-0.021	0.481	GO:0002758
121	159	70	0.0215	0.05792	1.028e+04	-0.087	0.418	GO:0070838
122	32	18	0.02147	0.04171	3.576e+02	0.06	0.489	GO:0044246
123	82	37	0.02142	0.04392	2.713e+03	-0.062	0.412	GO:0001676
124	39	19	0.02132	0.05657	5.912e+02	-0.017	0.444	GO:0042147
125	29	14	0.0203	0.03209	3.317e+02	-0.051	0.416	GO:0030835
126	26	16	0.01997	0.03764	2.158e+02	0.109	0.506	GO:0021955
127	38	21	0.01874	0.03163	5.104e+02	0.011	0.467	GO:0031281
128	20	14	0.01847	0.03152	1.059e+02	0.204	0.431	GO:0090559
129	58	30	0.01817	0.04831	1.245e+03	0.032	0.469	GO:0045744
130	45	23	0.01785	0.04947	7.589e+02	0.027	0.465	GO:0007416
131	26	11	0.01759	0.03832	2.917e+02	-0.049	0.288	GO:0035384
132	20	15	0.01725	0.02444	9.096e+01	0.265	0.428	GO:0001782
133	24	12	0.01698	0.02363	2.228e+02	0.068	0.385	GO:0006361
134	39	18	0.01611	0.0335	6.131e+02	-0.118	0.437	GO:0060402
135	21	10	0.01594	0.02168	1.779e+02	-0.069	0.371	GO:0033198
136	194	83	0.01496	0.04489	1.553e+04	-0.112	0.464	GO:0050953
137	39	19	0.01496	0.03384	5.912e+02	0.037	0.346	GO:0008088
138	57	25	0.0145	0.03895	1.342e+03	-0.084	0.459	GO:0043507
139	79	38	0.01383	0.04148	2.417e+03	0.033	0.402	GO:0031570
140	20	13	0.01348	0.02364	1.199e+02	0.154	0.405	GO:0033574
141	126	68	0.01302	0.03704	5.634e+03	0.013	0.493	GO:0008217
142	129	65	0.0129	0.01957	6.215e+03	-0.017	0.5	GO:0046039
143	47	27	0.01274	0.01851	7.500e+02	0.075	0.469	GO:0001776
144	28	15	0.01196	0.01829	2.867e+02	0.035	0.527	GO:0046058
145	107	59	0.01193	0.03296	3.996e+03	0.058	0.469	GO:0006937
146	81	42	0.01186	0.03425	2.413e+03	0.012	0.511	GO:0009128
147	20	13	0.01158	0.01946	1.199e+02	0.206	0.529	GO:0052652
148	117	54	0.0112	0.02792	5.422e+03	-0.055	0.419	GO:0034976
149	48	23	0.01072	0.02412	9.015e+02	-0.044	0.46	GO:0007338
150	48	28	0.01066	0.03175	7.699e+02	0.086	0.434	GO:0006220
151	59	30	0.01016	0.02273	1.303e+03	-0.034	0.456	GO:0006027
152	50	23	0.00999	0.02998	1.004e+03	-0.028	0.426	GO:0043242
153	25	17	0.00963	0.02261	1.729e+02	0.169	0.499	GO:0051155
154	57	28	0.00941	0.01286	1.247e+03	-0.02	0.479	GO:0030204
155	20	10	0.00941	0.01692	1.559e+02	0.035	0.398	GO:0048477
156	191	97	0.00927	0.02165	1.350e+04	-0.003	0.491	GO:0009146
157	21	12	0.00925	0.02273	1.539e+02	0.067	0.401	GO:0052312
158	39	15	0.009	0.0181	6.849e+02	-0.07	0.327	GO:0090382
159	71	31	0.00867	0.02428	2.081e+03	-0.089	0.465	GO:0043506
160	33	20	0.00852	0.01596	3.517e+02	0.031	0.534	GO:0048387
161	25	15	0.00841	0.01721	2.058e+02	0.066	0.462	GO:0042481
162	108	49	0.00823	0.01233	4.674e+03	-0.055	0.446	GO:0006364
163	138	69	0.0079	0.01585	7.145e+03	-0.019	0.494	GO:1901068
164	20	11	0.00756	0.01955	1.449e+02	0.099	0.362	GO:0098581
165	39	23	0.00732	0.01532	5.044e+02	0.071	0.469	GO:0002260
166	31	11	0.00728	0.01149	4.554e+02	-0.033	0.282	GO:0015682
167	22	11	0.00725	0.01836	1.879e+02	0.083	0.347	GO:0060071
168	20	12	0.00723	0.02168	1.329e+02	0.108	0.467	GO:0010714
169	44	20	0.00722	0.02096	7.857e+02	-0.02	0.455	GO:0031424
170	40	22	0.00692	0.01872	5.673e+02	0.008	0.466	GO:0051349
