Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	128	76	1.0	0.0	5.312e+03	0.087	0.457	GO:0007015
2	175	155	1.0	0.0	3.306e+03	0.435	0.404	GO:0007420
3	29	25	1.0	0.0	1.110e+02	0.419	0.411	GO:0043588
4	31	25	1.0	0.0	1.719e+02	0.331	0.422	GO:0051004
5	133	83	0.96686	0.09943	5.407e+03	0.12	0.476	GO:0044703
6	61	41	0.88896	0.29804	1.030e+03	0.236	0.424	GO:2000377
7	165	121	0.7931	0.39707	6.295e+03	0.214	0.474	GO:0032103
8	120	73	0.78758	0.36167	4.545e+03	0.073	0.433	GO:0050866
9	161	78	0.7221	0.42061	9.915e+03	-0.024	0.472	GO:0006958
10	23	13	0.7103	0.26318	1.859e+02	0.156	0.3	GO:0008299
11	161	84	0.6277	0.37908	9.423e+03	-0.016	0.503	GO:0046578
12	42	19	0.59034	0.26986	7.189e+02	0.008	0.399	GO:0006081
13	68	44	0.56343	0.472	1.355e+03	0.154	0.388	GO:0045598
14	106	71	0.55938	0.40259	3.108e+03	0.217	0.405	GO:0050920
15	145	65	0.54827	0.37344	8.460e+03	-0.068	0.421	GO:0051607
16	134	67	0.51139	0.46754	6.738e+03	0.057	0.434	GO:0097193
17	31	18	0.48449	0.30699	3.257e+02	0.188	0.302	GO:0030279
18	119	66	0.45876	0.44637	4.912e+03	0.072	0.494	GO:0030534
19	38	21	0.43951	0.22251	5.104e+02	0.052	0.464	GO:0009066
20	32	30	0.43222	0.47283	6.399e+01	0.503	0.361	GO:0045599
21	78	46	0.41688	0.39959	1.997e+03	0.097	0.496	GO:0008344
22	34	22	0.39932	0.39757	3.427e+02	0.159	0.442	GO:0070228
23	26	15	0.39043	0.34977	2.318e+02	0.148	0.348	GO:0000188
24	94	47	0.38794	0.34625	3.327e+03	0.055	0.408	GO:0019827
25	47	37	0.36118	0.30531	4.257e+02	0.221	0.485	GO:1901880
26	22	13	0.32494	0.30457	1.629e+02	0.151	0.391	GO:0006509
27	21	14	0.31074	0.23051	1.269e+02	0.155	0.429	GO:0071804
28	30	15	0.30885	0.28663	3.456e+02	0.074	0.363	GO:0000291
29	43	24	0.29911	0.29805	6.461e+02	0.056	0.429	GO:0048839
30	135	63	0.28511	0.32895	7.156e+03	-0.022	0.467	GO:0006470
31	66	35	0.28464	0.43659	1.579e+03	0.042	0.448	GO:0043407
32	56	33	0.2774	0.38276	1.034e+03	0.135	0.398	GO:2000106
33	37	21	0.25908	0.34591	4.725e+02	0.179	0.328	GO:0072332
34	57	34	0.24962	0.28884	1.057e+03	0.148	0.374	GO:0042472
35	38	29	0.24508	0.2521	3.068e+02	0.169	0.572	GO:0006754
36	38	19	0.23682	0.15552	5.513e+02	0.087	0.379	GO:0051225
37	29	15	0.21698	0.19904	3.157e+02	0.105	0.363	GO:0043928
38	35	21	0.21368	0.24186	3.996e+02	0.112	0.417	GO:0048286
39	111	66	0.21288	0.36179	3.994e+03	0.041	0.442	GO:0002695
40	50	25	0.21284	0.17137	9.494e+02	0.038	0.383	GO:0055002
41	194	94	0.21186	0.34942	1.437e+04	-0.03	0.47	GO:0072376
42	120	66	0.17196	0.24631	5.032e+03	-0.003	0.532	GO:0046034
43	33	18	0.15972	0.18114	3.906e+02	0.06	0.426	GO:0009620
44	51	34	0.1554	0.19283	7.311e+02	0.086	0.543	GO:0009206
45	102	52	0.15398	0.19834	3.863e+03	0.026	0.419	GO:0008037
46	31	17	0.13941	0.12122	3.437e+02	0.049	0.45	GO:0033619
47	74	36	0.13708	0.24067	2.107e+03	0.004	0.447	GO:0007051
48	40	23	0.11804	0.21834	5.443e+02	0.134	0.483	GO:0042345
49	50	29	0.11505	0.29808	8.398e+02	0.173	0.373	GO:0008630
50	26	15	0.115	0.11462	2.318e+02	0.079	0.481	GO:0070979
51	22	15	0.11321	0.12169	1.339e+02	0.139	0.489	GO:0015985
52	26	12	0.11064	0.16403	2.757e+02	-0.008	0.355	GO:0055013
53	116	61	0.10714	0.29826	4.878e+03	-0.007	0.467	GO:0007605
54	72	55	0.1069	0.29841	1.088e+03	0.229	0.479	GO:0050729
55	79	45	0.1036	0.14033	2.121e+03	0.054	0.495	GO:0032675
56	175	97	0.10308	0.29911	1.059e+04	0.04	0.47	GO:0043281
57	88	63	0.1	0.3	1.898e+03	0.168	0.495	GO:1903036
58	60	30	0.09986	0.11187	1.363e+03	0.028	0.389	GO:0055001
59	32	21	0.094	0.15762	2.978e+02	0.154	0.526	GO:0007094
60	50	38	0.09174	0.13289	5.345e+02	0.198	0.481	GO:0043242
61	191	103	0.08889	0.2394	1.290e+04	0.016	0.489	GO:0010639
62	42	22	0.08458	0.09146	6.501e+02	0.016	0.454	GO:0015918
63	61	46	0.08403	0.25208	8.101e+02	0.274	0.428	GO:0002688
64	32	14	0.08276	0.13435	4.295e+02	0.019	0.398	GO:0016445
65	40	22	0.07894	0.09233	5.673e+02	0.063	0.405	GO:0031018
66	61	38	0.078	0.14995	1.149e+03	0.103	0.424	GO:0043112
67	46	24	0.06891	0.05451	7.808e+02	0.025	0.434	GO:0035036
68	57	40	0.06708	0.16046	8.330e+02	0.13	0.48	GO:1901879
69	32	21	0.06503	0.1602	2.978e+02	0.242	0.354	GO:2000107
70	146	87	0.06271	0.17072	6.876e+03	0.129	0.406	GO:0050795
71	34	21	0.06111	0.08188	3.647e+02	0.09	0.495	GO:0001569
72	42	23	0.0608	0.07982	6.272e+02	0.04	0.49	GO:0030071
73	35	22	0.06071	0.08522	3.776e+02	0.219	0.387	GO:0050848
74	73	45	0.05991	0.13671	1.664e+03	0.144	0.498	GO:0042990
75	36	20	0.05308	0.07643	4.565e+02	0.065	0.425	GO:0007339
76	26	15	0.05059	0.07188	2.318e+02	0.125	0.439	GO:0016339
77	31	19	0.04958	0.05215	3.067e+02	0.148	0.45	GO:0006206
78	30	21	0.04918	0.07737	2.348e+02	0.219	0.405	GO:0048640
79	21	12	0.04882	0.05837	1.539e+02	0.16	0.326	GO:0031670
80	22	9	0.04749	0.05638	2.148e+02	-0.045	0.373	GO:0046847
81	33	22	0.04498	0.07567	3.087e+02	0.151	0.543	GO:0071173
82	57	32	0.04371	0.10618	1.124e+03	0.054	0.442	GO:0043507
83	37	22	0.04097	0.05257	4.505e+02	0.085	0.44	GO:0032755
84	80	41	0.04006	0.06279	2.374e+03	-0.02	0.523	GO:0009158
85	52	34	0.03995	0.05793	7.830e+02	0.076	0.543	GO:0009145
86	54	27	0.03967	0.07244	1.106e+03	0.019	0.404	GO:0009988
87	174	82	0.03965	0.11894	1.178e+04	-0.052	0.481	GO:0006956
88	30	18	0.0385	0.05992	2.947e+02	0.251	0.323	GO:0010660
89	133	69	0.03845	0.08465	6.469e+03	0.008	0.454	GO:0003013
90	29	14	0.03745	0.10525	3.317e+02	0.019	0.466	GO:0050853
91	34	25	0.03699	0.0548	2.708e+02	0.235	0.407	GO:0030834
92	59	27	0.03651	0.04943	1.399e+03	-0.007	0.437	GO:0045454
93	113	73	0.03565	0.09888	3.731e+03	0.144	0.482	GO:0044706
94	36	16	0.03539	0.04935	5.363e+02	-0.038	0.371	GO:0048024
95	20	11	0.03429	0.10286	1.449e+02	0.123	0.431	GO:0007220
96	69	40	0.03369	0.06512	1.593e+03	0.013	0.505	GO:0002250
97	135	79	0.03339	0.07449	5.998e+03	0.067	0.471	GO:0048754
98	27	12	0.03268	0.03063	3.047e+02	-0.03	0.339	GO:0021549
99	25	15	0.03266	0.05357	2.058e+02	0.203	0.38	GO:0010543
100	27	20	0.03232	0.05781	1.689e+02	0.194	0.503	GO:0031111
101	63	37	0.03232	0.08298	1.312e+03	0.044	0.449	GO:0043154
