Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
149	51	35	0.01284	0.03709	6.962e+02	0.2	0.43	GO:0009206
150	166	79	0.01274	0.02958	1.066e+04	0.009	0.469	GO:0009582
151	91	40	0.01262	0.02584	3.391e+03	-0.026	0.43	GO:0034754
152	155	70	0.01227	0.03171	9.616e+03	-0.057	0.475	GO:0006643
153	20	9	0.01195	0.02476	1.679e+02	0.002	0.412	GO:0070271
154	36	22	0.01167	0.035	4.136e+02	0.126	0.383	GO:0032330
155	72	34	0.01166	0.02607	2.035e+03	-0.04	0.437	GO:0050688
156	51	31	0.0113	0.02888	8.298e+02	0.149	0.473	GO:0048641
157	30	15	0.01099	0.02612	3.456e+02	0.028	0.389	GO:0032653
158	21	11	0.01055	0.02834	1.659e+02	0.093	0.368	GO:0060412
159	40	20	0.01045	0.01131	6.102e+02	0.007	0.467	GO:1902930
160	24	12	0.01035	0.02073	2.228e+02	-0.055	0.449	GO:0006111
161	50	29	0.01028	0.01936	8.398e+02	0.081	0.436	GO:0042398
162	36	23	0.01012	0.03036	3.906e+02	0.096	0.484	GO:0006584
163	21	12	0.00995	0.01527	1.539e+02	0.124	0.387	GO:0042573
164	62	29	0.00981	0.02146	1.522e+03	-0.099	0.517	GO:0031023
165	26	13	0.00978	0.01411	2.608e+02	0.009	0.448	GO:0010559
166	27	15	0.0095	0.02335	2.588e+02	0.068	0.379	GO:0010743
167	50	25	0.00934	0.02685	9.494e+02	0.005	0.485	GO:0009267
168	25	15	0.0093	0.0189	2.058e+02	0.076	0.522	GO:0010543
169	63	36	0.00921	0.01626	1.348e+03	0.005	0.544	GO:0015698
170	46	24	0.00921	0.02762	7.808e+02	0.008	0.462	GO:0072164
171	40	18	0.00918	0.01739	6.550e+02	-0.07	0.396	GO:0044273
172	23	12	0.00901	0.02599	1.988e+02	0.127	0.458	GO:0050974
173	121	62	0.00877	0.02226	5.408e+03	0.002	0.512	GO:0006576
174	31	15	0.00867	0.01735	3.776e+02	0.06	0.34	GO:0071825
175	20	12	0.00866	0.02462	1.329e+02	0.133	0.507	GO:0002262
176	144	72	0.00856	0.01468	7.776e+03	0.02	0.476	GO:0010927
177	23	13	0.00845	0.02116	1.859e+02	0.058	0.523	GO:0006336
178	27	18	0.00817	0.01739	2.079e+02	0.2	0.415	GO:0010470
179	79	50	0.00814	0.01194	1.882e+03	0.186	0.389	GO:0042590
180	37	19	0.00811	0.01837	5.134e+02	0.013	0.549	GO:0032651
181	23	14	0.00705	0.01935	1.719e+02	0.043	0.533	GO:0019835
182	38	21	0.00663	0.01079	5.104e+02	0.079	0.407	GO:0031532
183	179	92	0.00635	0.01306	1.176e+04	0.017	0.463	GO:0050890
184	47	23	0.0063	0.01889	8.526e+02	0.037	0.412	GO:0046148
185	48	23	0.00626	0.01805	9.015e+02	0.009	0.448	GO:0006749
186	21	14	0.00616	0.01616	1.269e+02	0.106	0.505	GO:0002040
187	148	76	0.00614	0.01842	8.062e+03	-0.016	0.487	GO:0048015
188	41	31	0.0061	0.01578	3.657e+02	0.273	0.389	GO:0045839
189	76	42	0.00582	0.01174	2.019e+03	0.091	0.498	GO:0022407
190	38	28	0.00573	0.01257	3.357e+02	0.256	0.353	GO:0031577
191	27	14	0.00558	0.01138	2.737e+02	0.011	0.481	GO:1903018
192	20	14	0.00551	0.01022	1.059e+02	0.106	0.56	GO:0042744
193	173	89	0.00539	0.01618	1.099e+04	-0.053	0.537	GO:0050730
194	112	62	0.0052	0.01561	4.361e+03	0.036	0.475	GO:0042692
195	23	13	0.00514	0.01255	1.859e+02	0.051	0.352	GO:0043534
196	78	42	0.00474	0.01422	2.174e+03	0.037	0.492	GO:0007565
197	91	44	0.0047	0.00827	3.191e+03	0.063	0.42	GO:0051403
198	33	20	0.00469	0.00866	3.517e+02	0.138	0.393	GO:0060393
199	40	21	0.00461	0.0112	5.892e+02	0.03	0.457	GO:0001657
200	30	15	0.00461	0.00876	3.456e+02	0.01	0.333	GO:0048265
201	42	31	0.00457	0.00951	4.077e+02	0.261	0.375	GO:0030071
202	21	11	0.00449	0.00651	1.659e+02	0.015	0.453	GO:0043300
203	29	12	0.00448	0.01344	3.666e+02	-0.121	0.545	GO:0010524
204	24	11	0.00442	0.00898	2.368e+02	-0.002	0.396	GO:0000289
205	20	9	0.00435	0.01306	1.679e+02	0.006	0.356	GO:0090559
206	89	46	0.00428	0.01285	2.917e+03	0.033	0.457	GO:0055088
207	89	64	0.00414	0.00522	1.923e+03	0.219	0.468	GO:0042451
208	22	10	0.00399	0.01196	2.008e+02	0.045	0.347	GO:0034105
209	85	47	0.00396	0.01187	2.521e+03	0.029	0.511	GO:0042542
210	45	22	0.00392	0.0092	7.828e+02	-0.019	0.474	GO:0007193
211	39	23	0.00392	0.00985	5.044e+02	0.01	0.495	GO:0030004
212	20	12	0.00392	0.00794	1.329e+02	0.021	0.469	GO:0045851
213	24	13	0.0039	0.00739	2.098e+02	0.091	0.39	GO:0071514
214	25	14	0.00379	0.00854	2.208e+02	0.043	0.517	GO:0031055
215	27	16	0.00378	0.00738	2.428e+02	0.148	0.417	GO:0055007
216	21	10	0.00377	0.00955	1.779e+02	-0.002	0.474	GO:0042107
217	47	28	0.00371	0.01114	7.220e+02	0.137	0.449	GO:0051146
218	24	11	0.00371	0.01112	2.368e+02	-0.157	0.618	GO:0046627
219	52	23	0.00369	0.01108	1.113e+03	-0.022	0.391	GO:0000288
220	26	14	0.00365	0.01094	2.468e+02	0.038	0.518	GO:0050710
221	76	38	0.00364	0.01091	2.180e+03	-0.062	0.531	GO:0060560
222	44	25	0.00363	0.01088	6.651e+02	0.14	0.359	GO:1903310
223	29	14	0.00361	0.00648	3.317e+02	0.046	0.422	GO:0001838
224	23	12	0.00357	0.0107	1.988e+02	-0.068	0.524	GO:0006662
225	98	51	0.00351	0.00702	3.515e+03	0.025	0.46	GO:0007612
226	31	14	0.0034	0.01019	3.955e+02	-0.002	0.389	GO:0045124
227	104	76	0.00337	0.00674	2.530e+03	0.224	0.48	GO:0042455
228	22	9	0.0033	0.00732	2.148e+02	-0.025	0.377	GO:0030325
229	79	36	0.0033	0.0099	2.504e+03	-0.066	0.482	GO:0071482
230	57	28	0.00328	0.00985	1.247e+03	0.024	0.439	GO:0055092
231	35	18	0.00327	0.00673	4.595e+02	0.02	0.424	GO:0030890
232	35	14	0.00323	0.00968	5.412e+02	-0.015	0.436	GO:0050848
233	21	13	0.00317	0.0095	1.409e+02	0.167	0.408	GO:0045987
234	40	15	0.00311	0.00928	7.297e+02	-0.086	0.352	GO:0007006
235	36	18	0.00311	0.00932	4.954e+02	-0.065	0.495	GO:0006821
236	23	13	0.00305	0.00914	1.859e+02	-0.05	0.556	GO:0019098
237	59	26	0.00299	0.00851	1.433e+03	-0.091	0.433	GO:0032273
238	31	14	0.00297	0.00751	3.955e+02	-0.0	0.392	GO:0051004
239	27	19	0.00294	0.00883	1.889e+02	0.166	0.506	GO:0009220
240	47	17	0.00284	0.00853	1.023e+03	-0.147	0.44	GO:0005977
241	30	14	0.00282	0.00482	3.626e+02	-0.046	0.476	GO:0018410
242	37	20	0.0028	0.00839	4.934e+02	-0.009	0.508	GO:0001944
243	31	22	0.00274	0.00823	2.438e+02	0.201	0.495	GO:0048663
244	76	37	0.00274	0.00821	2.220e+03	0.023	0.411	GO:0035666
245	68	55	0.00262	0.00672	8.062e+02	0.347	0.417	GO:0072401
246	25	15	0.0026	0.00542	2.058e+02	0.115	0.437	GO:0001958
247	60	29	0.00259	0.00778	1.395e+03	-0.032	0.536	GO:0042108
248	23	13	0.00258	0.00563	1.859e+02	0.105	0.396	GO:0008299
249	35	21	0.00258	0.00521	3.996e+02	0.094	0.483	GO:0043094
250	79	39	0.00254	0.00762	2.376e+03	0.028	0.417	GO:0002756
251	28	13	0.00254	0.00554	3.177e+02	-0.037	0.406	GO:0010453
252	23	12	0.0025	0.00354	1.988e+02	-0.023	0.439	GO:0048484
253	93	45	0.00236	0.00709	3.330e+03	-0.014	0.402	GO:0050852
254	47	25	0.00233	0.00467	8.028e+02	-0.038	0.515	GO:0019229
255	129	67	0.00232	0.00471	6.083e+03	0.004	0.517	GO:0009308
256	39	15	0.00228	0.00685	6.849e+02	-0.105	0.502	GO:0006778
257	53	30	0.00224	0.00408	9.654e+02	0.067	0.487	GO:0002460
258	30	12	0.00224	0.00672	3.995e+02	-0.123	0.42	GO:0022400
259	62	26	0.00224	0.00647	1.629e+03	-0.065	0.461	GO:0050907
260	31	14	0.00221	0.00514	3.955e+02	-0.133	0.534	GO:0034109
261	57	25	0.0022	0.00661	1.342e+03	-0.114	0.531	GO:0072524
262	106	55	0.0022	0.00659	4.118e+03	-0.023	0.514	GO:0008406
263	22	14	0.00217	0.00652	1.489e+02	0.121	0.381	GO:0090189
264	40	19	0.00215	0.00488	6.321e+02	-0.051	0.404	GO:0007422
265	24	12	0.00211	0.00492	2.228e+02	-0.102	0.524	GO:0018904
266	34	16	0.00209	0.00477	4.614e+02	0.014	0.52	GO:0045921
267	27	17	0.00209	0.00543	2.258e+02	0.128	0.558	GO:0048738
268	45	21	0.00202	0.00607	8.077e+02	0.016	0.373	GO:0048592
269	28	12	0.00202	0.0044	3.346e+02	-0.082	0.439	GO:0046058
270	22	12	0.00201	0.00431	1.759e+02	0.116	0.443	GO:0010507
271	60	26	0.00198	0.00457	1.497e+03	-0.09	0.479	GO:0006672
272	30	13	0.00198	0.00427	3.806e+02	-0.039	0.421	GO:0000291
273	21	8	0.00194	0.00583	2.048e+02	-0.023	0.409	GO:0001502
274	21	10	0.00194	0.00513	1.779e+02	-0.036	0.447	GO:0072009
275	46	22	0.00186	0.00558	8.296e+02	-0.034	0.471	GO:0007632
276	23	13	0.00184	0.00551	1.859e+02	0.147	0.367	GO:0034405
277	31	17	0.00183	0.00548	3.437e+02	-0.054	0.53	GO:0030641
278	20	12	0.00179	0.00393	1.329e+02	-0.0	0.623	GO:0060291
279	22	11	0.00177	0.00449	1.879e+02	0.081	0.338	GO:0032728
280	20	13	0.00173	0.00355	1.199e+02	0.106	0.479	GO:0007140
281	69	38	0.00168	0.00505	1.671e+03	0.034	0.472	GO:0051341
282	21	10	0.00168	0.00373	1.779e+02	0.067	0.39	GO:0034502
283	39	20	0.00163	0.0049	5.702e+02	0.002	0.449	GO:0060411
284	104	54	0.00162	0.00487	3.963e+03	-0.039	0.528	GO:0006473
285	26	10	0.00162	0.00449	3.087e+02	-0.131	0.476	GO:0002702
286	22	11	0.00162	0.00486	1.879e+02	0.034	0.376	GO:0061005
287	45	22	0.00162	0.00326	7.828e+02	-0.028	0.479	GO:0032655
288	22	11	0.00159	0.00478	1.879e+02	0.057	0.407	GO:0033344
289	24	15	0.00159	0.00478	1.809e+02	0.042	0.533	GO:0042537
290	45	23	0.00156	0.00467	7.588e+02	-0.009	0.495	GO:0001704
291	32	16	0.00155	0.00464	3.926e+02	0.007	0.454	GO:2000107
292	23	12	0.00154	0.00463	1.988e+02	0.061	0.376	GO:0006706
293	23	14	0.00152	0.00325	1.719e+02	0.044	0.465	GO:0001990
294	23	8	0.00151	0.00454	2.567e+02	-0.13	0.45	GO:0036152
295	58	27	0.00151	0.00262	1.337e+03	0.01	0.492	GO:0050715
296	104	52	0.00146	0.00352	4.069e+03	-0.024	0.5	GO:0043624
297	67	54	0.00146	0.00438	7.932e+02	0.344	0.417	GO:0006977
298	30	18	0.00143	0.00428	2.947e+02	0.038	0.43	GO:0050433
299	26	12	0.00141	0.00324	2.757e+02	-0.013	0.477	GO:0045814
300	24	9	0.0014	0.00284	2.677e+02	-0.15	0.498	GO:0000045
301	32	17	0.0014	0.00347	3.756e+02	-0.001	0.464	GO:0070830
302	88	39	0.00134	0.00402	3.157e+03	-0.054	0.454	GO:0055072
303	34	22	0.00132	0.00396	3.427e+02	0.105	0.504	GO:0006221
304	91	41	0.00128	0.00385	3.340e+03	-0.065	0.497	GO:0006664
305	56	23	0.00127	0.00378	1.348e+03	-0.08	0.406	GO:0007269
306	67	34	0.00126	0.00379	1.680e+03	0.024	0.407	GO:0045621
307	25	13	0.00126	0.00377	2.348e+02	-0.05	0.64	GO:0042181
308	21	11	0.00122	0.00202	1.659e+02	0.026	0.429	GO:0046834
309	61	30	0.0012	0.00262	1.425e+03	-0.015	0.456	GO:0010522
310	128	56	0.00119	0.00356	6.701e+03	-0.086	0.505	GO:0044262
311	51	27	0.00118	0.00354	9.474e+02	0.042	0.474	GO:0061387
312	35	26	0.00118	0.00354	2.798e+02	0.262	0.363	GO:0071174
313	27	8	0.00117	0.00352	3.785e+02	-0.144	0.343	GO:0001914
314	20	13	0.00115	0.00344	1.199e+02	0.125	0.452	GO:0046949
315	87	47	0.00113	0.0034	2.694e+03	-0.043	0.553	GO:0007059
316	33	17	0.00112	0.00335	4.085e+02	-0.023	0.547	GO:0033692
317	22	9	0.00112	0.00335	2.148e+02	-0.06	0.407	GO:0050912
318	26	12	0.0011	0.00331	2.757e+02	-0.138	0.632	GO:1900077
319	27	17	0.00107	0.0032	2.258e+02	0.039	0.629	GO:0001960
320	41	20	0.00106	0.00212	6.521e+02	-0.012	0.546	GO:0032652
321	21	9	0.00102	0.00207	1.908e+02	-0.029	0.467	GO:0045453
322	24	12	0.00102	0.00205	2.228e+02	-0.087	0.517	GO:0048147
323	22	17	0.00102	0.00305	1.010e+02	0.277	0.414	GO:0015985
324	28	16	0.00101	0.00302	2.708e+02	0.02	0.458	GO:0003073
325	75	48	0.00099	0.00296	1.672e+03	0.195	0.384	GO:0002479
326	42	24	0.00097	0.00292	6.032e+02	0.099	0.408	GO:0035051
327	24	11	0.00096	0.00287	2.368e+02	-0.013	0.378	GO:0007194
328	28	12	0.00095	0.00286	3.346e+02	-0.09	0.545	GO:0072348
329	26	15	0.00093	0.00278	2.318e+02	0.102	0.486	GO:0032350
330	46	22	0.00091	0.00183	8.296e+02	-0.02	0.46	GO:0006369
331	78	36	0.00091	0.00274	2.421e+03	-0.086	0.487	GO:0006493
332	33	25	0.0009	0.00271	2.369e+02	0.293	0.357	GO:0071173
333	22	16	0.0009	0.00182	1.179e+02	0.19	0.489	GO:0042417
334	30	15	0.00088	0.00264	3.456e+02	0.056	0.434	GO:0072175
335	49	31	0.00087	0.00262	7.291e+02	0.085	0.526	GO:0007368
336	29	18	0.00087	0.00262	2.648e+02	0.062	0.552	GO:0042743
337	39	21	0.00084	0.00253	5.493e+02	0.051	0.463	GO:0048806
338	42	23	0.0008	0.0024	6.272e+02	0.025	0.477	GO:0001658
339	23	19	0.0008	0.00239	8.697e+01	0.387	0.419	GO:0044773
340	31	14	0.00078	0.00163	3.955e+02	-0.014	0.36	GO:0043666
341	59	26	0.00076	0.00216	1.433e+03	-0.083	0.473	GO:0006687
342	74	36	0.00076	0.00178	2.107e+03	0.004	0.416	GO:0032481
343	23	10	0.00074	0.00223	2.258e+02	-0.08	0.487	GO:0006536
344	68	35	0.00074	0.00223	1.713e+03	0.106	0.398	GO:0018108
345	29	13	0.00073	0.00115	3.486e+02	-0.027	0.421	GO:0043928
346	25	11	0.00072	0.00215	2.637e+02	-0.056	0.43	GO:0031952
347	25	16	0.00071	0.00212	1.899e+02	0.165	0.464	GO:0043043
348	20	8	0.00069	0.00208	1.808e+02	-0.07	0.457	GO:0045577
349	22	12	0.00069	0.00206	1.759e+02	0.091	0.444	GO:0043567
350	31	18	0.00068	0.00203	3.257e+02	0.133	0.455	GO:0030279
351	24	12	0.00067	0.002	2.228e+02	-0.079	0.62	GO:0042596
352	79	37	0.00066	0.00199	2.460e+03	-0.061	0.54	GO:0044243
353	115	68	0.00066	0.00198	4.311e+03	0.089	0.531	GO:0006766
354	44	15	0.00066	0.00146	9.252e+02	-0.156	0.429	GO:1901216
355	60	27	0.00066	0.00197	1.462e+03	-0.081	0.456	GO:0030148
356	30	14	0.00064	0.00192	3.626e+02	-0.123	0.497	GO:0048485
357	112	51	0.00062	0.00146	5.013e+03	-0.022	0.46	GO:0009583
358	20	8	0.00062	0.00186	1.808e+02	-0.186	0.435	GO:0048477
359	22	11	0.00062	0.00185	1.879e+02	-0.038	0.507	GO:0006509
360	22	11	0.00062	0.00185	1.879e+02	0.019	0.441	GO:1902229
361	107	58	0.00061	0.00184	4.054e+03	0.004	0.487	GO:0008652
