Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
34	33	21	0.20883	0.28953	3.307e+02	0.127	0.461	GO:0006271
35	68	41	0.2	0.4	1.483e+03	0.146	0.39	GO:0019218
36	106	76	0.19987	0.34035	2.740e+03	0.198	0.459	GO:1901215
37	47	28	0.1992	0.12269	7.220e+02	0.116	0.431	GO:0019233
38	91	52	0.19445	0.25124	2.801e+03	0.073	0.463	GO:0045444
39	154	96	0.1854	0.37224	7.250e+03	0.117	0.452	GO:0043523
40	92	37	0.17881	0.24445	3.652e+03	-0.059	0.359	GO:0000041
41	36	22	0.16658	0.18471	4.136e+02	0.212	0.335	GO:0001890
42	49	28	0.14081	0.21202	8.188e+02	0.155	0.347	GO:0042308
43	20	11	0.13992	0.13812	1.449e+02	0.091	0.35	GO:0030902
44	23	13	0.13643	0.14862	1.859e+02	0.182	0.318	GO:0033146
45	37	25	0.13128	0.11298	3.787e+02	0.196	0.426	GO:0022008
46	46	28	0.129	0.1873	6.751e+02	0.118	0.38	GO:0042177
47	25	16	0.12724	0.1594	1.899e+02	0.193	0.407	GO:0042311
48	22	12	0.12673	0.16091	1.759e+02	0.076	0.388	GO:0006829
49	46	26	0.12318	0.17708	7.300e+02	0.084	0.426	GO:0060041
50	156	90	0.11295	0.28029	8.115e+03	0.115	0.44	GO:0070663
51	78	44	0.1129	0.29819	2.087e+03	0.064	0.478	GO:0072527
52	93	40	0.10474	0.17721	3.588e+03	-0.037	0.423	GO:0018196
53	162	80	0.10409	0.20408	9.911e+03	0.034	0.451	GO:0030278
54	25	14	0.10174	0.14194	2.208e+02	0.144	0.345	GO:0001958
55	28	19	0.1003	0.14774	2.168e+02	0.189	0.436	GO:0032845
56	94	44	0.09633	0.15439	3.476e+03	-0.018	0.477	GO:0000910
57	111	71	0.09588	0.26643	3.651e+03	0.174	0.453	GO:0002695
58	84	50	0.09047	0.14222	2.291e+03	0.126	0.43	GO:0032387
59	50	29	0.08279	0.18255	8.397e+02	0.098	0.403	GO:0034103
60	31	15	0.07782	0.06357	3.776e+02	-0.026	0.335	GO:0045103
61	48	27	0.07677	0.13354	7.978e+02	0.078	0.478	GO:0006220
62	30	14	0.07512	0.1364	3.626e+02	-0.045	0.33	GO:0045104
63	92	40	0.07511	0.05064	3.489e+03	-0.033	0.423	GO:0018279
64	117	59	0.07462	0.14142	5.114e+03	0.006	0.454	GO:0030178
65	95	61	0.07405	0.22216	2.664e+03	0.178	0.444	GO:0051250
66	22	15	0.07094	0.08399	1.339e+02	0.15	0.42	GO:1901532
67	33	17	0.06743	0.18899	4.085e+02	0.066	0.318	GO:0033692
68	35	20	0.06713	0.06765	4.205e+02	0.105	0.437	GO:0071377
69	75	43	0.06618	0.0933	1.901e+03	0.044	0.438	GO:0022602
70	74	38	0.06079	0.08022	2.030e+03	-0.016	0.455	GO:0007051
71	34	22	0.06053	0.12139	3.427e+02	0.157	0.462	GO:0006221
72	20	11	0.05788	0.0742	1.449e+02	0.208	0.356	GO:0021795
73	64	35	0.05787	0.06927	1.448e+03	0.041	0.442	GO:0051899
74	26	18	0.0576	0.08436	1.809e+02	0.225	0.416	GO:0033144
75	29	17	0.05724	0.11053	2.827e+02	0.107	0.401	GO:0051893
76	21	14	0.05613	0.10223	1.269e+02	0.23	0.42	GO:0010165
77	100	54	0.05548	0.06364	3.555e+03	0.075	0.456	GO:0045667
78	25	13	0.0545	0.06037	2.348e+02	0.075	0.411	GO:0042481
79	35	21	0.05331	0.15939	3.996e+02	0.096	0.461	GO:0046134
80	189	94	0.05113	0.15305	1.341e+04	-0.008	0.479	GO:0030111
81	27	16	0.05076	0.07581	2.428e+02	0.186	0.348	GO:0021983
82	23	12	0.05001	0.06014	1.988e+02	0.069	0.455	GO:0048484
83	35	21	0.04685	0.13654	3.996e+02	0.075	0.461	GO:0022616
84	47	24	0.04329	0.04889	8.277e+02	0.002	0.394	GO:0045913
85	42	25	0.04295	0.08948	5.783e+02	0.115	0.467	GO:0072528
86	34	15	0.04256	0.03639	4.814e+02	0.03	0.343	GO:0006695
87	34	18	0.04235	0.03858	4.245e+02	0.012	0.429	GO:0035176
88	35	19	0.04026	0.05096	4.405e+02	0.089	0.437	GO:0002062
89	41	23	0.03962	0.04678	5.852e+02	0.01	0.455	GO:0043967
90	45	24	0.03882	0.07768	7.349e+02	0.001	0.512	GO:0007030
91	34	18	0.03678	0.09614	4.245e+02	0.102	0.398	GO:0008154
92	196	81	0.03476	0.07006	1.617e+04	-0.043	0.433	GO:0043687
93	69	37	0.03426	0.04665	1.709e+03	0.065	0.425	GO:0051897
94	53	25	0.03412	0.03994	1.109e+03	-0.078	0.438	GO:0044801
95	29	16	0.03162	0.08032	2.997e+02	0.151	0.419	GO:0022029
96	131	69	0.03144	0.05917	6.206e+03	0.051	0.429	GO:0043627
97	55	26	0.03098	0.0755	1.192e+03	-0.044	0.452	GO:0007224
98	22	11	0.03094	0.06999	1.878e+02	0.054	0.347	GO:0002886
99	47	26	0.03065	0.09196	7.768e+02	0.083	0.482	GO:0006096
100	125	69	0.03036	0.06817	5.440e+03	0.017	0.502	GO:0043543
101	34	19	0.03033	0.03014	4.056e+02	0.038	0.53	GO:2001021
102	37	22	0.02794	0.03448	4.505e+02	0.057	0.448	GO:0072332
103	49	25	0.02774	0.07293	8.995e+02	-0.023	0.475	GO:0048588
104	31	19	0.02647	0.03592	3.067e+02	0.128	0.481	GO:0006206
105	104	52	0.02642	0.06988	4.069e+03	-0.021	0.489	GO:0016049
106	66	36	0.02446	0.04186	1.543e+03	0.017	0.538	GO:0032075
107	23	11	0.02432	0.04453	2.118e+02	-0.044	0.411	GO:1900449
108	32	18	0.02406	0.0323	3.576e+02	0.09	0.35	GO:0070206
109	42	23	0.02406	0.03823	6.272e+02	0.046	0.467	GO:0001658
110	28	19	0.02406	0.06108	2.168e+02	0.167	0.45	GO:0035637
111	21	9	0.02405	0.02951	1.908e+02	-0.019	0.318	GO:0006482
112	22	11	0.02377	0.04386	1.878e+02	0.067	0.32	GO:0046847
113	34	17	0.02325	0.06472	4.425e+02	0.055	0.318	GO:0000271
114	48	21	0.02274	0.03033	9.562e+02	-0.041	0.386	GO:0007338
115	27	17	0.02264	0.02469	2.258e+02	0.138	0.386	GO:0042517
116	22	17	0.02236	0.04599	1.010e+02	0.26	0.484	GO:0060765
117	56	23	0.02211	0.03623	1.348e+03	-0.121	0.41	GO:0016266
118	93	54	0.02194	0.04098	2.879e+03	0.098	0.473	GO:0051592
119	26	17	0.02115	0.04412	1.989e+02	0.142	0.452	GO:0046132
120	40	21	0.02079	0.03897	5.892e+02	-0.008	0.416	GO:0010676
121	23	12	0.02061	0.04106	1.988e+02	0.051	0.392	GO:0032504
122	54	26	0.02032	0.02715	1.135e+03	0.004	0.438	GO:0009988
123	64	28	0.01984	0.03694	1.691e+03	-0.01	0.341	GO:0031214
124	33	19	0.01959	0.03185	3.716e+02	0.091	0.395	GO:0042516
125	136	71	0.01955	0.03845	6.731e+03	0.02	0.433	GO:2000146
126	37	22	0.01941	0.04024	4.505e+02	0.047	0.534	GO:0010833
127	23	14	0.01938	0.0367	1.719e+02	0.107	0.377	GO:0042755
128	23	13	0.01924	0.02467	1.859e+02	0.116	0.402	GO:0043278
129	31	13	0.01895	0.04774	4.145e+02	0.013	0.351	GO:0015682
130	22	11	0.01885	0.03584	1.878e+02	-0.009	0.396	GO:0051181
131	26	17	0.0186	0.04072	1.989e+02	0.143	0.516	GO:0000722
132	98	41	0.0181	0.02327	4.048e+03	-0.053	0.422	GO:0006487
133	30	22	0.01801	0.03626	2.129e+02	0.309	0.339	GO:0071333
134	24	13	0.01743	0.02856	2.098e+02	0.032	0.322	GO:0045687
135	57	29	0.0172	0.02903	1.217e+03	0.066	0.447	GO:0045669
136	30	16	0.01703	0.02496	3.297e+02	0.029	0.483	GO:0007190
137	36	16	0.01665	0.02121	5.363e+02	0.008	0.406	GO:0030433
138	54	32	0.01659	0.03492	9.565e+02	0.11	0.428	GO:0001649
139	29	18	0.01648	0.02424	2.648e+02	0.071	0.518	GO:0001954
140	42	23	0.016	0.02965	6.272e+02	0.083	0.409	GO:0050994
141	63	35	0.01591	0.03527	1.384e+03	0.038	0.474	GO:0022404
142	36	22	0.01588	0.03973	4.136e+02	0.091	0.457	GO:0046131
143	78	35	0.01579	0.03431	2.465e+03	-0.124	0.485	GO:0006493
144	22	12	0.01558	0.02636	1.759e+02	0.093	0.404	GO:2000401
145	34	17	0.01543	0.04628	4.425e+02	0.041	0.322	GO:0030282
146	94	50	0.0152	0.03632	3.181e+03	0.046	0.428	GO:0019827
147	24	12	0.01506	0.0242	2.228e+02	0.069	0.398	GO:0033003
148	43	21	0.01464	0.02142	7.159e+02	0.001	0.429	GO:0070988
149	40	19	0.01437	0.0222	6.321e+02	-0.034	0.434	GO:0031018
150	36	22	0.0143	0.01772	4.136e+02	0.113	0.4	GO:0032480
151	31	12	0.0142	0.01971	4.344e+02	-0.119	0.389	GO:0006891
152	104	58	0.01411	0.01312	3.738e+03	0.027	0.508	GO:0006473
153	137	77	0.01383	0.02276	6.424e+03	0.076	0.435	GO:0007584
154	42	20	0.01316	0.02923	6.949e+02	0.036	0.375	GO:0007249
155	42	23	0.01257	0.01731	6.272e+02	0.074	0.372	GO:0045861
156	38	19	0.01241	0.03438	5.513e+02	0.145	0.401	GO:0046365
157	62	28	0.01198	0.02618	1.556e+03	0.001	0.34	GO:0031330
158	23	11	0.01176	0.01481	2.118e+02	-0.025	0.375	GO:0006336
159	24	14	0.01166	0.01986	1.959e+02	0.117	0.432	GO:0014072
160	21	10	0.01163	0.02055	1.779e+02	0.049	0.301	GO:0043300
161	27	14	0.0113	0.0217	2.737e+02	0.002	0.412	GO:0060740
162	31	17	0.01117	0.02684	3.437e+02	0.065	0.39	GO:0045124
163	41	29	0.01079	0.02336	4.266e+02	0.29	0.342	GO:0001678
164	62	28	0.01073	0.01558	1.556e+03	-0.047	0.446	GO:0050907
165	22	15	0.01071	0.02036	1.339e+02	0.203	0.474	GO:0090200
166	63	38	0.0105	0.02963	1.274e+03	0.068	0.51	GO:0072073
167	32	18	0.01033	0.0176	3.576e+02	0.144	0.421	GO:0021885
168	52	31	0.01026	0.01839	8.817e+02	0.111	0.43	GO:2001237
169	38	20	0.01021	0.02592	5.313e+02	0.074	0.417	GO:0043392
170	21	12	0.0102	0.01575	1.539e+02	-0.024	0.561	GO:0035813
171	25	13	0.00975	0.02052	2.348e+02	0.027	0.404	GO:0071353
172	89	53	0.00972	0.01753	2.568e+03	0.082	0.485	GO:2001236
173	25	11	0.00942	0.01674	2.637e+02	-0.054	0.375	GO:0031055
174	30	17	0.00915	0.02421	3.127e+02	0.049	0.521	GO:0050766
175	73	37	0.00899	0.02359	1.994e+03	0.022	0.473	GO:2000241
176	23	14	0.00893	0.01168	1.719e+02	0.155	0.421	GO:0045214
177	37	21	0.0089	0.02145	4.725e+02	0.066	0.452	GO:1901888
178	114	63	0.00854	0.02215	4.524e+03	0.043	0.479	GO:0010810
179	39	15	0.00849	0.02548	6.849e+02	-0.007	0.368	GO:0030199
180	24	13	0.00843	0.01146	2.098e+02	0.027	0.466	GO:0035329
181	21	14	0.00824	0.01408	1.269e+02	0.169	0.554	GO:1901099
182	27	14	0.00819	0.01822	2.737e+02	0.069	0.4	GO:0070423
183	30	13	0.00807	0.00876	3.805e+02	-0.056	0.461	GO:0000291
184	25	17	0.0078	0.01126	1.729e+02	0.147	0.544	GO:0031057
185	35	17	0.00772	0.02316	4.784e+02	-0.036	0.492	GO:0006284
186	20	9	0.00759	0.01451	1.679e+02	-0.05	0.445	GO:0000413
187	37	16	0.00752	0.01279	5.762e+02	-0.047	0.363	GO:0018210
188	20	10	0.00745	0.00974	1.559e+02	0.008	0.406	GO:0007029
189	42	18	0.00715	0.02071	7.438e+02	-0.016	0.384	GO:0035136
190	42	22	0.00688	0.01617	6.501e+02	0.03	0.522	GO:0060271
191	23	16	0.0068	0.01276	1.409e+02	0.228	0.383	GO:0010574
192	30	18	0.0068	0.01936	2.947e+02	0.05	0.521	GO:0022408
193	28	15	0.00672	0.01514	2.867e+02	0.048	0.423	GO:0031069
194	29	17	0.00662	0.01484	2.827e+02	0.058	0.427	GO:0043491
195	27	13	0.00653	0.01197	2.887e+02	0.026	0.475	GO:0006505
196	26	14	0.00651	0.01651	2.468e+02	0.106	0.418	GO:0048701
197	151	88	0.00645	0.01934	7.528e+03	0.117	0.44	GO:0032944
198	62	34	0.00643	0.01542	1.356e+03	0.061	0.478	GO:0035264
199	42	23	0.00643	0.01494	6.272e+02	0.059	0.452	GO:0033762
200	36	20	0.00636	0.01328	4.565e+02	0.013	0.548	GO:0050909
201	90	52	0.00622	0.01852	2.711e+03	0.093	0.463	GO:2001234
202	62	26	0.00609	0.01108	1.629e+03	-0.026	0.381	GO:0016579
203	47	19	0.00608	0.01701	9.621e+02	-0.053	0.476	GO:0042733
204	40	25	0.00598	0.0106	4.955e+02	0.065	0.504	GO:0001657
205	20	10	0.00576	0.0109	1.559e+02	-0.032	0.37	GO:0048857
206	22	14	0.0056	0.00735	1.489e+02	0.126	0.473	GO:0006509
207	21	14	0.00545	0.01156	1.269e+02	0.18	0.414	GO:0046135
208	21	11	0.00541	0.0083	1.659e+02	0.045	0.464	GO:0042116
209	81	37	0.00541	0.00833	2.627e+03	-0.039	0.442	GO:0002576
210	22	12	0.00538	0.01258	1.759e+02	0.032	0.521	GO:0010718
211	39	22	0.00526	0.00857	5.274e+02	0.037	0.467	GO:0060079
212	132	70	0.00515	0.00956	6.267e+03	0.019	0.512	GO:0060828
213	39	24	0.00513	0.01348	4.805e+02	0.103	0.453	GO:0048678
214	45	17	0.00501	0.00762	9.172e+02	-0.083	0.36	GO:0006120
215	34	15	0.00501	0.00679	4.814e+02	-0.039	0.372	GO:0018107
216	44	24	0.00486	0.008	6.900e+02	0.043	0.446	GO:0060078
217	27	12	0.00484	0.00996	3.047e+02	-0.1	0.424	GO:0007052
218	29	13	0.00484	0.01116	3.486e+02	-0.044	0.405	GO:0043486
219	35	18	0.00479	0.01042	4.594e+02	-0.01	0.488	GO:0045762
220	24	11	0.00476	0.00821	2.368e+02	-0.048	0.283	GO:0042537
221	33	23	0.00476	0.01395	2.858e+02	0.098	0.552	GO:2000756
222	25	17	0.00468	0.0104	1.729e+02	0.138	0.433	GO:0050691
223	82	46	0.00462	0.01206	2.317e+03	0.05	0.494	GO:0090090
224	47	29	0.00441	0.01092	6.931e+02	0.06	0.512	GO:0072163
225	40	25	0.00431	0.00893	4.955e+02	0.097	0.539	GO:2001251
226	37	22	0.00427	0.01206	4.505e+02	0.067	0.488	GO:0010043
227	22	14	0.00414	0.00577	1.489e+02	0.033	0.571	GO:0051926
228	64	34	0.00411	0.00707	1.483e+03	0.015	0.516	GO:0006987
229	141	73	0.0041	0.00639	7.277e+03	0.012	0.435	GO:0051271
230	21	11	0.00408	0.00924	1.659e+02	0.104	0.328	GO:0046320
231	31	17	0.00402	0.00962	3.437e+02	0.057	0.443	GO:0033619
232	28	16	0.00402	0.0094	2.708e+02	0.099	0.445	GO:2000242
233	28	14	0.00402	0.00761	3.017e+02	0.018	0.384	GO:0070670
234	37	16	0.004	0.0095	5.762e+02	-0.01	0.421	GO:0001974
235	33	18	0.00398	0.00807	3.906e+02	0.155	0.348	GO:0042992
236	33	23	0.00397	0.01192	2.858e+02	0.281	0.326	GO:0071326
237	21	12	0.00396	0.00681	1.539e+02	0.05	0.497	GO:0045453
238	79	48	0.00364	0.00865	1.981e+03	0.125	0.452	GO:0014706
239	72	39	0.0036	0.0074	1.845e+03	0.008	0.523	GO:0032069
240	22	12	0.00359	0.00743	1.759e+02	0.003	0.53	GO:1902229
241	29	19	0.00356	0.00624	2.458e+02	0.213	0.398	GO:0051402
242	33	17	0.00353	0.0106	4.085e+02	0.09	0.461	GO:0032760
243	21	11	0.00351	0.00584	1.659e+02	0.007	0.43	GO:0021522
244	24	14	0.0035	0.01042	1.959e+02	0.062	0.529	GO:0060343
245	40	15	0.00343	0.00649	7.297e+02	-0.049	0.343	GO:0016126
246	28	14	0.0034	0.00663	3.017e+02	0.054	0.437	GO:0010453
247	22	12	0.00336	0.00707	1.759e+02	0.131	0.386	GO:0010823
248	53	28	0.00335	0.0079	1.024e+03	-0.05	0.507	GO:0060359
249	22	10	0.00324	0.00651	2.008e+02	0.113	0.361	GO:0010799
250	21	13	0.00318	0.00954	1.409e+02	0.125	0.423	GO:0031016
251	53	29	0.00313	0.00641	9.953e+02	0.038	0.462	GO:0042509
252	23	12	0.00313	0.00628	1.988e+02	-0.013	0.431	GO:0051180
253	22	15	0.0031	0.00931	1.339e+02	0.145	0.543	GO:0042417
254	40	19	0.00307	0.00912	6.321e+02	-0.061	0.513	GO:0051349
255	25	16	0.00305	0.00616	1.899e+02	0.151	0.45	GO:0010226
256	64	38	0.00304	0.00912	1.338e+03	0.057	0.502	GO:0001952
257	46	21	0.00298	0.00653	8.555e+02	-0.047	0.484	GO:0006333
258	20	12	0.00297	0.00892	1.329e+02	0.096	0.494	GO:0015721
259	21	11	0.00296	0.00888	1.659e+02	-0.003	0.502	GO:0033081
260	40	22	0.00296	0.0045	5.673e+02	0.043	0.482	GO:0006833
261	32	24	0.00295	0.00679	2.289e+02	0.266	0.472	GO:0071277
262	133	63	0.00292	0.00877	6.880e+03	0.002	0.498	GO:0006986
263	120	61	0.00288	0.00864	5.349e+03	0.002	0.454	GO:0031175
264	62	30	0.00283	0.00848	1.488e+03	0.038	0.454	GO:0030500
265	74	45	0.00281	0.00842	1.737e+03	0.1	0.442	GO:1990267
266	27	14	0.00278	0.00753	2.737e+02	0.049	0.458	GO:0051983
267	51	25	0.00274	0.00721	1.001e+03	-0.023	0.555	GO:0090263
268	32	22	0.00271	0.00671	2.758e+02	0.259	0.339	GO:0071331
269	21	8	0.00269	0.00805	2.048e+02	0.014	0.278	GO:0000272
270	34	15	0.00268	0.00803	4.814e+02	-0.0	0.441	GO:0045921
271	29	17	0.00266	0.00683	2.827e+02	0.042	0.462	GO:0042743
272	25	17	0.00266	0.00347	1.729e+02	0.166	0.448	GO:0046006
273	29	13	0.00262	0.00521	3.486e+02	0.019	0.408	GO:0016331
274	24	12	0.00255	0.00579	2.228e+02	0.04	0.503	GO:0006506
275	28	13	0.00252	0.00554	3.177e+02	-0.087	0.508	GO:0043551
276	21	11	0.00251	0.00485	1.659e+02	0.091	0.498	GO:0015844
277	55	29	0.0025	0.00751	1.104e+03	0.045	0.465	GO:0090183
278	20	10	0.0024	0.0072	1.559e+02	0.074	0.422	GO:0045851
279	41	24	0.00232	0.00695	5.613e+02	0.028	0.534	GO:0050764
280	39	18	0.0023	0.00689	6.131e+02	-0.044	0.466	GO:0048806
281	22	10	0.00225	0.00635	2.008e+02	0.012	0.398	GO:0050856
282	113	52	0.00225	0.00676	5.068e+03	0.026	0.358	GO:0071216
283	25	10	0.00224	0.00672	2.797e+02	-0.113	0.426	GO:0043043
284	30	18	0.00222	0.00666	2.947e+02	0.11	0.377	GO:0045429
285	30	11	0.00222	0.00665	4.194e+02	-0.088	0.382	GO:0070873
286	23	14	0.00214	0.0049	1.719e+02	0.108	0.433	GO:0045930
287	31	14	0.00213	0.00454	3.955e+02	-0.007	0.402	GO:0048663
288	26	11	0.00209	0.0052	2.917e+02	-0.107	0.448	GO:0007215
289	164	101	0.00209	0.00626	8.343e+03	0.11	0.452	GO:1901214
290	20	10	0.00205	0.00616	1.559e+02	0.077	0.41	GO:0046640
291	57	30	0.00205	0.0037	1.187e+03	0.017	0.465	GO:0051258
292	67	37	0.00205	0.00614	1.573e+03	0.074	0.435	GO:0045621
293	34	16	0.00204	0.00613	4.614e+02	0.016	0.402	GO:0000003
294	53	23	0.00204	0.00613	1.170e+03	-0.019	0.49	GO:0046330
295	23	11	0.00201	0.00602	2.118e+02	0.049	0.466	GO:0032689
296	22	12	0.002	0.006	1.759e+02	0.063	0.411	GO:0008207
297	85	51	0.00192	0.00488	2.324e+03	0.1	0.455	GO:0042542
298	22	14	0.0019	0.00383	1.489e+02	0.154	0.431	GO:0061337
299	25	16	0.00189	0.00398	1.899e+02	0.166	0.449	GO:0042181
300	20	10	0.00188	0.00239	1.559e+02	0.034	0.416	GO:0060479
301	24	13	0.00187	0.00562	2.098e+02	0.051	0.591	GO:0010712
302	30	17	0.00186	0.00553	3.127e+02	0.132	0.485	GO:0003382
303	22	13	0.00186	0.00558	1.629e+02	0.085	0.52	GO:0060968
304	25	15	0.00185	0.00434	2.058e+02	-0.011	0.542	GO:0006611
305	28	13	0.00184	0.0041	3.177e+02	-0.013	0.454	GO:0048008
306	28	22	0.00183	0.00513	1.539e+02	0.254	0.534	GO:0051145
307	69	37	0.00182	0.00547	1.709e+03	0.056	0.454	GO:0042102
308	34	15	0.00182	0.00495	4.814e+02	-0.023	0.417	GO:0035115
309	20	15	0.0018	0.0054	9.096e+01	0.151	0.614	GO:0060291
310	68	34	0.0018	0.0054	1.748e+03	0.054	0.448	GO:0070167
311	20	11	0.00179	0.00359	1.449e+02	-0.003	0.494	GO:0001953
312	29	12	0.00179	0.00424	3.666e+02	-0.018	0.354	GO:0044275
313	28	19	0.00176	0.00528	2.168e+02	0.131	0.567	GO:1903309
314	21	13	0.00176	0.00527	1.409e+02	0.064	0.483	GO:0035088
315	20	10	0.00174	0.00522	1.559e+02	0.047	0.395	GO:0052652
316	62	28	0.00172	0.00324	1.556e+03	-0.082	0.446	GO:0009953
317	20	9	0.0017	0.00294	1.679e+02	0.051	0.314	GO:0007220
318	34	16	0.0017	0.00438	4.614e+02	-0.026	0.401	GO:0001707
319	28	18	0.0017	0.00456	2.358e+02	0.083	0.572	GO:2001238
320	21	11	0.00169	0.00508	1.659e+02	0.045	0.422	GO:0045987
321	24	16	0.00169	0.00267	1.649e+02	0.133	0.533	GO:0003206
322	36	16	0.00168	0.00255	5.363e+02	-0.016	0.43	GO:0007339
323	39	15	0.00167	0.00356	6.849e+02	-0.122	0.454	GO:0090382
324	36	15	0.00165	0.00494	5.582e+02	-0.115	0.491	GO:0048675
325	35	15	0.00161	0.00325	5.193e+02	-0.066	0.359	GO:0043044
326	57	28	0.00159	0.00284	1.247e+03	0.009	0.46	GO:0006497
327	120	74	0.00158	0.00474	4.472e+03	0.16	0.441	GO:0050866
328	37	17	0.00155	0.00279	5.542e+02	-0.051	0.455	GO:0032784
329	27	17	0.00155	0.00464	2.258e+02	0.14	0.431	GO:0048738
330	23	12	0.00151	0.00235	1.988e+02	-0.057	0.506	GO:0086001
331	35	18	0.00149	0.00392	4.594e+02	0.001	0.471	GO:0051058
332	129	65	0.00148	0.00445	6.214e+03	-0.028	0.48	GO:0018205
333	45	22	0.00145	0.00436	7.828e+02	-0.007	0.482	GO:0042044
334	45	19	0.00142	0.00427	8.605e+02	-0.039	0.453	GO:0050885
335	32	12	0.00141	0.00422	4.703e+02	-0.124	0.462	GO:0006488
336	46	22	0.00141	0.00294	8.296e+02	0.041	0.423	GO:0007266
337	48	22	0.0014	0.0042	9.283e+02	0.001	0.463	GO:2001022
338	23	12	0.00136	0.00272	1.988e+02	0.057	0.495	GO:0021533
339	21	10	0.00136	0.0032	1.779e+02	-0.061	0.49	GO:0019915
340	96	50	0.00135	0.00298	3.371e+03	-0.004	0.465	GO:0051896
341	25	11	0.00135	0.00314	2.637e+02	-0.052	0.456	GO:0006378
342	22	12	0.00134	0.00338	1.759e+02	0.056	0.402	GO:0048710
343	26	13	0.0013	0.00353	2.608e+02	0.005	0.477	GO:2000243
344	97	46	0.00128	0.00384	3.669e+03	-0.052	0.486	GO:0022898
345	29	14	0.00126	0.00261	3.316e+02	-0.059	0.564	GO:0046513
346	61	29	0.00126	0.00301	1.458e+03	-0.041	0.464	GO:0051705
347	33	14	0.00126	0.00267	4.654e+02	-0.155	0.453	GO:0042339
348	34	24	0.00125	0.00374	2.958e+02	0.098	0.566	GO:1901983
349	37	18	0.00123	0.00368	5.333e+02	-0.003	0.445	GO:0032091
350	26	11	0.00122	0.00221	2.917e+02	-0.061	0.456	GO:0043631
351	48	32	0.00122	0.00193	6.482e+02	0.182	0.429	GO:0048525
352	25	11	0.00121	0.00364	2.637e+02	-0.048	0.437	GO:0045058
353	42	20	0.00121	0.00292	6.949e+02	-0.053	0.429	GO:0048284
354	30	12	0.00121	0.00329	3.995e+02	-0.077	0.433	GO:0018208
355	111	49	0.0012	0.00254	5.020e+03	-0.065	0.457	GO:0008544
356	55	39	0.00118	0.00353	7.601e+02	0.131	0.568	GO:0050806
357	27	16	0.00117	0.0035	2.428e+02	0.056	0.511	GO:0021549
358	27	11	0.00116	0.00233	3.216e+02	-0.002	0.282	GO:0010508
359	21	12	0.00115	0.00286	1.539e+02	0.066	0.574	GO:0032715
360	31	16	0.00114	0.00341	3.606e+02	0.096	0.439	GO:0030279
361	22	11	0.00112	0.00335	1.878e+02	0.011	0.493	GO:0050912
362	74	34	0.00111	0.00232	2.187e+03	-0.036	0.457	GO:0051053
