Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	48	38	1.0	0.0	4.357e+02	0.318	0.414	GO:0006939
2	114	65	1.0	0.0	4.396e+03	0.047	0.465	GO:0007281
3	115	76	1.0	0.0	3.735e+03	0.197	0.413	GO:0016051
4	29	23	0.99464	0.01073	1.599e+02	0.277	0.449	GO:0050805
5	69	43	0.98077	0.0577	1.467e+03	0.084	0.461	GO:0048660
6	22	22	0.97412	0.07389	1.000e+00	0.556	0.397	GO:0048873
7	28	22	0.94606	0.10919	1.539e+02	0.215	0.498	GO:0060348
8	111	57	0.90285	0.15935	4.548e+03	0.026	0.427	GO:0071478
9	46	26	0.84188	0.22075	7.300e+02	0.064	0.441	GO:0021782
10	109	70	0.8085	0.33661	3.501e+03	0.115	0.48	GO:0006720
11	28	18	0.78098	0.27083	2.358e+02	0.132	0.427	GO:0018146
12	176	119	0.72156	0.38378	8.404e+03	0.148	0.481	GO:0034330
13	32	29	0.70936	0.26615	9.397e+01	0.284	0.566	GO:0071277
14	68	39	0.64457	0.39317	1.564e+03	0.044	0.426	GO:0045666
15	130	102	0.62542	0.37957	3.256e+03	0.333	0.376	GO:0010951
16	34	22	0.56168	0.30021	3.427e+02	0.15	0.421	GO:2001021
17	30	18	0.50468	0.18744	2.947e+02	0.142	0.384	GO:0018208
18	34	24	0.46872	0.25947	2.958e+02	0.151	0.468	GO:0018107
19	133	103	0.37555	0.37968	3.548e+03	0.315	0.378	GO:0010466
20	33	20	0.37254	0.39597	3.517e+02	0.122	0.423	GO:0070169
21	20	15	0.36668	0.28451	9.096e+01	0.269	0.449	GO:0045773
22	63	34	0.3093	0.29621	1.419e+03	0.029	0.443	GO:0030819
23	20	11	0.30151	0.31501	1.449e+02	0.148	0.368	GO:0031122
24	148	104	0.27965	0.38366	5.550e+03	0.171	0.482	GO:0045216
25	33	14	0.19672	0.10214	4.654e+02	-0.017	0.326	GO:0007131
