Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
83	20	12	0.00876	0.02068	1.329e+02	0.108	0.467	GO:0010714
84	20	10	0.00843	0.01532	1.559e+02	0.037	0.279	GO:0046949
85	68	40	0.00824	0.01025	1.524e+03	0.079	0.518	GO:0001843
86	25	14	0.00792	0.01538	2.208e+02	0.112	0.419	GO:0061077
87	23	14	0.00776	0.01171	1.719e+02	0.101	0.527	GO:0072595
88	35	20	0.00772	0.00989	4.206e+02	0.036	0.477	GO:0045762
89	20	14	0.00751	0.01036	1.059e+02	0.286	0.379	GO:2000108
90	75	40	0.00742	0.01111	2.026e+03	0.013	0.506	GO:0030801
91	32	19	0.00734	0.01919	3.387e+02	0.116	0.441	GO:0032885
92	20	11	0.00724	0.01513	1.449e+02	0.045	0.399	GO:0043921
93	28	16	0.00707	0.01769	2.708e+02	0.063	0.446	GO:0051702
94	78	42	0.00698	0.01753	2.174e+03	0.017	0.5	GO:0045981
95	47	27	0.00686	0.01067	7.500e+02	0.075	0.469	GO:0001776
96	20	10	0.00683	0.00944	1.559e+02	0.035	0.398	GO:0048477
97	33	16	0.00672	0.01818	4.265e+02	0.022	0.426	GO:0042516
98	30	18	0.00667	0.00721	2.947e+02	0.044	0.473	GO:0003156
99	25	15	0.00651	0.01215	2.058e+02	0.066	0.462	GO:0042481
100	27	15	0.00648	0.00996	2.588e+02	0.051	0.576	GO:0010470
101	22	14	0.00646	0.00706	1.489e+02	0.081	0.481	GO:0060314
102	66	32	0.00638	0.01341	1.682e+03	-0.014	0.395	GO:0051291
103	143	81	0.00632	0.01022	6.947e+03	0.037	0.506	GO:2000027
104	33	20	0.00619	0.01535	3.517e+02	0.031	0.534	GO:0048387
105	22	15	0.006	0.0092	1.339e+02	0.167	0.56	GO:0042417
106	40	25	0.00598	0.01786	4.955e+02	0.169	0.41	GO:0010676
107	45	24	0.00597	0.00901	7.349e+02	0.028	0.408	GO:2001243
108	21	14	0.00562	0.01455	1.269e+02	0.093	0.539	GO:0071312
109	24	14	0.00558	0.00886	1.959e+02	-0.001	0.526	GO:0060397
110	39	20	0.00531	0.01146	5.703e+02	0.062	0.442	GO:0038032
111	29	15	0.0052	0.00815	3.157e+02	0.016	0.481	GO:0071622
112	70	38	0.00514	0.0081	1.741e+03	0.017	0.455	GO:0046425
113	59	33	0.00512	0.01104	1.208e+03	0.058	0.53	GO:0045454
114	52	26	0.00511	0.01085	1.026e+03	0.057	0.403	GO:0006888
115	28	17	0.00505	0.01334	2.538e+02	0.164	0.369	GO:2001238
116	26	14	0.00499	0.00937	2.468e+02	0.174	0.311	GO:0044774
117	32	17	0.0049	0.00752	3.756e+02	0.098	0.436	GO:0007528
118	32	18	0.00467	0.01402	3.576e+02	0.06	0.489	GO:0044246
119	21	12	0.00459	0.00703	1.539e+02	0.141	0.362	GO:0042116
120	44	28	0.00454	0.01157	5.843e+02	0.095	0.542	GO:0051785
121	21	11	0.00452	0.00797	1.659e+02	0.044	0.495	GO:0045616
122	22	12	0.00446	0.01191	1.759e+02	0.061	0.447	GO:0042430
123	26	15	0.00439	0.01023	2.318e+02	0.058	0.434	GO:0051851
124	56	33	0.00422	0.01089	1.034e+03	0.066	0.449	GO:2000106
125	44	26	0.0042	0.0119	6.392e+02	0.034	0.509	GO:0051279
126	21	13	0.0042	0.00811	1.409e+02	0.085	0.479	GO:0045823
127	25	16	0.00411	0.00536	1.899e+02	0.158	0.386	GO:0009065
128	37	18	0.00404	0.00595	5.333e+02	-0.009	0.395	GO:0050830
129	24	14	0.00399	0.00799	1.959e+02	0.026	0.569	GO:0018904
130	40	22	0.0039	0.01142	5.673e+02	0.085	0.27	GO:1900076
131	24	14	0.00387	0.00824	1.959e+02	0.051	0.513	GO:0042474
132	26	15	0.00381	0.00774	2.318e+02	0.071	0.522	GO:0016339
133	90	54	0.00377	0.01045	2.605e+03	0.073	0.48	GO:2001234
134	32	18	0.00358	0.01075	3.576e+02	-0.013	0.477	GO:2000107
135	41	23	0.00355	0.00764	5.853e+02	0.017	0.54	GO:0090002
136	23	11	0.00355	0.0094	2.118e+02	-0.096	0.509	GO:1901661
137	20	13	0.00341	0.00655	1.199e+02	0.081	0.556	GO:0060291
138	20	11	0.00332	0.00614	1.449e+02	0.148	0.299	GO:0090342
139	51	29	0.00328	0.00661	8.906e+02	0.047	0.496	GO:0048641
140	27	17	0.00326	0.00979	2.258e+02	0.098	0.548	GO:0034453
141	20	12	0.00323	0.00563	1.329e+02	-0.043	0.606	GO:0050892
142	52	27	0.00322	0.00562	9.993e+02	-0.044	0.486	GO:0042180
143	22	14	0.00308	0.00503	1.489e+02	0.091	0.488	GO:0010880
144	41	23	0.00302	0.00306	5.853e+02	0.075	0.444	GO:0034968
145	76	50	0.003	0.00901	1.649e+03	0.228	0.358	GO:0046887
146	29	16	0.003	0.00468	2.997e+02	-0.006	0.426	GO:0002275
147	25	14	0.00299	0.0056	2.208e+02	0.011	0.507	GO:0030206
148	30	18	0.00296	0.00542	2.947e+02	0.021	0.545	GO:0060135
149	21	13	0.00296	0.00567	1.409e+02	-0.018	0.651	GO:0045446
150	22	11	0.00289	0.00695	1.879e+02	-0.053	0.507	GO:0008207
151	34	19	0.00283	0.00538	4.056e+02	0.097	0.434	GO:2000379
152	26	14	0.0027	0.00555	2.468e+02	0.063	0.446	GO:0034333
153	47	29	0.0026	0.00485	6.931e+02	0.145	0.437	GO:0045913
154	21	16	0.00259	0.00548	9.596e+01	0.269	0.446	GO:0006110
155	34	19	0.00246	0.0041	4.056e+02	0.019	0.525	GO:0014823
156	27	18	0.00238	0.00433	2.079e+02	0.136	0.489	GO:0040020
157	30	17	0.00237	0.00632	3.127e+02	0.051	0.556	GO:0048640
158	38	22	0.00234	0.00639	4.884e+02	0.014	0.546	GO:0048385
159	26	17	0.00231	0.00472	1.989e+02	0.03	0.596	GO:0048701
160	23	13	0.0023	0.00691	1.859e+02	0.069	0.496	GO:0000083
161	23	9	0.0023	0.0047	2.408e+02	-0.171	0.416	GO:0045214
162	26	11	0.0023	0.00516	2.917e+02	-0.049	0.288	GO:0035384
163	23	14	0.00229	0.00435	1.719e+02	0.17	0.484	GO:0048512
164	20	9	0.00219	0.00477	1.679e+02	-0.118	0.517	GO:0001953
165	23	13	0.00218	0.00365	1.859e+02	-0.022	0.558	GO:0061515
166	73	38	0.00218	0.00559	1.956e+03	-0.009	0.471	GO:0048524
167	84	48	0.00214	0.00643	2.389e+03	0.075	0.468	GO:0031099
168	25	12	0.00214	0.00374	2.488e+02	-0.033	0.39	GO:0051693
169	42	31	0.00211	0.00634	4.077e+02	0.261	0.444	GO:0030071
170	24	13	0.00205	0.00542	2.098e+02	0.037	0.479	GO:0010712
171	22	12	0.00205	0.00381	1.759e+02	-0.05	0.556	GO:0001909
172	34	19	0.00201	0.00403	4.056e+02	-0.017	0.622	GO:0055021
173	22	13	0.002	0.00266	1.629e+02	0.044	0.503	GO:0044705
174	27	18	0.00198	0.00472	2.079e+02	0.091	0.548	GO:0045923
175	23	12	0.00197	0.00592	1.988e+02	-0.024	0.508	GO:0032369
176	32	19	0.00194	0.00424	3.387e+02	0.028	0.588	GO:0008209
177	23	13	0.0019	0.00367	1.859e+02	0.028	0.503	GO:0019098
178	62	41	0.00188	0.00428	1.091e+03	0.154	0.442	GO:0002027
179	28	15	0.00187	0.00322	2.867e+02	0.035	0.527	GO:0046058
180	22	11	0.00185	0.00554	1.879e+02	-0.083	0.526	GO:0010718
181	35	20	0.00184	0.00551	4.206e+02	0.029	0.452	GO:0046134
182	21	10	0.00183	0.0037	1.779e+02	-0.035	0.464	GO:0006482
183	25	12	0.00182	0.00446	2.488e+02	0.026	0.385	GO:0006360
184	42	22	0.00177	0.00446	6.501e+02	0.042	0.51	GO:0006909
185	25	14	0.00175	0.00523	2.208e+02	0.083	0.484	GO:0007622
186	26	14	0.00169	0.00488	2.468e+02	0.002	0.528	GO:0007212
187	23	12	0.00168	0.00436	1.988e+02	-0.065	0.55	GO:0072525
188	32	20	0.00167	0.00299	3.187e+02	0.108	0.545	GO:0035601
189	23	13	0.00163	0.00344	1.859e+02	0.015	0.472	GO:0045930
190	23	11	0.00156	0.0031	2.118e+02	0.041	0.36	GO:0048713
191	37	19	0.00156	0.00467	5.134e+02	-0.039	0.418	GO:0001656
192	83	43	0.00153	0.00457	2.534e+03	0.015	0.512	GO:0009125
193	25	13	0.00152	0.00436	2.348e+02	0.058	0.468	GO:0006760
194	25	17	0.00147	0.00324	1.729e+02	0.19	0.432	GO:0010907
195	25	13	0.00145	0.0032	2.348e+02	-0.071	0.6	GO:0046006
196	21	12	0.00143	0.00248	1.539e+02	0.097	0.487	GO:0001662
197	32	14	0.00143	0.00286	4.295e+02	-0.067	0.372	GO:0070206
198	21	10	0.00137	0.00298	1.779e+02	-0.069	0.371	GO:0033198
199	40	22	0.00137	0.00288	5.673e+02	0.008	0.466	GO:0051349
200	42	21	0.00135	0.0032	6.720e+02	0.022	0.448	GO:0023021
201	31	15	0.00135	0.00404	3.776e+02	-0.049	0.485	GO:0097581
202	39	23	0.00134	0.00275	5.044e+02	0.071	0.469	GO:0002260
203	20	12	0.00134	0.00402	1.329e+02	-0.019	0.672	GO:0014743
204	75	42	0.00134	0.00401	1.944e+03	0.04	0.553	GO:0018958
205	59	30	0.0013	0.00259	1.303e+03	-0.053	0.512	GO:0032273
206	62	32	0.00128	0.00267	1.423e+03	0.037	0.436	GO:0016579
207	24	12	0.00128	0.00383	2.228e+02	-0.059	0.631	GO:1900739
208	46	24	0.00126	0.00249	7.808e+02	0.072	0.475	GO:0009187
209	38	21	0.00126	0.00379	5.104e+02	0.011	0.467	GO:0031281
210	81	51	0.00126	0.00295	1.992e+03	0.185	0.361	GO:0007093
211	103	57	0.00125	0.00323	3.693e+03	0.0	0.56	GO:0048634
212	27	14	0.00124	0.00265	2.737e+02	-0.047	0.43	GO:0007052
213	21	12	0.00123	0.00301	1.539e+02	0.085	0.428	GO:0009084
214	32	18	0.00122	0.00187	3.576e+02	0.018	0.507	GO:0048521
215	71	35	0.00121	0.00274	1.923e+03	-0.023	0.477	GO:0032355
216	23	12	0.00121	0.00362	1.988e+02	-0.027	0.516	GO:0045581
217	28	15	0.0012	0.0025	2.867e+02	0.045	0.493	GO:0031663
218	70	37	0.00119	0.00293	1.779e+03	-0.005	0.511	GO:1901607
219	54	28	0.00118	0.00239	1.078e+03	0.042	0.431	GO:0006458
220	21	10	0.00118	0.00307	1.779e+02	-0.011	0.33	GO:0031016
221	21	11	0.00118	0.00277	1.659e+02	-0.045	0.53	GO:0030239
222	29	14	0.00115	0.00344	3.317e+02	-0.051	0.416	GO:0030835
223	24	13	0.00115	0.00346	2.098e+02	0.021	0.474	GO:0051568
224	25	15	0.00111	0.00227	2.058e+02	0.061	0.511	GO:0001659
225	25	13	0.0011	0.00219	2.348e+02	-0.035	0.456	GO:0048169
226	26	13	0.00109	0.00226	2.608e+02	0.059	0.417	GO:0000188
227	150	75	0.00108	0.00278	8.434e+03	-0.009	0.451	GO:0050670
228	32	17	0.00107	0.0032	3.756e+02	-0.023	0.611	GO:0032371
229	26	14	0.00106	0.00319	2.468e+02	-0.06	0.58	GO:0018022
230	58	30	0.00106	0.00319	1.245e+03	0.032	0.469	GO:0045744
231	28	16	0.00106	0.00317	2.708e+02	0.136	0.457	GO:0046189
232	20	12	0.00105	0.00314	1.329e+02	0.141	0.51	GO:0031497
233	20	13	0.00102	0.00284	1.199e+02	0.09	0.542	GO:0019724
234	24	12	0.00102	0.00216	2.228e+02	-0.049	0.438	GO:0000289
235	24	13	0.00102	0.00305	2.098e+02	0.117	0.529	GO:0009190
236	20	13	0.00095	0.00237	1.199e+02	0.154	0.405	GO:0033574
237	80	42	0.00094	0.00281	2.332e+03	0.017	0.511	GO:0009158
238	23	13	0.00093	0.00278	1.859e+02	0.028	0.596	GO:0042755
239	39	19	0.00092	0.00275	5.912e+02	-0.017	0.444	GO:0042147
240	48	23	0.00091	0.00274	9.015e+02	-0.071	0.53	GO:0030838
241	23	12	0.0009	0.00184	1.988e+02	-0.067	0.579	GO:0051180
242	42	25	0.0009	0.00269	5.783e+02	0.078	0.449	GO:0072528
243	33	16	0.00088	0.00235	4.265e+02	-0.06	0.417	GO:0007257
244	57	32	0.00087	0.00218	1.124e+03	-0.023	0.597	GO:0055092
245	28	14	0.00086	0.00192	3.017e+02	-0.042	0.604	GO:0018146
246	29	14	0.00086	0.00199	3.317e+02	-0.05	0.593	GO:0051496
247	39	19	0.00084	0.00227	5.912e+02	0.037	0.346	GO:0008088
248	38	21	0.00083	0.0025	5.104e+02	0.008	0.554	GO:0006997
249	86	44	0.00082	0.00174	2.744e+03	0.025	0.466	GO:0045995
250	40	23	0.00082	0.00245	5.443e+02	-0.002	0.549	GO:0055117
251	33	25	0.00079	0.002	2.369e+02	0.326	0.387	GO:0071173
252	34	18	0.00078	0.00235	4.245e+02	0.003	0.47	GO:2001021
253	32	17	0.00077	0.00232	3.756e+02	0.03	0.536	GO:0071331
254	22	10	0.00077	0.0023	2.008e+02	-0.169	0.652	GO:0034698
255	23	12	0.00076	0.00153	1.988e+02	0.025	0.467	GO:0032965
256	26	13	0.00075	0.00224	2.608e+02	-0.037	0.52	GO:0033209
257	24	13	0.00074	0.00198	2.098e+02	-0.062	0.585	GO:0050926
258	36	21	0.00073	0.00218	4.355e+02	0.095	0.525	GO:0006584
259	22	12	0.00071	0.00212	1.759e+02	0.02	0.552	GO:0060968
260	42	29	0.0007	0.0013	4.686e+02	0.226	0.401	GO:0043620
261	34	16	0.0007	0.00209	4.614e+02	-0.034	0.498	GO:0015909
262	28	13	0.00066	0.00198	3.177e+02	0.076	0.384	GO:0035567
263	24	10	0.00065	0.00143	2.518e+02	-0.017	0.38	GO:0006261
264	45	25	0.00064	0.00133	7.100e+02	-0.048	0.588	GO:0022600
265	22	11	0.00064	0.00192	1.879e+02	0.003	0.44	GO:0060765
266	24	12	0.00064	0.00135	2.228e+02	-0.017	0.387	GO:0006111
267	22	13	0.00063	0.00188	1.629e+02	0.082	0.501	GO:0090200
268	40	21	0.00062	0.00187	5.892e+02	0.025	0.454	GO:0006144
269	61	35	0.00062	0.00092	1.260e+03	0.029	0.478	GO:0010522
270	56	30	0.00062	0.00129	1.130e+03	0.052	0.455	GO:0016571
271	30	15	0.00062	0.00153	3.456e+02	-0.031	0.531	GO:0046638
272	24	12	0.00059	0.00178	2.228e+02	0.068	0.385	GO:0006361
273	59	30	0.00056	0.00155	1.303e+03	-0.034	0.456	GO:0006027
274	42	24	0.00055	0.00147	6.032e+02	0.017	0.529	GO:0006081
275	34	16	0.00055	0.00164	4.614e+02	-0.056	0.507	GO:0010812
276	36	19	0.00054	0.00129	4.764e+02	-0.045	0.492	GO:0002053
277	27	12	0.00054	0.0011	3.047e+02	0.027	0.374	GO:0010508
278	21	10	0.00054	0.00161	1.779e+02	0.073	0.333	GO:0006363
279	40	19	0.00054	0.00112	6.321e+02	-0.073	0.477	GO:0010717
280	33	18	0.00053	0.0016	3.906e+02	-0.026	0.518	GO:0045776
281	37	19	0.00053	0.00158	5.134e+02	0.02	0.439	GO:0032091
282	25	13	0.00053	0.00158	2.348e+02	0.07	0.469	GO:0040036
283	25	14	0.00052	0.00131	2.208e+02	0.032	0.535	GO:0031057
284	39	17	0.00052	0.00104	6.361e+02	-0.112	0.425	GO:0006691
285	40	20	0.00052	0.00104	6.102e+02	-0.04	0.499	GO:0044273
286	24	12	0.00052	0.00155	2.228e+02	0.025	0.353	GO:0001892
287	71	38	0.0005	0.0015	1.812e+03	0.059	0.428	GO:2001242
288	45	23	0.0005	0.00149	7.589e+02	-0.034	0.561	GO:0031110
289	74	41	0.0005	0.00149	1.911e+03	0.04	0.53	GO:0051153
290	47	24	0.00049	0.00098	8.277e+02	-0.012	0.548	GO:0032231
291	20	10	0.00049	0.00146	1.559e+02	-0.058	0.641	GO:0097035
292	39	23	0.00048	0.00097	5.044e+02	0.103	0.391	GO:0035690
293	22	6	0.00048	0.00145	2.627e+02	-0.218	0.411	GO:0032201
294	53	26	0.00048	0.00144	1.080e+03	-0.029	0.428	GO:0042509
295	22	12	0.00047	0.00142	1.759e+02	0.094	0.495	GO:0051898
296	22	8	0.00047	0.0014	2.298e+02	-0.068	0.304	GO:0015985
297	51	29	0.00046	0.00138	8.906e+02	0.038	0.511	GO:0006942
298	28	19	0.00046	0.00125	2.169e+02	0.194	0.454	GO:0043470
299	55	26	0.00046	0.00108	1.192e+03	-0.041	0.456	GO:0050434
300	26	12	0.00045	0.00136	2.757e+02	-0.001	0.47	GO:0014910
301	23	10	0.00045	0.00128	2.258e+02	0.027	0.313	GO:0030316
302	45	37	0.00045	0.00134	3.328e+02	0.412	0.357	GO:0032024
303	31	17	0.00044	0.00131	3.437e+02	0.025	0.514	GO:0006206
304	45	23	0.00044	0.00089	7.589e+02	0.027	0.465	GO:0007416
305	22	11	0.00044	0.00131	1.879e+02	-0.023	0.554	GO:0030325
306	66	35	0.00043	0.00128	1.579e+03	0.004	0.466	GO:0040014
307	23	11	0.00042	0.00125	2.118e+02	-0.103	0.563	GO:0006071
308	31	12	0.00042	0.00125	4.344e+02	-0.004	0.385	GO:0030073
309	94	43	0.00042	0.00125	3.528e+03	-0.031	0.459	GO:0042035
310	25	12	0.00042	0.00125	2.488e+02	-0.095	0.434	GO:0060444
311	38	20	0.0004	0.00121	5.313e+02	0.073	0.453	GO:0006513
312	22	7	0.0004	0.0012	2.457e+02	-0.148	0.445	GO:0051491
313	34	17	0.00039	0.0008	4.425e+02	-0.051	0.623	GO:0072659
314	32	18	0.00039	0.00061	3.576e+02	0.04	0.485	GO:0050732
315	28	16	0.00038	0.00113	2.708e+02	0.043	0.459	GO:0003073
316	30	14	0.00038	0.00113	3.626e+02	-0.101	0.45	GO:0051209
317	62	35	0.00037	0.00112	1.322e+03	0.051	0.44	GO:0009064
318	42	19	0.00037	0.0011	7.189e+02	-0.114	0.596	GO:0050994
319	23	14	0.00036	0.00083	1.719e+02	0.028	0.483	GO:0010677
320	34	15	0.00036	0.00076	4.814e+02	-0.101	0.444	GO:0030834
321	56	26	0.00036	0.00109	1.250e+03	-0.053	0.511	GO:0045582
322	23	13	0.00036	0.00072	1.859e+02	0.128	0.374	GO:0006536
323	21	12	0.00036	0.00108	1.539e+02	0.003	0.539	GO:0046320
324	37	23	0.00036	0.00108	4.276e+02	0.18	0.417	GO:0072332
325	22	12	0.00036	0.00107	1.759e+02	-0.007	0.554	GO:0090189
326	22	11	0.00034	0.00055	1.879e+02	-0.018	0.475	GO:0090103
327	38	17	0.00034	0.00102	5.942e+02	-0.073	0.502	GO:0046365
328	27	14	0.00032	0.00095	2.737e+02	0.073	0.5	GO:0019935
329	34	26	0.0003	0.00091	2.448e+02	0.315	0.393	GO:0045841
330	33	15	0.0003	0.0009	4.455e+02	-0.004	0.41	GO:0033692
331	22	11	0.0003	0.00061	1.879e+02	-0.044	0.525	GO:0048873
332	22	9	0.00029	0.00088	2.148e+02	-0.073	0.448	GO:0001702
333	151	76	0.00029	0.00086	8.509e+03	-0.004	0.447	GO:0032944
334	39	18	0.00028	0.00085	6.131e+02	-0.012	0.412	GO:0001756
335	51	25	0.00028	0.00084	1.001e+03	-0.014	0.436	GO:0001947
336	20	9	0.00028	0.00083	1.679e+02	0.011	0.402	GO:0003341
337	32	13	0.00028	0.00083	4.494e+02	-0.237	0.553	GO:0090003
338	22	9	0.00028	0.00083	2.148e+02	0.024	0.259	GO:2000401
339	32	17	0.00026	0.00055	3.756e+02	0.054	0.454	GO:0006801
340	26	11	0.00026	0.00078	2.917e+02	-0.068	0.476	GO:0050869
341	33	18	0.00026	0.00077	3.906e+02	0.056	0.492	GO:0002753
342	195	96	0.00025	0.0006	1.437e+04	-0.022	0.451	GO:0016054
343	107	59	0.00024	0.00073	3.996e+03	0.058	0.469	GO:0006937
344	25	9	0.00024	0.00072	2.967e+02	-0.064	0.305	GO:0006611
345	32	25	0.00024	0.00072	2.039e+02	0.347	0.387	GO:0007094
346	23	12	0.00024	0.00047	1.988e+02	0.174	0.292	GO:0044773
347	31	15	0.00024	0.00071	3.776e+02	-0.002	0.436	GO:0042558
348	29	15	0.00024	0.00071	3.157e+02	0.008	0.495	GO:0048742
349	37	16	0.00023	0.0007	5.762e+02	-0.11	0.485	GO:0031047
350	28	20	0.00023	0.00068	1.969e+02	0.281	0.382	GO:0061418
351	120	63	0.00022	0.00067	5.225e+03	0.014	0.51	GO:0048638
352	103	58	0.00022	0.00066	3.635e+03	0.006	0.563	GO:1901861
353	46	27	0.00022	0.0005	7.031e+02	0.062	0.594	GO:0030010
354	29	13	0.00022	0.00065	3.486e+02	-0.074	0.568	GO:0043928
355	36	17	0.00021	0.00062	5.153e+02	-0.021	0.434	GO:0046131
356	34	16	0.0002	0.00061	4.614e+02	-0.07	0.534	GO:0009755
357	43	18	0.0002	0.00061	7.907e+02	-0.007	0.376	GO:0032677
358	40	19	0.0002	0.00061	6.321e+02	-0.077	0.496	GO:1900543
359	42	22	0.0002	0.0006	6.501e+02	0.064	0.406	GO:0031100
360	49	25	0.0002	0.00059	8.995e+02	-0.065	0.572	GO:0006835
361	30	16	0.0002	0.00044	3.297e+02	0.046	0.439	GO:0022408
