Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	83	69	1.0	0.0	1.071e+03	0.356	0.436	GO:0017157
2	42	29	1.0	0.0	4.685e+02	0.314	0.285	GO:0031100
3	40	30	0.98295	0.04192	3.557e+02	0.215	0.47	GO:0006953
4	40	28	0.8939	0.12966	4.146e+02	0.136	0.463	GO:0006901
5	60	50	0.88473	0.2984	5.556e+02	0.306	0.495	GO:0006672
6	68	47	0.82828	0.21795	1.217e+03	0.142	0.514	GO:0032321
7	46	33	0.72098	0.35608	5.205e+02	0.237	0.426	GO:1902600
8	101	70	0.62338	0.443	2.661e+03	0.211	0.452	GO:0045185
9	30	27	0.5506	0.39891	8.797e+01	0.471	0.397	GO:0045168
10	192	163	0.54439	0.45596	5.152e+03	0.421	0.371	GO:0010498
11	28	22	0.48809	0.34847	1.539e+02	0.255	0.48	GO:0005979
12	187	160	0.4561	0.45577	4.689e+03	0.432	0.368	GO:0043161
13	29	26	0.45024	0.40005	8.498e+01	0.487	0.374	GO:0031128
14	43	29	0.37153	0.23602	5.115e+02	0.2	0.403	GO:0048839
15	32	24	0.26994	0.32616	2.289e+02	0.231	0.486	GO:0032885
16	191	120	0.25399	0.3459	1.102e+04	0.167	0.396	GO:0010639
17	33	23	0.25361	0.17105	2.858e+02	0.109	0.562	GO:0032760
18	80	51	0.21938	0.36791	1.911e+03	0.134	0.421	GO:0051494
19	86	59	0.20094	0.33699	1.968e+03	0.196	0.466	GO:0032507
20	21	16	0.19725	0.23207	9.596e+01	0.183	0.558	GO:0002040
21	97	65	0.18095	0.33266	2.603e+03	0.175	0.486	GO:0051651
22	34	24	0.15697	0.16948	2.958e+02	0.226	0.423	GO:0035019
23	22	16	0.14398	0.22465	1.179e+02	0.17	0.527	GO:0090200
24	34	22	0.1366	0.17345	3.427e+02	0.107	0.493	GO:0009101
25	99	63	0.12032	0.19639	2.928e+03	0.09	0.512	GO:0032319
26	32	23	0.11964	0.12844	2.528e+02	0.171	0.586	GO:0042461
27	30	22	0.11697	0.17514	2.129e+02	0.225	0.48	GO:0070873
28	121	78	0.11527	0.2984	4.288e+03	0.099	0.506	GO:0006665
29	29	23	0.11358	0.24579	1.599e+02	0.327	0.444	GO:0015988
30	60	36	0.08445	0.14077	1.163e+03	0.117	0.474	GO:0007608
31	31	22	0.07896	0.22329	2.438e+02	0.274	0.43	GO:0015682
32	66	36	0.07123	0.145	1.543e+03	0.075	0.379	GO:0042475
33	89	53	0.06534	0.0788	2.569e+03	0.116	0.4	GO:0042451
34	52	33	0.05718	0.07994	8.169e+02	0.195	0.349	GO:0009145
35	59	38	0.05658	0.16975	1.028e+03	0.163	0.435	GO:0015992
