Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	39	32	1.0	0.0	2.529e+02	0.297	0.461	GO:0031623
2	63	45	1.0	0.0	9.807e+02	0.213	0.482	GO:0034332
3	101	81	1.0	0.0	1.828e+03	0.338	0.422	GO:0045185
4	46	31	0.96149	0.11554	5.854e+02	0.22	0.414	GO:0035335
5	21	17	0.86454	0.13368	7.897e+01	0.294	0.476	GO:0031016
6	50	30	0.79078	0.21037	8.099e+02	0.103	0.358	GO:0009267
7	25	20	0.76727	0.31864	1.160e+02	0.348	0.37	GO:0061217
8	124	87	0.76025	0.37948	3.913e+03	0.206	0.454	GO:0051783
9	22	16	0.68592	0.25214	1.179e+02	0.311	0.353	GO:0018200
10	80	57	0.64825	0.43647	1.585e+03	0.211	0.406	GO:0044848
11	30	20	0.42949	0.30375	2.558e+02	0.182	0.389	GO:0018208
12	56	43	0.35376	0.4379	6.504e+02	0.296	0.401	GO:0022403
13	101	73	0.19165	0.3777	2.446e+03	0.231	0.452	GO:0007088
14	33	22	0.18952	0.16985	3.087e+02	0.18	0.47	GO:0090199
15	63	38	0.14948	0.21074	1.274e+03	0.073	0.47	GO:0043255
16	20	14	0.14864	0.14423	1.059e+02	0.235	0.34	GO:0000413
17	43	28	0.14646	0.11233	5.404e+02	0.085	0.585	GO:0046460
18	26	17	0.14109	0.16128	1.989e+02	0.173	0.424	GO:0002088
19	48	25	0.13079	0.12775	8.507e+02	0.079	0.382	GO:2001022
20	22	17	0.12124	0.24977	1.010e+02	0.327	0.356	GO:0090189
21	24	17	0.11646	0.09358	1.479e+02	0.102	0.515	GO:0033003
22	22	16	0.08703	0.12258	1.179e+02	0.304	0.428	GO:0017145
23	55	34	0.0851	0.10843	9.446e+02	0.112	0.449	GO:0045727
24	41	27	0.0773	0.10639	4.835e+02	0.086	0.6	GO:0019432
25	55	33	0.07697	0.11987	9.785e+02	0.088	0.444	GO:0090183
26	20	14	0.07381	0.09477	1.059e+02	0.161	0.497	GO:0034243
27	29	20	0.0729	0.07241	2.258e+02	0.208	0.443	GO:0048742
28	61	36	0.07202	0.08949	1.224e+03	0.069	0.445	GO:0000723
29	20	13	0.07045	0.11444	1.199e+02	0.172	0.339	GO:0046640
30	91	52	0.06302	0.09915	2.802e+03	0.026	0.528	GO:0006638
31	32	19	0.06074	0.08396	3.387e+02	0.051	0.423	GO:0031572
32	22	14	0.0577	0.08463	1.489e+02	0.167	0.459	GO:0090200
33	22	15	0.05722	0.04167	1.339e+02	0.103	0.522	GO:0002886
34	62	36	0.0501	0.06846	1.286e+03	0.053	0.445	GO:0032200
35	198	120	0.0494	0.14821	1.238e+04	0.103	0.474	GO:0051302
36	90	52	0.0412	0.0585	2.711e+03	0.03	0.528	GO:0006639
37	40	25	0.0385	0.05985	4.955e+02	0.093	0.496	GO:0007422
38	21	14	0.0355	0.046	1.269e+02	0.102	0.498	GO:0043300
39	34	23	0.03408	0.04771	3.197e+02	0.144	0.477	GO:0035019
40	74	39	0.02766	0.04061	1.991e+03	0.012	0.418	GO:0010518
41	49	29	0.0268	0.06568	7.899e+02	0.112	0.424	GO:0060485
42	20	13	0.02524	0.04878	1.199e+02	0.134	0.436	GO:0002825
43	81	41	0.02475	0.07426	2.454e+03	0.0	0.409	GO:0010517
44	28	16	0.02467	0.03549	2.708e+02	0.098	0.427	GO:0017158
45	82	42	0.02377	0.06306	2.494e+03	-0.008	0.438	GO:0060193
46	43	26	0.0211	0.06123	5.953e+02	0.104	0.506	GO:0048839
47	37	22	0.01876	0.03389	4.505e+02	0.081	0.475	GO:0071479
48	29	20	0.01724	0.02509	2.258e+02	0.194	0.471	GO:2000179
49	28	19	0.01712	0.04284	2.169e+02	0.07	0.537	GO:0046326
50	46	27	0.01356	0.01721	7.031e+02	0.066	0.447	GO:0014068
51	22	14	0.01234	0.01633	1.489e+02	-0.027	0.655	GO:0006400
52	29	17	0.01168	0.02134	2.828e+02	0.046	0.375	GO:0007157
53	39	25	0.01078	0.02173	4.555e+02	0.027	0.554	GO:0007041
54	44	28	0.00994	0.01854	5.843e+02	0.029	0.544	GO:0007034
55	48	26	0.00958	0.02397	8.247e+02	0.041	0.426	GO:0010822
56	54	33	0.00893	0.01289	9.236e+02	0.048	0.502	GO:0045665
57	25	15	0.00862	0.01896	2.058e+02	0.047	0.437	GO:0043552
58	27	17	0.00822	0.01286	2.258e+02	0.149	0.501	GO:0048536
59	31	18	0.0077	0.01927	3.257e+02	0.165	0.462	GO:0030901
60	37	21	0.00756	0.02141	4.725e+02	0.041	0.404	GO:0010833
61	44	25	0.00726	0.01822	6.651e+02	0.082	0.417	GO:0046635
62	67	37	0.00703	0.02108	1.573e+03	0.055	0.461	GO:0045621
63	21	11	0.00687	0.01014	1.659e+02	0.093	0.242	GO:0014003
64	30	19	0.00683	0.0165	2.758e+02	0.13	0.451	GO:0072175
65	26	18	0.0063	0.01214	1.809e+02	0.184	0.441	GO:1902692
66	32	16	0.00628	0.01471	3.926e+02	0.023	0.464	GO:0071277
67	72	40	0.00624	0.01767	1.805e+03	0.004	0.488	GO:0000077
68	30	17	0.00614	0.0102	3.127e+02	0.097	0.396	GO:0046638
69	40	24	0.00596	0.00802	5.204e+02	0.085	0.452	GO:0010676
70	24	14	0.00579	0.01738	1.959e+02	-0.003	0.545	GO:0030857
71	35	20	0.00577	0.0135	4.205e+02	0.033	0.461	GO:0006284
72	25	17	0.0057	0.01389	1.729e+02	0.01	0.691	GO:0000038
73	33	17	0.0056	0.00977	4.085e+02	-0.015	0.39	GO:0048387
74	35	21	0.0051	0.01101	3.996e+02	0.053	0.607	GO:0007205
75	36	22	0.00456	0.01053	4.136e+02	0.145	0.37	GO:0050999
76	32	19	0.00449	0.01319	3.387e+02	0.073	0.533	GO:0045599
77	24	13	0.0044	0.00681	2.098e+02	0.068	0.419	GO:1900739
78	38	20	0.00437	0.00981	5.313e+02	0.01	0.423	GO:0048385
79	29	18	0.00435	0.01287	2.648e+02	0.102	0.474	GO:0001838
80	22	15	0.0043	0.00895	1.339e+02	0.128	0.481	GO:0048762
81	40	22	0.00419	0.00839	5.673e+02	0.041	0.366	GO:1902930
82	28	15	0.00412	0.00842	2.867e+02	0.095	0.377	GO:0043370
83	24	12	0.00406	0.00904	2.228e+02	0.044	0.406	GO:0051385
84	21	12	0.00399	0.0059	1.539e+02	0.157	0.37	GO:0045453
85	55	28	0.0039	0.00689	1.133e+03	0.03	0.429	GO:0030216
86	25	14	0.00382	0.01146	2.208e+02	0.04	0.517	GO:0019400
87	28	16	0.00382	0.00787	2.708e+02	0.087	0.423	GO:0045739
88	31	17	0.00378	0.01134	3.437e+02	0.061	0.443	GO:0051445
89	22	12	0.00362	0.00857	1.759e+02	-0.032	0.557	GO:0060765
90	20	11	0.0036	0.00746	1.449e+02	-0.03	0.539	GO:0015721
91	33	19	0.00347	0.00718	3.716e+02	0.038	0.447	GO:0043550
92	85	49	0.00342	0.00613	2.425e+03	0.025	0.533	GO:0006641
93	63	31	0.00337	0.01012	1.519e+03	-0.041	0.45	GO:0010863
94	21	17	0.00328	0.00984	7.897e+01	0.421	0.347	GO:0051220
95	36	20	0.00326	0.00978	4.565e+02	0.007	0.473	GO:0006584
96	35	19	0.00325	0.00591	4.405e+02	0.063	0.385	GO:0050848
97	23	14	0.00322	0.00967	1.719e+02	0.231	0.371	GO:0072595
98	33	19	0.00317	0.00663	3.716e+02	0.043	0.429	GO:0022409
99	25	15	0.00312	0.00665	2.058e+02	0.054	0.49	GO:0045058
100	25	13	0.00304	0.00477	2.348e+02	0.078	0.365	GO:0006378
101	50	26	0.00299	0.00786	9.235e+02	0.011	0.44	GO:0070301
102	23	14	0.00283	0.00613	1.719e+02	0.225	0.379	GO:0032459
103	103	56	0.00278	0.00591	3.749e+03	-0.014	0.496	GO:0002819
