Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	39	36	1.0	0.0	1.150e+02	0.47	0.419	GO:0060411
2	73	52	1.0	0.0	1.322e+03	0.236	0.459	GO:0090305
3	29	21	0.93018	0.12747	2.049e+02	0.235	0.369	GO:0050805
4	31	25	0.78247	0.358	1.719e+02	0.24	0.535	GO:0070192
5	106	75	0.58324	0.4291	2.816e+03	0.218	0.403	GO:0042129
6	63	51	0.57747	0.35861	6.904e+02	0.359	0.411	GO:0070304
7	133	77	0.47746	0.39195	5.887e+03	0.056	0.492	GO:0044703
8	115	71	0.42603	0.45285	4.103e+03	0.093	0.497	GO:0048562
9	49	30	0.41056	0.17582	7.600e+02	0.088	0.474	GO:0006998
10	28	20	0.3482	0.33609	1.969e+02	0.185	0.452	GO:0003073
11	62	50	0.34211	0.35872	6.784e+02	0.355	0.413	GO:0032874
12	23	18	0.33696	0.35009	1.060e+02	0.205	0.532	GO:1901992
13	33	23	0.2896	0.27124	2.858e+02	0.207	0.445	GO:0043550
14	22	17	0.28821	0.25094	1.010e+02	0.33	0.362	GO:0010799
15	69	54	0.25886	0.37791	9.300e+02	0.299	0.412	GO:0042102
16	22	15	0.19961	0.12412	1.339e+02	0.13	0.451	GO:0018200
17	24	18	0.15915	0.18535	1.299e+02	0.188	0.532	GO:1901989
18	66	45	0.11223	0.14589	1.175e+03	0.088	0.575	GO:0002687
19	33	19	0.10349	0.10638	3.716e+02	0.088	0.399	GO:0042339
20	51	35	0.10062	0.16125	6.962e+02	0.206	0.345	GO:0032945
21	87	51	0.09949	0.17921	2.497e+03	0.057	0.484	GO:1903046
22	26	18	0.09691	0.07385	1.809e+02	0.168	0.431	GO:0007215
23	150	98	0.09598	0.28794	6.452e+03	0.173	0.407	GO:0050670
24	26	16	0.08794	0.11867	2.158e+02	0.197	0.397	GO:0016339
25	53	44	0.08174	0.19798	4.417e+02	0.383	0.421	GO:0046330
26	23	16	0.07471	0.10254	1.409e+02	0.236	0.359	GO:0001990
27	21	16	0.05329	0.06332	9.596e+01	0.252	0.507	GO:0035710
28	21	18	0.05198	0.06277	6.098e+01	0.385	0.421	GO:0032673
29	73	44	0.05031	0.08797	1.709e+03	0.101	0.477	GO:0048704
30	151	98	0.04804	0.09613	6.602e+03	0.165	0.407	GO:0032944
31	74	43	0.04317	0.06768	1.826e+03	0.108	0.424	GO:0032481
32	63	35	0.04272	0.07442	1.384e+03	0.056	0.458	GO:0043484
33	92	54	0.03956	0.0854	2.787e+03	0.046	0.535	GO:0042476
34	40	23	0.02932	0.07216	5.443e+02	0.036	0.472	GO:0050772
35	54	35	0.02823	0.03732	8.548e+02	0.179	0.345	GO:0070664
36	37	20	0.02774	0.0291	4.934e+02	0.0	0.41	GO:1901264
37	30	23	0.02629	0.06015	1.899e+02	0.124	0.594	GO:0003156
38	29	18	0.0256	0.04256	2.648e+02	0.136	0.398	GO:2000179
39	71	41	0.02479	0.04093	1.693e+03	0.056	0.499	GO:0006606
40	28	20	0.0235	0.04501	1.969e+02	0.153	0.487	GO:0043370
41	25	17	0.01908	0.02767	1.729e+02	0.216	0.499	GO:0040036
42	66	40	0.019	0.02844	1.389e+03	0.064	0.551	GO:0042475
43	29	17	0.0189	0.02864	2.828e+02	0.077	0.4	GO:0042168
44	39	24	0.01882	0.01897	4.805e+02	0.074	0.46	GO:0071322
45	25	20	0.01695	0.02689	1.160e+02	0.294	0.474	GO:0045058
46	21	12	0.01668	0.02475	1.539e+02	0.045	0.501	GO:0006363
47	26	15	0.01634	0.02609	2.318e+02	0.128	0.436	GO:0048013
48	37	23	0.01628	0.02574	4.276e+02	0.072	0.492	GO:0007077
49	26	16	0.01588	0.03507	2.158e+02	0.001	0.582	GO:0009954
50	40	22	0.01576	0.03449	5.673e+02	0.02	0.406	GO:0048639
51	24	12	0.01506	0.02152	2.228e+02	0.027	0.374	GO:0042596
52	156	99	0.01475	0.04424	7.269e+03	0.158	0.405	GO:0070663
53	20	14	0.01468	0.02832	1.059e+02	0.2	0.427	GO:0030902
54	28	18	0.01389	0.01749	2.358e+02	0.149	0.448	GO:0043551
55	30	22	0.01375	0.02443	2.129e+02	0.191	0.463	GO:2000514
56	26	17	0.01285	0.02094	1.989e+02	0.196	0.427	GO:0002286
57	41	27	0.01231	0.01633	4.835e+02	0.143	0.395	GO:0010464
58	20	11	0.01181	0.01845	1.449e+02	0.09	0.386	GO:0045577
59	122	64	0.01096	0.02771	5.403e+03	0.026	0.437	GO:0050769
60	28	17	0.01002	0.01214	2.538e+02	0.104	0.464	GO:0016574
61	20	11	0.00992	0.01755	1.449e+02	0.047	0.405	GO:0045773
62	24	15	0.0098	0.02224	1.809e+02	0.08	0.415	GO:0003279
63	21	13	0.00961	0.0128	1.409e+02	0.234	0.397	GO:0030239
64	24	14	0.00955	0.01767	1.959e+02	0.081	0.436	GO:0006658
65	34	22	0.00954	0.01565	3.427e+02	0.178	0.468	GO:0045840
66	95	53	0.0091	0.0182	3.121e+03	0.013	0.482	GO:0048167
67	35	21	0.00872	0.01476	3.996e+02	0.045	0.455	GO:0048286
68	28	16	0.00846	0.01156	2.708e+02	0.103	0.357	GO:0018146
69	29	18	0.00823	0.01705	2.648e+02	0.09	0.503	GO:0007157
70	31	19	0.00796	0.01715	3.067e+02	0.031	0.535	GO:0035094
71	21	15	0.00748	0.01087	1.119e+02	0.169	0.564	GO:0002675
72	29	19	0.00738	0.01711	2.458e+02	0.039	0.569	GO:0031128
73	31	18	0.00725	0.00965	3.257e+02	0.093	0.44	GO:0052646
74	22	16	0.00718	0.01504	1.179e+02	0.105	0.556	GO:0048048
75	20	12	0.007	0.0079	1.329e+02	0.092	0.426	GO:0003341
76	30	18	0.00696	0.0074	2.947e+02	0.072	0.485	GO:0050766
77	41	24	0.00691	0.01482	5.613e+02	0.046	0.484	GO:0050764
78	52	34	0.00688	0.01838	7.830e+02	0.075	0.534	GO:0002690
79	46	27	0.00688	0.01256	7.031e+02	0.094	0.456	GO:0031341
80	39	22	0.00687	0.01284	5.274e+02	-0.012	0.528	GO:0001756
81	36	20	0.00676	0.01311	4.565e+02	0.023	0.52	GO:0050909
82	23	14	0.00636	0.00873	1.719e+02	0.015	0.594	GO:0051180
83	27	18	0.00612	0.01043	2.079e+02	0.18	0.442	GO:0050663
84	40	25	0.00608	0.01073	4.955e+02	0.113	0.474	GO:0031343
85	113	64	0.00574	0.0117	4.348e+03	0.056	0.484	GO:0044706
86	25	14	0.00558	0.01015	2.208e+02	0.017	0.569	GO:0006360
87	83	43	0.00558	0.00964	2.534e+03	0.01	0.505	GO:0006353
88	25	16	0.00549	0.01082	1.899e+02	0.181	0.432	GO:0010543
89	118	58	0.00548	0.01513	5.292e+03	0.011	0.424	GO:0000184
90	34	21	0.00544	0.00932	3.647e+02	0.157	0.434	GO:0055021
91	20	11	0.00529	0.01586	1.449e+02	0.09	0.516	GO:0097035
92	22	12	0.00516	0.01029	1.759e+02	0.019	0.363	GO:0046688
93	61	35	0.00513	0.00918	1.260e+03	0.097	0.412	GO:0010631
94	23	13	0.00509	0.00714	1.859e+02	0.111	0.342	GO:0043534
95	24	14	0.00504	0.00981	1.959e+02	0.027	0.569	GO:0006361
96	53	28	0.00481	0.00875	1.024e+03	-0.014	0.503	GO:0044801
97	25	15	0.00468	0.00745	2.058e+02	0.111	0.445	GO:0043552
98	60	38	0.00454	0.01	1.088e+03	0.141	0.425	GO:0042108
99	20	11	0.00435	0.00851	1.449e+02	0.025	0.505	GO:0009235
100	89	53	0.00421	0.00718	2.569e+03	0.073	0.505	GO:0048520
101	21	14	0.00416	0.00973	1.269e+02	0.18	0.405	GO:0072009
102	31	16	0.00411	0.00633	3.606e+02	-0.062	0.6	GO:0009452
103	28	18	0.0041	0.01098	2.358e+02	0.143	0.487	GO:0060674
104	24	13	0.00408	0.00812	2.098e+02	-0.062	0.474	GO:0042537
105	39	23	0.00384	0.01151	5.044e+02	0.126	0.443	GO:0060420
106	21	12	0.00383	0.00641	1.539e+02	0.059	0.446	GO:0043029
107	29	20	0.0036	0.00497	2.258e+02	0.249	0.447	GO:0060043
108	20	16	0.00347	0.00726	7.497e+01	0.388	0.374	GO:0046640
109	37	21	0.00345	0.00842	4.725e+02	-0.042	0.611	GO:0001656
110	22	12	0.00344	0.0077	1.759e+02	0.075	0.393	GO:0051491
111	32	19	0.00343	0.00862	3.387e+02	0.133	0.489	GO:0097194
112	51	27	0.00336	0.00519	9.474e+02	-0.011	0.507	GO:0007200
113	22	12	0.00325	0.00435	1.759e+02	0.103	0.473	GO:0051293
114	40	26	0.00324	0.00505	4.695e+02	0.159	0.363	GO:0042130
115	22	14	0.00316	0.00624	1.489e+02	0.028	0.5	GO:2000401
116	77	47	0.00314	0.00605	1.872e+03	0.094	0.487	GO:0050921
117	22	11	0.00312	0.00781	1.879e+02	-0.015	0.482	GO:0045909
118	23	13	0.0031	0.00462	1.859e+02	0.022	0.538	GO:0048484
119	22	12	0.00308	0.00923	1.759e+02	0.047	0.479	GO:0042417
120	46	21	0.00306	0.00658	8.556e+02	-0.033	0.392	GO:0042446
121	58	34	0.00297	0.00706	1.115e+03	0.054	0.503	GO:0002705
122	32	17	0.00288	0.00864	3.756e+02	0.009	0.471	GO:0071320
123	23	11	0.00281	0.00674	2.118e+02	0.008	0.402	GO:0036152
124	22	15	0.00274	0.00593	1.339e+02	0.14	0.45	GO:0045622
125	23	11	0.0027	0.00472	2.118e+02	-0.088	0.408	GO:0007176
126	94	57	0.00268	0.0062	2.806e+03	0.121	0.406	GO:0042035
127	21	11	0.00265	0.00572	1.659e+02	0.037	0.485	GO:0001502
128	25	14	0.00254	0.0045	2.208e+02	0.072	0.474	GO:0009065
129	29	23	0.00251	0.00752	1.599e+02	0.286	0.494	GO:0000737
130	29	16	0.0024	0.00494	2.997e+02	0.037	0.434	GO:0001578
131	58	30	0.0024	0.00312	1.245e+03	-0.009	0.473	GO:0022613
132	49	28	0.00239	0.00447	8.188e+02	0.085	0.404	GO:0043542
133	31	17	0.0023	0.00492	3.437e+02	0.14	0.436	GO:0034109
134	20	10	0.00218	0.00344	1.559e+02	0.116	0.363	GO:0045648
135	22	11	0.00217	0.0043	1.879e+02	-0.07	0.4	GO:0071384
136	44	27	0.00216	0.00647	6.123e+02	0.11	0.483	GO:0051785
137	69	44	0.00215	0.00474	1.424e+03	0.192	0.378	GO:0048514
138	23	13	0.00213	0.00347	1.859e+02	0.132	0.44	GO:0050927
139	20	12	0.00199	0.00596	1.329e+02	0.021	0.551	GO:0002861
140	36	19	0.00194	0.00582	4.764e+02	0.002	0.465	GO:0006323
141	22	14	0.00194	0.0031	1.489e+02	0.002	0.571	GO:0051181
142	26	14	0.00182	0.00399	2.468e+02	0.004	0.504	GO:0043502
143	21	10	0.0018	0.00295	1.779e+02	0.0	0.36	GO:0001662
144	31	17	0.00178	0.00533	3.437e+02	-0.0	0.531	GO:0051445
145	22	9	0.00178	0.00533	2.148e+02	-0.043	0.289	GO:1902229
146	42	21	0.00175	0.00289	6.720e+02	-0.016	0.494	GO:0048284
147	78	44	0.00172	0.00515	2.087e+03	0.056	0.463	GO:0007565
148	26	13	0.00168	0.00503	2.608e+02	-0.073	0.408	GO:0050869
149	36	16	0.00165	0.0028	5.363e+02	-0.0	0.304	GO:0006040
150	36	22	0.00164	0.00324	4.136e+02	0.118	0.434	GO:0048538
151	23	13	0.00162	0.00364	1.859e+02	0.069	0.493	GO:0034605
152	22	13	0.0016	0.0048	1.629e+02	-0.002	0.572	GO:0006906
153	24	13	0.00152	0.00457	2.098e+02	0.09	0.347	GO:0007492
154	22	13	0.00151	0.00306	1.629e+02	0.045	0.495	GO:0002886
155	39	20	0.0015	0.00338	5.703e+02	0.027	0.404	GO:0006778
156	22	12	0.00147	0.00346	1.759e+02	-0.086	0.567	GO:0042430
157	21	11	0.00147	0.0044	1.659e+02	-0.045	0.598	GO:0009651
158	36	23	0.00147	0.0044	3.906e+02	0.172	0.418	GO:0046631
159	37	21	0.00146	0.00326	4.725e+02	0.116	0.486	GO:0007292
160	60	32	0.00144	0.00288	1.301e+03	0.017	0.474	GO:1901616
161	24	14	0.00135	0.00297	1.959e+02	0.138	0.42	GO:0006261
162	29	18	0.00134	0.00403	2.648e+02	0.035	0.502	GO:0045777
163	22	14	0.00134	0.00337	1.489e+02	0.068	0.539	GO:0048762
164	21	9	0.00131	0.00266	1.908e+02	0.007	0.411	GO:0071804
165	20	10	0.00129	0.00388	1.559e+02	0.038	0.4	GO:0051412
166	26	16	0.0012	0.00244	2.158e+02	0.144	0.419	GO:0090218
167	22	11	0.00114	0.00227	1.879e+02	0.01	0.446	GO:0006297
168	30	16	0.00113	0.0034	3.297e+02	0.027	0.451	GO:0018410
169	32	21	0.00113	0.00231	2.978e+02	0.077	0.505	GO:2000107
170	22	14	0.00108	0.00197	1.489e+02	0.144	0.494	GO:0017145
171	32	16	0.00107	0.0032	3.926e+02	-0.007	0.543	GO:0050931
172	29	15	0.00104	0.00266	3.157e+02	-0.004	0.461	GO:0016331
173	32	16	0.00101	0.00232	3.926e+02	0.007	0.436	GO:0006488
174	39	23	0.001	0.00301	5.044e+02	0.046	0.492	GO:0030397
175	29	14	0.001	0.003	3.317e+02	-0.029	0.425	GO:0017156
176	50	29	0.001	0.00229	8.398e+02	-0.003	0.542	GO:0010001
177	41	26	0.00098	0.00294	5.104e+02	0.096	0.472	GO:0046637
178	60	31	0.00095	0.0028	1.332e+03	0.028	0.445	GO:0015833
179	49	28	0.00094	0.00198	8.188e+02	0.067	0.501	GO:0035914
180	42	28	0.00092	0.00198	4.975e+02	0.099	0.59	GO:0001755
181	22	13	0.00092	0.00189	1.629e+02	0.175	0.372	GO:0003208
182	57	30	0.0009	0.00182	1.187e+03	-0.018	0.525	GO:0061025
183	37	22	0.0009	0.00269	4.505e+02	0.074	0.544	GO:0001974
184	50	25	0.00088	0.00265	9.494e+02	0.026	0.447	GO:0031032
185	25	12	0.00088	0.00263	2.488e+02	-0.046	0.503	GO:0006501
186	21	11	0.00086	0.00175	1.659e+02	0.049	0.484	GO:0009060
187	34	16	0.00082	0.00247	4.614e+02	0.043	0.34	GO:0032881
188	22	9	0.0008	0.0024	2.148e+02	-0.038	0.294	GO:0010718
189	34	19	0.00079	0.00111	4.056e+02	0.031	0.501	GO:0045668
190	52	25	0.00078	0.00235	1.054e+03	-0.02	0.377	GO:0015748
191	24	12	0.00076	0.00189	2.228e+02	0.071	0.375	GO:0051385
192	25	10	0.00071	0.00212	2.797e+02	-0.128	0.336	GO:0000038
193	21	10	0.0007	0.00133	1.779e+02	0.02	0.386	GO:0046173
194	20	12	0.0007	0.00153	1.329e+02	0.073	0.57	GO:0000381
195	30	16	0.00069	0.00208	3.297e+02	0.017	0.483	GO:0030261
196	38	20	0.00069	0.00206	5.313e+02	-0.034	0.532	GO:0006513
197	25	12	0.00068	0.00204	2.488e+02	-0.039	0.494	GO:0006378
198	22	10	0.00068	0.00204	2.008e+02	-0.071	0.421	GO:0006400
199	87	44	0.00067	0.002	2.831e+03	-0.016	0.472	GO:0007059
200	32	16	0.00067	0.00135	3.926e+02	0.01	0.482	GO:0007528
201	20	11	0.00066	0.00199	1.449e+02	0.075	0.45	GO:0048477
202	69	35	0.00065	0.00144	1.782e+03	-0.0	0.441	GO:0060606
203	28	22	0.00064	0.00193	1.539e+02	0.288	0.484	GO:0006309
204	60	31	0.00064	0.00147	1.332e+03	0.026	0.44	GO:0033013
