Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
1	40	38	1.0	0.0	7.998e+01	0.504	0.396	GO:0045778
2	86	58	0.93045	0.20491	2.027e+03	0.17	0.441	GO:0032507
3	114	81	0.92424	0.16943	3.227e+03	0.231	0.421	GO:0016072
4	106	85	0.86228	0.28355	2.014e+03	0.286	0.446	GO:0050920
5	39	30	0.81021	0.38027	3.158e+02	0.284	0.476	GO:0001756
6	82	58	0.54938	0.39277	1.690e+03	0.194	0.464	GO:0060193
7	191	153	0.50294	0.35072	6.538e+03	0.313	0.449	GO:0009146
8	156	111	0.49419	0.40347	6.012e+03	0.215	0.411	GO:0070663
9	64	44	0.4076	0.36037	1.089e+03	0.205	0.409	GO:0001952
10	36	22	0.40602	0.33812	4.136e+02	0.145	0.357	GO:0006584
11	29	22	0.39727	0.36557	1.829e+02	0.263	0.394	GO:0001954
12	43	29	0.36519	0.31267	5.115e+02	0.148	0.431	GO:0045682
13	33	27	0.35733	0.283	1.839e+02	0.225	0.575	GO:0010770
14	195	155	0.31687	0.28103	7.001e+03	0.301	0.451	GO:0009143
15	22	16	0.28383	0.20399	1.179e+02	0.245	0.407	GO:0042417
16	74	53	0.25749	0.33212	1.343e+03	0.205	0.459	GO:0010518
17	22	20	0.25383	0.26805	4.399e+01	0.334	0.56	GO:0010718
18	151	107	0.22746	0.27736	5.681e+03	0.208	0.411	GO:0032944
19	150	106	0.21829	0.31004	5.637e+03	0.205	0.412	GO:0050670
20	34	24	0.20171	0.26311	2.958e+02	0.247	0.444	GO:0010812
21	43	31	0.18979	0.38027	4.506e+02	0.221	0.483	GO:0035282
22	189	151	0.18105	0.21966	6.462e+03	0.311	0.45	GO:0009203
23	25	18	0.14008	0.14778	1.549e+02	0.161	0.494	GO:0042311
24	146	101	0.13772	0.28355	5.563e+03	0.182	0.452	GO:0050795
25	60	44	0.10004	0.13491	8.400e+02	0.245	0.404	GO:0042108
26	57	41	0.09939	0.19581	7.921e+02	0.212	0.459	GO:0007202
27	30	20	0.09591	0.09981	2.558e+02	0.154	0.419	GO:0045604
28	78	48	0.08609	0.06299	1.902e+03	0.027	0.531	GO:0043648
29	108	77	0.07601	0.16962	2.878e+03	0.23	0.426	GO:0006364
30	63	41	0.07368	0.13888	1.154e+03	0.124	0.464	GO:0030193
31	97	60	0.06854	0.20561	2.916e+03	0.104	0.444	GO:0051651
32	63	46	0.06045	0.10582	9.348e+02	0.22	0.459	GO:0010863
33	58	36	0.0541	0.07564	1.044e+03	0.104	0.523	GO:0045833
34	70	50	0.04393	0.04724	1.209e+03	0.184	0.496	GO:0032649
35	104	79	0.04315	0.07623	2.297e+03	0.274	0.391	GO:0070665
36	36	23	0.03905	0.05518	3.906e+02	0.149	0.427	GO:0030195
37	40	29	0.0389	0.06669	3.857e+02	0.148	0.561	GO:0010717
38	36	23	0.03616	0.05694	3.906e+02	0.105	0.458	GO:0021766
39	64	46	0.03588	0.06095	9.987e+02	0.205	0.459	GO:1900274
40	21	13	0.03459	0.04377	1.409e+02	0.098	0.539	GO:0050820
41	22	16	0.03413	0.04748	1.179e+02	0.12	0.574	GO:0048048
42	37	25	0.03331	0.05999	3.787e+02	0.147	0.468	GO:0021987
43	22	13	0.03043	0.0251	1.629e+02	0.034	0.47	GO:0086002
44	27	18	0.02598	0.04699	2.079e+02	0.159	0.412	GO:0032855
45	100	75	0.02395	0.06216	2.197e+03	0.26	0.395	GO:0050671
46	22	14	0.02101	0.05203	1.489e+02	0.191	0.333	GO:0006906
47	21	17	0.01832	0.03224	7.897e+01	0.222	0.543	GO:0072009
48	31	21	0.01679	0.03105	2.658e+02	0.078	0.508	GO:0035094
49	37	24	0.01548	0.03139	4.036e+02	0.102	0.511	GO:0032755
50	42	24	0.01411	0.02562	6.032e+02	0.076	0.398	GO:0015908
51	24	13	0.01313	0.02186	2.098e+02	0.032	0.407	GO:0006658
52	21	14	0.0129	0.02377	1.269e+02	0.12	0.532	GO:0031016
53	26	19	0.01148	0.0257	1.619e+02	0.239	0.481	GO:0048662
54	22	13	0.01131	0.01415	1.629e+02	0.063	0.521	GO:0033108
55	23	13	0.0103	0.02076	1.859e+02	0.007	0.47	GO:0086001
56	33	21	0.01008	0.01807	3.307e+02	0.129	0.412	GO:0032648
57	32	23	0.00981	0.01736	2.528e+02	0.125	0.528	GO:0032722
58	23	15	0.00965	0.01368	1.569e+02	0.07	0.622	GO:0061515
59	26	15	0.00934	0.0143	2.318e+02	0.112	0.37	GO:0044774
60	61	38	0.00909	0.0192	1.149e+03	0.095	0.453	GO:0033273
61	22	14	0.00892	0.01592	1.489e+02	0.081	0.511	GO:0051491
62	21	14	0.00834	0.01649	1.269e+02	0.203	0.451	GO:0035813
63	24	18	0.00825	0.01422	1.299e+02	0.141	0.545	GO:0032735
64	25	17	0.00791	0.0131	1.729e+02	0.109	0.532	GO:0042771
65	23	14	0.00731	0.01187	1.719e+02	0.114	0.381	GO:0045930
66	63	45	0.00686	0.01383	9.807e+02	0.121	0.566	GO:0072073
67	33	31	0.00638	0.01133	6.599e+01	0.499	0.393	GO:0070169
68	27	18	0.00612	0.01837	2.079e+02	0.13	0.577	GO:0048536
69	21	14	0.00612	0.01799	1.269e+02	0.182	0.413	GO:0060412
70	22	17	0.00599	0.012	1.010e+02	0.289	0.392	GO:0048762
71	23	13	0.00592	0.01125	1.859e+02	-0.025	0.487	GO:0006536
72	22	13	0.00589	0.01527	1.629e+02	0.141	0.348	GO:0032728
73	32	20	0.00582	0.01197	3.187e+02	0.126	0.412	GO:0090003
74	21	13	0.00581	0.01179	1.409e+02	0.029	0.5	GO:0045616
75	20	13	0.00535	0.01604	1.199e+02	0.189	0.456	GO:0001953
76	20	14	0.00533	0.00943	1.059e+02	0.221	0.443	GO:0045940
77	37	26	0.00526	0.01379	3.527e+02	0.241	0.379	GO:1901888
78	21	15	0.00512	0.00887	1.119e+02	0.209	0.524	GO:0042107
79	22	13	0.00497	0.01121	1.629e+02	0.03	0.52	GO:0030511
80	36	20	0.00474	0.01148	4.565e+02	0.099	0.405	GO:0055081
81	35	19	0.00457	0.0078	4.405e+02	0.098	0.342	GO:0006284
82	45	30	0.00411	0.01218	5.704e+02	0.112	0.54	GO:0032655
83	31	18	0.00405	0.00963	3.257e+02	-0.016	0.6	GO:0070192
84	33	18	0.00402	0.0061	3.906e+02	0.02	0.476	GO:0006271
85	29	21	0.00392	0.00942	2.049e+02	0.275	0.352	GO:0051893
86	34	19	0.0038	0.00846	4.056e+02	-0.003	0.44	GO:0045646
87	47	30	0.00344	0.00886	6.632e+02	0.171	0.429	GO:0045670
88	35	24	0.00324	0.00575	3.307e+02	0.143	0.457	GO:0048286
89	28	20	0.00322	0.00448	1.969e+02	0.241	0.455	GO:0043551
90	69	46	0.0032	0.0096	1.333e+03	0.14	0.475	GO:0002250
91	45	27	0.00308	0.00894	6.572e+02	0.104	0.469	GO:0007193
92	22	14	0.00278	0.0071	1.489e+02	0.153	0.441	GO:0021915
93	53	36	0.00277	0.00557	7.650e+02	0.159	0.489	GO:0002460
94	28	15	0.00274	0.00675	2.867e+02	0.061	0.406	GO:0018146
95	21	13	0.00272	0.00759	1.409e+02	0.168	0.411	GO:0071897
96	22	12	0.0027	0.00459	1.759e+02	0.022	0.453	GO:0061337
97	21	13	0.00266	0.00797	1.409e+02	-0.034	0.624	GO:0042573
98	21	12	0.00266	0.00719	1.539e+02	0.012	0.526	GO:0046329
99	23	13	0.00244	0.00503	1.859e+02	0.143	0.476	GO:0032504
100	47	34	0.00243	0.00489	5.335e+02	0.118	0.574	GO:0072163
101	24	15	0.00243	0.00728	1.809e+02	0.102	0.495	GO:0030857
102	38	25	0.00241	0.00422	4.166e+02	0.164	0.519	GO:0006754
103	20	12	0.0023	0.00689	1.329e+02	0.008	0.624	GO:0045939
104	52	30	0.00228	0.00684	9.126e+02	0.087	0.41	GO:0009855
105	21	13	0.00227	0.005	1.409e+02	0.155	0.525	GO:0000272
106	23	13	0.00223	0.0067	1.859e+02	0.048	0.479	GO:1903313
107	21	12	0.00216	0.00648	1.539e+02	0.06	0.434	GO:0045907
108	23	14	0.00216	0.00503	1.719e+02	0.0	0.62	GO:0010771
109	31	29	0.00212	0.00457	6.199e+01	0.471	0.417	GO:0030501
110	41	23	0.00208	0.00625	5.853e+02	0.041	0.457	GO:0019748
111	51	35	0.00208	0.00441	6.962e+02	0.207	0.414	GO:0030888
112	20	9	0.00208	0.00515	1.679e+02	-0.067	0.355	GO:0045577
113	41	24	0.00207	0.00622	5.613e+02	0.114	0.458	GO:0046889
114	21	13	0.00206	0.00482	1.409e+02	0.079	0.491	GO:0031670
115	23	13	0.00204	0.00561	1.859e+02	0.008	0.494	GO:0000083
116	20	13	0.00189	0.00395	1.199e+02	0.193	0.499	GO:0019724
