Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
32	43	28	0.03264	0.05699	5.404e+02	0.1	0.471	GO:0050771
33	20	12	0.02783	0.05729	1.329e+02	0.057	0.511	GO:0006595
34	56	35	0.02422	0.0374	9.656e+02	0.057	0.526	GO:0007272
35	57	40	0.02314	0.05922	8.330e+02	0.13	0.48	GO:1901879
36	21	12	0.02034	0.04394	1.539e+02	0.063	0.384	GO:0051354
37	31	17	0.02004	0.03989	3.437e+02	0.049	0.45	GO:0033619
38	111	66	0.01776	0.04433	3.994e+03	0.041	0.442	GO:0002695
39	53	33	0.01661	0.02695	8.698e+02	0.047	0.524	GO:0042552
40	22	14	0.01555	0.02668	1.489e+02	0.128	0.448	GO:0043330
41	37	24	0.0153	0.02152	4.036e+02	0.174	0.456	GO:0014075
42	25	14	0.01495	0.02806	2.208e+02	0.041	0.565	GO:0070534
43	24	15	0.01367	0.02736	1.809e+02	0.091	0.456	GO:0033003
44	20	12	0.01213	0.01924	1.329e+02	0.105	0.573	GO:0009235
45	22	14	0.01183	0.02555	1.489e+02	0.161	0.455	GO:0018200
46	34	21	0.01173	0.02492	3.647e+02	0.096	0.526	GO:0045841
47	54	32	0.01145	0.01687	9.565e+02	0.122	0.474	GO:0033138
48	94	57	0.01081	0.02269	2.806e+03	0.083	0.491	GO:0050768
49	31	19	0.01015	0.01662	3.067e+02	0.148	0.45	GO:0006206
50	28	19	0.00982	0.02229	2.168e+02	0.185	0.477	GO:0070670
51	33	22	0.00968	0.01075	3.087e+02	0.181	0.524	GO:0042992
52	32	22	0.00911	0.02397	2.758e+02	0.082	0.475	GO:0045620
53	30	20	0.00876	0.01357	2.558e+02	0.13	0.49	GO:0050433
54	24	14	0.0087	0.0261	1.959e+02	0.077	0.438	GO:0030857
55	25	17	0.0086	0.01797	1.729e+02	0.187	0.492	GO:0071353
56	26	17	0.00858	0.01912	1.989e+02	0.164	0.45	GO:0009954
57	25	20	0.00854	0.0115	1.160e+02	0.255	0.471	GO:0051693
58	30	20	0.00812	0.02436	2.558e+02	0.143	0.508	GO:2000514
59	35	22	0.00806	0.0157	3.776e+02	0.219	0.387	GO:0050848
60	23	13	0.00802	0.0101	1.859e+02	0.086	0.415	GO:0009081
61	61	46	0.00763	0.01728	8.101e+02	0.274	0.428	GO:0002688
62	26	15	0.00744	0.01318	2.318e+02	0.125	0.439	GO:0016339
63	69	40	0.00723	0.01794	1.593e+03	0.013	0.505	GO:0002250
64	39	24	0.00686	0.01311	4.805e+02	0.118	0.374	GO:0031623
65	51	29	0.00656	0.01924	8.906e+02	0.053	0.432	GO:0032945
66	121	72	0.00633	0.019	4.738e+03	0.077	0.461	GO:0010721
67	50	29	0.00612	0.00981	8.398e+02	0.173	0.373	GO:0008630
68	33	19	0.00611	0.01068	3.716e+02	0.117	0.467	GO:0042220
69	28	17	0.00598	0.01221	2.538e+02	0.093	0.476	GO:0046579
70	23	14	0.00559	0.01328	1.719e+02	0.229	0.358	GO:0071695
71	68	45	0.00558	0.01674	1.310e+03	0.083	0.487	GO:0043244
72	20	12	0.0054	0.00793	1.329e+02	-0.014	0.516	GO:0031122
73	22	14	0.00505	0.01083	1.489e+02	0.085	0.551	GO:0001702
74	52	39	0.00487	0.01053	5.984e+02	0.277	0.409	GO:0002690
75	25	15	0.00484	0.0073	2.058e+02	0.203	0.38	GO:0010543
76	66	49	0.00457	0.01055	9.858e+02	0.262	0.409	GO:0002687
77	77	56	0.0043	0.0129	1.406e+03	0.248	0.441	GO:0050921
78	72	55	0.00417	0.00852	1.088e+03	0.229	0.479	GO:0050729
79	20	11	0.00398	0.0063	1.449e+02	0.026	0.461	GO:0019724
80	22	11	0.00392	0.00848	1.879e+02	-0.05	0.527	GO:0051926
81	29	20	0.00376	0.0076	2.258e+02	0.205	0.43	GO:0071622
82	30	18	0.00372	0.00922	2.947e+02	0.081	0.443	GO:0043331
83	56	33	0.00355	0.00714	1.034e+03	0.135	0.398	GO:2000106
84	23	15	0.0035	0.00556	1.569e+02	0.201	0.39	GO:0032965
85	24	16	0.00342	0.01001	1.649e+02	0.144	0.508	GO:0035162
86	25	15	0.00335	0.00432	2.058e+02	0.198	0.356	GO:0042771
87	40	23	0.00327	0.00654	5.443e+02	0.134	0.483	GO:0042345
88	73	45	0.00319	0.00709	1.664e+03	0.144	0.498	GO:0042990
89	29	15	0.00315	0.00488	3.157e+02	0.105	0.363	GO:0043928
90	22	14	0.00315	0.00849	1.489e+02	0.148	0.392	GO:0048762
91	35	21	0.00315	0.00944	3.996e+02	0.112	0.417	GO:0048286
92	25	16	0.0031	0.00714	1.899e+02	0.096	0.491	GO:0001958
93	66	35	0.00304	0.00833	1.579e+03	0.042	0.448	GO:0043407
94	46	24	0.00294	0.00883	7.808e+02	0.025	0.434	GO:0035036
95	27	20	0.00291	0.00868	1.689e+02	0.194	0.503	GO:0031111
96	78	46	0.00279	0.00836	1.997e+03	0.097	0.496	GO:0008344
97	20	11	0.00275	0.00826	1.449e+02	0.157	0.413	GO:0090559
98	94	56	0.00271	0.00812	2.862e+03	0.064	0.486	GO:0042035
99	31	20	0.00269	0.00651	2.868e+02	0.123	0.492	GO:0051057
100	23	13	0.00262	0.00785	1.859e+02	0.098	0.516	GO:0021533
101	31	18	0.00259	0.00778	3.257e+02	0.188	0.302	GO:0030279
102	21	15	0.00256	0.00639	1.119e+02	0.216	0.522	GO:0032715
103	27	15	0.0025	0.00567	2.588e+02	0.149	0.433	GO:0043516
104	20	12	0.00249	0.00733	1.329e+02	-0.007	0.625	GO:0031640
105	31	21	0.00247	0.00468	2.658e+02	0.191	0.475	GO:0043666
106	23	16	0.00238	0.00714	1.409e+02	0.213	0.436	GO:0032369
107	25	15	0.00234	0.00505	2.058e+02	0.133	0.44	GO:0044058
108	41	24	0.00233	0.00448	5.613e+02	0.07	0.525	GO:0045839
109	28	17	0.00232	0.00467	2.538e+02	-0.008	0.588	GO:0017158
110	21	12	0.00217	0.00369	1.539e+02	0.16	0.326	GO:0031670
111	71	41	0.00216	0.00648	1.692e+03	0.054	0.46	GO:0043506
112	24	16	0.00202	0.00474	1.649e+02	0.153	0.462	GO:0050926
113	37	21	0.00199	0.0043	4.725e+02	0.179	0.328	GO:0072332
114	26	17	0.00199	0.00595	1.989e+02	0.094	0.499	GO:0050869
115	32	21	0.00195	0.00444	2.978e+02	0.242	0.354	GO:2000107
116	21	14	0.00194	0.00458	1.269e+02	0.156	0.521	GO:0051220
117	33	19	0.00192	0.00357	3.716e+02	0.063	0.448	GO:0007257
118	149	92	0.0019	0.00386	6.871e+03	0.096	0.514	GO:0032388
119	23	15	0.0019	0.00407	1.569e+02	0.129	0.476	GO:0050927
120	78	50	0.00181	0.00544	1.803e+03	0.12	0.502	GO:0007565
121	20	8	0.00177	0.0053	1.808e+02	-0.098	0.397	GO:0009208
122	34	23	0.00164	0.00296	3.197e+02	0.143	0.518	GO:0010812
123	39	24	0.00162	0.0039	4.805e+02	0.047	0.505	GO:0002260
124	22	13	0.00161	0.00484	1.629e+02	0.101	0.405	GO:0030511
125	46	26	0.00161	0.00432	7.300e+02	0.013	0.431	GO:0030010
126	29	19	0.00158	0.00462	2.458e+02	0.12	0.527	GO:0051893
127	21	15	0.00152	0.00457	1.119e+02	0.226	0.425	GO:0090022
128	36	20	0.0015	0.00449	4.565e+02	0.065	0.425	GO:0007339
129	43	25	0.00143	0.00428	6.212e+02	0.101	0.494	GO:0007270
130	32	17	0.00142	0.00303	3.756e+02	-0.006	0.43	GO:0046928
131	23	14	0.00142	0.00425	1.719e+02	0.105	0.373	GO:0010771
132	38	21	0.00141	0.00237	5.104e+02	0.052	0.464	GO:0009066
133	30	15	0.00138	0.00277	3.456e+02	0.074	0.363	GO:0000291
134	24	16	0.00135	0.00406	1.649e+02	0.112	0.599	GO:0035329
135	26	15	0.00135	0.00406	2.318e+02	0.079	0.481	GO:0070979
136	20	11	0.00134	0.00402	1.449e+02	0.084	0.496	GO:0098581
137	22	12	0.0013	0.00391	1.759e+02	0.076	0.461	GO:0035249
138	23	14	0.0013	0.00333	1.719e+02	0.119	0.533	GO:0042346
139	63	37	0.0013	0.00297	1.312e+03	0.044	0.449	GO:0043154
140	34	21	0.00129	0.00386	3.647e+02	0.193	0.422	GO:0051055
141	20	11	0.00126	0.00378	1.449e+02	0.123	0.431	GO:0007220
142	31	18	0.00126	0.00378	3.257e+02	0.049	0.543	GO:0035094
143	21	16	0.00124	0.00269	9.596e+01	0.105	0.571	GO:0031114
144	24	13	0.00121	0.00362	2.098e+02	0.036	0.513	GO:0003279
145	69	39	0.0012	0.0036	1.633e+03	0.004	0.462	GO:0050868
146	20	11	0.00117	0.00352	1.449e+02	-0.002	0.555	GO:0051954
147	24	16	0.00112	0.00335	1.649e+02	0.22	0.432	GO:0050850
148	26	13	0.00111	0.00334	2.608e+02	0.051	0.45	GO:0002286
149	27	17	0.00108	0.00323	2.258e+02	0.104	0.498	GO:0045923
150	23	13	0.00105	0.00269	1.859e+02	0.156	0.3	GO:0008299
151	23	14	0.00104	0.00312	1.719e+02	0.042	0.462	GO:0002828
152	30	16	0.00104	0.00253	3.297e+02	-0.003	0.476	GO:0032653
153	23	13	0.00104	0.00311	1.859e+02	0.139	0.423	GO:0002026
154	34	20	0.00101	0.00304	3.856e+02	-0.019	0.539	GO:0045921
155	40	21	0.00099	0.00296	5.892e+02	-0.014	0.452	GO:0042130
156	25	13	0.00094	0.00283	2.348e+02	0.032	0.574	GO:0048169
157	27	19	0.00094	0.00282	1.889e+02	0.124	0.547	GO:0042517
158	22	13	0.00091	0.00185	1.629e+02	0.146	0.421	GO:0042417
159	35	19	0.0009	0.00182	4.405e+02	-0.037	0.582	GO:0043044
160	26	16	0.00089	0.00266	2.158e+02	0.183	0.4	GO:0061178
161	63	35	0.00087	0.00174	1.384e+03	-0.014	0.537	GO:0043484
162	20	14	0.00079	0.00236	1.059e+02	0.172	0.543	GO:0002825
163	45	29	0.00073	0.0022	6.003e+02	0.123	0.503	GO:0032024
164	26	14	0.00072	0.00215	2.468e+02	-0.083	0.517	GO:0032350
165	29	19	0.00071	0.00212	2.458e+02	0.17	0.48	GO:0010524
166	37	22	0.00068	0.00187	4.505e+02	0.085	0.44	GO:0032755
167	23	12	0.00067	0.00134	1.988e+02	0.04	0.462	GO:0032731
168	25	15	0.00066	0.00198	2.058e+02	0.108	0.426	GO:0051155
169	49	26	0.00062	0.00142	8.736e+02	0.023	0.474	GO:0051084
170	26	13	0.00062	0.00186	2.608e+02	0.002	0.521	GO:0070373
171	31	18	0.00061	0.00182	3.257e+02	0.023	0.537	GO:0021675
172	33	18	0.00061	0.00182	3.906e+02	0.012	0.578	GO:0048387
173	23	11	0.0006	0.00179	2.118e+02	0.036	0.423	GO:0086001
174	21	14	0.00058	0.00175	1.269e+02	0.119	0.61	GO:0032925
175	22	13	0.00056	0.00143	1.629e+02	0.088	0.541	GO:0090200
176	21	13	0.00048	0.00145	1.409e+02	0.017	0.567	GO:0050832
177	21	13	0.00048	0.00144	1.409e+02	0.077	0.469	GO:0032673
178	39	20	0.00045	0.00134	5.702e+02	0.114	0.322	GO:0051017
179	23	12	0.00042	0.00125	1.988e+02	-0.021	0.425	GO:0048512
180	26	12	0.00041	0.00122	2.757e+02	0.056	0.392	GO:0006739
181	20	12	0.00038	0.00115	1.329e+02	0.176	0.331	GO:0030879
182	30	17	0.00038	0.00113	3.127e+02	0.138	0.423	GO:0008038
183	28	16	0.00037	0.00112	2.708e+02	0.092	0.456	GO:0035637
184	22	11	0.00035	0.00106	1.879e+02	0.006	0.46	GO:0061337
185	28	14	0.00035	0.00106	3.017e+02	0.02	0.457	GO:1903309
186	27	17	0.00035	0.00104	2.258e+02	0.064	0.563	GO:0046676
187	26	15	0.00034	0.00103	2.318e+02	-0.022	0.605	GO:0097028
188	58	33	0.00034	0.00102	1.149e+03	0.031	0.494	GO:0001816
189	38	23	0.00034	0.00102	4.655e+02	0.091	0.554	GO:0031577
190	43	26	0.00034	0.00101	5.953e+02	0.121	0.479	GO:0043525
191	26	15	0.00033	0.001	2.318e+02	0.033	0.448	GO:0014910
192	23	11	0.00033	0.00086	2.118e+02	-0.109	0.617	GO:0050974
193	23	14	0.00032	0.00068	1.719e+02	0.014	0.681	GO:0019835
194	21	11	0.0003	0.00091	1.659e+02	-0.013	0.531	GO:0046320
195	22	12	0.0003	0.00075	1.759e+02	0.013	0.512	GO:0071384
196	34	23	0.0003	0.0006	3.197e+02	0.266	0.404	GO:2000379
197	24	15	0.00029	0.00064	1.809e+02	0.188	0.39	GO:0010712
198	89	61	0.00027	0.00082	2.111e+03	0.196	0.438	GO:0048520
199	26	13	0.00027	0.00082	2.608e+02	0.025	0.443	GO:0050710
200	26	18	0.00026	0.00078	1.809e+02	0.105	0.545	GO:0061098
201	34	17	0.00026	0.00078	4.425e+02	-0.011	0.421	GO:1901983
202	29	16	0.00025	0.00076	2.997e+02	0.084	0.517	GO:0051496
203	106	71	0.00024	0.00073	3.108e+03	0.217	0.405	GO:0050920
204	23	10	0.00024	0.00072	2.258e+02	-0.019	0.418	GO:0032504
205	32	21	0.00023	0.00042	2.978e+02	0.135	0.442	GO:0032371
206	20	12	0.00023	0.0007	1.329e+02	0.051	0.471	GO:0045851
207	27	13	0.00022	0.00057	2.887e+02	0.008	0.437	GO:0032410
208	22	11	0.00022	0.00066	1.879e+02	-0.0	0.542	GO:0035924
209	21	13	0.00021	0.00057	1.409e+02	0.1	0.426	GO:0002675
210	41	23	0.00021	0.00062	5.853e+02	0.107	0.5	GO:0032652
211	21	15	0.00018	0.00055	1.119e+02	0.244	0.466	GO:0050820
212	20	12	0.00018	0.00054	1.329e+02	0.075	0.576	GO:0051412
213	27	15	0.00016	0.00048	2.588e+02	0.042	0.486	GO:0050663
214	20	11	0.00015	0.00046	1.449e+02	0.06	0.591	GO:0045736
215	37	19	0.00015	0.00046	5.134e+02	0.001	0.492	GO:0071479
216	33	20	0.00015	0.00044	3.517e+02	0.098	0.504	GO:0009409
217	56	34	0.00015	0.00044	1.000e+03	0.137	0.474	GO:0009880
218	22	12	0.00014	0.00043	1.759e+02	0.02	0.65	GO:0050912
219	23	14	0.00014	0.00041	1.719e+02	0.021	0.622	GO:0051180
220	20	11	0.00013	0.0004	1.449e+02	0.07	0.545	GO:0045939
221	22	12	0.00012	0.00036	1.759e+02	-0.043	0.553	GO:0090189
222	34	21	0.00012	0.00035	3.647e+02	0.09	0.495	GO:0001569
223	20	8	0.00012	0.00035	1.808e+02	-0.086	0.431	GO:0060479
224	32	17	0.00011	0.00032	3.756e+02	-0.028	0.589	GO:0007528
225	42	26	0.0001	0.00031	5.524e+02	0.02	0.534	GO:0001658
226	36	18	0.0001	0.0003	4.954e+02	0.035	0.556	GO:0050909
227	42	22	0.0001	0.00029	6.501e+02	0.016	0.454	GO:0015918
228	21	10	0.0001	0.00029	1.779e+02	0.009	0.521	GO:0045453
229	26	12	9e-05	0.00026	2.757e+02	-0.008	0.355	GO:0055013
230	25	13	8e-05	0.00024	2.348e+02	0.043	0.454	GO:0031057
231	83	49	8e-05	0.00024	2.257e+03	0.092	0.521	GO:0046824
232	31	15	8e-05	0.00023	3.776e+02	0.057	0.386	GO:0072529
233	25	12	6e-05	0.00019	2.488e+02	0.035	0.491	GO:0090311
234	57	31	6e-05	0.00018	1.156e+03	0.006	0.504	GO:0002793
235	22	11	6e-05	0.00018	1.879e+02	0.032	0.416	GO:0033032
236	31	16	6e-05	0.00018	3.606e+02	0.02	0.444	GO:0035065
237	34	18	4e-05	0.00012	4.245e+02	0.054	0.534	GO:0018107
238	30	15	4e-05	0.00012	3.456e+02	0.004	0.495	GO:0030261
239	33	20	4e-05	0.00011	3.517e+02	0.049	0.566	GO:0022409
240	42	19	2e-05	5e-05	7.189e+02	0.008	0.399	GO:0006081
241	21	9	1e-05	4e-05	1.908e+02	0.022	0.457	GO:0052312
242	77	45	1e-05	2e-05	1.965e+03	0.022	0.565	GO:0033238
